experiment,participant_id,trial_id,trial_order,phase_id,prime,target,response,response_correct,accuracy,rt,age,gender,hand
semantic_priming,47,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.580505,22,F,right
semantic_priming,69,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.815085,24,F,right
semantic_priming,61,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.63608,25,M,right
semantic_priming,59,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.771995,22,F,right
semantic_priming,67,exp1_t86,86,judgment,panca,midre,1.0,0,0.0,0.44124,24,M,right
semantic_priming,53,exp1_t86,86,judgment,panca,midre,1.0,0,0.0,0.02158,25,F,right
semantic_priming,74,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,1.12964,24,M,right
semantic_priming,33,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.563,22,M,right
semantic_priming,30,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.53255,27,F,right
semantic_priming,56,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.655955,22,M,left
semantic_priming,66,exp1_t86,86,judgment,panca,midre,0.0,0,1.0,0.634925,23,F,left
semantic_priming,36,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.96878,21,M,right
semantic_priming,46,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.621155,22,F,right
semantic_priming,43,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.58897,22,M,right
semantic_priming,33,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.585,22,M,right
semantic_priming,49,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.596395,21,F,right
semantic_priming,28,exp1_t87,87,judgment,chiesa,mionti,1.0,0,0.0,1.105,24,F,right
semantic_priming,29,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.76733,24,F,right
semantic_priming,71,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.660405,21,M,right
semantic_priming,13,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.600765,20,M,right
semantic_priming,18,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.773825,23,F,right
semantic_priming,64,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.93597,24,M,right
semantic_priming,24,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.968695,22,F,right
semantic_priming,42,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.871395,23,M,right
semantic_priming,22,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.541615,23,F,right
semantic_priming,56,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.76525,22,M,left
semantic_priming,20,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.59301,22,F,right
semantic_priming,63,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,1.483565,22,F,right
semantic_priming,6,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.634065,30,F,right
semantic_priming,15,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.434795,23,F,right
semantic_priming,31,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.649345,27,F,right
semantic_priming,1,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.941,21,M,right
semantic_priming,54,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.712315,26,F,right
semantic_priming,75,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.62446,24,F,right
semantic_priming,37,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.929605,20,F,right
semantic_priming,35,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.602,23,M,right
semantic_priming,5,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.54131,24,F,right
semantic_priming,10,exp1_t87,87,judgment,chiesa,mionti,1.0,0,0.0,0.56401,23,F,right
semantic_priming,67,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.796355,24,M,right
semantic_priming,27,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.725975,22,F,right
semantic_priming,16,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.656495,27,F,right
semantic_priming,70,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.713655,24,F,right
semantic_priming,34,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.800445,22,F,right
semantic_priming,25,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.599735,21,F,right
semantic_priming,4,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.58933,30,M,right
semantic_priming,55,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,1.24649,20,F,right
semantic_priming,19,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.49383,20,F,right
semantic_priming,66,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.64383,23,F,left
semantic_priming,21,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.867635,24,F,right
semantic_priming,38,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.689635,20,F,right
semantic_priming,3,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.569545,21,F,right
semantic_priming,40,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.63,23,F,right
semantic_priming,74,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.87187,24,M,right
semantic_priming,45,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.68563,21,F,right
semantic_priming,2,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.604,27,F,right
semantic_priming,60,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.622025,20,F,right
semantic_priming,44,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.581545,24,M,right
semantic_priming,62,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.6001,24,M,left
semantic_priming,53,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.55038,25,F,right
semantic_priming,59,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.59243,22,F,right
semantic_priming,52,exp1_t87,87,judgment,chiesa,mionti,1.0,0,0.0,0.7,22,F,right
semantic_priming,73,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.606075,21,F,left
semantic_priming,69,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.780865,24,F,right
semantic_priming,61,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.644555,25,M,right
semantic_priming,12,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.665585,23,M,right
semantic_priming,9,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.791725,26,F,right
semantic_priming,50,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.625,22,F,right
semantic_priming,11,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,1.17494,23,M,right
semantic_priming,47,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.51697,22,F,right
semantic_priming,65,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.716675,35,F,right
semantic_priming,14,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.583,21,M,right
semantic_priming,23,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.74343,22,M,right
semantic_priming,17,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.681505,23,F,right
semantic_priming,30,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.56679,27,F,right
semantic_priming,48,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.957255,21,F,right
semantic_priming,26,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.94496,21,F,right
semantic_priming,39,exp1_t87,87,judgment,chiesa,mionti,1.0,0,0.0,0.02365,28,F,right
semantic_priming,51,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.76316,25,M,right
semantic_priming,72,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.739,20,F,right
semantic_priming,41,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.660355,23,M,right
semantic_priming,57,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.751275,29,F,right
semantic_priming,32,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.63606,24,F,right
semantic_priming,58,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.787845,33,F,right
semantic_priming,68,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.684265,23,F,right
semantic_priming,8,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.934965,21,F,left
semantic_priming,7,exp1_t87,87,judgment,chiesa,mionti,0.0,0,1.0,0.612325,21,F,right
semantic_priming,4,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.601985,30,M,right
semantic_priming,3,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.56558,21,F,right
semantic_priming,47,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.50085,22,F,right
semantic_priming,53,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.517925,25,F,right
semantic_priming,24,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.611645,22,F,right
semantic_priming,66,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.56886,23,F,left
semantic_priming,17,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.496685,23,F,right
semantic_priming,74,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.686395,24,M,right
semantic_priming,11,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.774835,23,M,right
semantic_priming,62,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.499335,24,M,left
semantic_priming,27,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.46011,22,F,right
semantic_priming,48,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,1.181755,21,F,right
semantic_priming,13,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.498045,20,M,right
semantic_priming,29,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.65258,24,F,right
semantic_priming,33,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,1.132,22,M,right
semantic_priming,63,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.61494,22,F,right
semantic_priming,44,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.63477,24,M,right
semantic_priming,58,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.545585,33,F,right
semantic_priming,49,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.71249,21,F,right
semantic_priming,30,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.737725,27,F,right
semantic_priming,15,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.55647,23,F,right
semantic_priming,65,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.617755,35,F,right
semantic_priming,55,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.78665,20,F,right
semantic_priming,6,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.54898,30,F,right
semantic_priming,2,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.618,27,F,right
semantic_priming,20,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.501095,22,F,right
semantic_priming,37,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.615815,20,F,right
semantic_priming,9,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.72528,26,F,right
semantic_priming,8,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.81919,21,F,left
semantic_priming,46,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.5277,22,F,right
semantic_priming,50,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.491,22,F,right
semantic_priming,39,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.838315,28,F,right
semantic_priming,38,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.633425,20,F,right
semantic_priming,68,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.56702,23,F,right
semantic_priming,42,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.677785,23,M,right
semantic_priming,69,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.622625,24,F,right
semantic_priming,18,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.625715,23,F,right
semantic_priming,32,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.368885,24,F,right
semantic_priming,73,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.53055,21,F,left
semantic_priming,43,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.48934,22,M,right
semantic_priming,54,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.756345,26,F,right
semantic_priming,75,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.59646,24,F,right
semantic_priming,16,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.523065,27,F,right
semantic_priming,23,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.914585,22,M,right
semantic_priming,25,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.599745,21,F,right
semantic_priming,1,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.671,21,M,right
semantic_priming,5,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.000885,24,F,right
semantic_priming,52,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,1.229,22,F,right
semantic_priming,22,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.49995,23,F,right
semantic_priming,67,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.546805,24,M,right
semantic_priming,10,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.50314,23,F,right
semantic_priming,21,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.565695,24,F,right
semantic_priming,19,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.702765,20,F,right
semantic_priming,31,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,1.149825,27,F,right
semantic_priming,41,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.544045,23,M,right
semantic_priming,59,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.9597,22,F,right
semantic_priming,36,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,1.09444,21,M,right
semantic_priming,56,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.849005,22,M,left
semantic_priming,35,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.638,23,M,right
semantic_priming,28,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.515,24,F,right
semantic_priming,61,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.646405,25,M,right
semantic_priming,60,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.574135,20,F,right
semantic_priming,34,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.617965,22,F,right
semantic_priming,12,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.47231,23,M,right
semantic_priming,70,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.495685,24,F,right
semantic_priming,7,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.57947,21,F,right
semantic_priming,14,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.472,21,M,right
semantic_priming,57,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.650175,29,F,right
semantic_priming,26,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.67746,21,F,right
semantic_priming,51,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.70638,25,M,right
semantic_priming,72,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.64,20,F,right
semantic_priming,71,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.71087,21,M,right
semantic_priming,40,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.62,23,F,right
semantic_priming,64,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.619975,24,M,right
semantic_priming,45,exp1_t88,88,judgment,risata,mobile,1.0,1,1.0,0.716,21,F,right
semantic_priming,22,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.495275,23,F,right
semantic_priming,35,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.943,23,M,right
semantic_priming,45,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.001785,21,F,right
semantic_priming,41,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.54962,23,M,right
semantic_priming,46,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,0.60449,22,F,right
semantic_priming,43,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.68444,22,M,right
semantic_priming,63,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.6012,22,F,right
semantic_priming,50,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.756,22,F,right
semantic_priming,2,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.598,27,F,right
semantic_priming,27,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.608995,22,F,right
semantic_priming,65,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.602615,35,F,right
semantic_priming,67,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.389485,24,M,right
semantic_priming,74,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.555325,24,M,right
semantic_priming,47,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.489735,22,F,right
semantic_priming,9,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.7838,26,F,right
semantic_priming,30,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.475825,27,F,right
semantic_priming,73,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.421515,21,F,left
semantic_priming,57,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.66542,29,F,right
semantic_priming,23,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.5316,22,M,right
semantic_priming,28,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.584,24,F,right
semantic_priming,24,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,1.22092,22,F,right
semantic_priming,42,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,1.0801,23,M,right
semantic_priming,5,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.45069,24,F,right
semantic_priming,33,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.883,22,M,right
semantic_priming,62,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.601505,24,M,left
semantic_priming,11,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.735795,23,M,right
semantic_priming,64,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.594,24,M,right
semantic_priming,69,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.651475,24,F,right
semantic_priming,58,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.81327,33,F,right
semantic_priming,15,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,0.482605,23,F,right
semantic_priming,54,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.500605,26,F,right
semantic_priming,56,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.525515,22,M,left
semantic_priming,49,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.550555,21,F,right
semantic_priming,17,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,0.71386,23,F,right
semantic_priming,12,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.64932,23,M,right
semantic_priming,44,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.70919,24,M,right
semantic_priming,3,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,0.484835,21,F,right
semantic_priming,51,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,0.91091,25,M,right
semantic_priming,25,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.565115,21,F,right
semantic_priming,8,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.52707,21,F,left
semantic_priming,34,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.634575,22,F,right
semantic_priming,60,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.48554,20,F,right
semantic_priming,26,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.778165,21,F,right
semantic_priming,48,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,1.139495,21,F,right
semantic_priming,21,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.68885,24,F,right
semantic_priming,10,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.515315,23,F,right
semantic_priming,16,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.5096,27,F,right
semantic_priming,14,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.579,21,M,right
semantic_priming,29,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.651575,24,F,right
semantic_priming,39,exp1_t89,89,judgment,gatto,mucca,0.0,1,0.0,0.425715,28,F,right
semantic_priming,68,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.553135,23,F,right
semantic_priming,19,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.569085,20,F,right
semantic_priming,53,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.47941,25,F,right
semantic_priming,75,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.560185,24,F,right
semantic_priming,7,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.514385,21,F,right
semantic_priming,38,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.618525,20,F,right
semantic_priming,72,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.54,20,F,right
semantic_priming,66,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.620395,23,F,left
semantic_priming,18,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.58484,23,F,right
semantic_priming,32,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.50868,24,F,right
semantic_priming,20,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.534345,22,F,right
semantic_priming,52,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.545,22,F,right
semantic_priming,36,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,1.007385,21,M,right
semantic_priming,55,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.571175,20,F,right
semantic_priming,61,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.569255,25,M,right
semantic_priming,4,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.60389,30,M,right
semantic_priming,13,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.554585,20,M,right
semantic_priming,71,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.862855,21,M,right
semantic_priming,1,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.814,21,M,right
semantic_priming,37,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.61527,20,F,right
semantic_priming,70,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.688815,24,F,right
semantic_priming,6,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.544375,30,F,right
semantic_priming,40,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.695,23,F,right
semantic_priming,59,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.951055,22,F,right
semantic_priming,31,exp1_t89,89,judgment,gatto,mucca,1.0,1,1.0,0.535045,27,F,right
semantic_priming,24,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.687085,22,F,right
semantic_priming,30,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.05234,27,F,right
semantic_priming,23,exp1_t90,90,judgment,prete,muco,0.0,1,0.0,0.8178,22,M,right
semantic_priming,61,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.57055,25,M,right
semantic_priming,64,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.7052,24,M,right
semantic_priming,26,exp1_t90,90,judgment,prete,muco,0.0,1,0.0,0.88884,21,F,right
semantic_priming,16,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.651495,27,F,right
semantic_priming,74,exp1_t90,90,judgment,prete,muco,0.0,1,0.0,0.68434,24,M,right
semantic_priming,19,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.68375,20,F,right
semantic_priming,72,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.647,20,F,right
semantic_priming,65,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.717235,35,F,right
semantic_priming,48,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.716845,21,F,right
semantic_priming,70,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.777625,24,F,right
semantic_priming,10,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.464385,23,F,right
semantic_priming,14,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.529,21,M,right
semantic_priming,50,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.517,22,F,right
semantic_priming,67,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.6812,24,M,right
semantic_priming,42,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,1.001785,23,M,right
semantic_priming,63,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.819385,22,F,right
semantic_priming,75,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.60285,24,F,right
semantic_priming,43,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.547105,22,M,right
semantic_priming,3,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.435135,21,F,right
semantic_priming,7,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.703225,21,F,right
semantic_priming,62,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.6427,24,M,left
semantic_priming,17,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.54845,23,F,right
semantic_priming,71,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.584885,21,M,right
semantic_priming,56,exp1_t90,90,judgment,prete,muco,0.0,1,0.0,0.722675,22,M,left
semantic_priming,25,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.828245,21,F,right
semantic_priming,4,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.83458,30,M,right
semantic_priming,21,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.58547,24,F,right
semantic_priming,54,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.68233,26,F,right
semantic_priming,46,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.57453,22,F,right
semantic_priming,36,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.97738,21,M,right
semantic_priming,28,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.742,24,F,right
semantic_priming,1,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.742,21,M,right
semantic_priming,5,exp1_t90,90,judgment,prete,muco,0.0,1,0.0,0.77692,24,F,right
semantic_priming,69,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.882235,24,F,right
semantic_priming,33,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,1.85,22,M,right
semantic_priming,58,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.43101,33,F,right
semantic_priming,9,exp1_t90,90,judgment,prete,muco,1.0,1,1.0,0.662115,26,F,right
