ID;condition;text;text2;age;gender;hand;RTs;resp
25;A;evidente;serbatoio;22;F;DX;1923,2;evidente
25;A;farfalla;fantasia;22;F;DX;1327;fantasia
25;A;ispirato;geranio;22;F;DX;2372;ispirato
25;A;brutale;miele;22;F;DX;1211,7;brutale
25;A;pianta;saggio;22;F;DX;1722,7;saggio
25;A;libreria;spazio;22;F;DX;1204,9;spazio
25;A;maglia;vincere;22;F;DX;2354,4;vincere
25;A;infedele;sposa;22;F;DX;1366,6;infedele
25;A;gattino;dettaglio;22;F;DX;998,2;dettaglio
25;A;dentista;fiducioso;22;F;DX;1211,8;fiducioso
25;A;causa;stomaco;22;F;DX;1441,7;causa
25;A;tavolo;pressione;22;F;DX;1045,9;pressione
25;A;grato;abbraccio;22;F;DX;1099,4;grato
25;A;finestra;triste;22;F;DX;811,7;triste
25;A;statua;audace;22;F;DX;1850,8;audace
25;A;orecchio;disturbare;22;F;DX;1062,1;disturbare
25;A;stanco;divano;22;F;DX;1386,5;stanco
25;A;crepuscolo;orologio;22;F;DX;1877;crepuscolo
25;A;annoiato;mestolo;22;F;DX;2806,3;annoiato
25;A;specchio;spirito;22;F;DX;1073,5;spirito
25;A;bocca;riverente;22;F;DX;1735,1;riverente
25;A;immorale;attrezzo;22;F;DX;1817,7;immorale
25;A;rancido;insalata;22;F;DX;1444,8;rancido
25;A;pugnale;fortuito;22;F;DX;2022,4;fortuito
25;A;pentola;mente;22;F;DX;1691,8;mente
25;A;abito;solenne;22;F;DX;2470,9;solenne
25;A;ulivo;ambizione;22;F;DX;2112,9;ambizione
25;A;estasi;sughero;22;F;DX;1339,7;estasi
25;A;rosso;bicchiere;22;F;DX;2053,4;rosso
25;A;dormire;paradiso;22;F;DX;1621;paradiso
25;A;fetido;calza;22;F;DX;1137,2;fetido
25;A;riparato;tenda;22;F;DX;1813,9;riparato
25;A;opzione;giacca;22;F;DX;1612,2;opzione
25;A;scarafaggio;orribile;22;F;DX;1204,7;orribile
25;A;paralisi;sedia;22;F;DX;1421,2;paralisi
25;A;vetro;giustizia;22;F;DX;1293,5;giustizia
25;A;mercato;vantaggio;22;F;DX;2478,1;vantaggio
25;A;onore;vino;22;F;DX;1177,8;onore
25;A;cane;cortese;22;F;DX;697,4;cortese
25;A;laureato;dio;22;F;DX;1336,2;dio
25;A;paletta;collisione;22;F;DX;1476,5;collisione
25;A;magnifico;zanzara;22;F;DX;1333,8;magnifico
25;A;guarire;ospedale;22;F;DX;1754,6;guarire
25;A;montagna;codardo;22;F;DX;958,2;codardo
25;A;giardino;salute;22;F;DX;2438,3;salute
25;A;vaso;gloria;22;F;DX;1554,5;gloria
25;A;freddo;cappotto;22;F;DX;1162;freddo
25;A;veloce;vespa;22;F;DX;1265,7;veloce
25;A;deforme;tronco;22;F;DX;1525,4;deforme
25;A;miracolo;applauso;22;F;DX;1478,7;miracolo
25;A;cavallo;arte;22;F;DX;1262,3;arte
25;A;asilo;motivo;22;F;DX;1056,5;motivo
25;A;lenire;ferite;22;F;DX;1238,6;lenire
25;A;dollaro;utile;22;F;DX;855,9;utile
25;A;cappello;rovente;22;F;DX;2010,1;rovente
25;A;giocattolo;insipido;22;F;DX;1139,8;insipido
26;B;elegante;felpa;23;F;Destra;1347,8;felpa
26;B;frigido;forcina;23;F;Destra;1686,6;forcina
26;B;rancido;insalata;23;F;Destra;1187,9;insalata
26;B;grezzo;barile;23;F;Destra;1388,6;barile
26;B;eccellenza;diamante;23;F;Destra;1650,4;diamante
26;B;dormire;paradiso;23;F;Destra;1731,6;dormire
26;B;ispirato;geranio;23;F;Destra;1413;geranio
26;B;elefante;innocente;23;F;Destra;1462,4;elefante
26;B;corrotto;gonna;23;F;Destra;986,7;gonna
26;B;meraviglia;cornice;23;F;Destra;1205,1;cornice
26;B;poltrona;fiducia;23;F;Destra;867,9;poltrona
26;B;musica;violino;23;F;Destra;1498,6;violino
26;B;puzza;stufa;23;F;Destra;1134,9;stufa
26;B;annoiato;mestolo;23;F;Destra;1381;mestolo
26;B;riparato;tenda;23;F;Destra;1714;tenda
26;B;paralisi;sedia;23;F;Destra;1082,2;sedia
26;B;grave;caviglia;23;F;Destra;831,3;caviglia
26;B;deforme;tronco;23;F;Destra;1122;tronco
26;B;atletica;scarpa;23;F;Destra;1568,9;scarpa
26;B;diavolo;prigione;23;F;Destra;1161,4;prigione
26;B;gattino;dettaglio;23;F;Destra;1558,5;gattino
26;B;laureato;dio;23;F;Destra;1300,4;laureato
26;B;caramella;melodia;23;F;Destra;1431,7;caramella
26;B;libreria;spazio;23;F;Destra;1685,8;libreria
26;B;occhio;inganno;23;F;Destra;2249,1;occhio
26;B;burro;tenero;23;F;Destra;1014,4;burro
26;B;incidente;colpa;23;F;Destra;1710,8;incidente
26;B;camera;cortesia;23;F;Destra;1102,9;camera
26;B;opzione;giacca;23;F;Destra;1033,1;giacca
26;B;montagna;codardo;23;F;Destra;1881,1;montagna
26;B;orecchio;disturbare;23;F;Destra;1495,6;orecchio
26;B;tavolo;pressione;23;F;Destra;953,9;tavolo
26;B;maniaco;ossessione;23;F;Destra;1199,5;maniaco
26;B;maglia;vincere;23;F;Destra;1352,5;maglia
26;B;guarire;ospedale;23;F;Destra;1130,2;ospedale
26;B;avventura;vacanza;23;F;Destra;829,3;vacanza
26;B;vetro;giustizia;23;F;Destra;832,9;vetro
26;B;immorale;attrezzo;23;F;Destra;1447,6;attrezzo
26;B;infuriato;forchetta;23;F;Destra;1232,8;forchetta
26;B;intelletto;idrante;23;F;Destra;1480,9;idrante
26;B;attico;modesto;23;F;Destra;2032,3;attico
26;B;paletta;collisione;23;F;Destra;2071,2;paletta
26;B;pugnale;fortuito;23;F;Destra;1809,5;pugnale
26;B;scarafaggio;orribile;23;F;Destra;1230,2;scarafaggio
26;B;buio;balcone;23;F;Destra;1028,9;balcone
26;B;cappello;rovente;23;F;Destra;1314,8;cappello
26;B;pianta;saggio;23;F;Destra;1148,6;pianta
26;B;cane;cortese;23;F;Destra;699,9;cane
26;B;mobilita;gomma;23;F;Destra;1297,2;gomma
26;B;poesia;penna;23;F;Destra;1056,8;penna
26;B;pentola;mente;23;F;Destra;1149,9;pentola
26;B;piatto;insipido;23;F;Destra;1145,5;piatto
26;B;facile;morbido;23;F;Destra;773,6;morbido
26;B;bocca;riverente;23;F;Destra;729,9;bocca
26;B;coltello;demonio;23;F;Destra;946,4;coltello
26;B;onore;vino;23;F;Destra;964,8;vino
26;B;idiota;scimmia;23;F;Destra;1047,7;scimmia
26;B;abito;solenne;23;F;Destra;953,2;abito
26;B;precipizio;orrore;23;F;Destra;1865,4;precipizio
26;B;dentista;fiducioso;23;F;Destra;890,9;dentista
26;B;specchio;spirito;23;F;Destra;1167,5;specchio
26;B;assediato;ferito;23;F;Destra;1548,5;ferito
26;B;crepuscolo;orologio;23;F;Destra;1314,8;orologio
26;B;ulivo;ambizione;23;F;Destra;745,4;ulivo
26;B;freddo;cappotto;23;F;Destra;935,6;cappotto
26;B;statua;audace;23;F;Destra;1562,7;statua
26;B;farfalla;fantasia;23;F;Destra;745,3;farfalla
26;B;muscoloso;debole;23;F;Destra;1449,7;muscoloso
26;B;estasi;sughero;23;F;Destra;1690,7;sughero
26;B;ottimismo;profumo;23;F;Destra;929,5;profumo
26;B;giocattolo;insipido;23;F;Destra;1016,5;giocattolo
26;B;dollaro;utile;23;F;Destra;1061;dollaro
26;B;miracolo;applauso;23;F;Destra;1503,7;applauso
26;B;lussuria;prateria;23;F;Destra;1699,7;prateria
26;B;aereo;allerta;23;F;Destra;933,3;aereo
26;B;disprezzo;sorriso;23;F;Destra;983,8;sorriso
26;B;fetido;calza;23;F;Destra;1018,3;calza
26;B;brutale;miele;23;F;Destra;814;miele
26;B;prete;devoto;23;F;Destra;1765,9;prete
26;B;gomito;astio;23;F;Destra;1532,3;gomito
26;B;bicicletta;passione;23;F;Destra;1235,3;bicicletta
26;B;evidente;serbatoio;23;F;Destra;1216,7;serbatoio
26;B;asilo;motivo;23;F;Destra;918,1;asilo
26;B;scrivania;pensieroso;23;F;Destra;686,6;scrivania
26;B;sfera;fase;23;F;Destra;1053,8;sfera
26;B;prestigio;lusso;23;F;Destra;2034,2;lusso
26;B;latte;fetore;23;F;Destra;1852,9;latte
26;B;lenire;ferite;23;F;Destra;1298,2;ferite
26;B;magnifico;zanzara;23;F;Destra;1107,2;zanzara
26;B;mercato;vantaggio;23;F;Destra;1084,8;mercato
26;B;tromba;potenza;23;F;Destra;933,7;tromba
26;B;grato;abbraccio;23;F;Destra;1135,2;abbraccio
26;B;fastidio;naso;23;F;Destra;859,4;naso
26;B;caos;quaderno;23;F;Destra;866,9;quaderno
26;B;lavare;attivare;23;F;Destra;1548;lavare
26;B;natale;albero;23;F;Destra;1035,6;albero
26;B;vaso;gloria;23;F;Destra;806;vaso
26;B;intimo;mistico;23;F;Destra;1455,7;intimo
26;B;rasoio;stritolare;23;F;Destra;830,6;rasoio
26;B;dono;perspicacia;23;F;Destra;1353;dono
26;B;infedele;sposa;23;F;Destra;1104,2;sposa
26;B;sedile;agile;23;F;Destra;1393,8;sedile
26;B;gatto;spaventato;23;F;Destra;1419,6;gatto
26;B;vittoria;ombrello;23;F;Destra;860,2;ombrello
26;B;veloce;vespa;23;F;Destra;1131,9;vespa
26;B;finestra;triste;23;F;Destra;967,1;finestra
26;B;rosso;bicchiere;23;F;Destra;921,1;bicchiere
26;B;giardino;salute;23;F;Destra;1061,2;giardino
26;B;ostile;nuvoloso;23;F;Destra;918,9;nuvoloso
26;B;leggenda;scala;23;F;Destra;1061,5;scala
26;B;umano;morale;23;F;Destra;1184,3;umano
26;B;appetitoso;pizza;23;F;Destra;1079,4;pizza
26;B;genere;cioccolato;23;F;Destra;934,7;cioccolato
26;B;cavallo;arte;23;F;Destra;1207,7;cavallo
26;B;ricatto;schiaffo;23;F;Destra;1254,4;schiaffo
26;B;causa;stomaco;23;F;Destra;1118,1;stomaco
26;B;insolente;vasca;23;F;Destra;849;vasca
27;A;abito;solenne;27;F;DX;731;solenne
27;A;asilo;motivo;27;F;DX;1600,3;motivo
27;A;caramella;melodia;27;F;DX;899,9;melodia
27;A;burro;tenero;27;F;DX;864,7;tenero
27;A;poltrona;fiducia;27;F;DX;901,3;fiducia
27;A;febbre;pino;27;F;DX;1030,3;febbre
27;A;gattino;dettaglio;27;F;DX;1065,4;dettaglio
27;A;natale;albero;27;F;DX;1249,8;natale
27;A;occhio;inganno;27;F;DX;1093,3;inganno
27;A;libreria;spazio;27;F;DX;1126,8;spazio
27;A;disprezzo;sorriso;27;F;DX;611,9;disprezzo
27;A;insolente;vasca;27;F;DX;763,7;insolente
27;A;orecchio;disturbare;27;F;DX;748,4;disturbare
27;A;ispirato;geranio;27;F;DX;915,9;ispirato
27;A;giocattolo;insipido;27;F;DX;1022,2;insipido
27;A;fetido;calza;27;F;DX;818,9;fetido
27;A;magnifico;zanzara;27;F;DX;921,7;magnifico
27;A;tromba;potenza;27;F;DX;849,1;potenza
27;A;diavolo;prigione;27;F;DX;1198,4;diavolo
27;A;sfera;fase;27;F;DX;839,1;fase
27;A;evidente;serbatoio;27;F;DX;1092,9;evidente
27;A;bicicletta;passione;27;F;DX;833,3;passione
27;A;crepuscolo;orologio;27;F;DX;1216,4;crepuscolo
27;A;puzza;stufa;27;F;DX;804,9;puzza
27;A;camera;cortesia;27;F;DX;1182,1;cortesia
27;A;opzione;giacca;27;F;DX;1003;opzione
27;A;veloce;vespa;27;F;DX;805,2;veloce
27;A;avventura;vacanza;27;F;DX;1981,1;avventura
27;A;pentola;mente;27;F;DX;873,5;mente
27;A;farfalla;fantasia;27;F;DX;794,6;fantasia
27;A;corrotto;gonna;27;F;DX;1164,4;corrotto
27;A;infedele;sposa;27;F;DX;1529,2;infedele
27;A;leggenda;scala;27;F;DX;839;leggenda
27;A;vittoria;ombrello;27;F;DX;1364,4;vittoria
27;A;precipizio;orrore;27;F;DX;1085,1;orrore
27;A;aereo;allerta;27;F;DX;949;allerta
27;A;rancido;insalata;27;F;DX;1081,6;rancido
27;A;lussuria;prateria;27;F;DX;1049,6;lussuria
27;A;atletica;scarpa;27;F;DX;1450,1;atletica
27;A;idiota;scimmia;27;F;DX;864,7;idiota
27;A;meraviglia;cornice;27;F;DX;1035,9;meraviglia
27;A;gatto;spaventato;27;F;DX;960,9;spaventato
27;A;ulivo;ambizione;27;F;DX;1027,2;ambizione
27;A;prete;devoto;27;F;DX;976,4;devoto
27;A;maniaco;ossessione;27;F;DX;1063,7;ossessione
27;A;cane;cortese;27;F;DX;1197,9;cortese
27;A;guarire;ospedale;27;F;DX;988,3;guarire
27;A;statua;audace;27;F;DX;1318,8;audace
27;A;appetitoso;pizza;27;F;DX;963,9;appetitoso
27;A;attico;modesto;27;F;DX;1045,5;modesto
27;A;carcere;pena;27;F;DX;958,6;pena
27;A;ottimismo;profumo;27;F;DX;1164,5;ottimismo
27;A;bocca;riverente;27;F;DX;1365,3;riverente
27;A;buio;balcone;27;F;DX;865,1;buio
27;A;onore;vino;27;F;DX;961,4;onore
27;A;finestra;triste;27;F;DX;845,9;triste
27;A;umano;morale;27;F;DX;1398,7;morale
27;A;laureato;dio;27;F;DX;1310,3;dio
27;A;elefante;innocente;27;F;DX;956,7;innocente
27;A;paletta;collisione;27;F;DX;1347,2;collisione
27;A;dollaro;utile;27;F;DX;960,2;utile
27;A;stanco;divano;27;F;DX;833,2;stanco
27;A;piatto;insipido;27;F;DX;862,1;insipido
27;A;lavare;attivare;27;F;DX;1667,5;attivare
27;A;immorale;attrezzo;27;F;DX;1084,2;immorale
27;A;scarafaggio;orribile;27;F;DX;1081,7;orribile
27;A;tavolo;pressione;27;F;DX;1085,9;pressione
27;A;freddo;cappotto;27;F;DX;1297,8;freddo
27;A;dono;perspicacia;27;F;DX;1717,2;perspicacia
27;A;incidente;colpa;27;F;DX;1216,3;colpa
27;A;intimo;mistico;27;F;DX;1010,5;mistico
27;A;frigido;forcina;27;F;DX;1044,2;frigido
27;A;brutale;miele;27;F;DX;1065,1;brutale
27;A;scrivania;pensieroso;27;F;DX;1150,3;pensieroso
27;A;elegante;felpa;27;F;DX;785,8;elegante
27;A;annoiato;mestolo;27;F;DX;1307,7;annoiato
27;A;ostile;nuvoloso;27;F;DX;718,6;ostile
27;A;muscoloso;debole;27;F;DX;1341,8;debole
27;A;riparato;tenda;27;F;DX;1083,3;riparato
27;A;maglia;vincere;27;F;DX;1452,5;vincere
27;A;cappello;rovente;27;F;DX;1041,4;rovente
27;A;gomito;astio;27;F;DX;1042,7;astio
27;A;eccellenza;diamante;27;F;DX;893,5;eccellenza
27;A;assediato;ferito;27;F;DX;1388,6;assediato
27;A;deforme;tronco;27;F;DX;927,6;deforme
27;A;grave;caviglia;27;F;DX;1181,4;grave
27;A;giardino;salute;27;F;DX;567,6;salute
27;A;montagna;codardo;27;F;DX;1098,5;codardo
27;A;coltello;demonio;27;F;DX;1248,9;demonio
27;A;caos;quaderno;27;F;DX;974,5;caos
27;A;cavallo;arte;27;F;DX;1018,7;arte
27;A;miracolo;applauso;27;F;DX;1698,3;miracolo
27;A;rasoio;stritolare;27;F;DX;1287,9;stritolare
27;A;vetro;giustizia;27;F;DX;1165,6;giustizia
27;A;genere;cioccolato;27;F;DX;1179,2;genere
27;A;rosso;bicchiere;27;F;DX;1431,7;rosso
27;A;pugnale;fortuito;27;F;DX;844,1;fortuito
27;A;paralisi;sedia;27;F;DX;794,3;paralisi
27;A;infuriato;forchetta;27;F;DX;927,6;infuriato
27;A;estasi;sughero;27;F;DX;602,6;estasi
27;A;ricatto;schiaffo;27;F;DX;1156,3;ricatto
27;A;intelletto;idrante;27;F;DX;1098,3;intelletto
27;A;fastidio;naso;27;F;DX;1031,5;fastidio
27;A;grezzo;barile;27;F;DX;1043,8;grezzo
27;A;pianta;saggio;27;F;DX;855,7;saggio
27;A;dentista;fiducioso;27;F;DX;2618,8;fiducioso
27;A;vaso;gloria;27;F;DX;751,9;gloria
27;A;causa;stomaco;27;F;DX;850,7;causa
27;A;sedile;agile;27;F;DX;1133,6;agile
27;A;mobilita;gomma;27;F;DX;1203,6;mobilita
27;A;musica;violino;27;F;DX;998;musica
27;A;latte;fetore;27;F;DX;886,8;fetore
27;A;grato;abbraccio;27;F;DX;1199,8;grato
28;A;carcere;pena;22;F;DX;822;pena
28;A;magnifico;zanzara;22;F;DX;1161,7;magnifico
28;A;atletica;scarpa;22;F;DX;1284,8;atletica
28;A;rancido;insalata;22;F;DX;942,7;rancido
28;A;grave;caviglia;22;F;DX;913,2;grave
28;A;evidente;serbatoio;22;F;DX;978,9;evidente
28;A;paletta;collisione;22;F;DX;1034,7;collisione
28;A;diavolo;prigione;22;F;DX;848,3;diavolo
28;A;vaso;gloria;22;F;DX;732,5;gloria
28;A;mercato;vantaggio;22;F;DX;949,1;vantaggio
28;A;mobilita;gomma;22;F;DX;938,9;mobilita
28;A;elefante;innocente;22;F;DX;799,8;innocente
28;A;caos;quaderno;22;F;DX;583,4;caos
28;A;freddo;cappotto;22;F;DX;978,9;freddo
28;A;maniaco;ossessione;22;F;DX;1055,6;ossessione
28;A;ispirato;geranio;22;F;DX;704,7;ispirato
28;A;appetitoso;pizza;22;F;DX;1145,7;appetitoso
28;A;poltrona;fiducia;22;F;DX;889;fiducia
28;A;burro;tenero;22;F;DX;840,4;tenero
28;A;incidente;colpa;22;F;DX;1492,8;colpa
28;A;vetro;giustizia;22;F;DX;852,5;giustizia
28;A;cavallo;arte;22;F;DX;816,9;arte
28;A;gattino;dettaglio;22;F;DX;736,9;dettaglio
28;A;scarafaggio;orribile;22;F;DX;833,6;orribile
28;A;piatto;insipido;22;F;DX;635,9;insipido
28;A;latte;fetore;22;F;DX;793,1;fetore
28;A;puzza;stufa;22;F;DX;1600,3;puzza
28;A;estasi;sughero;22;F;DX;828,4;estasi
28;A;abito;solenne;22;F;DX;816,7;solenne
28;A;pugnale;fortuito;22;F;DX;875,3;fortuito
28;A;opzione;giacca;22;F;DX;943,2;opzione
28;A;aereo;allerta;22;F;DX;888,1;allerta
28;A;ulivo;ambizione;22;F;DX;874,9;ambizione
28;A;dollaro;utile;22;F;DX;879,3;utile
28;A;immorale;attrezzo;22;F;DX;669,9;immorale
28;A;caramella;melodia;22;F;DX;891,7;melodia
28;A;brutale;miele;22;F;DX;945,7;brutale
28;A;eccellenza;diamante;22;F;DX;916,2;eccellenza
28;A;veloce;vespa;22;F;DX;862,1;veloce
28;A;ricatto;schiaffo;22;F;DX;958,4;ricatto
28;A;tromba;potenza;22;F;DX;701,6;potenza
28;A;facile;morbido;22;F;DX;593,7;facile
28;A;cappello;rovente;22;F;DX;789,8;rovente
28;A;riparato;tenda;22;F;DX;1153,4;riparato
28;A;avventura;vacanza;22;F;DX;1111;avventura
28;A;pentola;mente;22;F;DX;711,1;mente
28;A;genere;cioccolato;22;F;DX;1240,2;genere
28;A;asilo;motivo;22;F;DX;953,6;motivo
28;A;corrotto;gonna;22;F;DX;1027,8;corrotto
28;A;gatto;spaventato;22;F;DX;817,8;spaventato
28;A;disprezzo;sorriso;22;F;DX;812;disprezzo
28;A;orecchio;disturbare;22;F;DX;896,6;disturbare
28;A;leggenda;scala;22;F;DX;853,3;leggenda
28;A;scrivania;pensieroso;22;F;DX;1246,8;pensieroso
28;A;bicicletta;passione;22;F;DX;960,3;passione
28;A;fastidio;naso;22;F;DX;683,4;fastidio
28;A;attico;modesto;22;F;DX;1125,7;modesto
28;A;montagna;codardo;22;F;DX;968,9;codardo
28;A;farfalla;fantasia;22;F;DX;813,1;fantasia
28;A;vittoria;ombrello;22;F;DX;801,2;vittoria
28;A;specchio;spirito;22;F;DX;897,8;spirito
28;A;deforme;tronco;22;F;DX;704,5;deforme
28;A;bocca;riverente;22;F;DX;591,8;riverente
28;A;natale;albero;22;F;DX;907;natale
28;A;stanco;divano;22;F;DX;660,8;stanco
28;A;statua;audace;22;F;DX;1045,1;audace
28;A;grezzo;barile;22;F;DX;781,1;grezzo
28;A;finestra;triste;22;F;DX;932,3;triste
28;A;muscoloso;debole;22;F;DX;980,9;debole
28;A;maglia;vincere;22;F;DX;988,3;vincere
28;A;buio;balcone;22;F;DX;883,8;buio
28;A;infedele;sposa;22;F;DX;1047;infedele
28;A;elegante;felpa;22;F;DX;1033,2;elegante
28;A;giardino;salute;22;F;DX;1066,6;salute
28;A;guarire;ospedale;22;F;DX;748;guarire
28;A;gomito;astio;22;F;DX;817,9;astio
28;A;camera;cortesia;22;F;DX;515,5;cortesia
28;A;infuriato;forchetta;22;F;DX;1029,2;infuriato
28;A;pianta;saggio;22;F;DX;710,3;saggio
28;A;causa;stomaco;22;F;DX;1004,9;causa
28;A;grato;abbraccio;22;F;DX;1085,9;grato
28;A;tavolo;pressione;22;F;DX;1294,2;pressione
28;A;lussuria;prateria;22;F;DX;913,6;lussuria
28;A;occhio;inganno;22;F;DX;1128,7;inganno
28;A;intimo;mistico;22;F;DX;1039,8;mistico
28;A;insolente;vasca;22;F;DX;853;insolente
28;A;intelletto;idrante;22;F;DX;815,2;intelletto
28;A;idiota;scimmia;22;F;DX;1363;idiota
28;A;cane;cortese;22;F;DX;891,2;cortese
28;A;laureato;dio;22;F;DX;1130,5;dio
28;A;miracolo;applauso;22;F;DX;871,4;miracolo
28;A;dentista;fiducioso;22;F;DX;922,8;fiducioso
28;A;lenire;ferite;22;F;DX;914,2;lenire
28;A;giocattolo;insipido;22;F;DX;849,8;insipido
28;A;ottimismo;profumo;22;F;DX;859;ottimismo
28;A;meraviglia;cornice;22;F;DX;1016,4;meraviglia
28;A;fetido;calza;22;F;DX;1036,6;fetido
28;A;assediato;ferito;22;F;DX;1230,1;assediato
28;A;rasoio;stritolare;22;F;DX;1287;stritolare
28;A;coltello;demonio;22;F;DX;832,7;demonio
28;A;prete;devoto;22;F;DX;1445,8;devoto
28;A;paralisi;sedia;22;F;DX;850,6;paralisi
28;A;ostile;nuvoloso;22;F;DX;632,7;ostile
28;A;dono;perspicacia;22;F;DX;1183,2;perspicacia
28;A;onore;vino;22;F;DX;1121,9;onore
28;A;sedile;agile;22;F;DX;655;agile
28;A;poesia;penna;22;F;DX;1055,8;poesia
29;A;prestigio;lusso;20;F;DX;818,2;prestigio
29;A;lenire;ferite;20;F;DX;1113;lenire
29;A;ostile;nuvoloso;20;F;DX;796,4;ostile
29;A;vetro;giustizia;20;F;DX;1343,2;giustizia
29;A;appetitoso;pizza;20;F;DX;2197,1;appetitoso
29;A;immorale;attrezzo;20;F;DX;860,8;immorale
29;A;veloce;vespa;20;F;DX;611,6;veloce
29;A;opzione;giacca;20;F;DX;1122,1;opzione
29;A;ulivo;ambizione;20;F;DX;992,8;ambizione
29;A;annoiato;mestolo;20;F;DX;2075,8;annoiato
29;A;latte;fetore;20;F;DX;610;fetore
29;A;giardino;salute;20;F;DX;797,6;salute
29;A;leggenda;scala;20;F;DX;943;leggenda
29;A;onore;vino;20;F;DX;812,8;onore
29;A;montagna;codardo;20;F;DX;1147,7;codardo
29;A;tavolo;pressione;20;F;DX;875;pressione
29;A;freddo;cappotto;20;F;DX;745;freddo
29;A;caramella;melodia;20;F;DX;905,7;melodia
29;A;prete;devoto;20;F;DX;2675,5;devoto
29;A;diavolo;prigione;20;F;DX;926,9;diavolo
29;A;asilo;motivo;20;F;DX;1005,8;motivo
29;A;paletta;collisione;20;F;DX;1218,9;collisione
29;A;stanco;divano;20;F;DX;812;stanco
29;A;febbre;pino;20;F;DX;1816,5;febbre
29;A;maniaco;ossessione;20;F;DX;1043,4;ossessione
29;A;insolente;vasca;20;F;DX;1254,7;insolente
29;A;disprezzo;sorriso;20;F;DX;860,6;disprezzo
29;A;vaso;gloria;20;F;DX;767,2;gloria
29;A;corrotto;gonna;20;F;DX;975,2;corrotto
29;A;caos;quaderno;20;F;DX;761,1;caos
29;A;pentola;mente;20;F;DX;1894,3;mente
29;A;paralisi;sedia;20;F;DX;1077,2;paralisi
29;A;scarafaggio;orribile;20;F;DX;853;orribile
29;A;coltello;demonio;20;F;DX;753,6;demonio
29;A;scrivania;pensieroso;20;F;DX;1198,2;pensieroso
29;A;giocattolo;insipido;20;F;DX;702,7;insipido
29;A;deforme;tronco;20;F;DX;635,4;deforme
29;A;rasoio;stritolare;20;F;DX;992,1;stritolare
29;A;tromba;potenza;20;F;DX;947,1;potenza
29;A;bocca;riverente;20;F;DX;1676,7;riverente
29;A;pianta;saggio;20;F;DX;1544,7;saggio
29;A;elefante;innocente;20;F;DX;838,9;innocente
29;A;infedele;sposa;20;F;DX;769,3;infedele
29;A;mercato;vantaggio;20;F;DX;901,2;vantaggio
29;A;precipizio;orrore;20;F;DX;1406,5;orrore
29;A;ricatto;schiaffo;20;F;DX;991,2;ricatto
29;A;meraviglia;cornice;20;F;DX;968,4;meraviglia
29;A;intelletto;idrante;20;F;DX;1270,6;intelletto
29;A;idiota;scimmia;20;F;DX;1183,7;idiota
29;A;guarire;ospedale;20;F;DX;1143,2;guarire
29;A;rancido;insalata;20;F;DX;1252,3;rancido
29;A;rosso;bicchiere;20;F;DX;2192,7;rosso
29;A;gattino;dettaglio;20;F;DX;1035,4;dettaglio
29;A;maglia;vincere;20;F;DX;1025,1;vincere
29;A;umano;morale;20;F;DX;910,7;morale
29;A;attico;modesto;20;F;DX;797,7;modesto
29;A;dentista;fiducioso;20;F;DX;931,1;fiducioso
29;A;buio;balcone;20;F;DX;1969,3;buio
29;A;aereo;allerta;20;F;DX;1321,9;allerta
29;A;cane;cortese;20;F;DX;844,4;cortese
29;A;musica;violino;20;F;DX;968,2;musica
29;A;avventura;vacanza;20;F;DX;961,4;avventura
29;A;gatto;spaventato;20;F;DX;627,1;spaventato
29;A;grato;abbraccio;20;F;DX;830;grato
29;A;cappello;rovente;20;F;DX;879,7;rovente
29;A;occhio;inganno;20;F;DX;911,2;inganno
29;A;elegante;felpa;20;F;DX;2076,5;elegante
29;A;poesia;penna;20;F;DX;797,1;poesia
29;A;ispirato;geranio;20;F;DX;1088;ispirato
29;A;burro;tenero;20;F;DX;663,9;tenero
29;A;sedile;agile;20;F;DX;776,9;agile
29;A;magnifico;zanzara;20;F;DX;651,4;magnifico
29;A;fetido;calza;20;F;DX;826,8;fetido
29;A;grezzo;barile;20;F;DX;1086,8;grezzo
29;A;fastidio;naso;20;F;DX;802,4;fastidio
29;A;statua;audace;20;F;DX;1021,1;audace
29;A;gomito;astio;20;F;DX;750,8;astio
29;A;grave;caviglia;20;F;DX;906,5;grave
29;A;dormire;paradiso;20;F;DX;1536,2;paradiso
29;A;ottimismo;profumo;20;F;DX;890,5;ottimismo
29;A;dollaro;utile;20;F;DX;1614,1;utile
29;A;carcere;pena;20;F;DX;897,5;pena
29;A;eccellenza;diamante;20;F;DX;1269;eccellenza
29;A;lussuria;prateria;20;F;DX;1267,3;lussuria
29;A;piatto;insipido;20;F;DX;681,4;insipido
29;A;mobilita;gomma;20;F;DX;851,7;mobilita
29;A;poltrona;fiducia;20;F;DX;1275,7;fiducia
29;A;cavallo;arte;20;F;DX;623,9;arte
29;A;orecchio;disturbare;20;F;DX;754,9;disturbare
29;A;crepuscolo;orologio;20;F;DX;1148,5;crepuscolo
29;A;infuriato;forchetta;20;F;DX;992,9;infuriato
29;A;genere;cioccolato;20;F;DX;1043,1;genere
29;A;brutale;miele;20;F;DX;1144,2;brutale
29;A;estasi;sughero;20;F;DX;946;estasi
29;A;frigido;forcina;20;F;DX;1149,2;frigido
29;A;camera;cortesia;20;F;DX;705,9;cortesia
29;A;bicicletta;passione;20;F;DX;932,2;passione
29;A;evidente;serbatoio;20;F;DX;1782,7;evidente
29;A;riparato;tenda;20;F;DX;794,1;riparato
