stimulus,condition,rt,accuracy
poses,word,741.444444444444,0.717948717948718
post,word,551.342105263158,0.974358974358974
postaal,word,746,0.487179487179487
postbus,word,629.794871794872,1
postcheque,word,856.6,0.769230769230769
postcheques,word,832.178571428571,0.82051282051282
posten,word,599.441176470588,0.923076923076923
poster,word,570.102564102564,1
posters,word,640.416666666667,0.948717948717949
postuum,word,687.555555555556,0.794871794871795
postuur,word,678.243243243243,0.948717948717949
pot,word,555.657894736842,0.974358974358974
poten,word,587.972222222222,0.948717948717949
potent,word,697.090909090909,0.846153846153846
potgrond,word,702.78125,0.82051282051282
potje,word,565.897435897436,1
potjes,word,598.394736842105,0.974358974358974
potlood,word,552.552631578947,0.974358974358974
potten,word,597,0.974358974358974
potter,word,673.384615384615,0.384615384615385
potters,word,709.066666666667,0.41025641025641
potvis,word,578.342105263158,0.974358974358974
pover,word,682.962962962963,0.743589743589744
pozen,word,688.461538461538,0.41025641025641
praagse,word,836.0625,0.512820512820513
praal,word,671.741935483871,0.82051282051282
praat,word,545.820512820513,1
praatgroep,word,713.057142857143,0.948717948717949
praatje,word,626.54054054054,0.948717948717949
praatjes,word,583.131578947368,0.974358974358974
praatte,word,605.692307692308,1
praatten,word,645.128205128205,1
pracht,word,616.694444444444,0.948717948717949
prachtig,word,556.794871794872,1
praeses,word,743.5,0.58974358974359
prairie,word,714.615384615385,0.717948717948718
prairies,word,767.238095238095,0.58974358974359
praktijk,word,582.74358974359,1
praktisch,word,568.078947368421,1
prat,word,707.090909090909,0.333333333333333
praten,word,521.447368421053,0.974358974358974
pratend,word,661.025641025641,1
prater,word,651.305555555556,0.948717948717949
praters,word,705.457142857143,0.923076923076923
praxis,word,748.238095238095,0.564102564102564
precies,word,579.605263157895,0.974358974358974
preek,word,603.157894736842,0.974358974358974
preekjes,word,661.392857142857,0.794871794871795
preekstoel,word,721.148148148148,0.82051282051282
preekte,word,676.333333333333,0.948717948717949
prees,word,711.217391304348,0.641025641025641
prefab,word,859.8,0.179487179487179
prefect,word,543.896551724138,0.82051282051282
prei,word,550.552631578947,0.974358974358974
preien,word,705.090909090909,0.641025641025641
preitje,word,739.2,0.461538461538462
preitjes,word,783.928571428571,0.435897435897436
preken,word,637.617647058824,0.871794871794872
premie,word,633.805555555556,0.923076923076923
premier,word,603.315789473684,0.974358974358974
premiers,word,630.027777777778,0.948717948717949
premies,word,689.382352941176,0.923076923076923
prent,word,564.410256410256,1
prenten,word,619.378378378378,0.974358974358974
prentje,word,580.641025641026,1
prentjes,word,592.513513513514,0.948717948717949
prentte,word,694.454545454545,0.846153846153846
present,word,641.205882352941,0.923076923076923
pressie,word,626.818181818182,0.333333333333333
pressies,word,714.5,0.307692307692308
pret,word,577.48717948718,1
pretje,word,586.028571428571,0.948717948717949
pretjes,word,654.181818181818,0.846153846153846
prettig,word,537.846153846154,1
preuts,word,668.675675675676,0.948717948717949
preutse,word,721.793103448276,0.846153846153846
prezen,word,695.454545454545,0.846153846153846
prieel,word,808.809523809524,0.538461538461538
priem,word,669.4,0.794871794871795
priemde,word,664.652173913043,0.641025641025641
priemen,word,657.40625,0.82051282051282
priempje,word,751.294117647059,0.487179487179487
priempjes,word,800.6875,0.461538461538462
priester,word,570.076923076923,1
priesters,word,625.368421052632,1
prietpraat,word,757.666666666667,0.769230769230769
prijkte,word,762.47619047619,0.58974358974359
prijs,word,523.769230769231,1
prijst,word,634.137931034483,0.794871794871795
prijzen,word,577.307692307692,1
prik,word,572.179487179487,1
prikkel,word,556.230769230769,1
prikkels,word,574.307692307692,1
prikkelt,word,627.564102564103,1
prikken,word,583.236842105263,1
prikte,word,629.611111111111,0.948717948717949
prikten,word,631.294117647059,0.897435897435897
pril,word,627.333333333333,0.923076923076923
prille,word,646.78125,0.82051282051282
prima,word,573.820512820513,1
primaat,word,653.176470588235,0.897435897435897
primair,word,622.351351351351,0.974358974358974
primeur,word,598.333333333333,1
primeurs,word,628.514285714286,0.897435897435897
prins,word,643.60606060606,0.923076923076923
prinsen,word,658.75,0.974358974358974
prinses,word,590.108108108108,1
prinsje,word,607.810810810811,0.948717948717949
prinsjes,word,667.727272727273,0.871794871794872
print,word,577,0.974358974358974
printer,word,643.333333333333,0.974358974358974
printers,word,638.323529411765,0.948717948717949
prints,word,715.121212121212,0.897435897435897
prisma,word,626.783783783784,0.974358974358974
prisma's,word,738.5,0.948717948717949
privé,word,530.052631578947,0.974358974358974
pro,word,640.558823529412,0.871794871794872
probeer,word,584.342105263158,0.974358974358974
probeert,word,595.78947368421,1
probleem,word,516,1
procent,word,557.342105263158,1
proces,word,558.342105263158,0.974358974358974
produkt,word,628.833333333333,0.923076923076923
proef,word,550.842105263158,0.974358974358974
proefde,word,609.473684210526,1
proefschrift,word,678.5,1
proeft,word,632.057142857143,0.948717948717949
proeftijd,word,575.432432432432,0.948717948717949
proestend,word,726.518518518518,0.769230769230769
proestte,word,752.69696969697,0.846153846153846
proeve,word,590.6,0.128205128205128
proeven,word,592.105263157895,0.974358974358974
prof,word,549.388888888889,0.923076923076923
profeet,word,605.447368421053,1
proffen,word,698.636363636364,0.615384615384615
profiel,word,559.051282051282,1
profijt,word,653.702702702703,0.948717948717949
profs,word,694.970588235294,0.897435897435897
program,word,606.666666666667,0.512820512820513
programs,word,617.454545454545,0.333333333333333
project,word,537.815789473684,1
proloog,word,760.04,0.641025641025641
prompt,word,673.848484848485,0.846153846153846
pronken,word,654.621621621622,0.974358974358974
pronkstuk,word,667.147058823529,0.871794871794872
prooi,word,571.285714285714,0.948717948717949
prooien,word,617.657142857143,0.923076923076923
prooitje,word,725,0.743589743589744
prooitjes,word,752.366666666667,0.82051282051282
proost,word,632.594594594595,0.948717948717949
prop,word,639,0.871794871794872
proper,word,594.972972972973,0.948717948717949
propos,word,808.357142857143,0.487179487179487
proppen,word,661.666666666667,0.769230769230769
propte,word,678.324324324324,0.948717948717949
propvol,word,652.885714285714,0.923076923076923
prostaat,word,671.257142857143,0.897435897435897
protest,word,561.948717948718,1
proton,word,658.441176470588,0.871794871794872
provo,word,568.666666666667,0.0769230769230769
provo's,word,625.25,0.179487179487179
proza,word,711.096774193548,0.794871794871795
pruik,word,566.461538461538,1
pruiken,word,619.405405405405,0.948717948717949
pruikje,word,616.972972972973,0.974358974358974
pruim,word,617.676470588235,0.948717948717949
pruimen,word,595.052631578947,0.974358974358974
pruimpje,word,751.969696969697,0.871794871794872
pruimpjes,word,791.1,0.846153846153846
pruis,word,754.833333333333,0.205128205128205
pruisen,word,814.9,0.333333333333333
psalm,word,647.777777777778,0.923076923076923
psalmen,word,699.971428571429,0.897435897435897
psalmpje,word,803.703703703704,0.743589743589744
psalmpjes,word,816.5,0.692307692307692
psyche,word,724.138888888889,0.974358974358974
psychisch,word,638.558823529412,1
pub,word,646,0.871794871794872
puber,word,560.128205128205,1
pubers,word,578.594594594595,0.948717948717949
publiek,word,559.589743589744,1
pubs,word,705.461538461538,0.692307692307692
puck,word,797.933333333333,0.41025641025641
pucks,word,823,0.230769230769231
pudding,word,552.48717948718,1
puddings,word,671,0.871794871794872
puffend,word,686.2,0.897435897435897
pui,word,671,0.0512820512820513
puien,word,526.5,0.0512820512820513
puilden,word,777.916666666667,0.743589743589744
puin,word,608.722222222222,0.923076923076923
puinhoop,word,607.641025641026,1
puist,word,607.085714285714,0.897435897435897
puisten,word,699.461538461538,1
puistje,word,649.945945945946,0.948717948717949
puistjes,word,597.333333333333,0.923076923076923
puitje,word,NA,0.0512820512820513
puitjes,word,528.25,0.102564102564103
puk,word,665.785714285714,0.41025641025641
pukkel,word,595,1
pukkels,word,604.947368421053,1
pukken,word,564.846153846154,0.333333333333333
pul,word,661,0.435897435897436
pull,word,677.310344827586,0.743589743589744
pullen,word,579.045454545455,0.58974358974359
pulls,word,688.666666666667,0.743589743589744
pulp,word,695.756756756757,0.974358974358974
pump,word,752.809523809524,0.615384615384615
pumps,word,688.818181818182,0.615384615384615
punch,word,621.30303030303,0.923076923076923
punk,word,646.69696969697,0.871794871794872
punks,word,681.052631578947,0.487179487179487
punt,word,576.102564102564,1
punten,word,570.307692307692,1
puntig,word,628.823529411765,0.897435897435897
puntje,word,572.717948717949,1
puntjes,word,564.153846153846,1
pup,word,627.451612903226,0.794871794871795
pupil,word,597.578947368421,0.974358974358974
pups,word,692.571428571429,0.769230769230769
pure,word,613.060606060606,0.871794871794872
puree,word,542.48717948718,1
purper,word,665.6875,0.82051282051282
put,word,560.891891891892,0.974358974358974
putte,word,692.233333333333,0.82051282051282
putten,word,573.540540540541,0.974358974358974
puur,word,536.631578947368,0.974358974358974
puzzel,word,527.333333333333,1
puzzels,word,536.025641025641,1
pyloon,word,783.375,0.230769230769231
python,word,683.823529411765,0.923076923076923
pythons,word,739.107142857143,0.769230769230769
qua,word,620.944444444444,0.974358974358974
quark,word,765.35294117647,0.538461538461538
quarks,word,764.545454545455,0.333333333333333
quasi,word,691.242424242424,0.846153846153846
raad,word,551.461538461538,1
raadde,word,646.054054054054,0.974358974358974
raadhuis,word,734.8,0.58974358974359
raadje,word,613,0.666666666666667
raadjes,word,698.235294117647,0.512820512820513
raadsel,word,593.756756756757,0.948717948717949
raadsels,word,580.368421052632,0.974358974358974
raadsman,word,683.410256410256,1
raadt,word,625.969696969697,0.871794871794872
raadzaal,word,698.064516129032,0.871794871794872
raadzaam,word,646.055555555556,0.923076923076923
raaf,word,591.75,0.923076923076923
raak,word,576.692307692308,1
raakt,word,593.894736842105,0.974358974358974
raakte,word,584.621621621622,0.948717948717949
raakten,word,557.916666666667,0.948717948717949
raam,word,509.945945945946,0.974358974358974
raampje,word,591.641025641026,1
raampjes,word,654.583333333333,0.974358974358974
raamwerk,word,615.909090909091,0.846153846153846
raap,word,631.48717948718,1
raapte,word,647.676470588235,0.923076923076923
raar,word,572.657894736842,0.974358974358974
raasde,word,627.85294117647,0.897435897435897
raasden,word,731.416666666667,0.923076923076923
rabbi,word,758.125,0.641025641025641
rabbi's,word,740.428571428571,0.717948717948718
rabbijn,word,684.735294117647,0.897435897435897
race,word,595.828571428571,0.948717948717949
racebaan,word,643.611111111111,0.948717948717949
racen,word,626.342857142857,0.923076923076923
races,word,619.974358974359,1
raciaal,word,686.742857142857,0.923076923076923
racist,word,606.28947368421,0.974358974358974
racket,word,639.378378378378,1
rackets,word,709.96875,0.846153846153846
rad,word,640.060606060606,0.897435897435897
radar,word,636.742857142857,0.923076923076923
radars,word,672.636363636364,0.871794871794872
rade,word,707.318181818182,0.666666666666667
raden,word,570.076923076923,1
radens,word,794.5,0.128205128205128
radijs,word,660.157894736842,0.974358974358974
radje,word,704.846153846154,0.692307692307692
radjes,word,709.65,0.692307692307692
rafel,word,675.315789473684,0.538461538461538
rafels,word,686.785714285714,0.41025641025641
rage,word,647.677419354839,0.871794871794872
rages,word,784.206896551724,0.82051282051282
rail,word,629.6,0.923076923076923
rails,word,599.944444444444,0.923076923076923
raison,word,698.5,0.384615384615385
rake,word,793.538461538462,0.358974358974359
raken,word,588.108108108108,0.974358974358974
raket,word,579.864864864865,1
rally,word,646.771428571429,0.923076923076923
rally's,word,687.75,0.743589743589744
ram,word,608.351351351351,0.974358974358974
ramde,word,659.166666666667,0.948717948717949
ramen,word,579.342105263158,1
raming,word,730.363636363636,0.615384615384615
rammel,word,615.5,0.974358974358974
rammels,word,656.833333333333,0.487179487179487
rammen,word,615.088235294118,0.871794871794872
ramp,word,547.416666666667,0.974358974358974
rampen,word,620.921052631579,1
rampspoed,word,682.5,0.615384615384615
ranch,word,638.58064516129,0.846153846153846
ranches,word,662.571428571429,0.564102564102564
rand,word,544.157894736842,0.974358974358974
randen,word,650.857142857143,0.923076923076923
randje,word,562.473684210526,1
randjes,word,626.756756756757,0.974358974358974
rands,word,607.1,0.282051282051282
randstad,word,605.333333333333,0.871794871794872
rang,word,625.081081081081,0.948717948717949
rangen,word,627.375,0.871794871794872
rank,word,652.275862068965,0.794871794871795
ranke,word,680.9375,0.538461538461538
ranken,word,699.615384615385,0.717948717948718
ransel,word,668,0.384615384615385
ransels,word,705.181818181818,0.333333333333333
rantsoen,word,727,0.846153846153846
rap,word,610.842105263158,0.974358974358974
rapen,word,635.055555555556,0.948717948717949
rapport,word,555.179487179487,1
rare,word,620.842105263158,0.974358974358974
ras,word,557.702702702703,0.974358974358974
rasp,word,688.515151515152,0.846153846153846
raspen,word,664.058823529412,0.897435897435897
rassen,word,648.23076923077,1
raster,word,657.657142857143,0.948717948717949
rasters,word,711.516129032258,0.82051282051282
rat,word,550.368421052632,0.974358974358974
ratel,word,663.633333333333,0.82051282051282
ratels,word,670.615384615385,0.717948717948718
ratten,word,571.435897435897,1
rauw,word,560.189189189189,0.948717948717949
rauwe,word,615.675675675676,0.948717948717949
rauwkost,word,638.216216216216,0.948717948717949
raven,word,613.189189189189,0.948717948717949
ravijn,word,582.842105263158,1
rayon,word,691.266666666667,0.769230769230769
rayons,word,709.51724137931,0.794871794871795
razen,word,669.057142857143,0.897435897435897
razend,word,583.435897435897,1
re,word,640.285714285714,0.538461538461538
re's,word,733.333333333333,0.153846153846154
rebel,word,604.384615384615,1
recent,word,565.384615384615,1
recept,word,549.868421052632,1
reces,word,764.909090909091,0.282051282051282
recht,word,546.589743589744,1
rechtbank,word,558.48717948718,1
rechtdoor,word,569.972972972973,0.948717948717949
rechte,word,615.8,0.974358974358974
rechten,word,601.657894736842,1
rechtens,word,582,0.179487179487179
rechter,word,547.128205128205,1
rechters,word,550.692307692308,1
rechthoek,word,555.205128205128,1
rechtop,word,555.368421052632,1
rechts,word,560.194444444444,0.948717948717949
rechtsaf,word,617.527777777778,0.948717948717949
rechtse,word,612.189189189189,0.948717948717949
rechtspraak,word,639.538461538462,1
rechtsstaat,word,775.692307692308,0.846153846153846
rechtstreeks,word,604.918918918919,0.974358974358974
rechtszaak,word,598.277777777778,0.948717948717949
rechtszaal,word,615.105263157895,1
rechtte,word,664.40625,0.897435897435897
rechtuit,word,615.692307692308,1
record,word,577.342105263158,0.974358974358974
records,word,583.416666666667,0.948717948717949
rector,word,595.621621621622,0.974358974358974
rectors,word,645.485714285714,0.923076923076923
red,word,601.965517241379,0.769230769230769
redde,word,594.157894736842,0.974358974358974
redden,word,554.756756756757,0.974358974358974
redder,word,578.666666666667,1
redders,word,576.666666666667,1
redding,word,525.794871794872,1
rede,word,612.666666666667,0.948717948717949
reden,word,588.305555555556,1
redens,word,665.277777777778,0.487179487179487
reder,word,595.071428571429,0.384615384615385
reders,word,610.235294117647,0.435897435897436
redes,word,800.294117647059,0.512820512820513
redt,word,627.526315789474,0.974358974358974
ree,word,609.2,0.923076923076923
reebok,word,630.971428571429,0.923076923076923
reed,word,644.129032258065,0.82051282051282
reeds,word,542.121212121212,0.871794871794872
reëel,word,669.285714285714,0.948717948717949
reeën,word,734.681818181818,0.743589743589744
reeks,word,555.837837837838,0.974358974358974
reeksen,word,583.263157894737,0.974358974358974
reeksje,word,682.107142857143,0.769230769230769
reep,word,600.421052631579,0.974358974358974
rees,word,740.869565217391,0.692307692307692
reet,word,632.222222222222,0.948717948717949
reetje,word,758.571428571429,0.58974358974359
reetjes,word,730,0.615384615384615
reflex,word,615.51282051282,1
reform,word,903.857142857143,0.282051282051282
refrein,word,604.029411764706,0.871794871794872
refter,word,631.941176470588,0.897435897435897
refters,word,720.96875,0.82051282051282
regeert,word,658.571428571429,0.948717948717949
regel,word,546.314285714286,0.948717948717949
regels,word,527,1
regelt,word,585.71052631579,0.974358974358974
regen,word,575.102564102564,1
regens,word,649.107142857143,0.743589743589744
regent,word,595.315789473684,1
regie,word,639.054054054054,0.948717948717949
regies,word,713.76,0.717948717948718
regime,word,632.128205128205,1
regimes,word,704.272727272727,0.897435897435897
reiger,word,638.388888888889,1
reigers,word,644.64705882353,0.923076923076923
reiken,word,614.69696969697,0.923076923076923
reikt,word,591.393939393939,0.871794871794872
reikte,word,641.868421052632,0.974358974358974
reikten,word,615.852941176471,0.871794871794872
rein,word,619.823529411765,0.897435897435897
reine,word,719.806451612903,0.82051282051282
reinheid,word,700.25,0.794871794871795
reinste,word,764.105263157895,0.58974358974359
reis,word,560.083333333333,0.923076923076923
reisde,word,582.461538461538,1
reisden,word,655.945945945946,0.974358974358974
reisdoel,word,649.785714285714,0.769230769230769
reisjes,word,573.942857142857,0.948717948717949
reist,word,678.142857142857,0.743589743589744
reistas,word,673.333333333333,0.871794871794872
reizen,word,542.102564102564,1
rek,word,585.444444444444,0.923076923076923
reken,word,633.133333333333,0.435897435897436
rekent,word,624.432432432432,0.948717948717949
rekest,word,NA,0
rekken,word,598.947368421053,0.974358974358974
rekker,word,679.194444444444,0.948717948717949
rekkers,word,671.875,0.923076923076923
rekruut,word,776.714285714286,0.743589743589744
rekstok,word,803.615384615385,0.769230769230769
rekte,word,623.088235294118,0.923076923076923
rel,word,609.131578947368,1
relaas,word,636.914285714286,0.923076923076923
reling,word,740.590909090909,0.641025641025641
rellen,word,586.918918918919,0.948717948717949
rem,word,541.108108108108,0.948717948717949
remde,word,608.263157894737,0.974358974358974
remmen,word,556.027027027027,0.948717948717949
remmend,word,623.184210526316,0.974358974358974
ren,word,578.794871794872,1
rende,word,569.918918918919,0.948717948717949
renden,word,674.771428571429,0.923076923076923
rennen,word,538.027027027027,0.974358974358974
rennend,word,620.692307692308,1
renner,word,616.605263157895,0.974358974358974
renners,word,609.5,0.974358974358974
rent,word,703.611111111111,0.512820512820513
rente,word,636.181818181818,0.846153846153846
renten,word,725.785714285714,0.358974358974359
rentes,word,692.25,0.846153846153846
rep,word,718.666666666667,0.564102564102564
repen,word,743.878787878788,0.846153846153846
repliek,word,654.903225806452,0.82051282051282
repte,word,718.913043478261,0.641025641025641
reptiel,word,632.111111111111,0.923076923076923
research,word,662.361111111111,0.923076923076923
respect,word,540.179487179487,1
respijt,word,795.588235294118,0.487179487179487
respons,word,640.45945945946,0.974358974358974
rest,word,539.864864864865,0.974358974358974
restant,word,731.433333333333,0.82051282051282
resten,word,568.875,0.871794871794872
restje,word,641.052631578947,0.974358974358974
restjes,word,604.918918918919,0.974358974358974
restte,word,645.65625,0.846153846153846
reten,word,692.666666666667,0.461538461538462
return,word,679,0.743589743589744
returns,word,750.695652173913,0.641025641025641
reu,word,690.904761904762,0.615384615384615
reuen,word,702.4,0.128205128205128
reuk,word,546.128205128205,1
reuken,word,723.266666666667,0.82051282051282
reukjes,word,649.777777777778,0.923076923076923
reuma,word,695.805555555556,0.948717948717949
reus,word,564.615384615385,1
reutje,word,788.8,0.153846153846154
reutjes,word,787.5,0.153846153846154
reuze,word,605.810810810811,0.974358974358974
reuzel,word,631.5,0.205128205128205
reuzen,word,620.918918918919,0.948717948717949
revanche,word,764.941176470588,0.897435897435897
reveil,word,789.333333333333,0.128205128205128
revers,word,727.666666666667,0.256410256410256
review,word,656.057142857143,0.948717948717949
reviews,word,702.875,0.871794871794872
revue,word,668.090909090909,0.871794871794872
revues,word,756.2,0.692307692307692
rex,word,779.5,0.153846153846154
rexen,word,NA,0
rezen,word,767.588235294118,0.487179487179487
rib,word,590.78947368421,1
ribbe,word,628.842105263158,0.512820512820513
ribben,word,586.282051282051,1
richel,word,674.347826086957,0.58974358974359
richels,word,759,0.58974358974359
richt,word,586.457142857143,0.923076923076923
richten,word,594.74358974359,1
richter,word,697.695652173913,0.666666666666667
richters,word,702.423076923077,0.692307692307692
richting,word,583.948717948718,1
richtlijn,word,586.083333333333,0.974358974358974
richtsnoer,word,810.545454545455,0.307692307692308
richtte,word,632.333333333333,1
richtten,word,634.868421052632,0.974358974358974
ridder,word,567.641025641026,1
ridders,word,587.820512820513,1
ried,word,611,0.0256410256410256
riek,word,749.04,0.641025641025641
rieken,word,764.913043478261,0.641025641025641
riem,word,547.25641025641,1
riemen,word,612.891891891892,0.974358974358974
riempje,word,599.805555555556,0.974358974358974
riempjes,word,630.783783783784,0.948717948717949
riep,word,625.714285714286,0.948717948717949
riepen,word,653.78947368421,0.974358974358974
riesling,word,709.666666666667,0.102564102564103
rieslings,word,755,0.205128205128205
riet,word,588.055555555556,0.974358974358974
rieten,word,692.485714285714,0.897435897435897
rietje,word,591.567567567568,0.948717948717949
rietjes,word,665.285714285714,0.923076923076923
rij,word,557.945945945946,0.948717948717949
rijbaan,word,584.51282051282,1
rijbroek,word,671.962962962963,0.692307692307692
rijd,word,645.064516129032,0.846153846153846
rijden,word,526.210526315789,0.974358974358974
rijdend,word,607.513513513514,0.948717948717949
rijder,word,591.757575757576,0.897435897435897
rijders,word,601.964285714286,0.846153846153846
rijdt,word,578.358974358974,1
rijen,word,609.194444444444,0.948717948717949
rijk,word,528.923076923077,1
rijkdom,word,545.815789473684,0.974358974358974
rijke,word,579.527777777778,0.948717948717949
rijken,word,610.088235294118,0.897435897435897
rijker,word,593.526315789474,0.974358974358974
rijksdag,word,769.481481481482,0.743589743589744
rijksdienst,word,707.157894736842,0.974358974358974
rijkste,word,612.5,0.974358974358974
rijkswacht,word,660.135135135135,0.974358974358974
rijm,word,537.342105263158,1
rijmen,word,581.923076923077,1
rijmpje,word,587.486486486486,0.948717948717949
rijmpjes,word,621.641025641026,1
rijndal,word,661,0.128205128205128
rijp,word,578.105263157895,1
rijpe,word,690.342857142857,0.897435897435897
rijpen,word,567.972972972973,0.948717948717949
rijper,word,624.5,1
rijpheid,word,624.868421052632,0.974358974358974
rijping,word,591.147058823529,0.923076923076923
rijpt,word,594.763157894737,1
rijst,word,571.27027027027,1
rijtje,word,613.805555555556,0.923076923076923
rijtjes,word,653.555555555556,0.948717948717949
rijtuig,word,612.461538461538,1
rijweg,word,624.783783783784,0.974358974358974
rijwiel,word,630.969696969697,0.897435897435897
rijzen,word,666.970588235294,0.923076923076923
riks,word,358,0.0256410256410256
riksen,word,NA,0
rilde,word,590.441176470588,0.871794871794872
rillen,word,609.083333333333,0.923076923076923
rillend,word,600.315789473684,1
rilling,word,576.657894736842,0.974358974358974
rimboe,word,678.875,0.641025641025641
rimboes,word,758.866666666667,0.41025641025641
rimpel,word,590.820512820513,1
rimpels,word,593.102564102564,1
ring,word,552.820512820513,1
ringen,word,569.918918918919,0.948717948717949
ringslang,word,792.315789473684,0.58974358974359
rinse,word,NA,0
riool,word,588.051282051282,1
risk,word,727.529411764706,0.487179487179487
riskant,word,611.631578947368,1
rit,word,557.30303030303,0.846153846153846
rite,word,680.538461538462,0.333333333333333
riten,word,665.666666666667,0.230769230769231
rites,word,692.666666666667,0.538461538461538
ritme,word,536,1
ritmen,word,680.103448275862,0.794871794871795
ritmisch,word,685.378378378378,0.974358974358974
rits,word,590.435897435897,1
ritsen,word,605.083333333333,0.948717948717949
ritten,word,702.884615384615,0.692307692307692
rivaal,word,601.578947368421,0.974358974358974
rivier,word,527.974358974359,1
rob,word,683.05,0.564102564102564
robben,word,674.1,0.512820512820513
robijn,word,592.216216216216,0.948717948717949
robot,word,552.102564102564,1
robots,word,601.605263157895,0.974358974358974
robuust,word,673.911764705882,0.871794871794872
rock,word,643.54054054054,0.974358974358974
rocker,word,587.828571428571,0.897435897435897
rockers,word,711.205882352941,0.897435897435897
roddel,word,561.157894736842,1
roddels,word,568.857142857143,0.923076923076923
rode,word,584.894736842105,0.974358974358974
roden,word,697.2,0.179487179487179
roder,word,840,0.307692307692308
roebel,word,716.21052631579,0.58974358974359
roebels,word,666.222222222222,0.487179487179487
roede,word,759.2,0.461538461538462
roeden,word,737,0.205128205128205
roeiboot,word,624.631578947368,0.974358974358974
roeide,word,651.2,0.923076923076923
roeien,word,569.081081081081,1
roeier,word,619.702702702703,0.974358974358974
roeiers,word,619.27027027027,1
roem,word,593.578947368421,0.974358974358974
roep,word,601.225806451613,0.82051282051282
roepen,word,539.25641025641,1
roepend,word,621.228571428571,0.948717948717949
roeping,word,623.282051282051,1
roept,word,544.888888888889,0.974358974358974
roer,word,561.837837837838,0.948717948717949
roerde,word,671,0.948717948717949
roeren,word,571.846153846154,1
roerend,word,608.421052631579,1
roerloos,word,642.25,0.743589743589744
roers,word,541,0.179487179487179
roertje,word,734.947368421053,0.58974358974359
roertjes,word,757.352941176471,0.58974358974359
roes,word,660.189189189189,0.948717948717949
roesjes,word,773.055555555556,0.487179487179487
roest,word,631.794117647059,0.897435897435897
roesten,word,621.611111111111,0.948717948717949
roestig,word,599.545454545455,0.871794871794872
roestvrij,word,626.052631578947,0.974358974358974
roet,word,609.48275862069,0.82051282051282
roezen,word,688.833333333333,0.230769230769231
roffel,word,702.294117647059,0.435897435897436
roffels,word,713.333333333333,0.435897435897436
rog,word,640.166666666667,0.769230769230769
rogge,word,652.033333333333,0.769230769230769
roggen,word,706.771428571429,0.897435897435897
rogje,word,712.181818181818,0.564102564102564
rogjes,word,731.631578947368,0.564102564102564
rok,word,556.410256410256,1
roken,word,545.076923076923,1
roker,word,556.631578947368,0.974358974358974
rokers,word,637.837837837838,0.974358974358974
rokje,word,565.615384615385,1
rokjes,word,579.5,0.974358974358974
rokken,word,595.51282051282,1
rol,word,540.868421052632,0.974358974358974
rolde,word,568.447368421053,0.974358974358974
rolden,word,685,0.923076923076923
rolkraag,word,698.459459459459,0.974358974358974
rollen,word,550.078947368421,1
rollend,word,584.222222222222,0.948717948717949
roller,word,602.133333333333,0.82051282051282
rollers,word,686.59375,0.846153846153846
rolluik,word,653.692307692308,1
rolschaats,word,714.833333333333,0.948717948717949
rolstoel,word,569.384615384615,1
rolt,word,647.052631578947,0.974358974358974
roltrap,word,653.846153846154,1
roman,word,577,0.974358974358974
romans,word,605.921052631579,0.974358974358974
rome,word,697.88,0.641025641025641
romeins,word,708.28125,0.82051282051282
romer,word,663,0.128205128205128
romers,word,783.666666666667,0.0769230769230769
romig,word,654.60606060606,0.871794871794872
rommel,word,561.923076923077,1
romp,word,618.28947368421,0.974358974358974
rompen,word,691.9375,0.897435897435897
rompslomp,word,753.45,0.615384615384615
rond,word,540.641025641026,1
ronde,word,579.432432432432,0.974358974358974
ronden,word,646.194444444444,0.923076923076923
rondes,word,650.058823529412,0.923076923076923
rondgang,word,649,0.692307692307692
ronding,word,639.45945945946,0.974358974358974
rondje,word,557.891891891892,0.948717948717949
rondjes,word,581.944444444444,0.948717948717949
rondo,word,728.833333333333,0.153846153846154
rondo's,word,851.666666666667,0.0769230769230769
rondom,word,577.722222222222,0.948717948717949
ronduit,word,674.027027027027,0.948717948717949
ronkend,word,715.633333333333,0.846153846153846
rood,word,542.605263157895,1
roodbaars,word,748.458333333333,0.641025641025641
roodbruin,word,714.5625,0.897435897435897
roodvonk,word,744.235294117647,0.461538461538462
roof,word,619.388888888889,0.923076923076923
roofdier,word,566,0.948717948717949
roofmoord,word,675.472222222222,0.948717948717949
rooie,word,650.241379310345,0.769230769230769
rooien,word,630.90625,0.846153846153846
rook,word,539.552631578947,0.974358974358974
rookpluim,word,717.387096774194,0.82051282051282
rookt,word,566.358974358974,1
rookte,word,585.384615384615,1
rookten,word,628.157894736842,1
rookwolk,word,629.64705882353,0.974358974358974
room,word,548.972972972973,0.948717948717949
rooms,word,631.222222222222,0.743589743589744
roomse,word,673.923076923077,0.692307692307692
roomsoes,word,876.333333333333,0.435897435897436
roos,word,538.315789473684,0.974358974358974
roosje,word,607.28947368421,0.974358974358974
roosjes,word,639.324324324324,0.948717948717949
rooster,word,574.921052631579,0.974358974358974
roosters,word,639.944444444444,1
ros,word,600.433333333333,0.82051282051282
rosbief,word,665.972222222222,0.948717948717949
rosbiefs,word,719.478260869565,0.666666666666667
rosse,word,699.625,0.846153846153846
rossen,word,695.478260869565,0.641025641025641
rossig,word,710.029411764706,0.897435897435897
rot,word,542.162162162162,0.948717948717949
rotor,word,665.818181818182,0.282051282051282
rotors,word,733.666666666667,0.153846153846154
rots,word,560.894736842105,0.974358974358974
