"Id_Session"	"Device"	"Age"	"Gender"	"Raising"	"Education"	"Proficiency"	"First_Contact"	"Mother"	"Father"	"Exposure"	"Languages"
114744	"MB"	30	"Home"	"Balears"	7	6	0	"Català"	"Castellà"	50	2
114745	"MB"	37	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
114746	"MB"	65	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
114747	"MB"	29	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	90	3
114749	"MB"	29	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	60	3
114750	"MB"	54	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	2
114752	"MB"	40	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	100	3
114753	"MB"	33	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114754	"MB"	44	"Home"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	70	4
114755	"PC"	28	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	50	4
114759	"MB"	48	"Dona"	"Catalunya"	7	4	0	"Català"	"Castellà"	70	3
114760	"PC"	47	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	90	3
114761	"PC"	39	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	90	2
114763	"MB"	57	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	5
114764	"MB"	41	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	3
114765	"MB"	73	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	100	3
114767	"MB"	47	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
114769	"MB"	36	"Dona"	"Balears"	7	7	0	"Català"	"Català"	90	2
114771	"MB"	40	"Dona"	"Catalunya"	8	6	0	"Català"	"Francès"	100	4
114772	"MB"	49	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	90	2
114773	"MB"	28	"Dona"	"Comunitat valenciana"	8	6	0	"Català"	"Català"	80	3
114774	"MB"	56	"Home"	"Comunitat valenciana"	5	7	0	"Català"	"Català"	60	2
114778	"MB"	46	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	3
114779	"MB"	33	"Home"	"Catalunya"	4	5	0	"Català"	"Català"	60	3
114780	"MB"	41	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
114783	"MB"	69	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
114785	"MB"	23	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
114786	"PC"	60	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
114787	"MB"	66	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
114788	"MB"	45	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	70	4
114789	"PC"	55	"Home"	"Catalunya"	6	4	0	"Alemany"	"Català"	70	6
114790	"MB"	37	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
114791	"MB"	53	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	70	2
114792	"MB"	34	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	90	5
114794	"MB"	37	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
114795	"MB"	49	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	2
114796	"MB"	40	"Dona"	"Catalunya"	7	5	0	"Castellà"	"Català"	90	2
114800	"MB"	42	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
114801	"MB"	42	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
114802	"MB"	43	"Home"	"Catalunya"	8	7	0	"Castellà"	"Català"	60	4
114803	"MB"	48	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
114804	"MB"	60	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	80	4
114805	"PC"	52	"Dona"	"Balears"	7	7	0	"Català"	"Català"	90	2
114806	"MB"	70	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	80	1
114807	"PC"	53	"Home"	"Catalunya"	8	6	0	"Català"	"Català"	50	3
114808	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
114809	"MB"	59	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	80	3
114810	"MB"	43	"Dona"	"Balears"	4	5	0	"Català"	"Català"	80	1
114811	"MB"	62	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	100	4
114814	"PC"	62	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
114815	"MB"	20	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
114817	"MB"	48	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	100	3
114818	"PC"	52	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	3
114820	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114822	"MB"	42	"Dona"	"Catalunya"	8	5	0	"Castellà"	"Català"	100	3
114824	"MB"	52	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	4
114826	"MB"	24	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
114827	"MB"	39	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
114828	"MB"	19	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	40	4
114829	"MB"	54	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	100	2
114832	"MB"	46	"Home"	"Comunitat valenciana"	7	6	0	"Català"	"Castellà"	90	2
114833	"MB"	42	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	70	4
114834	"PC"	28	"Dona"	"Balears"	8	7	0	"Català"	"Català"	90	2
114835	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
114836	"MB"	29	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	90	2
114837	"MB"	30	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
114838	"MB"	57	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	5
114839	"MB"	27	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	4
114840	"MB"	68	"Home"	"Catalunya"	3	7	0	"Català"	"Català"	90	2
114841	"MB"	44	"Dona"	"Catalunya"	2	7	0	"Català"	"Català"	100	1
114842	"MB"	36	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	10	5
114847	"MB"	31	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
114848	"MB"	69	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	2
114849	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
114851	"MB"	71	"Dona"	"Catalunya"	2	7	0	"Català"	"Català"	100	2
114852	"MB"	60	"Home"	"Catalunya"	3	4	0	"Català"	"Català"	100	2
114853	"MB"	41	"Dona"	"Catalunya"	5	7	0	"Castellà"	"Català"	70	2
114854	"MB"	23	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	60	3
114855	"MB"	51	"Home"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	3
114857	"MB"	57	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114861	"MB"	20	"Home"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	70	3
114862	"PC"	38	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	30	3
114864	"MB"	21	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114869	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
114870	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Català"	"Castellà"	80	4
114872	"MB"	46	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	70	2
114873	"MB"	69	"Home"	"Catalunya"	2	5	0	"Català"	"Català"	90	2
114874	"MB"	31	"Dona"	"Catalunya"	6	7	0	"Català"	"Castellà"	70	4
114877	"MB"	43	"Home"	"Catalunya"	8	5	2	"Català"	"Català"	40	4
114880	"MB"	61	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
114881	"MB"	52	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	4
114883	"MB"	43	"Home"	"Catalunya"	5	5	0	"Català"	"Català"	90	3
114885	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	100	2
114894	"MB"	53	"Home"	"Catalunya"	5	7	0	"Castellà"	"Català"	90	4
114895	"MB"	55	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	5
114896	"MB"	52	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	50	2
114898	"MB"	51	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
114899	"MB"	54	"Home"	"Catalunya"	7	6	0	"Català"	"Català"	90	3
114902	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
114903	"MB"	58	"Home"	"Comunitat valenciana"	6	5	1	"Castellà"	"Català"	70	1
114904	"MB"	25	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
114906	"MB"	52	"Home"	"Catalunya"	4	5	0	"Català"	"Català"	80	2
114907	"MB"	43	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
114908	"MB"	24	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
114909	"MB"	52	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
114910	"MB"	37	"Dona"	"Catalunya"	4	4	0	"Castellà"	"Català"	90	2
114911	"MB"	51	"Home"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	100	3
114912	"MB"	38	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	90	5
114914	"PC"	58	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
114915	"MB"	64	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	90	2
114916	"MB"	20	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	70	4
114917	"MB"	27	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	80	3
114919	"MB"	37	"Dona"	"Balears"	7	7	0	"Català"	"Català"	90	1
114920	"MB"	55	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
114921	"MB"	27	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114923	"MB"	58	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	70	3
114924	"PC"	25	"Home"	"Catalunya"	8	7	0	"Català"	"Castellà"	50	4
114925	"MB"	35	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
114926	"MB"	61	"Dona"	"Balears"	7	6	0	"Català"	"Català"	90	3
114927	"PC"	36	"Home"	"Catalunya"	8	7	0	"Castellà"	"Català"	70	3
114928	"MB"	37	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
114929	"MB"	59	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	90	2
114930	"MB"	61	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
114931	"MB"	58	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	90	1
114932	"MB"	33	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	80	4
114933	"MB"	50	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
114934	"MB"	61	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
114935	"MB"	55	"Dona"	"Balears"	4	7	0	"Català"	"Castellà"	80	2
114937	"MB"	57	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114938	"MB"	26	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	60	3
114939	"MB"	55	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	50	2
114942	"MB"	41	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	60	4
114943	"MB"	32	"Home"	"Catalunya"	8	5	0	"Català"	"Català"	90	5
114944	"MB"	52	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	90	2
114945	"MB"	49	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
114947	"MB"	40	"Home"	"Andorra"	8	7	0	"Castellà"	"Català"	70	2
114948	"PC"	55	"Dona"	"Catalunya"	7	7	0	"Català"	"Francès"	20	4
114951	"MB"	53	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
114952	"MB"	61	"Dona"	"Catalunya"	8	4	1	"Català"	"Català"	90	2
114953	"MB"	35	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	50	2
114954	"MB"	52	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	1
114955	"MB"	20	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
114956	"MB"	73	"Home"	"Catalunya"	4	4	0	"Castellà"	"Català"	90	2
114960	"PC"	47	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	80	1
114962	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
114965	"MB"	59	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	5
114967	"MB"	49	"Dona"	"Catalunya"	2	5	0	"Català"	"Català"	100	2
114968	"MB"	27	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	70	6
114969	"MB"	32	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
114970	"MB"	45	"Dona"	"Catalunya"	7	4	1	"Català"	"Castellà"	80	3
114973	"MB"	19	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	70	4
114976	"MB"	54	"Dona"	"Comunitat valenciana"	7	7	0	"Castellà"	"Català"	90	3
114977	"MB"	49	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
114978	"MB"	31	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	80	2
114979	"MB"	46	"Dona"	"Balears"	7	7	0	"Català"	"Català"	100	3
114980	"MB"	66	"Dona"	"Resta d'Espanya"	7	7	0	"Català"	"Català"	100	3
114983	"MB"	55	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	30	3
114984	"MB"	46	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	70	2
114985	"MB"	25	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
114986	"MB"	28	"Dona"	"Catalunya"	8	7	0	"Català"	"Italià"	30	5
114987	"MB"	52	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
114989	"MB"	41	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	100	3
114993	"MB"	28	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	90	3
114994	"MB"	49	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	100	3
114995	"MB"	22	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
114996	"PC"	38	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
114997	"PC"	57	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	2
114998	"MB"	59	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	90	2
115001	"MB"	35	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	10	3
115002	"MB"	50	"Dona"	"Balears"	5	7	0	"Català"	"Català"	100	4
115003	"MB"	28	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	30	2
115005	"MB"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	80	2
115006	"MB"	71	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
115007	"MB"	58	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	3
115008	"PC"	44	"Home"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	60	5
115009	"MB"	63	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	60	3
115010	"MB"	33	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
115011	"MB"	44	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	80	2
115012	"MB"	34	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	5
115013	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
115015	"MB"	53	"Dona"	"Catalunya"	4	7	0	"Castellà"	"Català"	80	2
115016	"MB"	26	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	30	5
115018	"MB"	46	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
115022	"MB"	49	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
115023	"MB"	47	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	80	3
115024	"MB"	43	"Home"	"Catalunya"	5	5	0	"Català"	"Castellà"	100	3
115027	"MB"	43	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
115028	"MB"	58	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
115029	"MB"	45	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	80	2
115031	"MB"	56	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	50	1
115033	"MB"	59	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
115037	"MB"	62	"Home"	"Catalunya"	3	3	0	"Català"	"Català"	70	2
115038	"MB"	50	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
115041	"MB"	50	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	80	2
115042	"MB"	50	"Home"	"Catalunya"	4	7	0	"Castellà"	"Català"	80	3
115043	"MB"	36	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	10	6
115044	"MB"	68	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	3
115045	"PC"	49	"Home"	"Catalunya"	4	7	1	"Català"	"Català"	90	2
115046	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	5
115048	"MB"	31	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	100	3
115050	"MB"	44	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
115051	"MB"	43	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	2
115054	"MB"	49	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	60	3
115055	"MB"	47	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	2
115057	"MB"	71	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	90	2
115059	"MB"	43	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
115060	"MB"	33	"Home"	"Balears"	8	7	0	"Català"	"Català"	10	4
115062	"MB"	41	"Home"	"Catalunya"	2	7	0	"Català"	"Català"	80	2
115063	"MB"	35	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	10	3
115064	"MB"	55	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	80	3
115069	"MB"	46	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
115071	"MB"	61	"Dona"	"Balears"	7	7	0	"Català"	"Català"	70	3
115072	"MB"	49	"Dona"	"Catalunya"	7	5	0	"Català"	"Gallec"	70	3
115076	"PC"	30	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	10	4
115078	"MB"	25	"Home"	"Catalunya"	5	4	0	"Castellà"	"Català"	50	3
115079	"MB"	52	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
115080	"MB"	46	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	70	2
115081	"MB"	72	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	5
115082	"MB"	31	"Home"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	90	4
115083	"MB"	35	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
115084	"MB"	69	"Dona"	"Catalunya"	4	3	0	"Català"	"Català"	100	2
115085	"MB"	34	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
115086	"MB"	57	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
115087	"MB"	38	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	100	3
115088	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
115090	"MB"	66	"Dona"	"Resta d'Espanya"	7	7	0	"Català"	"Català"	90	3
115092	"MB"	28	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
115093	"MB"	38	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
115095	"MB"	63	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	100	3
115096	"MB"	33	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	4
115097	"PC"	38	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
115098	"MB"	45	"Dona"	"Catalunya"	8	4	1	"Català"	"Castellà"	80	3
115099	"MB"	25	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
115100	"MB"	52	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
115101	"MB"	55	"Home"	"Catalunya"	3	7	0	"Català"	"Català"	100	2
115102	"PC"	53	"Home"	"Comunitat valenciana"	4	5	0	"Català"	"Català"	90	4
115105	"MB"	55	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	2
115106	"MB"	37	"Dona"	"Balears"	7	7	0	"Català"	"Català"	90	1
115107	"PC"	30	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	70	3
115110	"MB"	50	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
115113	"MB"	28	"Dona"	"Catalunya"	4	7	0	"Català"	"Castellà"	30	2
115114	"MB"	62	"Home"	"Catalunya"	3	7	0	"Català"	"Català"	90	2
115115	"MB"	60	"Home"	"Catalunya"	6	4	0	"Castellà"	"Català"	100	3
115118	"PC"	26	"Dona"	"Balears"	8	7	0	"Català"	"Català"	100	3
115119	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
115120	"MB"	68	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
115121	"MB"	54	"Dona"	"Catalunya"	2	5	0	"Català"	"Català"	80	3
115124	"MB"	75	"Home"	"Catalunya"	2	4	0	"Català"	"Català"	100	2
115125	"PC"	40	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	4
115126	"PC"	42	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
115127	"MB"	41	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	90	4
115129	"MB"	57	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	80	2
115130	"MB"	33	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	80	4
115131	"MB"	65	"Dona"	"Catalunya"	4	4	0	"Català"	"Gallec"	90	3
115132	"MB"	39	"Dona"	"Comunitat valenciana"	8	5	0	"Català"	"Català"	50	5
115135	"MB"	39	"Home"	"Resta d'Espanya"	7	7	0	"Català"	"Català"	90	3
115136	"PC"	30	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	10	4
115138	"MB"	59	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	100	2
115140	"MB"	65	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	50	5
115141	"MB"	34	"Dona"	"Comunitat valenciana"	8	5	0	"Català"	"Català"	70	3
115143	"MB"	47	"Dona"	"Comunitat valenciana"	4	7	0	"Català"	"Català"	100	2
115144	"MB"	39	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	4
115145	"MB"	48	"Home"	"Catalunya"	4	6	0	"Català"	"Català"	100	2
115146	"MB"	44	"Home"	"Comunitat valenciana"	5	4	0	"Castellà"	"Català"	70	2
115147	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
115148	"MB"	37	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
115149	"MB"	42	"Dona"	"Balears"	7	6	0	"Català"	"Castellà"	90	3
115151	"MB"	34	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	6
115152	"MB"	44	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	80	4
115154	"PC"	62	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	4
115156	"MB"	33	"Home"	"Alemanya"	8	7	0	"Català"	"Català"	30	3
115157	"MB"	69	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	60	4
115158	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Castellà"	"Català"	100	1
115159	"MB"	56	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
115160	"MB"	51	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	90	2
115161	"MB"	25	"Home"	"Catalunya"	8	5	0	"Català"	"Castellà"	90	3
115162	"MB"	38	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
115163	"MB"	40	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	20	4
115164	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	60	4
115165	"MB"	49	"Dona"	"Catalunya"	7	5	0	"Castellà"	"Català"	100	3
115166	"MB"	41	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
115167	"MB"	60	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	90	2
115168	"MB"	62	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	60	3
115169	"MB"	20	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	100	2
115170	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	5
115171	"MB"	40	"Dona"	"Catalunya"	8	4	0	"Català"	"Català"	70	4
115172	"MB"	58	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
115173	"MB"	75	"Home"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
115175	"MB"	70	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	30	4
115178	"MB"	59	"Dona"	"Catalunya"	2	4	1	"Català"	"Català"	90	2
115182	"MB"	73	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	10	2
115183	"MB"	25	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
115185	"MB"	71	"Dona"	"Catalunya"	5	4	1	"Català"	"Català"	100	2
115186	"MB"	55	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	90	5
115188	"MB"	33	"Home"	"Catalunya"	3	7	0	"Català"	"Alemany"	70	5
115191	"PC"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
115192	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
115193	"PC"	53	"Home"	"Comunitat valenciana"	4	5	0	"Català"	"Català"	90	4
115195	"MB"	39	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
115198	"MB"	56	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
115199	"MB"	34	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	2
115200	"MB"	38	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	70	4
115201	"MB"	54	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
115202	"MB"	42	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	90	2
115203	"MB"	42	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	5
115204	"MB"	66	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
115205	"MB"	43	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
115206	"MB"	44	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
115207	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
115210	"MB"	72	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	4
115211	"MB"	28	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
115212	"MB"	54	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	3
115213	"MB"	38	"Dona"	"Comunitat valenciana"	8	5	0	"Català"	"Català"	100	1
115214	"MB"	37	"Dona"	"Balears"	7	7	0	"Català"	"Català"	90	1
