Cit2;Cit1;ID;age;gender;hand;resp;RTs;accuracy
Pescara;Perugia;valentina48;21;FALSE;DX;a;1112,3;1
Pescara;Perugia;Sonia;26;FALSE;DX;a;2050,8;1
Pescara;Rimini;Sonia;26;FALSE;DX;a;2419,4;1
Pescara;Rimini; irene1;24;FALSE;DX;a;858;1
Pescara;Rimini;chiara38;20;FALSE;DX;a;1477,8;1
Pescara;Rimini;gaia4;19;FALSE;DX;a;1935,8;1
Pescara;Rimini;denise33;21;FALSE;DX;a;1986,6;1
Pescara;Rimini;sara71;21;FALSE;DX;l;1004,8;0
Pescara;Rimini;SB2001;21;FALSE;DX;l;2044;0
Pescara;Rimini;Laura66;20;FALSE;DX;a;861;1
Pescara;Rimini;andra12;23;FALSE;DX;a;1882,17;1
Pescara;Rimini;francesco68;27;M;SX;a;960,5;1
Pescara;Rimini;gaia60;20;FALSE;DX;a;1317,8;1
Pescara;Rimini;alex35;28;M;DX;a;2220,6;1
Pescara;Rimini;riccardo72;22;M;DX;a;1424,3;1
Pescara;Rimini;eleonora13;20;FALSE;DX;a;1595,6;1
Pescara;Rimini;SD1999;23;FALSE;DX;a;1613;1
Pescara;Rimini;valentina45;21;FALSE;DX;a;1110,5;1
Pescara;Rimini;martina3;21;FALSE;DX;a;1109,9;1
Pescara;Rimini;elena56;22;FALSE;DX;l;945,9;0
Pescara;Rimini;sean27;27;M;DX;a;1196;1
Pescara;Rimini;CS;27;FALSE;DX;a;1626,1;1
Pescara;Rimini;SF2002;20;FALSE;SX;a;1146,3;1
Pescara;Rimini;susanna2;21;FALSE;DX;a;800,7;1
Pescara;Rimini;andrea40;20;M;DX;a;2437,1;1
Pescara;Rimini;federica17;22;FALSE;DX;a;1707,4;1
Pescara;Rimini;martina49;22;FALSE;DX;a;1130,5;1
Pescara;Rimini;cristina16;20;FALSE;DX;a;1012,8;1
Pescara;Rimini;nicola19;23;M;DX;a;1501,2;1
Pescara;Rimini;manfredi25;22;M;DX;a;1625,4;1
Pescara;Rimini;emanuela36;20;FALSE;DX;a;890;1
Pescara;Rimini;valentina48;21;FALSE;DX;a;1256,8;1
Pescara;Rimini;alessia69;26;FALSE;DX;a;2396,3;1
Pescara;Rimini;gf2002;20;f;dx;a;2506,7;1
Pescara;Rimini;elia6;20;M;DX;a;736,9;1
Pescara;Rimini;marta57;32;FALSE;DX;a;2631;1
Pescara;Rimini;martina54;28;FALSE;SX;a;1350,4;1
Pescara;Rimini;ilaria51;24;FALSE;DX;a;948,7;1
Pescara;Rimini;lucrezia26;21;FALSE;DX;a;1005,5;1
Pescara;Rimini;alissa59;20;FALSE;DX;a;1659;1
Pescara;Rimini;samuele47;24;M;DX;a;1353,7;1
Pescara;Rimini;arianna18;21;FALSE;DX;a;1269,6;1
Pescara;Rimini;elide10;24;FALSE;DX;a;718;1
Pescara;Rimini;giorgia55;22;FALSE;DX;a;1277,9;1
Pescara;Rimini;vittoria67;23;FALSE;DX;a;1111,4;1
Pescara;Rimini;giulia28;25;FALSE;dx;a;1165;1
Pescara;Rimini;laura9;26;FALSE;DX;a;899,1;1
Pescara;Rimini;Eleonora;28;FALSE;DX;a;2210,5;1
Pescara;Rimini;LF1998;24;FALSE;DX;a;625;1
Pescara;Rimini;CAL1999;23;FALSE;DX;a;1266,7;1
Pescara;Rimini;GiorgioLazzari;24;M;DX;a;1574;1
Pescara;Rimini;lorenzo64;20;M;DX;l;2682;0
Pescara;Rimini;  iliaria37;21;FALSE;SX;a;1505,3;1
Pescara;Rimini;serena;25;FALSE;DX;a;2373,1;1
Pescara;Rimini;lucrezia32;22;FALSE;DX ;a;2422;1
Pescara;Rimini;ilenia70;24;FALSE;DX;a;2529;1
Pescara;Roma;lucrezia26;21;FALSE;DX;a;685,8;1
Pescara;Roma;CS;27;FALSE;DX;l;1300,6;0
Pescara;Roma;francesco68;27;M;SX;a;1166,3;1
Pescara;Roma;edoardo52;23;M;DX;a;1111;1
Pescara;Roma;riccardo72;22;M;DX;l;2009,3;0
Pescara;Roma;gf2002;20;f;dx;a;1701,9;1
Pescara;Roma;vittoria67;23;FALSE;DX;a;1311,6;1
Pescara;Roma;elena56;22;FALSE;DX;l;1553,1;0
Pescara;Roma;marta57;32;FALSE;DX;l;1034;0
Pescara;Roma;giulia23;22;FALSE;DX;l;1819;0
Pescara;Roma;valentina48;21;FALSE;DX;a;1727,6;1
Pescara;Roma;SF2002;20;FALSE;SX;a;1527,9;1
Pescara;Roma;andrea40;20;M;DX;a;1256,2;1
Pescara;Roma;Eleonora;28;FALSE;DX;a;2344,8;1
Pescara;Roma;ilenia70;24;FALSE;DX;l;2062;0
Pescara;Roma;manfredi25;22;M;DX;a;1673,7;1
Pescara;Roma;lucrezia32;22;FALSE;DX ;l;2376;0
Pescara;Roma;laura9;26;FALSE;DX;a;1197,8;1
Pescara;Roma;arianna18;21;FALSE;DX;l;809,7;0
Pescara;Roma;sara71;21;FALSE;DX;l;1183,4;0
Pescara;Roma;Laura66;20;FALSE;DX;l;1290;0
Pescara;Roma;gaia4;19;FALSE;DX;a;2415,5;1
Pescara;Roma;LF1998;24;FALSE;DX;a;976;1
Pescara;Roma;martina3;21;FALSE;DX;a;1304,5;1
Pescara;Roma; irene1;24;FALSE;DX;a;2004;1
Pescara;Roma;susanna2;21;FALSE;DX;a;951,3;1
Pescara;Roma;valentina45;21;FALSE;DX;l;1962,8;0
Pescara;Roma;  iliaria37;21;FALSE;SX;a;2030,4;1
Pescara;Roma;GiorgioLazzari;24;M;DX;a;1672,7;1
Pescara;Roma;federica17;22;FALSE;DX;l;1149,5;0
Pescara;Roma;samuele47;24;M;DX;l;1455,6;0
Pescara;Roma;giulia28;25;FALSE;dx;a;2132;1
Pescara;Roma;samuele42;21;M;SX;a;2511,3;1
Pescara;Roma;lorenzo64;20;M;DX;l;1677;0
Pescara;Roma;giorgia55;22;FALSE;DX;l;732,1;0
Pescara;Roma;ilaria51;24;FALSE;DX;l;1411,8;0
Pescara;Roma;SB2001;21;FALSE;DX;a;2203;1
Pescara;Roma;elia6;20;M;DX;l;1372;0
Pescara;Roma;iacopo50;21;M;DX;l;1334,5;0
Pescara;Roma;emanuela36;20;FALSE;DX;a;1882;1
Pescara;Roma;denise33;21;FALSE;DX;a;1082,8;1
Pescara;Roma;elide10;24;FALSE;DX;l;1037;0
Pescara;Roma;chiara38;20;FALSE;DX;a;1850,9;1
Pescara;Roma;andra12;23;FALSE;DX;l;1602,165;0
Pescara;Roma;martina49;22;FALSE;DX;a;1279,4;1
Pescara;Roma;cristina16;20;FALSE;DX;a;2785,1;1
Pescara;Roma;martina54;28;FALSE;SX;a;1577,6;1
Pescara;Roma;sean27;27;M;DX;l;1697;0
Pescara;Taranto;Laura66;20;FALSE;DX;l;1127;1
Pescara;Taranto;SD1999;23;FALSE;DX;l;1909,4;1
Pescara;Taranto;chiara38;20;FALSE;DX;l;1068;1
Pescara;Taranto;marta57;32;FALSE;DX;l;1043;1
Pescara;Taranto;laura9;26;FALSE;DX;a;2316;0
Pescara;Taranto;CS;27;FALSE;DX;l;1635,1;1
Pescara;Taranto;federica17;22;FALSE;DX;l;1425,4;1
Pescara;Taranto;elena56;22;FALSE;DX;l;1295,8;1
Pescara;Taranto;cristina16;20;FALSE;DX;l;2464,6;1
Pescara;Taranto;andra12;23;FALSE;DX;l;2095,275;1
Pescara;Taranto;samuele47;24;M;DX;l;1626;1
Pescara;Taranto;CAL1999;23;FALSE;DX;l;2133,1;1
Pescara;Taranto;andrea40;20;M;DX;l;2010,5;1
Pescara;Taranto;alissa59;20;FALSE;DX;l;2170;1
Pescara;Taranto;SF2002;20;FALSE;SX;l;1031,2;1
Pescara;Taranto;denise33;21;FALSE;DX;l;1757,3;1
Pescara;Taranto;elide10;24;FALSE;DX;l;821,1;1
Pescara;Taranto;sean27;27;M;DX;l;1346;1
Pescara;Taranto;valentina45;21;FALSE;DX;l;1135,9;1
Pescara;Taranto;GiorgioLazzari;24;M;DX;l;1862,2;1
Pescara;Taranto;sara71;21;FALSE;DX;l;882,6;1
Pescara;Taranto;  iliaria37;21;FALSE;SX;l;1912,1;1
Pescara;Taranto;giulia28;25;FALSE;dx;l;1939;1
Pescara;Taranto;alex35;28;M;DX;l;1156,3;1
Pescara;Taranto;vittoria67;23;FALSE;DX;a;1463,3;0
Pescara;Taranto;arianna18;21;FALSE;DX;a;652,3;0
Pescara;Taranto;LF1998;24;FALSE;DX;l;925;1
Pescara;Taranto;giulia23;22;FALSE;DX;l;910;1
Pescara;Taranto;manfredi25;22;M;DX;l;1889;1
Pescara;Taranto;francesco68;27;M;SX;l;984,9;1
Pescara;Taranto;martina54;28;FALSE;SX;l;1302;1
Pescara;Taranto;gaia60;20;FALSE;DX;l;2927,5;1
Pescara;Taranto;giorgia55;22;FALSE;DX;l;1044,5;1
Pescara;Taranto;emanuela36;20;FALSE;DX;l;1581;1
Pescara;Taranto;elia6;20;M;DX;l;906,8;1
Pescara;Taranto;ilenia70;24;FALSE;DX;l;2168;1
Pescara;Taranto;alessia69;26;FALSE;DX;l;1130,1;1
Pescara;Taranto;lucrezia26;21;FALSE;DX;l;1425,3;1
Pescara;Taranto;gaia4;19;FALSE;DX;l;2072,8;1
Pescara;Taranto;valentina48;21;FALSE;DX;l;917,5;1
Pescara;Taranto; irene1;24;FALSE;DX;l;1830;1
Pescara;Taranto;eleonora13;20;FALSE;DX;l;1386,4;1
Pescara;Taranto;edoardo52;23;M;DX;l;1378;1
Pescara;Taranto;riccardo72;22;M;DX;l;2128,7;1
Pescara;Taranto;martina3;21;FALSE;DX;l;1703,4;1
Pescara;Taranto;lucrezia32;22;FALSE;DX ;l;1737;1
Pescara;Taranto;ilaria51;24;FALSE;DX;l;1723,6;1
Pescara;Taranto;lorenzo64;20;M;DX;l;1702;1
Pescara;Taranto;nicola19;23;M;DX;l;1852,1;1
Pescara;Taranto;iacopo50;21;M;DX;l;2123,3;1
Pescara;Taranto;Sonia;26;FALSE;DX;l;1885,2;1
Pescara;Taranto;martina49;22;FALSE;DX;l;829,4;1
Pescara;Taranto;gf2002;20;f;dx;l;1823,3;1
Pescara;Taranto;SB2001;21;FALSE;DX;l;1016;1
Pescara;Taranto;Eleonora;28;FALSE;DX;l;1077,8;1
Pescara;Taranto;susanna2;21;FALSE;DX;l;1010,5;1
Rimini;Bologna;elia6;20;M;DX;a;913,5;1
Rimini;Bologna;CS;27;FALSE;DX;a;2211,1;1
Rimini;Bologna;nicola19;23;M;DX;a;1921,8;1
Rimini;Bologna;Sonia;26;FALSE;DX;a;1399,3;1
Rimini;Bologna;riccardo72;22;M;DX;a;1404,6;1
Rimini;Bologna;  iliaria37;21;FALSE;SX;a;1194,3;1
Rimini;Bologna;SD1999;23;FALSE;DX;a;1614,3;1
Rimini;Bologna;alex35;28;M;DX;a;1108,6;1
Rimini;Bologna;GiorgioLazzari;24;M;DX;a;2335,9;1
Rimini;Bologna;gaia60;20;FALSE;DX;l;1199,5;0
Rimini;Bologna;susanna2;21;FALSE;DX;a;1243,6;1
Rimini;Bologna;valentina48;21;FALSE;DX;a;1827,5;1
Rimini;Bologna;samuele47;24;M;DX;a;1751,3;1
Rimini;Bologna;laura9;26;FALSE;DX;a;750,9;1
Rimini;Bologna;alissa59;20;FALSE;DX;a;2620;1
Rimini;Bologna;gf2002;20;f;dx;a;1607,4;1
Rimini;Bologna;marta57;32;FALSE;DX;l;2567;0
Rimini;Bologna;LF1998;24;FALSE;DX;l;825;0
Rimini;Bologna;SF2002;20;FALSE;SX;l;1381,2;0
Rimini;Bologna;sara71;21;FALSE;DX;a;1608,4;1
Rimini;Bologna;vittoria67;23;FALSE;DX;l;2094,6;0
Rimini;Bologna;elena56;22;FALSE;DX;a;852,5;1
Rimini;Bologna;ilaria51;24;FALSE;DX;a;1108,3;1
Rimini;Bologna;eleonora13;20;FALSE;DX;a;1463,6;1
Rimini;Bologna;manfredi25;22;M;DX;a;1525,1;1
Rimini;Bologna;serena;25;FALSE;DX;a;973,9;1
Rimini;Bologna;chiara38;20;FALSE;DX;a;1380,1;1
Rimini;Bologna;lucrezia26;21;FALSE;DX;a;689,4;1
Rimini;Bologna;Eleonora;28;FALSE;DX;a;2244,4;1
Rimini;Bologna;giorgia55;22;FALSE;DX;a;738,4;1
Rimini;Bologna;SB2001;21;FALSE;DX;a;932;1
Rimini;Bologna;lucrezia32;22;FALSE;DX ;a;966;1
Rimini;Bologna;emanuela36;20;FALSE;DX;a;759;1
Rimini;Bologna;edoardo52;23;M;DX;l;1151;0
Rimini;Bologna;gaia4;19;FALSE;DX;a;1344,5;1
Rimini;Bologna;elide10;24;FALSE;DX;a;1118,3;1
Rimini;Bologna;valentina45;21;FALSE;DX;l;926,8;0
Rimini;Bologna;alessia69;26;FALSE;DX;a;978,7;1
Rimini;Bologna;francesco68;27;M;SX;l;758,6;0
Rimini;Bologna;martina49;22;FALSE;DX;a;664,8;1
Rimini;Bologna;lorenzo64;20;M;DX;l;2193;0
Rimini;Bologna;martina54;28;FALSE;SX;a;941,9;1
Rimini;Bologna;denise33;21;FALSE;DX;a;752,3;1
Rimini;Bologna;CAL1999;23;FALSE;DX;a;1742;1
Rimini;Bologna;andra12;23;FALSE;DX;a;815,225;1
Rimini;Bologna;sean27;27;M;DX;a;647;1
Rimini;Bologna;ilenia70;24;FALSE;DX;a;2236;1
Rimini;Bologna;giulia23;22;FALSE;DX;a;1065;1
Rimini;Bologna;federica17;22;FALSE;DX;a;765,2;1
Rimini;Bologna;samuele42;21;M;SX;a;1745,7;1
Rimini;Bologna;iacopo50;21;M;DX;a;1867,6;1
Rimini;Bologna;arianna18;21;FALSE;DX;l;1042,7;0
Rimini;Bologna;Laura66;20;FALSE;DX;a;1591;1
Rimini;Bologna;cristina16;20;FALSE;DX;a;2637,4;1
Rimini;Bologna;andrea40;20;M;DX;l;2145,9;0
Rimini;Bologna;giulia28;25;FALSE;dx;a;1280;1
Rimini;Bologna;martina3;21;FALSE;DX;a;1275,2;1
Rimini;Bolzano;ilaria51;24;FALSE;DX;a;1313,1;1
Rimini;Bolzano;LF1998;24;FALSE;DX;l;996;0
Rimini;Bolzano;giorgia55;22;FALSE;DX;a;881,6;1
Rimini;Bolzano;arianna18;21;FALSE;DX;a;1433,6;1
Rimini;Bolzano;denise33;21;FALSE;DX;a;1203;1
Rimini;Bolzano;SF2002;20;FALSE;SX;l;797,4;0
Rimini;Bolzano;giulia23;22;FALSE;DX;l;1730;0
Rimini;Bolzano;samuele47;24;M;DX;l;2087,6;0
Rimini;Bolzano;elia6;20;M;DX;a;1238,5;1
Rimini;Bolzano;marta57;32;FALSE;DX;a;1605;1
Rimini;Bolzano;Laura66;20;FALSE;DX;l;934;0
Rimini;Bolzano;vittoria67;23;FALSE;DX;a;2174,3;1
Rimini;Bolzano;andrea40;20;M;DX;a;1213,3;1
Rimini;Bolzano;ilenia70;24;FALSE;DX;a;2187;1
Rimini;Bolzano;lucrezia26;21;FALSE;DX;a;569,6;1
Rimini;Bolzano;eleonora13;20;FALSE;DX;l;1670,5;0
Rimini;Bolzano;chiara38;20;FALSE;DX;l;1049,9;0
Rimini;Bolzano;Sonia;26;FALSE;DX;a;2912,8;1
Rimini;Bolzano;  iliaria37;21;FALSE;SX;l;908,5;0
Rimini;Bolzano;lorenzo64;20;M;DX;l;1943;0
Rimini;Bolzano;lucrezia32;22;FALSE;DX ;a;1124;1
Rimini;Bolzano;SB2001;21;FALSE;DX;a;1829;1
Rimini;Bolzano;emanuela36;20;FALSE;DX;l;1129;0
Rimini;Bolzano;susanna2;21;FALSE;DX;l;879,2;0
Rimini;Bolzano;alex35;28;M;DX;a;936,1;1
Rimini;Bolzano;martina49;22;FALSE;DX;a;1228,6;1
Rimini;Bolzano;CAL1999;23;FALSE;DX;a;1355,4;1
Rimini;Bolzano;federica17;22;FALSE;DX;a;1585,5;1
Rimini;Bolzano;sean27;27;M;DX;l;2155;0
Rimini;Bolzano;CS;27;FALSE;DX;a;2005,5;1
Rimini;Bolzano;sara71;21;FALSE;DX;l;1045,4;0
Rimini;Bolzano;edoardo52;23;M;DX;l;1015;0
Rimini;Bolzano;SD1999;23;FALSE;DX;a;2004,5;1
Rimini;Bolzano;valentina45;21;FALSE;DX;l;1728,4;0
Rimini;Bolzano;gf2002;20;f;dx;a;951,6;1
Rimini;Bolzano;samuele42;21;M;SX;a;2091,2;1
Rimini;Bolzano;manfredi25;22;M;DX;l;2608,8;0
Rimini;Bolzano;andra12;23;FALSE;DX;a;1214,5;1
Rimini;Bolzano;laura9;26;FALSE;DX;a;1067,2;1
Rimini;Bolzano;francesco68;27;M;SX;l;1005,2;0
Rimini;Bolzano;serena;25;FALSE;DX;a;2321,9;1
Rimini;Bolzano; irene1;24;FALSE;DX;a;1536;1
Rimini;Bolzano;gaia60;20;FALSE;DX;l;1466,2;0
Rimini;Bolzano;iacopo50;21;M;DX;l;635,3;0
Rimini;Bolzano;riccardo72;22;M;DX;l;1058;0
Rimini;Bolzano;valentina48;21;FALSE;DX;l;1613,5;0
Rimini;Bolzano;martina54;28;FALSE;SX;l;961,2;0
Rimini;Bolzano;giulia28;25;FALSE;dx;l;874;0
Rimini;Bolzano;elena56;22;FALSE;DX;l;802,9;0
Rimini;Bolzano;alessia69;26;FALSE;DX;a;1261,3;1
Rimini;Bolzano;elide10;24;FALSE;DX;a;814,5;1
Rimini;Bolzano;martina3;21;FALSE;DX;a;2701;1
Rimini;Bolzano;Eleonora;28;FALSE;DX;a;1395,2;1
Rimini;Bolzano;GiorgioLazzari;24;M;DX;l;1251,4;0
Rimini;Foggia;SF2002;20;FALSE;SX;l;1061,8;1
Rimini;Foggia;alessia69;26;FALSE;DX;l;2130,2;1
Rimini;Foggia;marta57;32;FALSE;DX;a;1784;0
Rimini;Foggia;martina3;21;FALSE;DX;l;1152,6;1
Rimini;Foggia;gaia60;20;FALSE;DX;l;1554,8;1
Rimini;Foggia;arianna18;21;FALSE;DX;l;1378,5;1
Rimini;Foggia;gaia4;19;FALSE;DX;l;1310,3;1
Rimini;Foggia;lucrezia26;21;FALSE;DX;l;677,5;1
Rimini;Foggia;giulia28;25;FALSE;dx;l;912;1
Rimini;Foggia;nicola19;23;M;DX;l;2410,4;1
Rimini;Foggia;lorenzo64;20;M;DX;l;1616;1
Rimini;Foggia;ilaria51;24;FALSE;DX;a;1026,4;0
Rimini;Foggia;elena56;22;FALSE;DX;l;759,8;1
Rimini;Foggia;SB2001;21;FALSE;DX;l;1063;1
Rimini;Foggia;elia6;20;M;DX;l;760,6;1
Rimini;Foggia;valentina45;21;FALSE;DX;l;1280,3;1
Rimini;Foggia;SD1999;23;FALSE;DX;l;1507,6;1
Rimini;Foggia;laura9;26;FALSE;DX;l;953,3;1
Rimini;Foggia;alex35;28;M;DX;l;939;1
Rimini;Foggia;cristina16;20;FALSE;DX;l;2228,8;1
Rimini;Foggia;Eleonora;28;FALSE;DX;l;1266;1
Rimini;Foggia;federica17;22;FALSE;DX;l;1400,2;1
Rimini;Foggia;  iliaria37;21;FALSE;SX;l;1560,8;1
Rimini;Foggia;alissa59;20;FALSE;DX;l;1239;1
Rimini;Foggia;giulia23;22;FALSE;DX;l;1191;1
Rimini;Foggia;samuele42;21;M;SX;l;1198,9;1
Rimini;Foggia;CS;27;FALSE;DX;l;911,3;1
Rimini;Foggia;CAL1999;23;FALSE;DX;l;1507,7;1
Rimini;Foggia;francesco68;27;M;SX;l;1173,3;1
Rimini;Foggia;serena;25;FALSE;DX;l;1038,8;1
Rimini;Foggia;iacopo50;21;M;DX;l;2717,5;1
Rimini;Foggia;samuele47;24;M;DX;l;2542,9;1
Rimini;Foggia;sean27;27;M;DX;l;1317;1
Rimini;Foggia;riccardo72;22;M;DX;l;1381,8;1
Rimini;Foggia;sara71;21;FALSE;DX;l;1253,6;1
Rimini;Foggia;eleonora13;20;FALSE;DX;l;2603,8;1
Rimini;Foggia;edoardo52;23;M;DX;l;1026;1
Rimini;Foggia;GiorgioLazzari;24;M;DX;l;1122;1
Rimini;Foggia;denise33;21;FALSE;DX;l;666,4;1
Rimini;Foggia;LF1998;24;FALSE;DX;l;1173;1
Rimini;Foggia;valentina48;21;FALSE;DX;l;1577;1
Rimini;Foggia;chiara38;20;FALSE;DX;l;942,4;1
Rimini;Foggia; irene1;24;FALSE;DX;l;1377;1
Rimini;Foggia;martina54;28;FALSE;SX;l;1023;1
Rimini;Foggia;andra12;23;FALSE;DX;l;1181,47;1
Rimini;Foggia;ilenia70;24;FALSE;DX;l;2186;1
Rimini;Foggia;Sonia;26;FALSE;DX;l;1512,6;1
Rimini;Foggia;martina49;22;FALSE;DX;l;729,9;1
Rimini;Foggia;Laura66;20;FALSE;DX;l;1695;1
Rimini;Foggia;susanna2;21;FALSE;DX;l;846,1;1
Rimini;Foggia;manfredi25;22;M;DX;l;1861,5;1
Rimini;Foggia;elide10;24;FALSE;DX;l;1240,5;1
Rimini;Foggia;vittoria67;23;FALSE;DX;l;1444,7;1
Rimini;Foggia;giorgia55;22;FALSE;DX;l;763;1
Rimini;Grosseto;giulia23;22;FALSE;DX;a;1760;0
Rimini;Grosseto;martina49;22;FALSE;DX;a;1481,3;0
Rimini;Grosseto;valentina45;21;FALSE;DX;l;1113,6;1
Rimini;Grosseto;  iliaria37;21;FALSE;SX;l;965,8;1
Rimini;Grosseto;alessia69;26;FALSE;DX;a;1979,5;0
Rimini;Grosseto;LF1998;24;FALSE;DX;l;923;1
Rimini;Grosseto;SF2002;20;FALSE;SX;l;1904,7;1
Rimini;Grosseto;andra12;23;FALSE;DX;l;1063,5;1
Rimini;Grosseto;giorgia55;22;FALSE;DX;l;912,5;1
Rimini;Grosseto;susanna2;21;FALSE;DX;l;961,7;1
Rimini;Grosseto;Laura66;20;FALSE;DX;l;1008;1
Rimini;Grosseto;samuele42;21;M;SX;l;2423,7;1
Rimini;Grosseto;elena56;22;FALSE;DX;l;1182,4;1
Rimini;Grosseto;emanuela36;20;FALSE;DX;l;2038;1
Rimini;Grosseto;Sonia;26;FALSE;DX;a;2706,1;0
Rimini;Grosseto;lucrezia32;22;FALSE;DX ;l;2435;1
Rimini;Grosseto;sara71;21;FALSE;DX;a;1094,1;0
Rimini;Grosseto;ilenia70;24;FALSE;DX;a;1792;0
Rimini;Grosseto;denise33;21;FALSE;DX;l;1901,8;1
Rimini;Grosseto;CAL1999;23;FALSE;DX;a;1561,6;0
Rimini;Grosseto;iacopo50;21;M;DX;l;1442,1;1
Rimini;Grosseto;GiorgioLazzari;24;M;DX;a;1604,4;0
Rimini;Grosseto;vittoria67;23;FALSE;DX;l;1300,2;1
Rimini;Grosseto;lorenzo64;20;M;DX;l;1340;1
Rimini;Grosseto;eleonora13;20;FALSE;DX;l;1351,5;1
Rimini;Grosseto;ilaria51;24;FALSE;DX;l;1092,1;1
Rimini;Grosseto;edoardo52;23;M;DX;a;1464;0
Rimini;Grosseto;sean27;27;M;DX;l;2028;1
Rimini;Grosseto;valentina48;21;FALSE;DX;a;762,8;0
Rimini;Grosseto;gf2002;20;f;dx;l;1871,5;1
Rimini;Grosseto;cristina16;20;FALSE;DX;l;1111,9;1
Rimini;Grosseto;laura9;26;FALSE;DX;l;931,7;1
Rimini;Grosseto;manfredi25;22;M;DX;l;1842,6;1
Rimini;Grosseto;serena;25;FALSE;DX;l;1328;1
Rimini;Grosseto;andrea40;20;M;DX;l;1908,9;1
Rimini;Grosseto;lucrezia26;21;FALSE;DX;l;1101,5;1
Rimini;Grosseto;riccardo72;22;M;DX;l;940,5;1
Rimini;Grosseto;Eleonora;28;FALSE;DX;l;1525;1
Rimini;Grosseto;giulia28;25;FALSE;dx;l;1111;1
Rimini;Grosseto; irene1;24;FALSE;DX;l;1853;1
Rimini;Grosseto;marta57;32;FALSE;DX;l;1899;1
Rimini;Grosseto;CS;27;FALSE;DX;l;1051;1
Rimini;Grosseto;arianna18;21;FALSE;DX;l;1085,9;1
Rimini;Grosseto;alissa59;20;FALSE;DX;a;2351;0
Rimini;Grosseto;elide10;24;FALSE;DX;l;2151,7;1
Rimini;Grosseto;SB2001;21;FALSE;DX;a;1336;0
Rimini;Grosseto;chiara38;20;FALSE;DX;l;1133;1
Rimini;Grosseto;martina3;21;FALSE;DX;l;1435,9;1
Rimini;Grosseto;alex35;28;M;DX;l;1045,7;1
Rimini;Grosseto;francesco68;27;M;SX;l;858,7;1
Rimini;Grosseto;martina54;28;FALSE;SX;a;658,2;0
Rimini;Grosseto;elia6;20;M;DX;l;1118,4;1
Rimini;Latina;CS;27;FALSE;DX;l;1342;1
Rimini;Latina;vittoria67;23;FALSE;DX;l;893,1;1
Rimini;Latina;alissa59;20;FALSE;DX;l;1388;1
Rimini;Latina;samuele42;21;M;SX;l;2395;1
Rimini;Latina;chiara38;20;FALSE;DX;l;1242,2;1
Rimini;Latina;  iliaria37;21;FALSE;SX;l;1710,3;1
Rimini;Latina;gf2002;20;f;dx;l;1354,9;1
Rimini;Latina;nicola19;23;M;DX;a;1699,6;0
Rimini;Latina;elide10;24;FALSE;DX;l;1401;1
Rimini;Latina;valentina48;21;FALSE;DX;l;1253,3;1
Rimini;Latina;CAL1999;23;FALSE;DX;l;1299,9;1
Rimini;Latina;riccardo72;22;M;DX;l;977,8;1
Rimini;Latina;susanna2;21;FALSE;DX;l;1305,2;1
Rimini;Latina;denise33;21;FALSE;DX;a;1115,8;0
Rimini;Latina;ilaria51;24;FALSE;DX;l;1425,7;1
Rimini;Latina;valentina45;21;FALSE;DX;l;831,1;1
Rimini;Latina;Eleonora;28;FALSE;DX;l;2011,5;1
Rimini;Latina;Sonia;26;FALSE;DX;l;1833,3;1
Rimini;Latina;marta57;32;FALSE;DX;l;1602;1
Rimini;Latina;SB2001;21;FALSE;DX;l;1964;1
Rimini;Latina;sara71;21;FALSE;DX;l;1091,1;1
Rimini;Latina;elena56;22;FALSE;DX;l;1578,5;1
Rimini;Latina;lorenzo64;20;M;DX;l;1780;1
Rimini;Latina;eleonora13;20;FALSE;DX;l;1484,9;1
Rimini;Latina;LF1998;24;FALSE;DX;l;1091;1
Rimini;Latina;giorgia55;22;FALSE;DX;l;895,7;1
Rimini;Latina;sean27;27;M;DX;l;970;1
Rimini;Latina;lucrezia26;21;FALSE;DX;l;904,3;1
Rimini;Latina;edoardo52;23;M;DX;l;1793;1
Rimini;Latina;samuele47;24;M;DX;l;1250,8;1
Rimini;Latina;SD1999;23;FALSE;DX;l;2309,8;1
Rimini;Latina;iacopo50;21;M;DX;l;947,1;1
Rimini;Latina;lucrezia32;22;FALSE;DX ;l;1201;1
Rimini;Latina;alessia69;26;FALSE;DX;l;1246,9;1
Rimini;Latina;laura9;26;FALSE;DX;l;784,5;1
Rimini;Latina;giulia28;25;FALSE;dx;l;994;1
Rimini;Latina;martina54;28;FALSE;SX;l;651,9;1
Rimini;Latina;giulia23;22;FALSE;DX;l;1458;1
Rimini;Latina;francesco68;27;M;SX;l;1287,9;1
Rimini;Latina;manfredi25;22;M;DX;l;1623,6;1
Rimini;Latina;elia6;20;M;DX;l;936,1;1
Rimini;Latina;SF2002;20;FALSE;SX;l;1093;1
Rimini;Latina;emanuela36;20;FALSE;DX;l;1121;1
Rimini;Latina;ilenia70;24;FALSE;DX;l;1814;1
Rimini;Latina;arianna18;21;FALSE;DX;l;886,1;1
Rimini;Latina;martina49;22;FALSE;DX;a;1169;0
Rimini;Latina;GiorgioLazzari;24;M;DX;l;1106,5;1
Rimini;Latina;martina3;21;FALSE;DX;l;1452,2;1
Rimini;Latina;andra12;23;FALSE;DX;l;1328,165;1
Rimini;Latina;cristina16;20;FALSE;DX;l;2685,4;1
Rimini;Latina;Laura66;20;FALSE;DX;l;1043;1
