"list","participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt"
"PRIDEVI_C","subject-39.csv",8,"ČITAVOJ",34,"rec","1",1,500
"PRIDEVI_C","subject-39.csv",85,"STALNOM",35,"rec","1",1,516
"PRIDEVI_C","subject-39.csv",113,"RILEMOG",36,"pseudorec","3",1,606
"PRIDEVI_C","subject-39.csv",201,"TIROKOJ",37,"pseudorec","3",1,658
"PRIDEVI_C","subject-39.csv",180,"SAŽNOJ",38,"pseudorec","3",1,793
"PRIDEVI_C","subject-39.csv",168,"DEMITOM",39,"pseudorec","3",1,620
"PRIDEVI_C","subject-39.csv",153,"KISAVOM",40,"pseudorec","3",1,600
"PRIDEVI_C","subject-39.csv",187,"FUKAVOJ",41,"pseudorec","3",1,514
"PRIDEVI_C","subject-39.csv",160,"ŠODNOM",42,"pseudorec","3",1,604
"PRIDEVI_C","subject-39.csv",31,"LAKOM",43,"rec","1",1,515
"PRIDEVI_C","subject-39.csv",172,"FELENOM",44,"pseudorec","3",1,693
"PRIDEVI_C","subject-39.csv",203,"FLARATOJ",45,"pseudorec","3",1,650
"PRIDEVI_C","subject-39.csv",131,"MILATOG",46,"pseudorec","3",1,624
"PRIDEVI_C","subject-39.csv",208,"FLABOJ",47,"pseudorec","3",1,473
"PRIDEVI_C","subject-39.csv",45,"NEBESKOG",48,"rec","1",1,725
"PRIDEVI_C","subject-39.csv",52,"NEZNANOM",49,"rec","1",1,1308
"PRIDEVI_C","subject-39.csv",69,"PROKLETOG",50,"rec","1",1,758
"PRIDEVI_C","subject-39.csv",175,"HURNOM",51,"pseudorec","3",1,720
"PRIDEVI_C","subject-39.csv",177,"NECNOJ",52,"pseudorec","3",1,633
"PRIDEVI_C","subject-39.csv",158,"NORAVOM",53,"pseudorec","3",1,605
"PRIDEVI_C","subject-39.csv",19,"GLAVNOM",54,"rec","1",1,670
"PRIDEVI_C","subject-39.csv",14,"DNEVNOJ",55,"rec","1",1,599
"PRIDEVI_C","subject-39.csv",204,"GANKOJ",56,"pseudorec","3",1,611
"PRIDEVI_C","subject-39.csv",99,"VLAŽNOG",57,"rec","1",1,619
"PRIDEVI_C","subject-39.csv",108,"MISANOG",58,"pseudorec","3",1,900
"PRIDEVI_C","subject-39.csv",106,"ZNAČAJNOM",59,"rec","1",1,639
"PRIDEVI_C","subject-39.csv",212,"BLETANOJ",60,"pseudorec","3",1,628
"PRIDEVI_C","subject-39.csv",18,"FILMSKOG",61,"rec","1",1,713
"PRIDEVI_C","subject-39.csv",117,"VURNOG",62,"pseudorec","3",1,602
"PRIDEVI_C","subject-39.csv",128,"RIGONOG",63,"pseudorec","3",1,551
"PRIDEVI_C","subject-39.csv",67,"PRIVREDNOM",64,"rec","1",1,694
"PRIDEVI_C","subject-39.csv",146,"PANANOM",65,"pseudorec","3",1,570
"PRIDEVI_C","subject-39.csv",125,"PIKANOG",66,"pseudorec","3",1,964
"PRIDEVI_C","subject-39.csv",80,"SLIČNOJ",67,"rec","1",1,570
"PRIDEVI_C","subject-39.csv",133,"SILKIMOG",68,"pseudorec","3",1,849
"PRIDEVI_C","subject-39.csv",192,"FLAKOJ",69,"pseudorec","3",1,616
"PRIDEVI_C","subject-39.csv",24,"JAKOG",70,"rec","1",1,516
"PRIDEVI_C","subject-39.csv",22,"GRADSKOM",71,"rec","1",1,685
"PRIDEVI_C","subject-39.csv",142,"SUVANOM",72,"pseudorec","3",1,1162
"PRIDEVI_C","subject-39.csv",64,"POZNATOM",73,"rec","1",1,661
"PRIDEVI_C","subject-39.csv",199,"URTIVOJ",74,"pseudorec","3",1,654
"PRIDEVI_C","subject-39.csv",194,"NETERNOJ",75,"pseudorec","3",1,973
"PRIDEVI_C","subject-39.csv",121,"GILANOG",76,"pseudorec","3",1,587
"PRIDEVI_C","subject-39.csv",207,"ZEGENOJ",77,"pseudorec","3",1,587
"PRIDEVI_C","subject-39.csv",111,"TOLANOG",78,"pseudorec","3",1,554
"PRIDEVI_C","subject-39.csv",38,"MIRISNOJ",79,"rec","1",1,756
"PRIDEVI_C","subject-39.csv",191,"NISJOJ",80,"pseudorec","3",1,590
"PRIDEVI_C","subject-39.csv",56,"ODLIČNOJ",81,"rec","1",1,724
"PRIDEVI_C","subject-39.csv",152,"TULAVOM",82,"pseudorec","3",1,557
"PRIDEVI_C","subject-39.csv",43,"MUZIČKOM",83,"rec","1",1,754
"PRIDEVI_C","subject-39.csv",77,"ŠIROKOJ",84,"rec","1",1,603
"PRIDEVI_C","subject-39.csv",65,"PRAVILNOJ",85,"rec","1",1,753
"PRIDEVI_C","subject-39.csv",165,"VILAVOM",86,"pseudorec","3",1,617
"PRIDEVI_C","subject-39.csv",107,"SOROKOG",87,"pseudorec","3",1,667
"PRIDEVI_C","subject-39.csv",186,"NELAHOJ",88,"pseudorec","3",1,752
"PRIDEVI_C","subject-39.csv",88,"ŠUMSKOM",89,"rec","1",1,568
"PRIDEVI_C","subject-39.csv",7,"ČELIČNOM",90,"rec","1",1,632
"PRIDEVI_C","subject-39.csv",167,"ČUPAKOM",91,"pseudorec","3",1,1018
"PRIDEVI_C","subject-39.csv",68,"PRLJAVOJ",92,"rec","1",1,617
"PRIDEVI_C","subject-39.csv",83,"SPORTSKOJ",93,"rec","1",1,523
"PRIDEVI_C","subject-39.csv",130,"KUDNOG",94,"pseudorec","3",1,762
"PRIDEVI_C","subject-39.csv",171,"NJERNOM",95,"pseudorec","3",1,743
"PRIDEVI_C","subject-39.csv",143,"RIZANOM",96,"pseudorec","3",1,880
"PRIDEVI_C","subject-39.csv",154,"GLOMNOM",97,"pseudorec","3",1,984
"PRIDEVI_C","subject-39.csv",170,"PEFENOM",98,"pseudorec","3",1,998
"PRIDEVI_C","subject-39.csv",182,"HAČNOJ",99,"pseudorec","3",1,729
"PRIDEVI_C","subject-39.csv",72,"RATNOG",100,"rec","1",1,638
"PRIDEVI_C","subject-39.csv",29,"KUĆNOJ",101,"rec","1",1,599
"PRIDEVI_C","subject-39.csv",206,"FRKENOJ",102,"pseudorec","3",1,978
"PRIDEVI_C","subject-39.csv",35,"MALENOJ",103,"rec","1",1,625
"PRIDEVI_C","subject-39.csv",174,"BUŽNOM",104,"pseudorec","3",1,723
"PRIDEVI_C","subject-39.csv",135,"DILAVOG",105,"pseudorec","3",1,665
"PRIDEVI_C","subject-39.csv",59,"OZBILJNOJ",106,"rec","1",1,734
"PRIDEVI_C","subject-39.csv",13,"DESNOM",107,"rec","1",1,554
"PRIDEVI_C","subject-39.csv",39,"MOĆNOG",108,"rec","1",1,587
"PRIDEVI_C","subject-39.csv",81,"SLOBODNOG",109,"rec","1",1,605
"PRIDEVI_C","subject-39.csv",28,"KRATKOM",110,"rec","1",1,555
"PRIDEVI_C","subject-39.csv",105,"ZLATNOG",111,"rec","1",1,600
"PRIDEVI_C","subject-39.csv",12,"DAVNOG",112,"rec","1",1,570
"PRIDEVI_C","subject-39.csv",197,"LAPANOJ",113,"pseudorec","3",1,621
"PRIDEVI_C","subject-39.csv",150,"SULNOM",114,"pseudorec","3",1,661
"PRIDEVI_C","subject-39.csv",89,"SUROVOJ",115,"rec","1",1,679
"PRIDEVI_C","subject-39.csv",73,"REDOVNOM",116,"rec","1",1,715
"PRIDEVI_C","subject-39.csv",86,"STRAŠNOJ",117,"rec","1",1,601
"PRIDEVI_C","subject-39.csv",116,"LURIVOG",118,"pseudorec","3",1,640
"PRIDEVI_C","subject-39.csv",161,"SUDAVOM",119,"pseudorec","3",1,615
"PRIDEVI_C","subject-39.csv",61,"POLITIČKOM",120,"rec","1",1,626
"PRIDEVI_C","subject-39.csv",183,"FORKOJ",121,"pseudorec","3",1,728
"PRIDEVI_C","subject-39.csv",155,"ČILKOM",122,"pseudorec","3",1,644
"PRIDEVI_C","subject-39.csv",147,"ŽUNAVOM",123,"pseudorec","3",1,672
"PRIDEVI_C","subject-39.csv",205,"VOLENOJ",124,"pseudorec","3",1,604
"PRIDEVI_C","subject-39.csv",76,"SEVERNOM",125,"rec","1",1,921
"PRIDEVI_C","subject-39.csv",90,"SVETSKOG",126,"rec","1",1,609
"PRIDEVI_C","subject-39.csv",140,"TENOKOG",127,"pseudorec","3",1,860
"PRIDEVI_C","subject-39.csv",138,"NUSIVOG",128,"pseudorec","3",1,557
"PRIDEVI_C","subject-39.csv",151,"MORNOM",129,"pseudorec","3",1,743
"PRIDEVI_C","subject-39.csv",75,"SELJAČKOG",130,"rec","1",1,659
"PRIDEVI_C","subject-39.csv",148,"MORIVOM",131,"pseudorec","3",1,647
"PRIDEVI_C","subject-39.csv",189,"VELITOJ",132,"pseudorec","3",1,616
"PRIDEVI_C","subject-39.csv",127,"KUJANOG",133,"pseudorec","3",1,513
"PRIDEVI_C","subject-39.csv",62,"POSEBNOJ",134,"rec","1",1,538
"PRIDEVI_C","subject-39.csv",49,"NEVIDLJIVOM",135,"rec","1",1,783
"PRIDEVI_C","subject-39.csv",32,"LAŽNOJ",136,"rec","1",1,470
"PRIDEVI_C","subject-39.csv",16,"DUBOKOM",137,"rec","1",1,523
"PRIDEVI_C","subject-39.csv",149,"RISOKOM",138,"pseudorec","3",1,575
"PRIDEVI_C","subject-39.csv",211,"GUJAFOJ",139,"pseudorec","3",1,593
"PRIDEVI_C","subject-39.csv",58,"OTVORENOM",140,"rec","1",1,569
"PRIDEVI_C","subject-39.csv",34,"LJUDSKOM",141,"rec","1",1,610
"PRIDEVI_C","subject-39.csv",195,"NIROVOJ",142,"pseudorec","3",1,635
"PRIDEVI_C","subject-39.csv",185,"VEDNOJ",143,"pseudorec","3",1,600
"PRIDEVI_C","subject-39.csv",134,"LATNOG",144,"pseudorec","3",1,620
"PRIDEVI_C","subject-39.csv",66,"PRIRODNOG",145,"rec","1",1,545
"PRIDEVI_C","subject-39.csv",124,"VETANOG",146,"pseudorec","3",1,632
"PRIDEVI_C","subject-39.csv",84,"STAKLENOG",147,"rec","1",1,808
"PRIDEVI_C","subject-39.csv",102,"ZLOG",148,"rec","1",1,771
"PRIDEVI_C","subject-39.csv",30,"KULTURNOG",149,"rec","1",1,673
"PRIDEVI_C","subject-39.csv",162,"NORNOM",150,"pseudorec","3",1,683
"PRIDEVI_C","subject-39.csv",157,"LASIVOM",151,"pseudorec","None",0,1500
"PRIDEVI_C","subject-39.csv",114,"LARUTOG",152,"pseudorec","3",1,874
"PRIDEVI_C","subject-39.csv",112,"NOLENOG",153,"pseudorec","3",1,739
"PRIDEVI_C","subject-39.csv",118,"MUŽIVOG",154,"pseudorec","3",1,1006
"PRIDEVI_C","subject-39.csv",145,"KESANOM",155,"pseudorec","None",0,1500
"PRIDEVI_C","subject-39.csv",2,"BESKRAJNOJ",156,"rec","1",1,656
"PRIDEVI_C","subject-39.csv",184,"SRLAVOJ",157,"pseudorec","3",1,813
"PRIDEVI_C","subject-39.csv",41,"MRAČNOJ",158,"rec","1",1,593
"PRIDEVI_C","subject-39.csv",178,"CUSNOJ",159,"pseudorec","3",1,685
"PRIDEVI_C","subject-39.csv",109,"DUMAVOG",160,"pseudorec","3",1,684
"PRIDEVI_C","subject-39.csv",48,"NEPOZNATOG",161,"rec","1",1,618
"PRIDEVI_C","subject-39.csv",46,"NEČUJNOM",162,"rec","1",1,723
"PRIDEVI_C","subject-39.csv",166,"PITOROM",163,"pseudorec","3",1,712
"PRIDEVI_C","subject-39.csv",198,"OSKENOJ",164,"pseudorec","3",1,1167
"PRIDEVI_C","subject-39.csv",132,"PUMNOG",165,"pseudorec","3",1,910
"PRIDEVI_C","subject-39.csv",87,"STRUČNOG",166,"rec","1",1,616
"PRIDEVI_C","subject-39.csv",173,"LJITKOM",167,"pseudorec","3",1,872
"PRIDEVI_C","subject-39.csv",78,"SJAJNOG",168,"rec","1",1,597
"PRIDEVI_C","subject-39.csv",94,"TUŽNOM",169,"rec","1",1,592
"PRIDEVI_C","subject-39.csv",144,"LOTIVOM",170,"pseudorec","3",1,681
"PRIDEVI_C","subject-39.csv",55,"OBIČNOM",171,"rec","1",1,573
"PRIDEVI_C","subject-39.csv",123,"TEZIVOG",172,"pseudorec","3",1,782
"PRIDEVI_C","subject-39.csv",200,"LANKOJ",173,"pseudorec","3",1,820
"PRIDEVI_C","subject-39.csv",5,"BUDNOJ",174,"rec","1",1,577
"PRIDEVI_C","subject-39.csv",53,"NISKOJ",175,"rec","1",1,555
"PRIDEVI_C","subject-39.csv",25,"JUŽNOM",176,"rec","1",1,561
"PRIDEVI_C","subject-39.csv",119,"ZORAVOG",177,"pseudorec","3",1,616
"PRIDEVI_C","subject-39.csv",156,"DURAVOM",178,"pseudorec","3",1,646
"PRIDEVI_C","subject-39.csv",50,"NEVINOJ",179,"rec","1",1,602
"PRIDEVI_C","subject-39.csv",20,"GORKOJ",180,"rec","1",1,520
"PRIDEVI_C","subject-39.csv",95,"UMORNOJ",181,"rec","1",1,744
"PRIDEVI_C","subject-39.csv",141,"TORNOG",182,"pseudorec","3",1,607
"PRIDEVI_C","subject-39.csv",202,"BLANOJ",183,"pseudorec","3",1,594
"PRIDEVI_C","subject-39.csv",47,"NEMIRNOJ",184,"rec","1",1,611
"PRIDEVI_C","subject-39.csv",26,"KONAČNOJ",185,"rec","1",1,575
"PRIDEVI_C","subject-39.csv",164,"PLOSTOM",186,"pseudorec","3",1,549
"PRIDEVI_C","subject-39.csv",60,"PLEMENITOG",187,"rec","1",1,829
"PRIDEVI_C","subject-39.csv",4,"BOLESNOM",188,"rec","1",1,575
"PRIDEVI_C","subject-39.csv",188,"KLAKNOJ",189,"pseudorec","3",1,680
"PRIDEVI_C","subject-39.csv",1,"ATOMSKOM",190,"rec","1",1,628
"PRIDEVI_C","subject-39.csv",70,"RADOSNOM",191,"rec","1",1,574
"PRIDEVI_C","subject-39.csv",115,"LOKAVOG",192,"pseudorec","3",1,759
"PRIDEVI_C","subject-39.csv",104,"ŽIVOTNOJ",193,"rec","1",1,533
"PRIDEVI_C","subject-39.csv",210,"TILBINOJ",194,"pseudorec","3",1,589
"PRIDEVI_C","subject-39.csv",110,"DORANOG",195,"pseudorec","3",1,606
"PRIDEVI_C","subject-39.csv",54,"NOĆNOG",196,"rec","1",1,513
"PRIDEVI_C","subject-39.csv",33,"LIČNOG",197,"rec","1",1,477
"PRIDEVI_C","subject-39.csv",97,"VAŽNOM",198,"rec","1",1,562
"PRIDEVI_C","subject-39.csv",96,"UPORNOG",199,"rec","1",1,618
"PRIDEVI_C","subject-39.csv",3,"BLISKOG",200,"rec","1",1,593
"PRIDEVI_C","subject-39.csv",93,"TEHNIČKOG",201,"rec","1",1,583
"PRIDEVI_C","subject-39.csv",79,"SLAVNOM",202,"rec","1",1,528
"PRIDEVI_C","subject-39.csv",159,"KILENOM",203,"pseudorec","3",1,589
"PRIDEVI_C","subject-39.csv",17,"EKONOMSKOJ",204,"rec","1",1,553
"PRIDEVI_C","subject-39.csv",137,"LOZANOG",205,"pseudorec","3",1,666
"PRIDEVI_C","subject-39.csv",209,"BUTOJ",206,"pseudorec","3",1,536
"PRIDEVI_C","subject-39.csv",126,"RIROKOG",207,"pseudorec","3",1,575
"PRIDEVI_C","subject-39.csv",100,"VRELOM",208,"rec","1",1,652
"PRIDEVI_C","subject-39.csv",136,"RELENOG",209,"pseudorec","3",1,574
"PRIDEVI_C","subject-39.csv",169,"SUČENOM",210,"pseudorec","3",1,610
"PRIDEVI_C","subject-39.csv",179,"HUPENOJ",211,"pseudorec","3",1,738
"PRIDEVI_C","subject-39.csv",57,"OGROMNOG",212,"rec","1",1,555
"PRIDEVI_C","subject-39.csv",181,"CUKAVOJ",213,"pseudorec","3",1,577
"PRIDEVI_C","subject-39.csv",63,"POVOLJNOG",214,"rec","1",1,570
"PRIDEVI_C","subject-39.csv",71,"RANJENOJ",215,"rec","1",1,600
"PRIDEVI_C","subject-39.csv",163,"MRGAVOM",216,"pseudorec","3",1,593
"PRIDEVI_C","subject-39.csv",176,"STROSOM",217,"pseudorec","3",1,556
"PRIDEVI_C","subject-39.csv",51,"NEŽNOG",218,"rec","1",1,612
"PRIDEVI_C","subject-39.csv",98,"VISOKOJ",219,"rec","1",1,534
"PRIDEVI_C","subject-39.csv",21,"GORSKOG",220,"rec","1",1,580
"PRIDEVI_C","subject-39.csv",15,"DRUŠTVENOG",221,"rec","1",1,536
"PRIDEVI_C","subject-39.csv",82,"SMRTNOM",222,"rec","1",1,549
"PRIDEVI_C","subject-39.csv",92,"TANKOJ",223,"rec","1",1,745
"PRIDEVI_C","subject-39.csv",27,"KONKRETNOG",224,"rec","1",1,766
"PRIDEVI_C","subject-39.csv",129,"SIRANOG",225,"pseudorec","3",1,747
"PRIDEVI_C","subject-39.csv",122,"ROTANOG",226,"pseudorec","3",1,542
"PRIDEVI_C","subject-39.csv",11,"ČVRSTOJ",227,"rec","1",1,522
"PRIDEVI_C","subject-39.csv",74,"RODNOJ",228,"rec","1",1,682
"PRIDEVI_C","subject-39.csv",42,"MUTNOG",229,"rec","1",1,566
"PRIDEVI_C","subject-39.csv",23,"GUSTOJ",230,"rec","1",1,564
"PRIDEVI_C","subject-39.csv",101,"ŽALOSNOJ",231,"rec","1",1,869
"PRIDEVI_B","subject-38.csv",10,"ČUDESNOJ",20,"rec","1",1,803
"PRIDEVI_B","subject-38.csv",81,"SLOBODNOM",21,"rec","1",1,782
"PRIDEVI_B","subject-38.csv",122,"ROTANOG",22,"pseudorec","3",1,785
"PRIDEVI_B","subject-38.csv",93,"TEHNIČKOM",23,"rec","1",1,744
"PRIDEVI_B","subject-38.csv",22,"GRADSKOJ",24,"rec","1",1,725
"PRIDEVI_B","subject-38.csv",133,"SILKIMOG",25,"pseudorec","None",0,1500
"PRIDEVI_B","subject-38.csv",120,"RIJENOG",26,"pseudorec","3",1,793
"PRIDEVI_B","subject-38.csv",201,"TIROKOJ",27,"pseudorec","3",1,820
"PRIDEVI_B","subject-38.csv",117,"VURNOG",28,"pseudorec","3",1,839
"PRIDEVI_B","subject-38.csv",127,"KUJANOG",29,"pseudorec","3",1,1135
"PRIDEVI_B","subject-38.csv",101,"ŽALOSNOG",30,"rec","1",1,702
"PRIDEVI_B","subject-38.csv",99,"VLAŽNOM",31,"rec","1",1,807
"PRIDEVI_B","subject-38.csv",110,"DORANOG",32,"pseudorec","3",1,1136
"PRIDEVI_B","subject-38.csv",103,"ZIMSKOJ",33,"rec","1",1,1127
"PRIDEVI_B","subject-38.csv",155,"ČILKOM",34,"pseudorec","3",1,1013
"PRIDEVI_B","subject-38.csv",182,"HAČNOJ",35,"pseudorec","3",1,951
"PRIDEVI_B","subject-38.csv",132,"PUMNOG",36,"pseudorec","3",1,1492
"PRIDEVI_B","subject-38.csv",177,"NECNOJ",37,"pseudorec","3",1,792
"PRIDEVI_B","subject-38.csv",89,"SUROVOG",38,"rec","1",1,1105
"PRIDEVI_B","subject-38.csv",40,"MORSKOJ",39,"rec","1",1,1024
"PRIDEVI_B","subject-38.csv",67,"PRIVREDNOJ",40,"rec","1",1,895
"PRIDEVI_B","subject-38.csv",80,"SLIČNOG",41,"rec","1",1,635
"PRIDEVI_B","subject-38.csv",19,"GLAVNOJ",42,"rec","1",1,864
"PRIDEVI_B","subject-38.csv",180,"SAŽNOJ",43,"pseudorec","3",1,908
"PRIDEVI_B","subject-38.csv",157,"LASIVOM",44,"pseudorec","3",1,1043
"PRIDEVI_B","subject-38.csv",41,"MRAČNOG",45,"rec","1",1,818
"PRIDEVI_B","subject-38.csv",8,"ČITAVOG",46,"rec","1",1,1073
"PRIDEVI_B","subject-38.csv",207,"ZEGENOJ",47,"pseudorec","3",1,1094
"PRIDEVI_B","subject-38.csv",109,"DUMAVOG",48,"pseudorec","3",1,942
"PRIDEVI_B","subject-38.csv",46,"NEČUJNOJ",49,"rec","1",1,891
"PRIDEVI_B","subject-38.csv",211,"GUJAFOJ",50,"pseudorec","3",1,848
"PRIDEVI_B","subject-38.csv",116,"LURIVOG",51,"pseudorec","3",1,907
"PRIDEVI_B","subject-38.csv",9,"ČUDNOM",52,"rec","1",1,664
"PRIDEVI_B","subject-38.csv",71,"RANJENOG",53,"rec","1",1,785
"PRIDEVI_B","subject-38.csv",36,"MASOVNOM",54,"rec","1",1,592
"PRIDEVI_B","subject-38.csv",111,"TOLANOG",55,"pseudorec","3",1,804
"PRIDEVI_B","subject-38.csv",61,"POLITIČKOJ",56,"rec","1",1,1040
"PRIDEVI_B","subject-38.csv",25,"JUŽNOJ",57,"rec","1",1,738
"PRIDEVI_B","subject-38.csv",48,"NEPOZNATOM",58,"rec","1",1,738
"PRIDEVI_B","subject-38.csv",204,"GANKOJ",59,"pseudorec","3",1,964
"PRIDEVI_B","subject-38.csv",199,"URTIVOJ",60,"pseudorec","3",1,1009
"PRIDEVI_B","subject-38.csv",118,"MUŽIVOG",61,"pseudorec","1",0,1083
"PRIDEVI_B","subject-38.csv",169,"SUČENOM",62,"pseudorec","None",0,1501
"PRIDEVI_B","subject-38.csv",151,"MORNOM",63,"pseudorec","3",1,1094
"PRIDEVI_B","subject-38.csv",131,"MILATOG",64,"pseudorec","3",1,1072
"PRIDEVI_B","subject-38.csv",77,"ŠIROKOG",65,"rec","1",1,1192
"PRIDEVI_B","subject-38.csv",60,"PLEMENITOM",66,"rec","1",1,830
"PRIDEVI_B","subject-38.csv",113,"RILEMOG",67,"pseudorec","3",1,920
"PRIDEVI_B","subject-38.csv",39,"MOĆNOM",68,"rec","1",1,781
"PRIDEVI_B","subject-38.csv",164,"PLOSTOM",69,"pseudorec","3",1,1120
"PRIDEVI_B","subject-38.csv",186,"NELAHOJ",70,"pseudorec","3",1,960
"PRIDEVI_B","subject-38.csv",86,"STRAŠNOG",71,"rec","1",1,762
"PRIDEVI_B","subject-38.csv",12,"DAVNOM",72,"rec","1",1,578
"PRIDEVI_B","subject-38.csv",121,"GILANOG",73,"pseudorec","3",1,769
"PRIDEVI_B","subject-38.csv",138,"NUSIVOG",74,"pseudorec","3",1,785
"PRIDEVI_B","subject-38.csv",95,"UMORNOG",75,"rec","1",1,716
"PRIDEVI_B","subject-38.csv",34,"LJUDSKOJ",76,"rec","1",1,764
"PRIDEVI_B","subject-38.csv",73,"REDOVNOJ",77,"rec","1",1,646
"PRIDEVI_B","subject-38.csv",90,"SVETSKOM",78,"rec","1",1,654
"PRIDEVI_B","subject-38.csv",192,"FLAKOJ",79,"pseudorec","3",1,964
"PRIDEVI_B","subject-38.csv",166,"PITOROM",80,"pseudorec","3",1,1068
"PRIDEVI_B","subject-38.csv",154,"GLOMNOM",81,"pseudorec","3",1,1094
"PRIDEVI_B","subject-38.csv",129,"SIRANOG",82,"pseudorec","3",1,1288
"PRIDEVI_B","subject-38.csv",202,"BLANOJ",83,"pseudorec","3",1,676
"PRIDEVI_B","subject-38.csv",83,"SPORTSKOG",84,"rec","1",1,820
"PRIDEVI_B","subject-38.csv",30,"KULTURNOM",85,"rec","None",0,1500
"PRIDEVI_B","subject-38.csv",144,"LOTIVOM",86,"pseudorec","3",1,679
"PRIDEVI_B","subject-38.csv",162,"NORNOM",87,"pseudorec","3",1,729
"PRIDEVI_B","subject-38.csv",18,"FILMSKOM",88,"rec","1",1,817
"PRIDEVI_B","subject-38.csv",181,"CUKAVOJ",89,"pseudorec","3",1,912
"PRIDEVI_B","subject-38.csv",161,"SUDAVOM",90,"pseudorec","3",1,1102
"PRIDEVI_B","subject-38.csv",112,"NOLENOG",91,"pseudorec","3",1,1022
"PRIDEVI_B","subject-38.csv",84,"STAKLENOM",92,"rec","1",1,722
"PRIDEVI_B","subject-38.csv",68,"PRLJAVOG",93,"rec","1",1,654
"PRIDEVI_B","subject-38.csv",55,"OBIČNOJ",94,"rec","1",1,663
"PRIDEVI_B","subject-38.csv",168,"DEMITOM",95,"pseudorec","3",1,1158
"PRIDEVI_B","subject-38.csv",152,"TULAVOM",96,"pseudorec","None",0,1501
"PRIDEVI_B","subject-38.csv",79,"SLAVNOJ",97,"rec","1",1,709
"PRIDEVI_B","subject-38.csv",134,"LATNOG",98,"pseudorec","3",1,757
"PRIDEVI_B","subject-38.csv",160,"ŠODNOM",99,"pseudorec","3",1,1033
"PRIDEVI_B","subject-38.csv",57,"OGROMNOM",100,"rec","1",1,727
"PRIDEVI_B","subject-38.csv",114,"LARUTOG",101,"pseudorec","3",1,1256
"PRIDEVI_B","subject-38.csv",53,"NISKOG",102,"rec","None",0,1500
"PRIDEVI_B","subject-38.csv",143,"RIZANOM",103,"pseudorec","3",1,843
"PRIDEVI_B","subject-38.csv",102,"ZLOM",104,"rec","1",1,794
"PRIDEVI_B","subject-38.csv",153,"KISAVOM",105,"pseudorec","3",1,1028
"PRIDEVI_B","subject-38.csv",128,"RIGONOG",106,"pseudorec","3",1,768
"PRIDEVI_B","subject-38.csv",33,"LIČNOM",107,"rec","1",1,642
"PRIDEVI_B","subject-38.csv",1,"ATOMSKOJ",108,"rec","1",1,1041
"PRIDEVI_B","subject-38.csv",158,"NORAVOM",109,"pseudorec","3",1,924
"PRIDEVI_B","subject-38.csv",106,"ZNAČAJNOJ",110,"rec","1",1,802
"PRIDEVI_B","subject-38.csv",187,"FUKAVOJ",111,"pseudorec","3",1,956
"PRIDEVI_B","subject-38.csv",198,"OSKENOJ",112,"pseudorec","1",0,942
"PRIDEVI_B","subject-38.csv",172,"FELENOM",113,"pseudorec","3",1,722
"PRIDEVI_B","subject-38.csv",190,"UHTIVOJ",114,"pseudorec","3",1,819
"PRIDEVI_B","subject-38.csv",100,"VRELOJ",115,"rec","1",1,722
"PRIDEVI_B","subject-38.csv",49,"NEVIDLJIVOJ",116,"rec","1",1,904
"PRIDEVI_B","subject-38.csv",74,"RODNOG",117,"rec","1",1,1104
"PRIDEVI_B","subject-38.csv",47,"NEMIRNOG",118,"rec","1",1,1272
"PRIDEVI_B","subject-38.csv",163,"MRGAVOM",119,"pseudorec","3",1,1423
"PRIDEVI_B","subject-38.csv",105,"ZLATNOM",120,"rec","1",1,799
"PRIDEVI_B","subject-38.csv",196,"OTKENOJ",121,"pseudorec","3",1,1096
"PRIDEVI_B","subject-38.csv",16,"DUBOKOJ",122,"rec","1",1,641
"PRIDEVI_B","subject-38.csv",140,"TENOKOG",123,"pseudorec","3",1,819
"PRIDEVI_B","subject-38.csv",17,"EKONOMSKOG",124,"rec","1",1,898
"PRIDEVI_B","subject-38.csv",54,"NOĆNOM",125,"rec","1",1,606
"PRIDEVI_B","subject-38.csv",91,"TAČNOJ",126,"rec","1",1,709
"PRIDEVI_B","subject-38.csv",141,"TORNOG",127,"pseudorec","3",1,841
"PRIDEVI_B","subject-38.csv",107,"SOROKOG",128,"pseudorec","3",1,995
"PRIDEVI_B","subject-38.csv",75,"SELJAČKOM",129,"rec","1",1,960
"PRIDEVI_B","subject-38.csv",206,"FRKENOJ",130,"pseudorec","3",1,1025
"PRIDEVI_B","subject-38.csv",63,"POVOLJNOM",131,"rec","1",1,831
"PRIDEVI_B","subject-38.csv",78,"SJAJNOM",132,"rec","1",1,1046
"PRIDEVI_B","subject-38.csv",64,"POZNATOJ",133,"rec","1",1,802
"PRIDEVI_B","subject-38.csv",45,"NEBESKOM",134,"rec","1",1,1025
"PRIDEVI_B","subject-38.csv",212,"BLETANOJ",135,"pseudorec","None",0,1500
"PRIDEVI_B","subject-38.csv",50,"NEVINOG",136,"rec","1",1,956
"PRIDEVI_B","subject-38.csv",62,"POSEBNOG",137,"rec","1",1,664
"PRIDEVI_B","subject-38.csv",175,"HURNOM",138,"pseudorec","3",1,707
"PRIDEVI_B","subject-38.csv",43,"MUZIČKOJ",139,"rec","1",1,928
"PRIDEVI_B","subject-38.csv",125,"PIKANOG",140,"pseudorec","3",1,1281
"PRIDEVI_B","subject-38.csv",14,"DNEVNOG",141,"rec","1",1,944
