environment	participant	block	order	trial	spelling	lexicality	response	accuracy	previous.accuracy	rt	zscore	rt.raw	previous.rt	microsec.error	unix.seconds	unix.microseconds	trial.day	trial.session	order.in.block	order.in.subblock
GC4	24	50	24708	14652	domperg	N	N	1	1	494	-0.970564478658171	494	641	150	1238493399	15750	508	508	208	8
GC4	24	50	24709	24600	vervets	N	N	1	1	592	-0.337187806059102	592	494	156	1238493400	640750	509	509	209	9
GC4	24	50	25074	13256	lorte	N	N	1	1	574	-0.453522296944645	574	609	163	1238494076	515750	874	874	74	74
GC4	24	50	25075	22954	tjans	N	N	1	1	492	-0.98349053320101	492	574	70	1238494078	62750	875	875	75	75
GC4	24	50	24712	398	almes	N	N	1	0	492	-0.98349053320101	492	956	10	1238493405	780750	512	512	212	12
GC4	24	50	24713	19986	smop	N	N	1	1	557	-0.563393760558769	557	492	11	1238493407	374750	513	513	213	13
GC4	24	50	25078	7306	gestraafd	N	N	1	0	660	0.102298048397395	660	981	152	1238494083	593750	878	878	78	78
GC4	24	50	25200	5130	mierder	N	N	1	0	521	-0.796062742329856	521	503	147	1238494293	859750	1000	1000	200	100
GC4	24	50	24998	1688	bezaald	N	N	1	1	734	0.580562066482407	734	626	10	1238493913	530750	798	798	498	98
GC4	24	50	24757	19468	schitten	N	N	1	1	569	-0.485837433301741	569	488	10	1238493480	155750	557	557	257	57
GC4	24	50	24718	19262	schedt	N	N	1	1	639	-0.0334255243024051	639	727	165	1238493415	702750	518	518	218	18
GC4	24	50	24840	21410	stogjes	N	N	1	1	616	-0.182075151545044	616	652	11	1238493624	812750	640	640	340	40
GC4	24	50	24720	3000	hieging	N	N	1	1	659	0.0958350211259764	659	748	11	1238493419	187750	520	520	220	20
GC4	24	50	24721	12824	leerstad	N	N	1	1	766	0.787378939167818	766	659	10	1238493420	984750	521	521	221	21
GC4	24	50	24722	18592	manding	N	N	1	1	870	1.45953377539540	870	766	148	1238493422	890750	522	522	222	22
GC4	24	50	24723	20814	braans	N	N	1	1	505	-0.899471178672561	505	870	232	1238493424	421750	523	523	223	23
GC4	24	50	25088	20362	draatjes	N	N	1	1	797	0.987732784581809	797	575	10	1238494100	62750	888	888	88	88
GC4	24	50	25089	5530	erteld	N	N	1	1	755	0.716285639182208	755	797	10	1238494101	859750	889	889	89	89
GC4	24	50	25090	18864	mostig	N	N	1	1	571	-0.472911378758902	571	755	10	1238494103	452750	890	890	90	90
GC4	24	50	24727	19394	schimt	N	N	1	1	763	0.76798985735356	763	590	11	1238493430	937750	527	527	227	27
GC4	24	50	25091	11052	krotsnat	N	N	1	1	554	-0.582782842373027	554	571	11	1238494105	30750	891	891	91	91
GC4	24	50	24850	20504	vroeten	N	W	0	1	NA	NA	792	486	10	1238493640	796750	650	650	350	50
GC4	24	50	24972	19736	schagden	N	N	1	1	613	-0.201464233359301	613	716	153	1238493867	30750	772	772	472	72
GC4	24	50	25095	17126	paamden	N	N	1	0	720	0.49007968468254	720	693	154	1238494111	780750	895	895	95	95
GC4	24	50	24853	16000	uiter	N	N	1	1	892	1.60172037536662	892	923	158	1238493646	734750	653	653	353	53
GC4	24	50	24733	25368	voesgel	N	N	1	1	715	0.457764548325445	715	438	11	1238493440	374750	533	533	233	33
GC4	24	50	24734	3832	hussen	N	N	1	1	581	-0.408281106044712	581	715	223	1238493441	984750	534	534	234	34
GC4	24	50	24977	4134	dookblad	N	N	1	1	930	1.84731541168055	930	1230	11	1238493876	890750	777	777	477	77
GC4	24	50	25100	15094	goger	N	N	1	1	697	0.341430057439901	697	603	11	1238494120	234750	900	900	100	100
GC4	24	50	24858	6256	flinsen	N	N	1	0	593	-0.330724778787683	593	695	149	1238493654	984750	658	658	358	58
GC4	24	50	24738	23498	dresjes	N	N	1	1	583	-0.395355051501873	583	418	154	1238493448	249750	538	538	238	38
GC4	24	50	24739	9406	hieg	N	N	1	1	453	-1.23554859678635	453	583	153	1238493449	734750	539	539	239	39
GC4	24	50	24740	14876	tust	N	N	1	1	521	-0.796062742329856	521	453	10	1238493451	280750	540	540	240	40
GC4	24	50	24741	13262	lizeet	N	N	1	1	506	-0.893008151401142	506	521	159	1238493452	827750	541	541	241	41
GC4	24	50	24742	20834	dran	N	N	1	1	460	-1.19030740588642	460	506	226	1238493454	343750	542	542	242	42
GC4	24	50	24743	20218	sleepmaat	N	W	0	1	NA	NA	670	460	11	1238493456	46750	543	543	243	43
GC4	24	50	24784	5882	fick	N	N	1	0	727	0.535320875582474	727	584	152	1238493525	15750	584	584	284	84
GC4	24	50	25109	8896	lempten	N	N	1	1	563	-0.524615596930255	563	563	150	1238494142	749750	909	909	109	9
GC4	24	50	24746	13542	foloons	N	N	1	0	519	-0.808988796872694	519	634	157	1238493460	827750	546	546	246	46
GC4	24	50	24787	24066	kukken	N	N	1	1	611	-0.214390287902139	611	530	11	1238493530	140750	587	587	287	87
GC4	24	50	24748	2876	sloogje	N	N	1	1	618	-0.169149097002206	618	487	11	1238493463	999750	548	548	248	48
GC4	24	50	24870	19600	schoud	N	N	1	0	592	-0.337187806059102	592	477	11	1238493673	968750	670	670	370	70
GC4	24	50	24871	4866	bloere	N	N	1	1	574	-0.453522296944645	574	592	223	1238493675	593750	671	671	371	71
GC4	24	50	24751	926	husten	N	N	1	1	NA	2.71982409332212	1065	536	11	1238493469	593750	551	551	251	51
GC4	24	50	24873	2650	blondend	N	N	1	1	654	0.063519884768881	654	475	169	1238493678	812750	673	673	373	73
GC4	24	50	25117	15156	nokto	N	N	1	0	524	-0.776673660515599	524	507	11	1238494155	515750	917	917	117	17
GC4	24	50	24794	13704	hygisch	N	N	1	1	814	1.09760424819593	814	508	157	1238493542	312750	594	594	294	94
GC4	24	50	24876	11124	kli's	N	N	1	0	598	-0.298409642430587	598	634	10	1238493683	702750	676	676	376	76
GC4	24	50	24917	19408	schicknacht	N	N	1	1	686	0.270336757454291	686	642	11	1238493770	890750	717	717	417	17
GC4	24	50	24797	532	elmpjes	N	N	1	1	516	-0.828377878686952	516	547	153	1238493546	999750	597	597	297	97
GC4	24	50	24758	3188	jassas	N	N	1	1	617	-0.175612124273625	617	569	10	1238493481	796750	558	558	258	58
GC4	24	50	25123	14960	nocht	N	N	1	1	750	0.683970502825112	750	575	144	1238494165	984750	923	923	123	23
GC4	24	50	24881	20604	snekst	N	N	1	1	465	-1.15799226952932	465	628	160	1238493691	999750	681	681	381	81
GC4	24	50	24761	22082	stalmpjes	N	N	1	1	616	-0.182075151545044	616	435	146	1238493486	562750	561	561	261	61
GC4	24	50	25126	17098	pompkrag	N	N	1	1	703	0.380208221068416	703	593	153	1238494171	30750	926	926	126	26
GC4	24	50	25127	25048	viltstorm	N	N	1	1	553	-0.589245869644446	553	703	11	1238494172	609750	927	927	127	27
GC4	24	50	24885	2808	grijden	N	N	1	1	496	-0.957638424115333	496	594	11	1238493698	374750	685	685	385	85
GC4	24	50	24765	1870	biskum	N	N	1	1	617	-0.175612124273625	617	536	10	1238493493	249750	565	565	265	65
GC4	24	50	25130	4086	memen	N	N	1	1	881	1.53062707538101	881	711	11	1238494177	874750	930	930	130	30
GC4	24	50	24767	5472	orkels	N	W	0	1	NA	NA	827	438	155	1238493496	577750	567	567	267	67
GC4	24	50	24768	8680	hass	N	N	1	0	511	-0.860693015044047	511	827	159	1238493498	140750	568	568	268	68
GC4	24	50	24769	8494	daren	N	N	1	1	625	-0.123907906102272	625	511	223	1238493499	796750	569	569	269	69
GC4	24	50	24770	25538	vorplekt	N	N	1	1	445	-1.28725281495771	445	625	11	1238493501	280750	570	570	270	70
GC4	24	50	24892	13892	naf	N	N	1	1	536	-0.69911733325857	536	618	11	1238493709	671750	692	692	392	92
GC4	24	50	24772	8608	hant	N	N	1	0	605	-0.253168451530654	605	624	11	1238493504	593750	572	572	272	72
GC4	24	50	24773	20686	snijt	N	W	0	1	NA	NA	635	605	10	1238493506	265750	573	573	273	73
GC4	24	50	24895	16688	bip	N	N	1	1	448	-1.26786373314345	448	610	11	1238493714	515750	695	695	395	95
GC4	24	50	24775	2680	slasert	N	N	1	1	546	-0.634487060544379	546	1064	11	1238493509	937750	575	575	275	75
GC4	24	50	25140	21072	gronnen	N	N	1	1	518	-0.815451824144113	518	650	11	1238494194	374750	940	940	140	40
GC4	24	50	25141	6856	geplaad	N	N	1	1	503	-0.9123972332154	503	518	11	1238494195	905750	941	941	141	41
GC4	24	50	25019	2046	vlijdend	N	N	1	1	820	1.13638241182445	820	598	158	1238493986	562750	819	819	19	19
GC4	24	50	24779	18798	kieten	N	N	1	0	636	-0.0528146061166624	636	574	11	1238493516	515750	579	579	279	79
GC4	24	50	24780	7392	genul	N	N	1	1	792	0.955417648224714	792	636	11	1238493518	327750	580	580	280	80
GC4	24	50	25145	14492	misgriefs	N	N	1	1	555	-0.576319815101608	555	921	160	1238494202	593750	945	945	145	45
GC4	24	50	24782	23964	urbant	N	N	1	1	619	-0.162686069730787	619	590	157	1238493521	640750	582	582	282	82
GC4	24	50	25147	14302	witser	N	N	1	1	520	-0.802525769601275	520	603	153	1238494205	765750	947	947	147	47
GC4	24	50	24824	2410	boop	N	N	1	1	526	-0.76374760597276	526	482	11	1238493597	327750	624	624	324	24
GC4	24	50	25148	17218	polt	N	N	1	1	569	-0.485837433301741	569	520	11	1238494207	374750	948	948	148	48
GC4	24	50	24786	21240	sproe	N	N	1	1	530	-0.737895496887085	530	863	10	1238493528	484750	586	586	286	86
GC4	24	50	24948	14672	mozij	N	N	1	0	636	-0.0528146061166624	636	1107	157	1238493823	827750	748	748	448	48
GC4	24	50	24788	16396	bees	N	N	1	1	NA	4.21278339301993	1296	611	11	1238493532	468750	588	588	288	88
GC4	24	50	25153	258	amnaan	N	N	1	1	699	0.354356111982739	699	472	151	1238494215	374750	953	953	153	53
GC4	24	50	24790	26252	hast	N	N	1	0	561	-0.537541651473093	561	545	150	1238493535	655750	590	590	290	90
GC4	24	50	25155	8654	talsop	N	N	1	1	514	-0.84130393322979	514	612	10	1238494218	562750	955	955	155	55
GC4	24	50	24792	26280	weffen	N	N	1	0	490	-0.996416587743848	490	689	11	1238493538	905750	592	592	292	92
GC4	24	50	24914	2044	slijden	N	W	0	1	NA	NA	542	575	187	1238493765	624750	714	714	414	14
GC4	24	50	24995	27372	zuisten	N	N	1	1	567	-0.498763487844579	567	651	152	1238493908	30750	795	795	495	95
GC4	24	50	25159	12060	drastal	N	N	1	1	612	-0.207927260630720	612	632	11	1238494225	312750	959	959	159	59
GC4	24	50	24997	27754	zom	N	N	1	1	626	-0.117444878830853	626	1030	11	1238493911	749750	797	797	497	97
GC4	24	50	25038	8634	hesje	N	N	1	1	NA	3.56648066587802	1196	473	12	1238494018	343750	838	838	38	38
GC4	24	50	25162	15840	uist	N	N	1	1	860	1.39490350268121	860	591	174	1238494230	499750	962	962	162	62
GC4	24	50	24799	3122	ceftus	N	N	1	1	583	-0.395355051501873	583	517	10	1238493550	171750	599	599	299	99
GC4	24	50	25164	14468	konstens	N	N	1	1	NA	2.59056354789374	1045	416	151	1238494234	30750	964	964	164	64
GC4	24	50	24801	9774	oks	N	N	1	1	572	-0.466448351487483	572	517	159	1238493559	905750	601	601	301	1
GC4	24	50	25166	16302	palt	N	N	1	1	510	-0.867156042315466	510	592	187	1238494237	218750	966	966	166	66
GC4	24	50	24803	10728	luilen	N	W	0	1	NA	NA	475	523	216	1238493562	984750	603	603	303	3
GC4	24	50	25168	10766	wienen	N	N	1	1	698	0.347893084711320	698	672	11	1238494240	655750	968	968	168	68
GC4	24	50	24805	13268	lurden	N	N	1	1	695	0.328504002897063	695	718	10	1238493566	468750	605	605	305	5
GC4	24	50	24806	7264	niste	N	N	1	1	449	-1.26140070587203	449	695	143	1238493567	952750	606	606	306	6
GC4	24	50	25171	10910	spinken	N	N	1	1	735	0.587025093753826	735	410	182	1238494245	327750	971	971	171	71
GC4	24	50	25172	15370	narmen	N	N	1	1	663	0.121687130211653	663	735	11	1238494247	30750	972	972	172	72
GC4	24	50	24809	11292	knicht	N	N	1	1	556	-0.569856787830189	556	573	194	1238493572	921750	609	609	309	9
GC4	24	50	25174	6520	gepied	N	N	1	1	533	-0.718506415072827	533	866	11	1238494250	499750	974	974	174	74
GC4	24	50	24811	10348	monker	N	W	0	1	NA	NA	588	506	11	1238493576	93750	611	611	311	11
GC4	24	50	24933	23076	vikt	N	N	1	1	490	-0.996416587743848	490	822	165	1238493798	62750	733	733	433	33
GC4	24	50	24813	21782	stempten	N	N	1	1	508	-0.880082096858304	508	539	11	1238493579	202750	613	613	313	13
GC4	24	50	24814	10524	raarden	N	N	1	1	509	-0.873619069586885	509	508	153	1238493580	749750	614	614	314	14
GC4	24	50	25179	2372	bardjas	N	N	1	0	666	0.14107621202591	666	538	11	1238494258	796750	979	979	179	79
GC4	24	50	25180	24494	verfoog	N	N	1	1	533	-0.718506415072827	533	666	11	1238494260	359750	980	980	180	80
GC4	24	50	24938	2634	brancokt	N	N	1	1	602	-0.272557533344911	602	571	163	1238493806	452750	738	738	438	38
GC4	24	50	25059	24148	wavens	N	N	1	1	825	1.16869754818154	825	603	10	1238494052	390750	859	859	59	59
GC4	24	50	25061	15104	noegt	N	N	1	1	509	-0.873619069586885	509	542	11	1238494055	530750	861	861	61	61
GC4	24	50	25184	8772	heek	N	N	1	1	991	2.24156007523711	991	676	161	1238494267	702750	984	984	184	84
GC4	24	50	24942	4518	diesheid	N	N	1	1	724	0.515931793768216	724	582	11	1238493813	46750	742	742	442	42
GC4	24	50	24822	27498	tistien	N	N	1	0	622	-0.143296987916529	622	710	11	1238493594	249750	622	622	322	22
GC4	24	50	25065	1284	betaap	N	N	1	1	698	0.347893084711320	698	556	151	1238494062	124750	865	865	65	65
GC4	24	50	25106	28018	knazen	N	N	1	1	513	-0.847766960501209	513	512	148	1238494138	15750	906	906	106	6
GC4	24	50	25188	4380	dif	N	N	1	1	511	-0.860693015044047	511	560	150	1238494274	327750	988	988	188	88
GC4	24	50	24826	3224	cens	N	N	1	0	938	1.8990196298519	938	638	165	1238493600	984750	626	626	326	26
GC4	24	50	24867	15386	seties	N	N	1	1	548	-0.621561006001541	548	565	10	1238493669	93750	667	667	367	67
GC4	24	50	24828	6886	nolden	N	N	1	1	552	-0.595708896915865	552	619	10	1238493604	218750	628	628	328	28
GC4	24	50	25193	456	orgsten	N	N	1	1	563	-0.524615596930255	563	480	11	1238494282	593750	993	993	193	93
GC4	24	50	24830	10960	kraler	N	N	1	1	NA	3.31442260229268	1157	616	11	1238493608	46750	630	630	330	30
GC4	24	50	24831	16672	tonken	N	N	1	1	588	-0.363039915144778	588	1157	10	1238493609	687750	631	631	331	31
GC4	24	50	24953	13684	leintje	N	N	1	1	898	1.64049853899514	898	1063	232	1238493833	421750	753	753	453	53
GC4	24	50	25197	516	arf	N	N	1	1	781	0.884324348239104	781	475	148	1238494289	249750	997	997	197	97
GC4	24	50	25115	24490	vergoerd	N	N	1	1	589	-0.356576887873359	589	474	11	1238494152	390750	915	915	115	15
GC4	24	50	24915	4558	daargeen	N	N	1	0	829	1.19454965726722	829	542	167	1238493767	484750	715	715	415	15
GC4	24	50	25158	188	instste	N	N	1	1	632	-0.0786667152023387	632	786	153	1238494223	671750	958	958	158	58
GC4	24	50	25132	1228	beslam	N	N	1	1	723	0.509468766496797	723	548	10	1238494181	218750	932	932	132	32
GC4	24	50	24878	15290	noeg	N	N	1	1	529	-0.744358524158504	529	612	10	1238493686	921750	678	678	378	78
GC4	24	50	24879	8652	lastheid	N	N	1	1	865	1.42721863903831	865	529	10	1238493688	827750	679	679	379	79
GC4	24	50	24961	21150	drook	N	N	1	1	687	0.276799784725711	687	1527	149	1238493848	296750	761	761	461	61
GC4	24	50	24841	16602	puiver	N	N	1	1	646	0.0118156665975284	646	616	165	1238493626	499750	641	641	341	41
GC4	24	50	24882	21732	storring	N	N	1	1	549	-0.615097978730122	549	465	149	1238493693	577750	682	682	382	82
GC4	24	50	24843	6992	genast	N	N	1	1	527	-0.757284578701342	527	593	10	1238493629	687750	643	643	343	43
GC4	24	50	25086	20328	treepje	N	N	1	1	744	0.645192339196598	744	935	11	1238494096	609750	886	886	86	86
GC4	24	50	24845	18666	rompig	N	N	1	1	431	-1.37773519675757	431	559	11	1238493632	765750	645	645	345	45
GC4	24	50	24980	11772	moscisch	N	N	1	1	608	-0.233779369716397	608	761	152	1238493882	155750	780	780	480	80
GC4	24	50	24860	26148	dalving	N	N	1	1	495	-0.964101451386752	495	543	186	1238493658	93750	660	660	360	60
GC4	24	50	24888	12134	kliedig	N	N	1	1	670	0.166928321111586	670	558	11	1238493703	327750	688	688	388	88
GC4	24	50	24929	15482	anen	N	N	1	1	781	0.884324348239104	781	625	151	1238493791	140750	729	729	429	29
GC4	24	50	24984	3140	cais	N	N	1	1	750	0.683970502825112	750	526	10	1238493889	46750	784	784	484	84
GC4	24	50	24891	726	lasjes	N	N	1	1	618	-0.169149097002206	618	456	10	1238493708	93750	691	691	391	91
GC4	24	50	25134	11440	kicht	N	N	1	1	683	0.250947675640034	683	588	11	1238494184	546750	934	934	134	34
GC4	24	50	24974	26840	wiss	N	N	1	0	NA	2.62934171152225	1051	722	177	1238493870	874750	774	774	474	74
GC4	24	50	24894	14942	fuimpje	N	N	1	1	610	-0.220853315173558	610	681	217	1238493713	30750	694	694	394	94
GC4	24	50	24976	26962	dijste	N	N	1	1	NA	3.78622359310627	1230	759	291	1238493874	937750	776	776	476	76
GC4	24	50	25098	18274	diet	N	N	1	1	723	0.509468766496797	723	663	170	1238494116	843750	898	898	98	98
GC4	24	50	24857	13478	laadbaan	N	W	0	1	NA	NA	695	685	10	1238493653	343750	657	657	357	57
GC4	24	50	24978	7108	geroogt	N	N	1	1	787	0.923102511867618	787	930	159	1238493878	718750	778	778	478	78
GC4	24	50	24993	24312	verboord	N	W	0	1	NA	NA	522	654	153	1238493904	749750	793	793	493	93
GC4	24	50	24994	1438	beschreeg	N	N	1	0	651	0.0441308029546238	651	522	11	1238493906	421750	794	794	494	94
GC4	24	50	25103	20544	snocks	N	N	1	1	759	0.742137748267884	759	552	103	1238494133	343750	903	903	103	3
GC4	24	50	24862	6944	getaafd	N	N	1	1	577	-0.434133215130388	577	545	151	1238493661	296750	662	662	362	62
GC4	24	50	25009	12250	roeltjes	N	N	1	1	508	-0.880082096858304	508	557	159	1238493969	859750	809	809	9	9
GC4	24	50	24904	1114	bebon	N	N	1	0	634	-0.0657406606595005	634	905	10	1238493749	187750	704	704	404	4
GC4	24	50	24905	3400	soets	N	N	1	1	599	-0.291946615159168	599	634	143	1238493750	827750	705	705	405	5
GC4	24	50	24866	19566	schols	N	N	1	1	565	-0.511689542387417	565	482	181	1238493667	499750	666	666	366	66
GC4	24	50	24907	5580	ilmten	N	N	1	1	622	-0.143296987916529	622	741	146	1238493754	265750	707	707	407	7
GC4	24	50	25150	218	adit	N	N	1	0	568	-0.492300460573160	568	569	10	1238494210	577750	950	950	150	50
GC4	24	50	24990	3070	buroods	N	N	1	1	725	0.522394821039636	725	717	167	1238493899	921750	790	790	490	90
GC4	24	50	25112	15924	opschijk	N	N	1	1	722	0.503005739225378	722	529	163	1238494147	671750	912	912	112	12
GC4	24	50	24992	1994	broekens	N	N	1	1	654	0.063519884768881	654	542	157	1238493903	187750	792	792	492	92
GC4	24	50	25046	10374	ronten	N	N	1	0	552	-0.595708896915865	552	703	150	1238494031	218750	846	846	46	46
GC4	24	50	25154	6464	sauw	N	N	1	1	612	-0.207927260630720	612	699	151	1238494217	15750	954	954	154	54
GC4	24	50	25194	7768	frierde	N	N	1	1	753	0.70335958463937	753	563	11	1238494284	390750	994	994	194	94
GC4	24	50	24928	10638	rervend	N	N	1	1	625	-0.123907906102272	625	528	153	1238493789	327750	728	728	428	28
GC4	24	50	25022	20106	sli's	N	N	1	1	437	-1.33895703312906	437	532	10	1238493991	671750	822	822	22	22
GC4	24	50	25051	21954	stasjes	N	N	1	1	637	-0.0463515788452433	637	474	10	1238494039	93750	851	851	51	51
GC4	24	50	25039	9798	icculs	N	N	1	1	529	-0.744358524158504	529	1196	155	1238494019	905750	839	839	39	39
GC4	24	50	24919	20180	brasen	N	N	1	1	616	-0.182075151545044	616	553	141	1238493774	124750	719	719	419	19
GC4	24	50	24880	23542	slilt	N	N	1	1	628	-0.104518824288015	628	865	10	1238493690	484750	680	680	380	80
GC4	24	50	25163	23874	unen	N	N	1	1	416	-1.47468060582886	416	860	145	1238494231	952750	963	963	163	63
GC4	24	50	25043	27338	zoof	N	N	1	1	529	-0.744358524158504	529	529	11	1238494026	234750	843	843	43	43
GC4	24	50	24883	4576	koorkrag	N	N	1	1	596	-0.311335696973425	596	549	151	1238493695	202750	683	683	383	83
GC4	24	50	24884	1704	henig	N	N	1	1	594	-0.324261751516264	594	596	11	1238493696	843750	684	684	384	84
GC4	24	50	25072	12606	handgag	N	N	1	1	578	-0.427670187858969	578	697	11	1238494073	249750	872	872	72	72
GC4	24	50	25005	13866	daning	N	N	1	1	476	-1.08689896954371	476	490	159	1238493963	515750	805	805	5	5
GC4	24	50	24900	12228	dedden	N	N	1	1	581	-0.408281106044712	581	766	157	1238493723	218750	700	700	400	100
GC4	24	50	24901	22830	tolg	N	N	1	1	691	0.302651893811387	691	581	157	1238493743	890750	701	701	401	1
GC4	24	50	25102	25186	vriede	N	N	1	1	552	-0.595708896915865	552	602	11	1238494131	562750	902	902	102	2
GC4	24	50	25024	20136	sloefzaal	N	N	1	1	859	1.38844047540979	859	506	160	1238493995	93750	824	824	24	24
GC4	24	50	24931	10896	klotte	N	N	1	1	784	0.903713430053361	784	628	11	1238493794	640750	731	731	431	31
GC4	24	50	24932	26136	pekend	N	N	1	1	822	1.14930846636729	822	784	169	1238493796	515750	732	732	432	32
GC4	24	50	25054	1432	beschaagt	N	N	1	0	616	-0.182075151545044	616	636	146	1238494043	921750	854	854	54	54
GC4	24	50	24934	23432	chanspart	N	N	1	1	572	-0.466448351487483	572	490	152	1238493799	671750	734	734	434	34
GC4	24	50	24935	3294	trirué	N	N	1	1	683	0.250947675640034	683	572	195	1238493801	390750	735	735	435	35
GC4	24	50	24896	27828	zalgde	N	N	1	1	692	0.309114921082806	692	448	10	1238493716	249750	696	696	396	96
GC4	24	50	25139	16014	eids	N	N	1	1	650	0.0376677756832047	650	721	11	1238494192	812750	939	939	139	39
GC4	24	50	25045	25440	veelstap	N	W	0	1	NA	NA	703	626	153	1238494029	640750	845	845	45	45
GC4	24	50	25152	304	abant	N	N	1	1	472	-1.11275107862939	472	535	11	1238494213	640750	952	952	152	52
GC4	24	50	25034	24096	vikse	N	N	1	1	690	0.296188866539968	690	429	177	1238494011	374750	834	834	34	34
GC4	24	50	25073	24458	verkt	N	N	1	1	609	-0.227316342444977	609	578	11	1238494074	905750	873	873	73	73
GC4	24	50	25026	20804	cous	N	N	1	1	554	-0.582782842373027	554	1070	227	1238493998	796750	826	826	26	26
GC4	24	50	25049	24440	verhuit	N	N	1	1	605	-0.253168451530654	605	507	171	1238494035	905750	849	849	49	49
GC4	24	50	25105	24420	verriend	N	N	1	1	512	-0.854229987772628	512	527	186	1238494136	468750	905	905	105	5
GC4	24	50	25187	2428	hoetjes	N	N	1	1	560	-0.544004678744512	560	444	155	1238494272	780750	987	987	187	87
GC4	24	50	25031	4556	koorbang	N	N	1	1	591	-0.343650833330521	591	543	10	1238494006	609750	831	831	31	31
GC4	24	50	25068	12010	grebje	N	N	1	0	435	-1.35188308767190	435	515	11	1238494066	765750	868	868	68	68
GC4	24	50	24988	15584	ondeeuw	N	N	1	1	NA	2.77799133876489	1074	579	176	1238493896	390750	788	788	488	88
GC4	24	50	25030	14112	moeslat	N	N	1	1	543	-0.653876142358637	543	460	149	1238494004	968750	830	830	30	30
GC4	24	50	25125	408	antrog	N	N	1	1	593	-0.330724778787683	593	646	10	1238494169	280750	925	925	125	25
GC4	24	50	25057	10764	rienels	N	N	1	1	605	-0.253168451530654	605	642	11	1238494048	905750	857	857	57	57
GC4	24	50	24964	9198	hoem	N	N	1	1	627	-0.110981851559434	627	581	11	1238493853	249750	764	764	464	64
GC4	24	50	24952	26154	dolker	N	N	1	1	NA	2.70689803877928	1063	734	167	1238493831	484750	752	752	452	52
GC4	24	50	24962	21032	spuiven	N	N	1	1	650	0.0376677756832047	650	687	147	1238493849	984750	762	762	462	62
GC4	24	50	24999	3312	joefers	N	N	1	1	535	-0.705580360529989	535	734	164	1238493915	93750	799	799	499	99
GC4	24	50	25021	5440	epars	N	N	1	1	532	-0.724969442344246	532	1049	157	1238493990	202750	821	821	21	21
GC4	24	50	25050	24140	vanzier	N	N	1	1	474	-1.09982502408655	474	605	11	1238494037	405750	850	850	50	50
GC4	24	50	25085	3924	reuning	N	N	1	1	935	1.87963054803764	935	451	153	1238494094	827750	885	885	85	85
GC4	24	50	24923	12148	griemel	N	N	1	1	895	1.62110945718088	895	676	151	1238493780	937750	723	723	423	23
GC4	24	50	25041	11006	kleuzen	N	N	1	1	562	-0.531078624201674	562	546	11	1238494023	93750	841	841	41	41
GC4	24	50	25001	19690	schreeltje	N	N	1	1	700	0.360819139254159	700	616	71	1238493957	405750	801	801	1	1
GC4	24	50	25143	27780	zemes	N	N	1	1	503	-0.9123972332154	503	586	10	1238494199	46750	943	943	143	43
GC4	24	50	25044	4898	dreng	N	N	1	1	626	-0.117444878830853	626	529	10	1238494027	890750	844	844	44	44
GC4	24	50	24950	19160	schierde	N	W	0	1	NA	NA	859	873	11	1238493827	609750	750	750	450	50
GC4	24	50	25151	4750	snapa's	N	N	1	1	535	-0.705580360529989	535	568	153	1238494212	140750	951	951	151	51
GC4	24	50	25175	19556	schempen	N	N	1	1	614	-0.195001206087882	614	533	11	1238494252	140750	975	975	175	75
GC4	24	50	25136	9214	laakje	N	N	1	1	544	-0.647413115087217	544	661	159	1238494187	827750	936	936	136	36
GC4	24	50	25052	15520	ebe	N	N	1	1	473	-1.10628805135797	473	637	11	1238494040	593750	852	852	52	52
GC4	24	50	25053	6814	getrip	N	W	0	1	NA	NA	636	473	10	1238494042	265750	853	853	53	53
GC4	24	50	25177	12532	bodder	N	N	1	0	554	-0.582782842373027	554	771	11	1238494255	530750	977	977	177	77
GC4	24	50	25004	21264	sproek	N	N	1	0	490	-0.996416587743848	490	520	155	1238493961	984750	804	804	4	4
GC4	24	50	24936	8568	handtaak	N	N	1	1	805	1.03943700275316	805	683	10	1238493803	218750	736	736	436	36
GC4	24	50	25097	16048	poontje	N	N	1	1	663	0.121687130211653	663	569	10	1238494115	77750	897	897	97	97
GC4	24	50	25122	3050	luften	N	N	1	1	575	-0.447059269673226	575	794	10	1238494164	187750	922	922	122	22
GC4	24	50	25000	25110	meste	N	N	1	1	616	-0.182075151545044	616	535	212	1238493916	734750	800	800	0	100
GC4	24	50	25040	10296	martjes	N	N	1	1	546	-0.634487060544379	546	529	169	1238494021	499750	840	840	40	40
GC4	24	50	25025	1022	bedroem	N	N	1	1	NA	2.75213922967922	1070	859	11	1238493997	218750	825	825	25	25
GC4	24	50	25055	21706	stormbed	N	N	1	1	629	-0.098055797016596	629	616	11	1238494045	577750	855	855	55	55
GC4	24	50	25173	16832	frareau	N	N	1	1	866	1.43368166630973	866	663	11	1238494248	921750	973	973	173	73
GC4	24	50	24949	7602	guf	N	N	1	1	873	1.47892285720966	873	636	159	1238493825	734750	749	749	449	49
GC4	24	50	24717	9509	horten	W	W	1	1	727	0.850348651416555	727	552	11	1238493414	15750	517	517	217	17
GC4	24	50	24838	3641	daags	W	W	1	1	958	2.49492648623628	958	875	225	1238493621	468750	638	638	338	38
GC4	24	50	24716	8179	groen	W	W	1	1	552	-0.395543647689301	552	585	10	1238493412	249750	516	516	216	16
