spelling	lexicality	rt	zscore	accuracy	rt.sd	zscore.sd	accuracy.sd	sub50.rt	sub50.zscore	sub50.accuracy	sub50.rt.sd	sub50.zscore.sd	sub50.accuracy.sd
gemeld	W	663.064516129032	0.0331437813846193	0.794871794871795	158.519385877326	0.763675321942381	0.409073869245305	664.633333333333	0.0511316258125665	0.769230769230769	160.593185610000	0.776179183680409	0.426832794918354
gemengd	W	572.025641025641	-0.491501462801933	1	134.641333916893	0.428454216683387	0	572.025641025641	-0.491501462801933	1	134.641333916893	0.428454216683387	0
gemerkt	W	609.351351351351	-0.0382361650271206	1	188.188324147236	1.02485631361187	0	609.351351351351	-0.0382361650271206	1	188.188324147236	1.02485631361187	0
gemis	W	607.027777777778	-0.18724784172402	0.923076923076923	129.044728925641	0.575311858733985	0.269952762399508	594.083333333333	-0.213547266214701	0.923076923076923	104.859191299571	0.567895534955161	0.269952762399508
gemist	W	647.216216216216	-0.0721186668971849	0.974358974358974	177.453770996395	0.82489770798006	0.160128153805087	647.216216216216	-0.0721186668971849	0.974358974358974	177.453770996395	0.82489770798006	0.160128153805087
gemoed	W	651.441176470588	0.0883552748733337	0.897435897435897	195.666876956648	1.19687303237599	0.307354740604728	651.35294117647	0.0919714366639062	0.897435897435897	195.760193798269	1.19397802809139	0.307354740604728
gemoeid	W	695.941176470588	0.538498499411249	0.897435897435897	178.121841373627	1.06525875122081	0.307354740604728	695.941176470588	0.538498499411249	0.897435897435897	178.121841373627	1.06525875122081	0.307354740604728
gemunt	W	664.69696969697	0.618329232167678	0.974358974358974	153.838284581668	1.49042865209580	0.160128153805087	664.69696969697	0.618329232167678	0.974358974358974	153.838284581668	1.49042865209580	0.160128153805087
gen	W	644.756756756757	0.00321800503294301	0.948717948717949	176.509585104134	0.82282824659843	0.223455865030959	640.864864864865	-0.00659136095671535	0.948717948717949	173.966497758454	0.81809465221202	0.223455865030959
genaaid	W	618.944444444444	-0.113041074698899	0.948717948717949	156.358186673044	0.931482862852538	0.223455865030959	618.944444444444	-0.113041074698899	0.948717948717949	156.358186673044	0.931482862852538	0.223455865030959
genaamd	W	647.210526315789	0.0163185537454615	0.974358974358974	188.544232088307	0.700959654162476	0.160128153805087	647.210526315789	0.0163185537454615	0.974358974358974	188.544232088307	0.700959654162476	0.160128153805087
gênant	W	677.176470588235	0.326174215346143	0.897435897435897	127.297187616399	0.815696254586873	0.307354740604728	672.2	0.293921141072691	0.923076923076923	128.820623120588	0.826921684312396	0.269952762399508
genas	W	692	0.563612476870985	0.717948717948718	122.348682052566	0.926541520042843	0.455880752454893	690.73076923077	0.544075373768318	0.717948717948718	124.210324109490	0.95301109015625	0.455880752454893
gene	W	676.428571428571	0.994132698605632	0.641025641025641	168.861058692812	1.79111006082349	0.485970514980589	676.428571428571	0.994132698605632	0.641025641025641	168.861058692812	1.79111006082349	0.485970514980589
gêne	W	680.903225806452	0.28158732761162	0.82051282051282	154.712066936985	0.787803783034678	0.388776411984472	684.83870967742	0.321179987485894	0.82051282051282	153.590385283757	0.79854341456903	0.388776411984472
geneest	W	609.973684210526	-0.119199726672998	1	165.957253832345	0.982694722649428	0	612.157894736842	-0.130984394058785	1	164.807754723707	0.97485482013846	0
geneigd	W	641.888888888889	0.0216509566341863	0.974358974358974	146.249449870082	0.925068119455524	0.160128153805087	637.444444444444	0.0504194537481252	0.974358974358974	148.856103947872	1.00346465162919	0.160128153805087
genen	W	632.75	-0.0329299252169808	0.923076923076923	130.852234000254	0.716598270305881	0.269952762399508	638.394736842105	0.0136468675671044	0.974358974358974	130.803037297095	0.745047207233215	0.160128153805087
geneukt	W	642.675675675676	0.00975881712433521	0.974358974358974	194.126970771144	0.949516012652248	0.160128153805087	642.675675675676	0.00975881712433521	0.974358974358974	194.126970771144	0.949516012652248	0.160128153805087
genie	W	618.026315789474	0.00639519047818136	1	148.369058995266	0.92138187887047	0	610.473684210526	-0.0233800023632585	1	144.596126605463	0.925418408092443	0
geniep	W	756.357142857143	0.51115212984911	0.717948717948718	195.103432072194	0.785179485634006	0.455880752454893	738.428571428571	0.437160409124032	0.717948717948718	185.301241940118	0.716073682191548	0.455880752454893
geniet	W	582	-0.395941299895967	0.948717948717949	109.432120005458	0.551380069887684	0.223455865030959	582	-0.395941299895967	0.948717948717949	109.432120005458	0.551380069887684	0.223455865030959
genoeg	W	532.974358974359	-0.678433037891751	1	108.312046076308	0.589772483069244	0	527.948717948718	-0.67813450620942	1	103.664679240315	0.587464893854727	0
genoemd	W	592.342857142857	-0.186494485500406	0.948717948717949	155.349689572977	1.04300401527572	0.223455865030959	589.4	-0.189531848392955	0.948717948717949	156.445104072436	1.04410433440717	0.223455865030959
genoopt	W	701.625	0.604269039940789	0.230769230769231	300.859690838485	1.60881388791207	0.426832794918354	701.625	0.604269039940789	0.230769230769231	300.859690838485	1.60881388791207	0.426832794918354
genoot	W	592.78947368421	-0.20588919412479	1	131.780562462598	1.04389997203319	0	606.552631578947	-0.155596904348425	1	159.608422416867	1.07635675342071	0
genot	W	548.72972972973	-0.568068734704749	0.948717948717949	110.879726793557	0.432669434307659	0.223455865030959	549.108108108108	-0.552673824053353	0.948717948717949	110.834406958154	0.425885518790152	0.223455865030959
genre	W	631.27027027027	-0.0554559769792086	0.948717948717949	140.090773875102	0.685449942453445	0.223455865030959	632.945945945946	-0.0384877255226927	0.948717948717949	141.429005736672	0.70596172019681	0.223455865030959
genres	W	663.21875	0.0920318587860943	0.846153846153846	137.793144259207	0.769989375015796	0.365517768195196	663.21875	0.0920318587860943	0.846153846153846	137.793144259207	0.769989375015796	0.365517768195196
genster	W	586	-0.246008708302840	0.153846153846154	139.865649821534	0.626860398315186	0.365517768195196	586	-0.246008708302840	0.153846153846154	139.865649821534	0.626860398315186	0.365517768195196
gensters	W	788	0.611695564190907	0.0512820512820513	175.362481734264	0.363255436145181	0.223455865030959	788	0.611695564190907	0.0512820512820513	175.362481734264	0.363255436145181	0.223455865030959
genus	W	739.153846153846	1.12465973636999	0.384615384615385	153.288859213494	1.04778826366229	0.492864058090144	739.153846153846	1.12465973636999	0.384615384615385	153.288859213494	1.04778826366229	0.492864058090144
geoogst	W	716.85294117647	0.482897337429185	0.897435897435897	199.553460954618	1.09812205350574	0.307354740604728	710.722222222222	0.338283022666546	0.923076923076923	196.310193478311	0.94859807609945	0.269952762399508
gepaard	W	633.970588235294	0.229482553938924	0.948717948717949	160.275612106169	1.25528817550204	0.223455865030959	633.970588235294	0.229482553938924	0.948717948717949	160.275612106169	1.25528817550204	0.223455865030959
gepakt	W	617.615384615385	-0.260759754282613	1	168.029699032894	0.732451907263851	0	617.615384615385	-0.260759754282613	1	168.029699032894	0.732451907263851	0
gepast	W	575.589743589744	-0.411738588167867	1	117.051657050866	0.544696464337592	0	575.589743589744	-0.411738588167867	1	117.051657050866	0.544696464337592	0
gepeild	W	688	0.222169654486151	0.871794871794872	167.675913956692	0.64920036585426	0.338688428429370	680.35294117647	0.201921842015969	0.871794871794872	160.775937132347	0.651366512403253	0.338688428429370
gepeins	W	809.666666666667	1.15286683313336	0.692307692307692	162.226268892681	0.868957497668014	0.467571900119518	809.666666666667	1.15286683313336	0.692307692307692	162.226268892681	0.868957497668014	0.467571900119518
geperst	W	656.055555555556	0.0581618026986642	0.923076923076923	147.713031525792	0.661667415363085	0.269952762399508	661.527777777778	0.0679744140234162	0.923076923076923	149.783173976082	0.661433445621631	0.269952762399508
gepest	W	562.974358974359	-0.487006524845812	1	125.728505995948	0.480711473688699	0	562.974358974359	-0.487006524845812	1	125.728505995948	0.480711473688699	0
gepiep	W	679.90625	0.308381133008313	0.871794871794872	149.271642268329	0.960235390150651	0.338688428429370	679.90625	0.308381133008313	0.871794871794872	149.271642268329	0.960235390150651	0.338688428429370
geplaagd	W	637.026315789474	-0.0390183775280804	0.974358974358974	198.202119993313	0.793402658133786	0.160128153805087	637.026315789474	-0.0390183775280804	0.974358974358974	198.202119993313	0.793402658133786	0.160128153805087
geplaatst	W	623.555555555556	0.0264935693654285	0.974358974358974	150.214407611148	0.928708162094487	0.160128153805087	625.694444444444	0.0193580987337642	0.974358974358974	151.045086824988	0.929750830749703	0.160128153805087
geplakt	W	640.542857142857	0.227323325435885	0.974358974358974	187.146426292221	1.16823288776796	0.160128153805087	642.314285714286	0.239547547952074	0.974358974358974	186.263218469514	1.15792989509651	0.160128153805087
gepland	W	580.71052631579	-0.419752498155679	0.974358974358974	122.811415063852	0.440717244183433	0.160128153805087	580.71052631579	-0.419752498155679	0.974358974358974	122.811415063852	0.440717244183433	0.160128153805087
geplant	W	661.828571428571	0.299843165114382	0.948717948717949	197.063961804326	1.17168057442709	0.223455865030959	661.828571428571	0.299843165114382	0.948717948717949	197.063961804326	1.17168057442709	0.223455865030959
gepleegd	W	629.131578947368	-0.116003638837863	0.974358974358974	172.555227516832	0.686641253461617	0.160128153805087	629.131578947368	-0.116003638837863	0.974358974358974	172.555227516832	0.686641253461617	0.160128153805087
gepleit	W	733.548387096774	0.677125075183414	0.846153846153846	205.323458427539	0.970543844657076	0.365517768195196	728.290322580645	0.650200700222302	0.846153846153846	209.52552645575	0.987816353885948	0.365517768195196
geplet	W	708.275862068965	0.452128352482165	0.743589743589744	166.295755583608	0.844563535098898	0.442359030054757	708.275862068965	0.452128352482165	0.743589743589744	166.295755583608	0.844563535098898	0.442359030054757
geplukt	W	601.027027027027	-0.126123305484902	0.974358974358974	121.871627927478	0.815235676774795	0.160128153805087	596.972972972973	-0.123849214877134	0.974358974358974	124.604593835078	0.82000945771122	0.160128153805087
gepoetst	W	655.787878787879	0.560512423133417	0.974358974358974	170.664648795481	1.53478707580783	0.160128153805087	655.787878787879	0.560512423133417	0.974358974358974	170.664648795481	1.53478707580783	0.160128153805087
gepoogd	W	706.096774193548	0.501556232472605	0.846153846153846	160.666187033595	1.00583427367138	0.365517768195196	706.096774193548	0.501556232472605	0.846153846153846	160.666187033595	1.00583427367138	0.365517768195196
gepraat	W	582.923076923077	-0.330605033532074	1	157.312525786190	0.788024563247233	0	582.923076923077	-0.330605033532074	1	157.312525786190	0.788024563247233	0
gepreekt	W	798.111111111111	1.98936029661966	0.641025641025641	235.009859339833	2.29550176343379	0.485970514980589	781.222222222222	1.99765179018029	0.641025641025641	240.401271298282	2.29237248429721	0.485970514980589
geprikt	W	681.972222222222	0.32102274242373	0.948717948717949	173.167546631432	0.965535452466843	0.223455865030959	687.388888888889	0.375798049497649	0.948717948717949	172.442003132776	0.95921948327021	0.223455865030959
geproefd	W	642.939393939394	0.352455886568048	0.923076923076923	124.579527660532	1.24269892055604	0.269952762399508	642.939393939394	0.352455886568048	0.923076923076923	124.579527660532	1.24269892055604	0.269952762399508
geput	W	634.366666666667	0.0686247858480491	0.794871794871795	156.92530253185	0.828157350783488	0.409073869245305	634.366666666667	0.0686247858480491	0.794871794871795	156.92530253185	0.828157350783488	0.409073869245305
geraakt	W	560.108108108108	-0.307841905435443	1	160.874137100990	0.989258397384889	0	560.108108108108	-0.307841905435443	1	160.874137100990	0.989258397384889	0
geraas	W	680.52	0.529436096243789	0.692307692307692	182.477194922178	1.10471475646507	0.467571900119518	680.52	0.529436096243789	0.692307692307692	182.477194922178	1.10471475646507	0.467571900119518
gerant	W	689.166666666667	0.617389355253668	0.333333333333333	120.528256463207	0.829056072591558	0.477566932940919	675.846153846154	0.563800776728306	0.358974358974359	124.992563881381	0.821380805726852	0.485970514980589
gerants	W	822.363636363636	1.32345215539080	0.333333333333333	217.980858208822	1.02282848244997	0.477566932940919	822.363636363636	1.32345215539080	0.333333333333333	217.980858208822	1.02282848244997	0.477566932940919
gerecht	W	582.351351351351	-0.287741996716518	0.974358974358974	154.968852823222	0.967873761411696	0.160128153805087	582.351351351351	-0.287741996716518	0.974358974358974	154.968852823222	0.967873761411696	0.160128153805087
gered	W	603.28947368421	-0.269485020674401	0.974358974358974	165.288921146487	0.663179671504656	0.160128153805087	603.28947368421	-0.269485020674401	0.974358974358974	165.288921146487	0.663179671504656	0.160128153805087
gereed	W	547.864864864865	-0.476923882393822	0.948717948717949	127.854118727852	0.752998506764219	0.223455865030959	547.25	-0.476060722226025	0.923076923076923	130.462337203392	0.766084135961469	0.269952762399508
gereisd	W	735.266666666667	0.630125720699038	0.794871794871795	168.61339852135	0.870307575439511	0.409073869245305	735.266666666667	0.630125720699038	0.794871794871795	168.61339852135	0.870307575439511	0.409073869245305
geremd	W	639.28947368421	-0.0813937847342531	0.974358974358974	154.956647449874	0.735763837923606	0.160128153805087	639.657894736842	-0.0559259032863238	0.974358974358974	157.618471327304	0.776201232604266	0.160128153805087
gerend	W	768.88	0.85662616113163	0.717948717948718	306.203407340066	1.41116392188411	0.455880752454893	768.88	0.85662616113163	0.717948717948718	306.203407340066	1.41116392188411	0.455880752454893
gerept	W	720.190476190476	0.876225470878604	0.641025641025641	223.480115233463	1.46224558147844	0.485970514980589	720.190476190476	0.717177468582785	0.615384615384615	223.480115233463	1.25348438107372	0.492864058090144
gericht	W	613.166666666667	-0.205526318985378	0.923076923076923	135.072784612064	0.690147608348503	0.269952762399508	613.166666666667	-0.205526318985378	0.923076923076923	135.072784612064	0.690147608348503	0.269952762399508
gerijpt	W	719.060606060606	0.744596881573497	0.923076923076923	188.417909743531	1.00740226698226	0.269952762399508	719.060606060606	0.744596881573497	0.923076923076923	188.417909743531	1.00740226698226	0.269952762399508
gering	W	731.285714285714	0.567481767340752	0.897435897435897	146.559076911702	0.805747065207649	0.307354740604728	724.6	0.556482324204164	0.897435897435897	140.625953591538	0.78141244216239	0.307354740604728
geroep	W	648.435897435897	-0.0845165711308126	1	208.934489213069	0.950073558966463	0	647.846153846154	-0.0428931564341543	1	209.697845088637	0.978749470943469	0
geroerd	W	656.192307692308	0.818383836510878	0.794871794871795	179.421965039015	1.65213889867862	0.409073869245305	656.192307692308	0.818383836510878	0.794871794871795	179.421965039015	1.65213889867862	0.409073869245305
gerold	W	671.441176470588	0.390632895150188	0.923076923076923	132.561521721042	1.26299127561357	0.269952762399508	673.058823529412	0.406738219539776	0.923076923076923	133.853366441285	1.26782859265040	0.269952762399508
geronk	W	728.6	0.745209713153094	0.666666666666667	142.285803929978	0.921170477546152	0.477566932940919	728.6	0.745209713153094	0.666666666666667	142.285803929978	0.921170477546152	0.477566932940919
geroofd	W	638.205882352941	0.180200498211446	0.923076923076923	177.061499230646	1.00344707556862	0.269952762399508	629.205882352941	0.122118066664685	0.923076923076923	177.829979987996	0.980089621617004	0.269952762399508
gerookt	W	581.666666666667	-0.374085580830137	1	113.193670395230	0.560669960252751	0	583.333333333333	-0.375006534041341	1	111.618318939173	0.555767339507588	0
gerst	W	716.666666666667	0.507586244730023	0.794871794871795	203.469786511385	0.925404471296047	0.409073869245305	714.3	0.498716971845865	0.794871794871795	204.968147231004	0.932817148193842	0.409073869245305
gerucht	W	626.538461538462	-0.190457393145635	1	163.799596129867	0.586591622706265	0	625.717948717949	-0.189968234245508	1	164.195638880149	0.58620878039535	0
geruild	W	659.815789473684	0.0345922123453117	0.974358974358974	183.158453813669	0.805137688897012	0.160128153805087	659.815789473684	0.0345922123453117	0.974358974358974	183.158453813669	0.805137688897012	0.160128153805087
geruimd	W	674.939393939394	0.470880915695916	0.923076923076923	189.473767873342	1.16047890307792	0.269952762399508	674.939393939394	0.470880915695916	0.923076923076923	189.473767873342	1.16047890307792	0.269952762399508
geruis	W	635.555555555556	0.0520986399763803	0.948717948717949	156.432996965738	0.850301016620484	0.223455865030959	635.388888888889	0.064538088243342	0.948717948717949	156.442281054667	0.847054542157883	0.223455865030959
geruit	W	654.25	0.336052803544045	0.769230769230769	185.780161800227	1.15692008928655	0.426832794918354	656.777777777778	0.323555989698814	0.743589743589744	188.827828240301	1.17533567373756	0.442359030054757
gerukt	W	645.029411764706	0.0440335762668695	0.897435897435897	184.985418801971	0.953245389394537	0.307354740604728	645.029411764706	0.0440335762668695	0.897435897435897	184.985418801971	0.953245389394537	0.307354740604728
gerust	W	587.025641025641	-0.289014294757672	1	130.140508516046	0.821828654484667	0	587.025641025641	-0.289014294757672	1	130.140508516046	0.821828654484667	0
geschaad	W	809.5	1.30751807963251	0.41025641025641	195.306366826780	1.15546214590877	0.49831023511298	809.5	1.30751807963251	0.41025641025641	195.306366826780	1.15546214590877	0.49831023511298
geschaard	W	751.578947368421	1.10071285855705	0.58974358974359	302.650755049717	1.46271960178112	0.49831023511298	751.578947368421	1.10071285855705	0.58974358974359	302.650755049717	1.46271960178112	0.49831023511298
geschat	W	640.138888888889	0.00044139125853466	0.948717948717949	211.010920878894	0.914264416404448	0.223455865030959	640.918918918919	-0.000234821085071835	0.974358974358974	207.791078085976	0.901292092422036	0.160128153805087
gescheeld	W	768.151515151515	0.74792810984251	0.897435897435897	285.167617508997	1.14681833157081	0.307354740604728	775.875	0.791360545555545	0.871794871794872	286.202359044402	1.13447023692776	0.338688428429370
geschenk	W	571.538461538462	-0.396368348797277	1	136.852176521323	0.633729124287362	0	576.153846153846	-0.379647635065768	1	137.754460900458	0.627512721381395	0
geschetst	W	703.0625	0.441627220490758	0.846153846153846	197.709780380396	1.10701323275805	0.365517768195196	703.129032258065	0.452973853823561	0.82051282051282	200.067612227381	1.12036265072691	0.388776411984472
gescheurd	W	607.297297297297	-0.231776573553950	0.948717948717949	143.837459358523	0.641697656909148	0.223455865030959	610.135135135135	-0.208230480114661	0.948717948717949	142.201570971585	0.636330024499844	0.223455865030959
geschied	W	695.434782608696	0.903747001733162	0.666666666666667	125.114429836689	1.28998013635027	0.477566932940919	700.583333333333	0.90767015069482	0.692307692307692	124.936824615193	1.26509384503065	0.467571900119518
geschiedt	W	784.1	0.764847927098185	0.794871794871795	221.085932739223	1.09271856133533	0.409073869245305	784.1	0.764847927098185	0.794871794871795	221.085932739223	1.09271856133533	0.409073869245305
geschikt	W	595.74358974359	-0.302082333678286	1	171.955122350467	0.750975568891385	0	595.384615384615	-0.298912502495319	1	172.221799369701	0.749253148959496	0
geschil	W	666.794117647059	0.426936639664402	0.923076923076923	195.881346183171	1.47403755816356	0.269952762399508	667.69696969697	0.43148117645996	0.897435897435897	198.846593642009	1.49530159021893	0.307354740604728
geschild	W	654.035714285714	0.131513514099038	0.717948717948718	191.762291535710	0.80289228106195	0.455880752454893	654.035714285714	0.131513514099038	0.717948717948718	191.762291535710	0.80289228106195	0.455880752454893
geschokt	W	636.538461538462	-0.111536617994239	1	189.443762819616	0.829382970967348	0	636.538461538462	-0.111536617994239	1	189.443762819616	0.829382970967348	0
geschoold	W	705.088235294118	0.665898192604856	0.948717948717949	170.380388622325	1.13275678220344	0.223455865030959	705.088235294118	0.665898192604856	0.948717948717949	170.380388622325	1.13275678220344	0.223455865030959
geschopt	W	631.526315789474	0.0672495050833908	1	183.710073704885	0.914308130793011	0	631.5	0.0711288086697655	1	183.717578496584	0.911824699876599	0
geschorst	W	655.71052631579	-0.00509795051451107	0.974358974358974	160.052340745438	0.632447913738201	0.160128153805087	655.71052631579	-0.00509795051451107	0.974358974358974	160.052340745438	0.632447913738201	0.160128153805087
geschrapt	W	709.515151515152	0.58324831369643	0.923076923076923	181.986455748107	1.15792097571057	0.269952762399508	709.515151515152	0.58324831369643	0.923076923076923	181.986455748107	1.15792097571057	0.269952762399508
geschreeuw	W	598.538461538462	-0.263316789977946	1	126.085569555768	0.590514786761057	0	592.923076923077	-0.307280007371476	1	123.495447309093	0.591090002394371	0
geschreeuwd	W	672.421052631579	0.146116032445079	1	177.876609461325	0.904398796313906	0	672.421052631579	0.146116032445079	1	177.876609461325	0.904398796313906	0
geschrift	W	667.055555555556	0.169546029348205	0.948717948717949	202.512637269797	0.958891895276503	0.223455865030959	667.055555555556	0.169546029348205	0.948717948717949	202.512637269797	0.958891895276503	0.223455865030959
geschrijf	W	727.157894736842	0.843694438960518	0.538461538461538	234.365399218565	1.16600566711831	0.505035373756076	710.78947368421	0.797805068248693	0.538461538461538	234.915724592499	1.15291880113227	0.505035373756076
geschud	W	748.52	0.778611808647732	0.717948717948718	245.356224022678	1.07001973679692	0.455880752454893	748.52	0.778611808647732	0.717948717948718	245.356224022678	1.07001973679692	0.455880752454893
geschut	W	686.176470588235	0.315662778229804	0.897435897435897	182.825876854924	0.9770694586302	0.307354740604728	675.794117647059	0.269709623432378	0.897435897435897	189.846952619458	0.991679265687713	0.307354740604728
gesel	W	760.047619047619	0.776182302460784	0.538461538461538	241.468523039852	0.927734009275837	0.505035373756076	760.952380952381	0.775944661239152	0.538461538461538	243.252024902256	0.92746813121286	0.505035373756076
gesels	W	710.692307692308	0.795145872414089	0.358974358974359	151.732980712492	1.27481941796871	0.485970514980589	710.692307692308	0.795145872414089	0.358974358974359	151.732980712492	1.27481941796871	0.485970514980589
gesis	W	748.571428571429	0.894439608934489	0.179487179487179	86.6118874498128	0.682699112887111	0.388776411984472	748.571428571429	0.894439608934489	0.179487179487179	86.6118874498128	0.682699112887111	0.388776411984472
geslaagd	W	578.923076923077	-0.437407525262318	1	137.644734278119	0.739652284898458	0	578.923076923077	-0.437407525262318	1	137.644734278119	0.739652284898458	0
geslacht	W	581.897435897436	-0.425424880292227	1	171.447213737977	0.741392553735271	0	584.684210526316	-0.413859825004387	0.974358974358974	172.851147532824	0.747770969873192	0.160128153805087
gesleept	W	642.735294117647	0.323915471099171	0.948717948717949	178.556723662433	1.41149952918006	0.223455865030959	648.342857142857	0.28794841006292	0.948717948717949	171.033526616540	1.21592781548208	0.223455865030959
gesleurd	W	661.076923076923	0.133309536118975	1	172.071800285350	0.765647185700443	0	661.076923076923	0.133309536118975	1	172.071800285350	0.765647185700443	0
geslikt	W	641.48717948718	0.0132672224174357	1	182.855403298671	0.79980751141887	0	641.48717948718	0.0132672224174357	1	182.855403298671	0.79980751141887	0
gesloopt	W	685.657142857143	0.337387218039711	0.948717948717949	200.515503707047	1.13260341560328	0.223455865030959	685.657142857143	0.337387218039711	0.948717948717949	200.515503707047	1.13260341560328	0.223455865030959
gesmaakt	W	660.324324324324	0.252397695538735	0.974358974358974	161.368807059766	1.00090440620249	0.160128153805087	660.324324324324	0.252397695538735	0.974358974358974	161.368807059766	1.00090440620249	0.160128153805087
gesmeed	W	689.08	0.684707793865057	0.717948717948718	188.614448014992	1.51495382195934	0.455880752454893	689.08	0.684707793865057	0.717948717948718	188.614448014992	1.51495382195934	0.455880752454893
gesmeekt	W	631.055555555556	0.147043275762287	0.974358974358974	152.909299809573	1.29516537184064	0.160128153805087	628.305555555556	0.130448221829376	0.974358974358974	152.786652267504	1.29641363920798	0.160128153805087
gesmeerd	W	640.263157894737	0.0361491963862384	0.974358974358974	144.841513425467	0.756050041513375	0.160128153805087	634.189189189189	0.0199862881888483	0.948717948717949	141.848283159986	0.759793991368592	0.223455865030959
gesmoord	W	751.029411764706	0.686162839069104	0.948717948717949	207.838148756265	1.17947670890359	0.223455865030959	751.029411764706	0.686162839069104	0.948717948717949	207.838148756265	1.17947670890359	0.223455865030959
gesnapt	W	620	-0.118289291157262	1	149.04651913032	0.805445502661346	0	618.684210526316	-0.111473630702014	1	150.016594624973	0.800226954213206	0
gesnuif	W	702.742857142857	0.399681864051337	0.923076923076923	203.997165905507	0.983557242363202	0.269952762399508	702.742857142857	0.399681864051337	0.923076923076923	203.997165905507	0.983557242363202	0.269952762399508
gesp	W	681.076923076923	0.473368629626707	0.717948717948718	148.541421314574	1.06863732396578	0.455880752454893	686.703703703704	0.473459982196736	0.743589743589744	148.562293283844	1.04938113549710	0.442359030054757
gespaard	W	675.447368421053	0.101313132678655	0.974358974358974	203.228096771121	0.841768842707283	0.160128153805087	673.026315789474	0.0918939774955674	0.974358974358974	205.324592969161	0.84842244080459	0.160128153805087
gespeeld	W	597.105263157895	-0.341659360769397	0.974358974358974	187.178306301582	0.703406972566454	0.160128153805087	597.105263157895	-0.341659360769397	0.974358974358974	187.178306301582	0.703406972566454	0.160128153805087
gespeld	W	738.090909090909	0.602503154105984	0.897435897435897	176.934903925915	1.02254983281816	0.307354740604728	736.125	0.593789104660075	0.871794871794872	180.876851708202	1.02994908485085	0.338688428429370
gespen	W	741.724137931035	0.867529833877167	0.82051282051282	146.460598443922	0.988693364956012	0.388776411984472	741.724137931035	0.867529833877167	0.82051282051282	146.460598443922	0.988693364956012	0.388776411984472
gespierd	W	607.868421052632	-0.236649374026301	1	143.044723879883	0.681236637734872	0	607.868421052632	-0.236649374026301	1	143.044723879883	0.681236637734872	0
gesplitst	W	718.684210526316	0.38133492046687	0.974358974358974	261.251882730902	0.944300723256697	0.160128153805087	718.684210526316	0.38133492046687	0.974358974358974	261.251882730902	0.944300723256697	0.160128153805087
gespoeld	W	675.594594594595	0.262814862013687	0.974358974358974	218.653386215040	1.43578262101652	0.160128153805087	675.594594594595	0.262814862013687	0.974358974358974	218.653386215040	1.43578262101652	0.160128153805087
gespreid	W	658.864864864865	0.167314161893447	1	181.473622534173	0.966080234768832	0	658.864864864865	0.167314161893447	1	181.473622534173	0.966080234768832	0
gesprek	W	575.051282051282	-0.515830934150534	1	182.260650359220	0.809071623206784	0	583.205128205128	-0.481249638597095	1	183.353437739531	0.80668612272183	0
gespuis	W	760.6	0.665538249135877	0.82051282051282	196.718352841893	0.900805146827502	0.388776411984472	762.379310344828	0.675019482584969	0.794871794871795	199.954533009222	0.914070979221781	0.409073869245305
gestaafd	W	718.257142857143	0.508045885458495	0.948717948717949	180.976167241004	0.844119550014887	0.223455865030959	719.4	0.537046234124589	0.948717948717949	180.931771345867	0.853431071755716	0.223455865030959
gestaag	W	803.52	1.16043335341938	0.717948717948718	174.984551699095	1.41959703130594	0.455880752454893	803.52	1.16043335341938	0.717948717948718	174.984551699095	1.41959703130594	0.455880752454893
gestaakt	W	697.555555555556	0.29920306972163	0.923076923076923	201.513054443406	0.8574908140784	0.269952762399508	697.555555555556	0.29920306972163	0.923076923076923	201.513054443406	0.8574908140784	0.269952762399508
gestaan	W	692.032258064516	0.386070050850811	0.846153846153846	242.444424404298	1.31769289767494	0.365517768195196	692.677419354839	0.472966498516127	0.871794871794872	242.129770591003	1.34983328339989	0.338688428429370
gestaard	W	709.173913043478	0.693446502272477	0.666666666666667	177.577550836993	1.12719533632476	0.477566932940919	722.608695652174	0.737163995097066	0.666666666666667	187.623835259042	1.11172240377079	0.477566932940919
gestapt	W	635.64705882353	-0.0824867394489483	0.871794871794872	196.509215198051	0.770537739029404	0.338688428429370	635.64705882353	-0.0824867394489483	0.871794871794872	196.509215198051	0.770537739029404	0.338688428429370
gestart	W	582.472222222222	-0.000707227749913732	0.974358974358974	120.561658465963	1.17594307617086	0.160128153805087	582.472222222222	-0.000707227749913732	0.974358974358974	120.561658465963	1.17594307617086	0.160128153805087
geste	W	728	0.696037897033884	0.615384615384615	168.8744250281	1.15679440584361	0.492864058090144	728	0.696037897033884	0.615384615384615	168.8744250281	1.15679440584361	0.492864058090144
gestel	W	713.714285714286	0.951386533104899	0.641025641025641	154.314011955215	1.18497884672135	0.485970514980589	713.714285714286	0.951386533104899	0.641025641025641	154.314011955215	1.18497884672135	0.485970514980589
gesteld	W	595.552631578947	-0.19559984005206	1	152.070697884404	0.96421837609126	0	605.526315789474	-0.152364710559995	1	166.781575371373	1.01614157208957	0
gestemd	W	626.764705882353	0.0653386811563288	0.923076923076923	167.124351964661	1.05312575494040	0.269952762399508	626.764705882353	0.0653386811563288	0.923076923076923	167.124351964661	1.05312575494040	0.269952762399508
gesterkt	W	715.030303030303	0.69033298579638	0.948717948717949	212.03721442952	1.15008732870156	0.223455865030959	715.030303030303	0.69033298579638	0.948717948717949	212.03721442952	1.15008732870156	0.223455865030959
