"SubID","Exposure","List","Trial","DMDX","Item","OrthographicStatus","VisualOverlap","Acc","RT"
"844",33,"4",47,"41117","17","Word","Low",1,1299.37
"844",33,"4",48,"42240","40","Pseudo-Word","High",0,-870.29
"844",33,"4",49,"42208","08","Pseudo-Word","High",1,888.51
"844",33,"4",50,"42228","28","Pseudo-Word","High",1,1841.11
"844",33,"4",51,"41220","20","Word","High",0,-2175.77
"845",33,"1",1,"13241","41","Consonant String","High",1,697.77
"845",33,"1",57,"13144","44","Consonant String","Low",1,840.65
"845",33,"1",68,"12241","41","Pseudo-Word","High",0,-537.2
"845",33,"1",79,"11136","36","Word","Low",1,1073.73
"845",33,"1",90,"12223","23","Pseudo-Word","High",1,756.96
"845",33,"1",101,"12207","07","Pseudo-Word","High",1,970.87
"845",33,"1",112,"13213","13","Consonant String","High",0,-728.1
"845",33,"1",123,"11221","21","Word","High",1,616.64
"845",33,"1",134,"12112","12","Pseudo-Word","Low",1,1051.85
"845",33,"1",2,"12140","40","Pseudo-Word","Low",0,-1202.77
"845",33,"1",13,"12233","33","Pseudo-Word","High",1,922.68
"845",33,"1",24,"13134","34","Consonant String","Low",0,-903.91
"845",33,"1",35,"11148","48","Word","Low",1,602.8
"845",33,"1",46,"12132","32","Pseudo-Word","Low",0,-789.67
"845",33,"1",52,"13239","39","Consonant String","High",1,1392.24
"845",33,"1",53,"12229","29","Pseudo-Word","High",0,-1278.18
"845",33,"1",54,"13211","11","Consonant String","High",1,1174.78
"845",33,"1",55,"11245","45","Word","High",1,725.02
"845",33,"1",56,"13102","02","Consonant String","Low",1,808.23
"845",33,"1",58,"12211","11","Pseudo-Word","High",1,1033.12
"845",33,"1",59,"12217","17","Pseudo-Word","High",1,739.69
"845",33,"1",60,"11110","10","Word","Low",0,-1071.25
"845",33,"1",61,"11114","14","Word","Low",0,-781.48
"845",33,"1",62,"11134","34","Word","Low",1,738.02
"845",33,"1",63,"12209","09","Pseudo-Word","High",0,-1023.58
"845",33,"1",64,"11229","29","Word","High",0,-575.81
"845",33,"1",65,"13116","16","Consonant String","Low",0,-851.36
"845",33,"1",66,"12142","42","Pseudo-Word","Low",0,-880.25
"845",33,"1",67,"11215","15","Word","High",0,-645.8
"845",33,"1",69,"11120","20","Word","Low",1,579.68
"845",33,"1",70,"11138","38","Word","Low",1,879.2
"845",33,"1",71,"11225","25","Word","High",1,609.76
"845",33,"1",72,"13112","12","Consonant String","Low",1,987.97
"845",33,"1",73,"12104","04","Pseudo-Word","Low",0,-662.53
"845",33,"1",74,"11142","42","Word","Low",0,-1418.77
"845",33,"1",75,"13140","40","Consonant String","Low",1,1174.03
"845",33,"1",76,"12245","45","Pseudo-Word","High",0,-1273.29
"845",33,"1",77,"13223","23","Consonant String","High",1,891.54
"845",33,"1",78,"11213","13","Word","High",1,767.43
"845",33,"1",80,"11233","33","Word","High",1,616.64
"845",33,"1",81,"12203","03","Pseudo-Word","High",1,633.84
"845",33,"1",82,"13124","24","Consonant String","Low",0,-788.39
"845",33,"1",83,"11132","32","Word","Low",0,-585.94
"845",33,"1",84,"12118","18","Pseudo-Word","Low",1,557.46
"845",33,"1",85,"13138","38","Consonant String","Low",0,-606.33
"845",33,"1",86,"13227","27","Consonant String","High",1,587.19
"845",33,"1",87,"11104","04","Word","Low",0,-1098.74
"845",33,"1",88,"12138","38","Pseudo-Word","Low",0,-1267.66
"845",33,"1",89,"11102","02","Word","Low",0,-1055.92
"845",33,"1",91,"11231","31","Word","High",1,670.81
"845",33,"1",92,"11106","06","Word","Low",1,674.01
"845",33,"1",93,"12136","36","Pseudo-Word","Low",1,653.22
"845",33,"1",94,"11144","44","Word","Low",0,-549.1
"845",33,"1",95,"11203","03","Word","High",1,561.95
"845",33,"1",96,"11124","24","Word","Low",1,536.14
"845",33,"1",97,"11247","47","Word","High",0,-505.68
"845",33,"1",98,"11217","17","Word","High",1,929.55
"845",33,"1",99,"13128","28","Consonant String","Low",1,838.11
"845",33,"1",100,"13120","20","Consonant String","Low",1,692.67
"845",33,"1",102,"11223","23","Word","High",1,612.54
"845",33,"1",103,"11130","30","Word","Low",1,712.75
"845",33,"1",104,"11209","09","Word","High",1,1258.97
"845",33,"1",105,"13201","01","Consonant String","High",0,-1109.23
"845",33,"1",106,"12126","26","Pseudo-Word","Low",1,1079.48
"845",33,"1",107,"12110","10","Pseudo-Word","Low",0,-803.05
"845",33,"1",108,"13136","36","Consonant String","Low",1,1191.95
"845",33,"1",109,"13146","46","Consonant String","Low",0,-688.85
"845",33,"1",110,"12124","24","Pseudo-Word","Low",1,867.4
"845",33,"1",111,"12235","35","Pseudo-Word","High",0,-842.63
"845",33,"1",113,"12227","27","Pseudo-Word","High",1,706.51
"845",33,"1",114,"11128","28","Word","Low",1,742.38
"845",33,"1",115,"11241","41","Word","High",0,-906.28
"845",33,"1",116,"13118","18","Consonant String","Low",1,1355.81
"845",33,"1",117,"13122","22","Consonant String","Low",1,822.74
"845",33,"1",118,"13209","09","Consonant String","High",1,991.96
"845",33,"1",119,"13203","03","Consonant String","High",0,-919.87
"845",33,"1",120,"13235","35","Consonant String","High",0,-794.1
"845",33,"1",121,"12108","08","Pseudo-Word","Low",1,706.97
"845",33,"1",122,"12239","39","Pseudo-Word","High",1,827.85
"845",33,"1",124,"13142","42","Consonant String","Low",0,-664.4
"845",33,"1",125,"13225","25","Consonant String","High",0,-857.61
"845",33,"1",126,"12122","22","Pseudo-Word","Low",1,782.5
"845",33,"1",127,"13247","47","Consonant String","High",1,1282.07
"845",33,"1",128,"13104","04","Consonant String","Low",1,609.64
"845",33,"1",129,"12201","01","Pseudo-Word","High",0,-1222.88
"845",33,"1",130,"13207","07","Consonant String","High",1,831.11
"845",33,"1",131,"11219","19","Word","High",1,604.66
"845",33,"1",132,"11237","37","Word","High",1,647.52
"845",33,"1",133,"13231","31","Consonant String","High",1,892.4
"845",33,"1",135,"13130","30","Consonant String","Low",0,-634.3
"845",33,"1",136,"11243","43","Word","High",1,978.85
"845",33,"1",137,"11207","07","Word","High",1,911.4
"845",33,"1",138,"11116","16","Word","Low",1,602.64
"845",33,"1",139,"12225","25","Pseudo-Word","High",1,673.49
"845",33,"1",140,"13126","26","Consonant String","Low",1,665.71
"845",33,"1",141,"11235","35","Word","High",1,802.91
"845",33,"1",142,"12215","15","Pseudo-Word","High",0,-1050.81
"845",33,"1",143,"12247","47","Pseudo-Word","High",0,-703.7
"845",33,"1",144,"12148","48","Pseudo-Word","Low",1,798.59
"845",33,"1",3,"13217","17","Consonant String","High",1,705.47
"845",33,"1",4,"12134","34","Pseudo-Word","Low",1,582.34
"845",33,"1",5,"12106","06","Pseudo-Word","Low",1,576.87
"845",33,"1",6,"13237","37","Consonant String","High",1,683.4
"845",33,"1",7,"12243","43","Pseudo-Word","High",0,-1431.98
"845",33,"1",8,"12114","14","Pseudo-Word","Low",1,732.54
"845",33,"1",9,"12102","02","Pseudo-Word","Low",1,1142.12
"845",33,"1",10,"13245","45","Consonant String","High",1,858.03
"845",33,"1",11,"11126","26","Word","Low",1,690.24
"845",33,"1",12,"13205","05","Consonant String","High",1,1074.81
"845",33,"1",14,"13132","32","Consonant String","Low",0,-957.04
"845",33,"1",15,"13243","43","Consonant String","High",1,733.93
"845",33,"1",16,"12116","16","Pseudo-Word","Low",1,575.47
"845",33,"1",17,"12128","28","Pseudo-Word","Low",0,-1285.03
"845",33,"1",18,"12144","44","Pseudo-Word","Low",1,853.61
"845",33,"1",19,"13106","06","Consonant String","Low",1,1108.52
"845",33,"1",20,"11140","40","Word","Low",1,563.41
"845",33,"1",21,"11108","08","Word","Low",1,583.61
"845",33,"1",22,"13221","21","Consonant String","High",1,1109.16
"845",33,"1",23,"11118","18","Word","Low",1,654.4
"845",33,"1",25,"13110","10","Consonant String","Low",0,-685.26
"845",33,"1",26,"12231","31","Pseudo-Word","High",1,641.81
"845",33,"1",27,"11146","46","Word","Low",0,-719.67
"845",33,"1",28,"13233","33","Consonant String","High",0,-1284.91
"845",33,"1",29,"13148","48","Consonant String","Low",1,812.49
"845",33,"1",30,"12205","05","Pseudo-Word","High",1,592.71
"845",33,"1",31,"13114","14","Consonant String","Low",1,746.58
"845",33,"1",32,"12219","19","Pseudo-Word","High",0,-909.46
"845",33,"1",33,"11211","11","Word","High",1,777.69
"845",33,"1",34,"11112","12","Word","Low",1,604.24
"845",33,"1",36,"12120","20","Pseudo-Word","Low",1,585.09
"845",33,"1",37,"11201","01","Word","High",1,2197.69
"845",33,"1",38,"11227","27","Word","High",1,675.66
"845",33,"1",39,"12146","46","Pseudo-Word","Low",1,1270.21
"845",33,"1",40,"12221","21","Pseudo-Word","High",1,1006.47
"845",33,"1",41,"13108","08","Consonant String","Low",1,1380.39
"845",33,"1",42,"11122","22","Word","Low",1,943.98
"845",33,"1",43,"13215","15","Consonant String","High",1,1288.89
"845",33,"1",44,"12237","37","Pseudo-Word","High",1,563.47
"845",33,"1",45,"12213","13","Pseudo-Word","High",1,905.67
"845",33,"1",47,"13219","19","Consonant String","High",1,1558.6
"845",33,"1",48,"12130","30","Pseudo-Word","Low",1,647.51
"845",33,"1",49,"11205","05","Word","High",1,669.4
"845",33,"1",50,"11239","39","Word","High",1,691.6
"845",33,"1",51,"13229","29","Consonant String","High",0,-1218.5
"846",50,"2",1,"23127","27","Consonant String","Low",0,-820.65
"846",50,"2",57,"21232","32","Word","High",0,-542.19
"846",50,"2",68,"23226","26","Consonant String","High",1,752.41
"846",50,"2",79,"21111","11","Word","Low",1,596.6
"846",50,"2",90,"23220","20","Consonant String","High",0,-673.82
"846",50,"2",101,"23137","37","Consonant String","Low",0,-798.69
"846",50,"2",112,"23139","39","Consonant String","Low",1,1069.92
"846",50,"2",123,"21143","43","Word","Low",0,-776.5
"846",50,"2",134,"21147","47","Word","Low",0,-886.39
"846",50,"2",2,"23212","12","Consonant String","High",0,-735.27
"846",50,"2",13,"22119","19","Pseudo-Word","Low",0,-780.16
"846",50,"2",24,"21224","24","Word","High",0,-1263.06
"846",50,"2",35,"23216","16","Consonant String","High",0,-851.65
"846",50,"2",46,"21127","27","Word","Low",0,-841.87
"846",50,"2",52,"23210","10","Consonant String","High",1,964.1
"846",50,"2",53,"23218","18","Consonant String","High",0,-874.66
"846",50,"2",54,"22208","08","Pseudo-Word","High",1,743.22
"846",50,"2",55,"21222","22","Word","High",0,-721.44
"846",50,"2",56,"23131","31","Consonant String","Low",0,-776.98
"846",50,"2",58,"21137","37","Word","Low",0,-951.87
"846",50,"2",59,"23248","48","Consonant String","High",0,-827.11
"846",50,"2",60,"21234","34","Word","High",0,-1100
"846",50,"2",61,"23246","46","Consonant String","High",0,-613.24
"846",50,"2",62,"23125","25","Consonant String","Low",1,734.79
"846",50,"2",63,"22125","25","Pseudo-Word","Low",1,702.66
"846",50,"2",64,"23119","19","Consonant String","Low",1,773.87
"846",50,"2",65,"23234","34","Consonant String","High",0,-667.75
"846",50,"2",66,"22115","15","Pseudo-Word","Low",1,954.3
"846",50,"2",67,"21125","25","Word","Low",0,-752.53
"846",50,"2",69,"22123","23","Pseudo-Word","Low",0,-742.75
"846",50,"2",70,"22133","33","Pseudo-Word","Low",0,-885.98
"846",50,"2",71,"23103","03","Consonant String","Low",1,481.85
"846",50,"2",72,"22234","34","Pseudo-Word","High",0,-537.72
"846",50,"2",73,"22113","13","Pseudo-Word","Low",0,-899.59
"846",50,"2",74,"22111","11","Pseudo-Word","Low",1,666.81
"846",50,"2",75,"23113","13","Consonant String","Low",1,494.34
"846",50,"2",76,"22103","03","Pseudo-Word","Low",0,-654.55
"846",50,"2",77,"22246","46","Pseudo-Word","High",0,-491.75
"846",50,"2",78,"22135","35","Pseudo-Word","Low",1,605.94
"846",50,"2",80,"22202","02","Pseudo-Word","High",1,724.15
"846",50,"2",81,"23147","47","Consonant String","Low",1,994.71
"846",50,"2",82,"23109","09","Consonant String","Low",1,777.94
"846",50,"2",83,"23145","45","Consonant String","Low",1,713.82
"846",50,"2",84,"22228","28","Pseudo-Word","High",0,-622.36
"846",50,"2",85,"21139","39","Word","Low",1,590.89
"846",50,"2",86,"21202","02","Word","High",1,554.76
"846",50,"2",87,"22206","06","Pseudo-Word","High",0,-993.98
"846",50,"2",88,"22214","14","Pseudo-Word","High",1,762.2
"846",50,"2",89,"22131","31","Pseudo-Word","Low",0,-1426.78
"846",50,"2",91,"23240","40","Consonant String","High",0,-969.7
"846",50,"2",92,"23238","38","Consonant String","High",0,-853.27
"846",50,"2",93,"21103","03","Word","Low",1,682.5
"846",50,"2",94,"22220","20","Pseudo-Word","High",1,780.37
"846",50,"2",95,"21129","29","Word","Low",1,1016.27
"846",50,"2",96,"22101","01","Pseudo-Word","Low",1,1975.87
"846",50,"2",97,"21220","20","Word","High",0,-547.82
"846",50,"2",98,"22139","39","Pseudo-Word","Low",1,825.03
"846",50,"2",99,"22222","22","Pseudo-Word","High",0,-956.59
"846",50,"2",100,"22224","24","Pseudo-Word","High",1,1248.84
"846",50,"2",102,"23133","33","Consonant String","Low",1,951.09
"846",50,"2",103,"22226","26","Pseudo-Word","High",0,-1026.33
"846",50,"2",104,"21226","26","Word","High",1,750.22
"846",50,"2",105,"22216","16","Pseudo-Word","High",0,-979.46
"846",50,"2",106,"21145","45","Word","Low",0,-1801.39
"846",50,"2",107,"21115","15","Word","Low",0,-1229.68
"846",50,"2",108,"21204","04","Word","High",0,-953.6
"846",50,"2",109,"21113","13","Word","Low",0,-1371.86
"846",50,"2",110,"23232","32","Consonant String","High",1,1196.45
"846",50,"2",111,"22204","04","Pseudo-Word","High",1,738.7
"846",50,"2",113,"21133","33","Word","Low",1,1311.6
"846",50,"2",114,"23204","04","Consonant String","High",1,804.18
"846",50,"2",115,"21216","16","Word","High",0,-632.4
"846",50,"2",116,"23101","01","Consonant String","Low",0,-765.18
"846",50,"2",117,"22230","30","Pseudo-Word","High",1,712.73
"846",50,"2",118,"21109","09","Word","Low",0,-485.27
"846",50,"2",119,"22137","37","Pseudo-Word","Low",1,1186.16
"846",50,"2",120,"22242","42","Pseudo-Word","High",1,834.07
"846",50,"2",121,"22218","18","Pseudo-Word","High",1,1051.96
"846",50,"2",122,"21117","17","Word","Low",1,659.2
"846",50,"2",124,"23228","28","Consonant String","High",0,-555.73
"846",50,"2",125,"21248","48","Word","High",1,681.93
"846",50,"2",126,"21212","12","Word","High",1,995.83
"846",50,"2",127,"23206","06","Consonant String","High",1,705.05
"846",50,"2",128,"22236","36","Pseudo-Word","High",1,677.26
"846",50,"2",129,"22105","05","Pseudo-Word","Low",1,513.13
"846",50,"2",130,"22109","09","Pseudo-Word","Low",1,612.66
"846",50,"2",131,"21105","05","Word","Low",1,785.2
"846",50,"2",132,"23224","24","Consonant String","High",1,947.09
"846",50,"2",133,"21230","30","Word","High",1,653.31
"846",50,"2",135,"23236","36","Consonant String","High",0,-766.53
"846",50,"2",136,"21208","08","Word","High",1,615.07
"846",50,"2",137,"21206","06","Word","High",1,580.61
"846",50,"2",138,"22147","47","Pseudo-Word","Low",1,597.48
"846",50,"2",139,"21246","46","Word","High",1,564.67
"846",50,"2",140,"21218","18","Word","High",1,522.21
"846",50,"2",141,"23242","42","Consonant String","High",0,-790.74
"846",50,"2",142,"22248","48","Pseudo-Word","High",1,631.63
"846",50,"2",143,"23222","22","Consonant String","High",1,701.49
"846",50,"2",144,"23202","02","Consonant String","High",1,663.7
"846",50,"2",3,"22145","45","Pseudo-Word","Low",1,707.25
"846",50,"2",4,"22117","17","Pseudo-Word","Low",1,568.45
"846",50,"2",5,"22121","21","Pseudo-Word","Low",0,-675
"846",50,"2",6,"21242","42","Word","High",1,556.53
"846",50,"2",7,"23115","15","Consonant String","Low",1,485.72
"846",50,"2",8,"23143","43","Consonant String","Low",0,-551.58
"846",50,"2",9,"21236","36","Word","High",1,844.79
"846",50,"2",10,"23111","11","Consonant String","Low",0,-749.01
"846",50,"2",11,"23141","41","Consonant String","Low",0,-701.23
"846",50,"2",12,"22244","44","Pseudo-Word","High",1,734.43
"846",50,"2",14,"22107","07","Pseudo-Word","Low",1,551.31
"846",50,"2",15,"22210","10","Pseudo-Word","High",1,643.51
"846",50,"2",16,"22240","40","Pseudo-Word","High",1,659.71
"846",50,"2",17,"22212","12","Pseudo-Word","High",1,581.26
"846",50,"2",18,"23107","07","Consonant String","Low",1,676.13
"846",50,"2",19,"22143","43","Pseudo-Word","Low",0,-531.01
"846",50,"2",20,"21141","41","Word","Low",1,534.86
"846",50,"2",21,"23105","05","Consonant String","Low",1,753.72
"846",50,"2",22,"21228","28","Word","High",0,-665.95
"846",50,"2",23,"21238","38","Word","High",1,665.48
"846",50,"2",25,"21131","31","Word","Low",1,728.02
"846",50,"2",26,"22141","41","Pseudo-Word","Low",1,677.91
"846",50,"2",27,"23121","21","Consonant String","Low",1,977.79
"846",50,"2",28,"22129","29","Pseudo-Word","Low",0,-1205.71
"846",50,"2",29,"21121","21","Word","Low",1,695.95
"846",50,"2",30,"23208","08","Consonant String","High",1,561.15
"846",50,"2",31,"23230","30","Consonant String","High",0,-524.68
"846",50,"2",32,"21123","23","Word","Low",1,598.21
"846",50,"2",33,"21107","07","Word","Low",1,542.4
"846",50,"2",34,"21214","14","Word","High",1,552.61
"846",50,"2",36,"23214","14","Consonant String","High",1,471.8
"846",50,"2",37,"21210","10","Word","High",1,603.34
"846",50,"2",38,"23135","35","Consonant String","Low",1,686.54
"846",50,"2",39,"21119","19","Word","Low",1,472.39
"846",50,"2",40,"23244","44","Consonant String","High",1,1114.94
"846",50,"2",41,"23117","17","Consonant String","Low",1,521.51
"846",50,"2",42,"21244","44","Word","High",1,633.04
"846",50,"2",43,"21101","01","Word","Low",1,497.91
"846",50,"2",44,"22127","27","Pseudo-Word","Low",1,717.11
"846",50,"2",45,"21240","40","Word","High",0,-681.65
"846",50,"2",47,"22238","38","Pseudo-Word","High",0,-682.53
"846",50,"2",48,"22232","32","Pseudo-Word","High",1,674.4
"846",50,"2",49,"21135","35","Word","Low",1,514.94
"846",50,"2",50,"23129","29","Consonant String","Low",0,-565.46
"846",50,"2",51,"23123","23","Consonant String","Low",1,573.99
"847",50,"3",1,"31241","41","Word","High",1,419
"847",50,"3",57,"33146","46","Consonant String","Low",1,723.53
"847",50,"3",68,"33235","35","Consonant String","High",1,931.08
"847",50,"3",79,"32239","39","Pseudo-Word","High",1,636.98
"847",50,"3",90,"32221","21","Pseudo-Word","High",1,578.85
"847",50,"3",101,"31122","22","Word","Low",1,528.71
"847",50,"3",112,"33233","33","Consonant String","High",0,-1038.58
"847",50,"3",123,"33245","45","Consonant String","High",1,655.49
"847",50,"3",134,"31146","46","Word","Low",1,524.68
"847",50,"3",2,"31229","29","Word","High",1,504.21
"847",50,"3",13,"31128","28","Word","Low",1,451.4
"847",50,"3",24,"31138","38","Word","Low",1,507.6
"847",50,"3",35,"33138","38","Consonant String","Low",0,-678.79
"847",50,"3",46,"33116","16","Consonant String","Low",1,855.67
"847",50,"3",52,"33207","07","Consonant String","High",0,-1089.9
"847",50,"3",53,"31211","11","Word","High",1,594.8
"847",50,"3",54,"32110","10","Pseudo-Word","Low",1,765.01
"847",50,"3",55,"32104","04","Pseudo-Word","Low",1,667.55
"847",50,"3",56,"31201","01","Word","High",0,-1439.13
"847",50,"3",58,"31243","43","Word","High",1,496.03
"847",50,"3",59,"33239","39","Consonant String","High",0,-793.23
"847",50,"3",60,"33122","22","Consonant String","Low",1,670.45
"847",50,"3",61,"31203","03","Word","High",1,545.99
"847",50,"3",62,"33219","19","Consonant String","High",1,704.19
"847",50,"3",63,"31134","34","Word","Low",1,477.39
"847",50,"3",64,"33118","18","Consonant String","Low",1,522.25
"847",50,"3",65,"31148","48","Word","Low",1,470.78
"847",50,"3",66,"31213","13","Word","High",1,527.31
"847",50,"3",67,"32148","48","Pseudo-Word","Low",1,537.17
"847",50,"3",69,"33142","42","Consonant String","Low",1,659.02
"847",50,"3",70,"32116","16","Pseudo-Word","Low",1,487.56
"847",50,"3",71,"32233","33","Pseudo-Word","High",1,656.43
"847",50,"3",72,"33221","21","Consonant String","High",1,711.63
"847",50,"3",73,"33106","06","Consonant String","Low",1,749.18
"847",50,"3",74,"33102","02","Consonant String","Low",1,753.4
"847",50,"3",75,"32225","25","Pseudo-Word","High",0,-973.62
"847",50,"3",76,"33213","13","Consonant String","High",1,628.18
"847",50,"3",77,"33215","15","Consonant String","High",1,1232.08
"847",50,"3",78,"32203","03","Pseudo-Word","High",1,503.97
"847",50,"3",80,"32118","18","Pseudo-Word","Low",1,623.17
"847",50,"3",81,"33126","26","Consonant String","Low",1,721.71
"847",50,"3",82,"31207","07","Word","High",1,426.24
"847",50,"3",83,"31223","23","Word","High",1,496.09
"847",50,"3",84,"33203","03","Consonant String","High",1,538.29
"847",50,"3",85,"31118","18","Word","Low",1,487.16
"847",50,"3",86,"32215","15","Pseudo-Word","High",1,812.03
"847",50,"3",87,"33231","31","Consonant String","High",1,1055.58
"847",50,"3",88,"31217","17","Word","High",1,740.83
"847",50,"3",89,"31239","39","Word","High",1,591.69
"847",50,"3",91,"32124","24","Pseudo-Word","Low",1,547.9
"847",50,"3",92,"31227","27","Word","High",1,730.09
"847",50,"3",93,"31126","26","Word","Low",1,386.97
"847",50,"3",94,"32219","19","Pseudo-Word","High",1,718.82
"847",50,"3",95,"31136","36","Word","Low",1,501.36
"847",50,"3",96,"31114","14","Word","Low",1,440.55
"847",50,"3",97,"31231","31","Word","High",1,446.4
"847",50,"3",98,"32146","46","Pseudo-Word","Low",1,667.59
"847",50,"3",99,"33229","29","Consonant String","High",1,994.15
"847",50,"3",100,"32136","36","Pseudo-Word","Low",1,488.37
"847",50,"3",102,"31221","21","Word","High",1,445.23
"847",50,"3",103,"33110","10","Consonant String","Low",1,892.43
"847",50,"3",104,"32211","11","Pseudo-Word","High",1,738.66
"847",50,"3",105,"32108","08","Pseudo-Word","Low",1,577.53
"847",50,"3",106,"32128","28","Pseudo-Word","Low",1,456.39
"847",50,"3",107,"33134","34","Consonant String","Low",1,513.58
"847",50,"3",108,"32122","22","Pseudo-Word","Low",1,484.11
"847",50,"3",109,"31225","25","Word","High",1,446.96
"847",50,"3",110,"31112","12","Word","Low",1,336.15
"847",50,"3",111,"32201","01","Pseudo-Word","High",1,1340.02
"847",50,"3",113,"32142","42","Pseudo-Word","Low",1,573.93
"847",50,"3",114,"32241","41","Pseudo-Word","High",0,-681.47
"847",50,"3",115,"31106","06","Word","Low",1,508.34
"847",50,"3",116,"33128","28","Consonant String","Low",1,451.81
"847",50,"3",117,"33120","20","Consonant String","Low",1,1024.36
"847",50,"3",118,"31110","10","Word","Low",1,498.91
"847",50,"3",119,"32112","12","Pseudo-Word","Low",1,445.1
"847",50,"3",120,"33209","09","Consonant String","High",1,1234.32
"847",50,"3",121,"31237","37","Word","High",1,430.22
"847",50,"3",122,"33241","41","Consonant String","High",1,1285.11
"847",50,"3",124,"31215","15","Word","High",1,446.01
"847",50,"3",125,"33237","37","Consonant String","High",0,-1006.22
"847",50,"3",126,"32213","13","Pseudo-Word","High",1,508.44
"847",50,"3",127,"33114","14","Consonant String","Low",1,635.63
"847",50,"3",128,"33243","43","Consonant String","High",1,621.5
"847",50,"3",129,"32106","06","Pseudo-Word","Low",1,465.03
"847",50,"3",130,"32132","32","Pseudo-Word","Low",1,574.56
"847",50,"3",131,"32247","47","Pseudo-Word","High",1,673.09
"847",50,"3",132,"32243","43","Pseudo-Word","High",1,719.63
"847",50,"3",133,"31142","42","Word","Low",1,522.18
"847",50,"3",135,"31116","16","Word","Low",1,457.69
"847",50,"3",136,"31132","32","Word","Low",1,404.89
"847",50,"3",137,"31104","04","Word","Low",1,408.06
"847",50,"3",138,"32231","31","Pseudo-Word","High",1,423.25
"847",50,"3",139,"33205","05","Consonant String","High",1,853.77
"847",50,"3",140,"33124","24","Consonant String","Low",0,-545
"847",50,"3",141,"31245","45","Word","High",1,545.19
"847",50,"3",142,"33225","25","Consonant String","High",1,703.4
"847",50,"3",143,"32140","40","Pseudo-Word","Low",1,497.59
"847",50,"3",144,"32102","02","Pseudo-Word","Low",1,633.79
"847",50,"3",3,"31124","24","Word","Low",1,600.66
"847",50,"3",4,"32217","17","Pseudo-Word","High",0,-800.86
"847",50,"3",5,"32130","30","Pseudo-Word","Low",1,544.08
"847",50,"3",6,"32126","26","Pseudo-Word","Low",1,553.29
"847",50,"3",7,"33148","48","Consonant String","Low",1,878.49
"847",50,"3",8,"31130","30","Word","Low",1,457.36
"847",50,"3",9,"32207","07","Pseudo-Word","High",1,527.56
"847",50,"3",10,"32237","37","Pseudo-Word","High",1,463.41
"847",50,"3",11,"31120","20","Word","Low",1,750.95
"847",50,"3",12,"32134","34","Pseudo-Word","Low",1,433.14
"847",50,"3",14,"32235","35","Pseudo-Word","High",1,786.02
"847",50,"3",15,"31247","47","Word","High",1,437.89
"847",50,"3",16,"31102","02","Word","Low",1,789.75
"847",50,"3",17,"33217","17","Consonant String","High",0,-782.63
"847",50,"3",18,"33130","30","Consonant String","Low",1,469.5
"847",50,"3",19,"31108","08","Word","Low",1,497.03
"847",50,"3",20,"33201","01","Consonant String","High",1,811.24
"847",50,"3",21,"33104","04","Consonant String","Low",1,655.78
"847",50,"3",22,"31219","19","Word","High",1,813.99
"847",50,"3",23,"32138","38","Pseudo-Word","Low",1,541.54
"847",50,"3",25,"31140","40","Word","Low",1,610.73
"847",50,"3",26,"32144","44","Pseudo-Word","Low",1,800.28
"847",50,"3",27,"32223","23","Pseudo-Word","High",1,477.49
"847",50,"3",28,"33211","11","Consonant String","High",1,660.35
"847",50,"3",29,"33227","27","Consonant String","High",1,711.89
"847",50,"3",30,"33223","23","Consonant String","High",1,419.43
"847",50,"3",31,"33136","36","Consonant String","Low",1,632.96
"847",50,"3",32,"32227","27","Pseudo-Word","High",1,898.84
"847",50,"3",33,"32114","14","Pseudo-Word","Low",1,422.05
"847",50,"3",34,"31235","35","Word","High",1,540.57
"847",50,"3",36,"32209","09","Pseudo-Word","High",1,409.42
"847",50,"3",37,"31205","05","Word","High",1,724.96
"847",50,"3",38,"32205","05","Pseudo-Word","High",1,537.49
"847",50,"3",39,"33108","08","Consonant String","Low",1,806.36
"847",50,"3",40,"32229","29","Pseudo-Word","High",1,537.58
"847",50,"3",41,"33112","12","Consonant String","Low",1,416.43
"847",50,"3",42,"31209","09","Word","High",1,533.95
"847",50,"3",43,"33140","40","Consonant String","Low",1,777.82
"847",50,"3",44,"32245","45","Pseudo-Word","High",1,936.71
"847",50,"3",45,"33247","47","Consonant String","High",1,1550.64
"847",50,"3",47,"33132","32","Consonant String","Low",1,1040.91
"847",50,"3",48,"32120","20","Pseudo-Word","Low",1,724.81
"847",50,"3",49,"31144","44","Word","Low",1,583.35
"847",50,"3",50,"31233","33","Word","High",1,520.21
"847",50,"3",51,"33144","44","Consonant String","Low",1,729.75
"848",67,"4",1,"41123","23","Word","Low",1,1073.48
"848",67,"4",57,"42103","03","Pseudo-Word","Low",1,1529.41
"848",67,"4",68,"43224","24","Consonant String","High",0,-1083.69
"848",67,"4",79,"41242","42","Word","High",1,939.93
"848",67,"4",90,"41109","09","Word","Low",1,679.16
"848",67,"4",101,"43246","46","Consonant String","High",0,-921.38
"848",67,"4",112,"42208","08","Pseudo-Word","High",1,639.26
"848",67,"4",123,"41248","48","Word","High",1,723.47
"848",67,"4",134,"41119","19","Word","Low",1,612.36
"848",67,"4",2,"41113","13","Word","Low",1,682.23
"848",67,"4",13,"41222","22","Word","High",1,550.43
"848",67,"4",24,"41234","34","Word","High",1,628.96
"848",67,"4",35,"42133","33","Pseudo-Word","Low",1,1313.21
"848",67,"4",46,"43242","42","Consonant String","High",1,1322.14
"848",67,"4",52,"41220","20","Word","High",1,888.05
