Ambig_of_initial_letter,Initial_letter,LEN,Latin_square,Lemma,Number_of_ambig_letters,POS,POS_OUR_CODE,Position_of_first_bivalent_letter,Suffix,cum_accuracy,alphabet,ambiguity,average_response_time,correct,correct_response,count_new_mouse_response,experiment_file,len,Lexicality,logfile,original_ambiguity,phase,rec_latinica,RECH,item_id,response,response_time,subject_nr,title,total_responses,ima_fajla_sa_podacima,kljuc,velikiredkljuc,red_kljuc,rec,phasekljuc,alphabetkljuc,lexicalitykljuc
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,694,1,M,45,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,831,m,684,odd,ALFA-3_R_a,46,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),831Roman,37,831,OŽMAĆU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,691,1,C,46,ALFA-3_R_a,5,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,810,c,540,odd,ALFA-3_R_a,47,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),810Roman,16,810,MUŠKI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,688,1,M,47,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,836,m,560,odd,ALFA-3_R_a,48,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),836Roman,42,836,DUGMALI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,685,1,C,48,ALFA-3_R_a,6,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,816,c,563,odd,ALFA-3_R_a,49,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),816Roman,22,816,UČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,684,1,M,49,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,846,m,606,odd,ALFA-3_R_a,50,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),846Roman,52,846,ŽILEŠĆE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,682,1,C,50,ALFA-3_R_a,8,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,827,c,616,odd,ALFA-3_R_a,51,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),827Roman,33,827,ZEMLJIŠTU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,681,1,M,51,ALFA-3_R_a,10,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,854,m,633,odd,ALFA-3_R_a,52,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),854Roman,60,854,GLOTAMIŠTU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,681,1,M,52,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,847,m,631,odd,ALFA-3_R_a,53,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),847Roman,53,847,MOTELJIMA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,678,0,C,53,ALFA-3_R_a,9,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,825,m,519,odd,ALFA-3_R_a,54,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),825Roman,31,825,GLUMAČKOG,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,679,1,C,54,ALFA-3_R_a,5,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,822,c,757,odd,ALFA-3_R_a,55,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),822Roman,28,822,ČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,676,1,C,55,ALFA-3_R_a,10,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,823,c,538,odd,ALFA-3_R_a,56,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),823Roman,29,823,GLEDIŠTIMA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,675,1,C,56,ALFA-3_R_a,10,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,821,c,602,odd,ALFA-3_R_a,57,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),821Roman,27,821,UKLJUČIVANJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,674,1,M,57,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,834,m,624,odd,ALFA-3_R_a,58,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),834Roman,40,834,GEGANJUJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,672,0,M,58,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,858,c,552,odd,ALFA-3_R_a,59,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),858Roman,64,858,ŠELATILA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,678,1,C,59,ALFA-3_R_a,7,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,803,c,1018,odd,ALFA-3_R_a,60,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),803Roman,9,803,MAŠTALI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,678,1,M,60,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,843,m,657,odd,ALFA-3_R_a,61,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),843Roman,49,843,GLOŠTA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,678,1,C,61,ALFA-3_R_a,6,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,818,c,696,odd,ALFA-3_R_a,62,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),818Roman,24,818,MIŠIĆI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,676,1,M,62,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,837,m,583,odd,ALFA-3_R_a,63,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),837Roman,43,837,IŠNIJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,676,0,C,63,ALFA-3_R_a,5,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,814,m,658,odd,ALFA-3_R_a,64,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),814Roman,20,814,GMIŽE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,676,1,M,64,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,833,m,684,odd,ALFA-3_R_a,65,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),833Roman,39,833,FIŠTILI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,Roman,NA,676,0,C,65,ALFA-3_R_a,8,Word,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,829,m,652,odd,ALFA-3_R_a,66,Thu Nov 18 2021 16:28:44 GMT+0100 (Central European Standard Time),829Roman,35,829,ŠEGAČENJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Roman,NA,1211,1,C,6,ALFA-3_R_a,8,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,827,c,768,odd,ALFA-3_R_a,7,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),827Roman,33,827,ZEMLJIŠTU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,Roman,NA,1179,1,M,7,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,834,m,961,odd,ALFA-3_R_a,8,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),834Roman,40,834,GEGANJUJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,Roman,NA,1122,1,M,8,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,833,m,663,odd,ALFA-3_R_a,9,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),833Roman,39,833,FIŠTILI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Roman,NA,1078,1,M,9,ALFA-3_R_a,10,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,851,m,678,odd,ALFA-3_R_a,10,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),851Roman,57,851,ČEKONJAVANJE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,Roman,NA,1059,1,M,10,ALFA-3_R_a,9,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,841,m,869,odd,ALFA-3_R_a,11,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),841Roman,47,841,GLOTAJUĆI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Roman,NA,1043,1,M,11,ALFA-3_R_a,5,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,850,m,872,odd,ALFA-3_R_a,12,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),850Roman,56,850,UKLJEŽ,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,Roman,NA,1006,1,C,12,ALFA-3_R_a,6,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,816,c,563,odd,ALFA-3_R_a,13,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),816Roman,22,816,UČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,Roman,NA,986,1,M,13,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,846,m,728,odd,ALFA-3_R_a,14,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),846Roman,52,846,ŽILEŠĆE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Roman,NA,976,1,M,14,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,836,m,837,odd,ALFA-3_R_a,15,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),836Roman,42,836,DUGMALI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Roman,NA,957,0,C,15,ALFA-3_R_a,7,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,803,m,670,odd,ALFA-3_R_a,16,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),803Roman,9,803,MAŠTALI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Roman,NA,961,1,C,16,ALFA-3_R_a,5,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,813,c,1021,odd,ALFA-3_R_a,17,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),813Roman,19,813,MOŽDA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,Roman,NA,953,1,C,17,ALFA-3_R_a,9,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,825,c,826,odd,ALFA-3_R_a,18,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),825Roman,31,825,GLUMAČKOG,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,Roman,NA,931,1,M,18,ALFA-3_R_a,11,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,856,m,534,odd,ALFA-3_R_a,19,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),856Roman,62,856,ZETLAĐIVALE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Roman,NA,912,1,M,19,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,835,m,537,odd,ALFA-3_R_a,20,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),835Roman,41,835,IZGLIŠA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,Roman,NA,902,1,M,20,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,847,m,719,odd,ALFA-3_R_a,21,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),847Roman,53,847,MOTELJIMA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,Roman,NA,891,1,M,21,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,843,m,652,odd,ALFA-3_R_a,22,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),843Roman,49,843,GLOŠTA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Roman,NA,891,1,C,22,ALFA-3_R_a,8,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,829,c,881,odd,ALFA-3_R_a,23,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),829Roman,35,829,ŠEGAČENJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Roman,NA,883,1,M,23,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,852,m,706,odd,ALFA-3_R_a,24,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),852Roman,58,852,GLEŠĆE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,Roman,NA,871,1,M,24,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,837,m,581,odd,ALFA-3_R_a,25,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),837Roman,43,837,IŠNIJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,Roman,NA,868,1,C,25,ALFA-3_R_a,5,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,809,c,795,odd,ALFA-3_R_a,26,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),809Roman,15,809,DOŠLO,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,Roman,NA,865,1,M,26,ALFA-3_R_a,10,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,845,m,776,odd,ALFA-3_R_a,27,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),845Roman,51,845,UČAGLUJEMO,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,867,1,C,27,ALFA-3_R_a,5,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,814,c,935,odd,ALFA-3_R_a,28,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),814Roman,20,814,GMIŽE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,858,1,C,28,ALFA-3_R_a,7,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,802,c,594,odd,ALFA-3_R_a,29,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),802Roman,8,802,DUGAČAK,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,857,1,M,29,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,848,m,823,odd,ALFA-3_R_a,30,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),848Roman,54,848,ZIŠTIĆI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,872,1,M,30,ALFA-3_R_a,9,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,842,m,1336,odd,ALFA-3_R_a,31,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),842Roman,48,842,GOZLIJUĆI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,881,1,M,31,ALFA-3_R_a,9,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,860,m,1174,odd,ALFA-3_R_a,32,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),860Roman,66,860,DEOFOŠKOG,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,871,1,M,32,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,832,m,552,odd,ALFA-3_R_a,33,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),832Roman,38,832,GABAĐAK,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,865,1,C,33,ALFA-3_R_a,8,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,828,c,642,odd,ALFA-3_R_a,34,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),828Roman,34,828,ODLUČILA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,858,1,C,34,ALFA-3_R_a,8,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,811,c,628,odd,ALFA-3_R_a,35,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),811Roman,17,811,IZGLEDAŠ,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,852,1,C,35,ALFA-3_R_a,10,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,821,c,655,odd,ALFA-3_R_a,36,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),821Roman,27,821,UKLJUČIVANJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,847,1,C,36,ALFA-3_R_a,9,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,830,c,673,odd,ALFA-3_R_a,37,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),830Roman,36,830,GEOLOŠKOG,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,863,0,M,37,ALFA-3_R_a,11,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,853,c,1453,odd,ALFA-3_R_a,38,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),853Roman,59,853,ŠEFILIŠTIMA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,859,1,C,38,ALFA-3_R_a,9,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,812,c,694,odd,ALFA-3_R_a,39,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),812Roman,18,812,GLEDAJUĆI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,851,1,C,39,ALFA-3_R_a,9,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,824,c,535,odd,ALFA-3_R_a,40,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),824Roman,30,824,ŠETALIŠTU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,Roman,NA,846,0,C,40,ALFA-3_R_a,8,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,817,m,641,odd,ALFA-3_R_a,41,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),817Roman,23,817,ŽITELJIMA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,844,1,M,41,ALFA-3_R_a,10,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,855,m,755,odd,ALFA-3_R_a,42,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),855Roman,61,855,ZAPUMAČKOG,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,836,1,C,42,ALFA-3_R_a,5,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,807,c,536,odd,ALFA-3_R_a,43,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),807Roman,13,807,OČIJU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,842,1,M,43,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,838,m,1057,odd,ALFA-3_R_a,44,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),838Roman,44,838,DIŠIČKU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,846,1,M,44,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,859,m,1058,odd,ALFA-3_R_a,45,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),859Roman,65,859,GELAČENJE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,845,1,M,45,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,844,m,777,odd,ALFA-3_R_a,46,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),844Roman,50,844,ZMIŠTE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,865,1,C,46,ALFA-3_R_a,11,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,826,c,1781,odd,ALFA-3_R_a,47,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),826Roman,32,826,ZAKLJUČIVALE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,861,1,C,47,ALFA-3_R_a,7,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,808,c,703,odd,ALFA-3_R_a,48,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),808Roman,14,808,FIZIČKU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,859,0,C,48,ALFA-3_R_a,8,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,804,m,747,odd,ALFA-3_R_a,49,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),804Roman,10,804,ZAZIĐUJU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,856,1,M,49,ALFA-3_R_a,10,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,849,m,695,odd,ALFA-3_R_a,50,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),849Roman,55,849,MLATIČKILI,block_1_single_alph,Roman,pseudoword
