Subject,Age,Gender,Ita_Word,Eng_Word,Visual,Gustatory,Haptic,Olfactory,Auditory
25,24,F,LUNATICO,moody,3,0,0,0,5
25,24,F,LUSSO,luxury,4,0,0,0,3
25,24,F,LUSSURIA,lust,5,0,0,0,5
25,24,F,LUTTO,bereavement,5,0,0,0,4
25,24,F,MACCHINA,machine,5,0,4,1,5
25,24,F,MACELLO,slaughter,5,0,2,3,4
25,24,F,MADRE,mother,5,0,2,0,3
25,24,F,MAGICO,magical,5,0,0,0,5
25,24,F,MAGISTRALE,masterful,4,0,0,0,4
25,24,F,MAGLIA,sweater,5,0,4,0,3
25,24,F,MAGNIFICO,terrific,5,0,0,0,5
25,24,F,MAIALE,pig,5,4,4,4,4
25,24,F,MALANNO,sickness,3,0,0,0,3
25,24,F,MALARIA,malaria,2,0,0,0,2
25,24,F,MALATO,sick,3,0,0,0,4
25,24,F,MALATTIA,illness,5,0,4,0,5
25,24,F,MALEDUCATO,rude,5,0,0,0,5
25,24,F,MALESSERE,discomfort,3,0,0,0,4
25,24,F,MALEVOLENZA,malice,4,0,0,0,4
25,24,F,MALVAGIO,wicked,3,0,0,0,5
25,24,F,MAL_DI_DENTI,toothache,3,0,0,0,5
25,24,F,MAL_DI_MARE,seasick,5,0,0,0,5
25,24,F,MANGIARE,eat,5,4,3,2,2
25,24,F,MANIACO,maniac,4,0,0,0,4
25,24,F,MANICHINO,dummy,5,0,5,0,0
25,24,F,MANO,hand,5,0,5,0,3
25,24,F,MANOMETTERE,tamper,5,0,4,0,5
25,24,F,MANTENIMENTO,alimony,4,0,0,0,4
25,24,F,MARCIO,rotten,5,3,2,3,4
25,24,F,MARGHERITA,daisy,5,0,3,4,0
25,24,F,MARTELLO,hammer,5,0,5,0,4
25,24,F,MASSACRO,massacre,5,0,0,0,5
25,24,F,MASTURBARSI,masturbate,5,0,4,0,4
25,24,F,MATERIALE,material,5,0,4,0,3
25,24,F,MATITA,pencil,5,0,5,0,4
25,24,F,MATRIMONIO,wedding,5,0,0,0,4
25,24,F,MATTO,madman,5,0,0,0,5
25,24,F,MEDICINA,medicine,4,4,2,3,4
25,24,F,MELMA,slime,4,0,3,1,2
25,24,F,MELODIA,melody,0,0,0,0,5
25,24,F,MEMORIA,memory,3,3,2,3,5
25,24,F,MENDICANTE,beggar,5,0,2,2,5
25,24,F,MENSOLA,mantel,5,0,4,0,2
25,24,F,MENTE,mind,2,0,0,0,3
25,24,F,MENTO,chin,5,0,4,0,2
25,24,F,MERAVIGLIA,wonder,5,0,0,0,5
25,24,F,MERCATO,market,5,0,2,4,5
25,24,F,MESE,month,2,0,0,0,3
25,24,F,MESTOLO,ladle,5,0,5,0,2
25,24,F,METALLO,metal,5,0,5,0,5
25,24,F,METODO,method,5,0,0,0,4
25,24,F,MIELE,honey,3,5,2,2,1
25,24,F,MIGLIORARE,improve,3,0,0,0,4
25,24,F,MILIONARIO,millionaire,4,0,0,0,5
25,24,F,MINACCIA,menace,4,0,2,0,4
25,24,F,MIRACOLO,miracle,5,0,0,0,5
25,24,F,MISERIA,misery,3,0,0,0,5
25,24,F,MISTICO,mystic,3,0,0,0,5
25,24,F,MITE,meek,4,0,1,0,4
25,24,F,MOBILE,cabinet,5,0,3,0,2
25,24,F,MOBILITÀ,mobility,3,0,2,0,4
25,24,F,MODESTO,modest,2,0,0,0,5
25,24,F,MODO,manner,0,0,0,0,5
25,24,F,MOGLIE,wife,4,0,0,0,3
25,24,F,MOMENTO,moment,4,0,0,0,5
25,24,F,MONDO,world,4,2,1,2,3
25,24,F,MONETA,coin,5,0,5,0,3
25,24,F,MONTAGNA,mountain,5,0,0,0,4
25,24,F,MONTAGNE_RUSSE,rollercoaster,5,0,0,0,3
25,24,F,MORALE,moral,3,0,0,0,5
25,24,F,MORBIDO,soft,4,0,5,0,4
25,24,F,MORBILLO,measles,4,0,0,0,2
25,24,F,MORBOSO,morbid,5,0,0,0,5
25,24,F,MORTE,death,5,0,3,0,4
25,24,F,MORTO,dead,5,0,3,1,4
25,24,F,MOTIVO,tune,4,0,0,0,4
25,24,F,MOTOCICLETTA,motorcycle,5,0,4,0,3
25,24,F,MOTORE,engine,5,0,5,2,5
25,24,F,MUCCA,cow,5,1,2,2,2
25,24,F,MUCO,mucus,5,3,3,0,3
25,24,F,MUFFA,fungus,5,0,1,0,4
25,24,F,MUFFIN,muffin,4,4,2,3,1
25,24,F,MULINO,windmill,4,0,0,0,2
25,24,F,MURO,wall,5,0,3,0,4
25,24,F,MUSCOLOSO,muscular,5,0,4,0,5
25,24,F,MUSEO,museum,4,0,0,0,3
25,24,F,MUSICA,music,0,0,0,0,5
25,24,F,MUTAZIONE,mutation,4,0,2,0,3
25,24,F,MUTILARE,mutilate,5,0,4,0,4
25,24,F,NARCOTICO,narcotic,5,0,1,0,5
25,24,F,NASCONDERE,hide,5,0,1,0,2
25,24,F,NASO,nose,5,0,5,0,3
25,24,F,NATALE,christmas,5,1,2,1,4
25,24,F,NATURA,nature,5,0,4,4,5
25,24,F,NATURALE,natural,4,2,1,2,3
25,24,F,NAVE,ship,5,0,1,0,2
25,24,F,NEGLIGENZA,neglect,2,0,0,0,5
25,24,F,NEONATO,infant,5,0,3,2,4
25,24,F,NERO,black,5,0,0,0,0
25,24,F,NERVOSO,nervous,4,0,2,0,4
25,24,F,NETTARE,nectar,4,5,1,2,2
25,24,F,NEVE,snow,5,2,5,2,4
25,24,F,NEVROTICO,neurotic,4,0,0,0,4
25,24,F,NODO,knot,5,0,5,0,0
25,24,F,NOIA,ennui,4,0,0,0,5
25,24,F,NOME,name,5,0,0,0,5
25,24,F,NOTIZIE,news,0,0,0,0,5
25,24,F,NUDO,nude,4,0,2,0,3
25,24,F,NUOTATORE,swimmer,5,0,1,0,5
25,24,F,NUTRIRE,nourish,5,0,0,0,2
25,24,F,NUVOLE,clouds,4,0,0,0,1
25,24,F,NUVOLOSO,overcast,5,0,0,0,4
25,24,F,OBBEDIRE,obey,5,0,0,0,5
25,24,F,OBESITÀ,obesity,5,0,2,0,4
25,24,F,OBITORIO,morgue,4,0,0,0,3
25,24,F,OCCHIO,eye,5,0,4,0,3
25,24,F,OCCHIOLINO,wink,5,0,0,0,1
25,24,F,OCEANO,ocean,5,1,2,2,5
25,24,F,ODIO,hate,4,0,0,0,5
25,24,F,ODIOSO,obnoxious,4,4,4,4,4
25,24,F,OFFENDERE,offend,4,0,0,0,5
25,24,F,OFFENDERSI,resent,5,0,0,0,5
25,24,F,OMBRA,shadow,5,0,0,0,0
25,24,F,OMBRELLO,umbrella,5,0,5,0,3
25,24,F,OMICIDA,murderer,4,0,0,0,4
25,24,F,ONESTO,honest,5,0,0,0,5
25,24,F,ONORE,honor,3,0,0,0,5
25,24,F,OPINIONE,opinion,3,0,0,0,5
25,24,F,OPPRESSO,burdened,5,0,0,0,5
25,24,F,OPUSCOLO,pamphlet,5,0,5,0,0
25,24,F,OPZIONE,option,2,0,0,0,4
25,24,F,ORCHESTRA,orchestra,5,0,0,0,5
25,24,F,ORCHIDEA,orchid,5,0,2,4,1
25,24,F,ORDINATO,tidy,5,0,5,0,0
25,24,F,ORECCHIO,ear,5,0,5,0,5
25,24,F,ORGASMO,orgasm,5,0,4,1,5
25,24,F,ORGOGLIO,pride,4,0,0,0,4
25,24,F,ORGOGLIOSO,proud,3,0,0,0,5
25,24,F,ORO,gold,4,0,0,0,1
25,24,F,OROLOGIO,clock,5,0,5,0,4
25,24,F,ORRIBILE,dreadful,4,0,0,0,4
25,24,F,ORRORE,horror,4,0,0,0,4
25,24,F,OSCENO,obscene,4,0,0,0,4
25,24,F,OSPEDALE,hospital,5,0,0,2,3
25,24,F,OSSESSIONE,obsession,3,0,0,0,4
25,24,F,OSTACOLARE,hinder,3,0,1,0,2
25,24,F,OSTAGGIO,hostage,5,0,1,0,5
25,24,F,OSTILE,hostile,5,0,0,0,5
25,24,F,OTTIMISMO,optimism,4,0,0,0,5
25,24,F,PACE,peace,3,0,0,0,5
25,24,F,PADELLA,pan,5,0,5,0,0
25,24,F,PADRE,father,5,0,1,0,5
25,24,F,PALAZZO,palace,5,0,1,0,3
25,24,F,PALETTA,dustpan,5,0,4,0,3
25,24,F,PALLOTTOLA,bullet,5,0,5,0,4
25,24,F,PALUDE,swamp,3,0,1,0,1
25,24,F,PANCA,bench,5,0,5,0,0
25,24,F,PANICO,panic,4,0,0,0,5
25,24,F,PANTALONE,trouser,5,0,5,0,4
25,24,F,PARADISO,paradise,4,0,0,0,4
25,24,F,PARALISI,paralysis,4,0,2,0,3
25,24,F,PARTE,part,4,0,4,0,4
25,24,F,PASSAGGIO,passage,5,0,0,0,5
25,24,F,PASSIONE,passion,3,0,0,0,5
25,24,F,PASTA,pasta,5,5,4,4,4
25,24,F,PASTELLO,pastel,5,0,5,0,1
25,24,F,PASTICCIO,pie,3,0,0,0,5
25,24,F,PATRIOTA,patriot,3,0,0,0,5
25,24,F,PAURA,fear,5,0,0,0,5
25,24,F,PAVIMENTO,floor,5,0,5,0,0
25,24,F,PAZIENTE,patient,3,0,0,0,5
25,24,F,PAZZO,insane,4,0,0,0,4
25,24,F,PECCAMINOSO,sinful,5,0,0,0,5
25,24,F,PECCATO,sin,3,0,0,0,4
25,24,F,PELLICCIA,fur,5,0,5,1,0
25,24,F,PENA,pain,4,0,0,0,5
25,24,F,PENALITÀ,penalty,3,0,0,0,5
25,24,F,PENE,penis,5,0,5,0,3
25,24,F,PENNA,pen,5,0,5,0,4
25,24,F,PENSIERO,thought,0,0,0,0,5
25,24,F,PENSIEROSO,thoughtful,5,0,0,0,4
25,24,F,PENTITO,repentant,1,0,0,0,5
25,24,F,PENTOLA,pot,5,0,4,0,3
25,24,F,PERDENTE,loser,2,0,0,0,3
25,24,F,PERFEZIONE,perfection,4,0,1,0,4
25,24,F,PERICOLO,danger,3,0,0,0,4
25,24,F,PERSO,lost,4,0,0,0,5
25,24,F,PERSONA,person,5,0,3,0,4
25,24,F,PERSPICACIA,wit,2,0,0,0,4
25,24,F,PERVERTITO,pervert,5,0,0,0,5
25,24,F,PESCE,fish,5,5,5,5,3
25,24,F,PESSIMISMO,gloom,4,0,0,0,5
25,24,F,PESTE,pest,4,0,0,0,4
25,24,F,PETTEGOLEZZO,gossip,3,0,0,0,5
25,24,F,PIACERE,pleasure,2,0,0,0,4
25,24,F,PIANTA,plant,5,2,3,2,1
25,24,F,PIATTO,plate,5,0,5,0,4
25,24,F,PIAZZA,square,5,0,1,0,4
25,24,F,PIDOCCHI,lice,2,0,0,0,2
25,24,F,PIEDE,foot,5,0,4,2,4
25,24,F,PIETÀ,pity,3,0,0,0,4
25,24,F,PIGRO,lazy,5,0,0,0,5
25,24,F,PINO,pine,5,0,3,3,3
25,24,F,PIOGGIA,rain,5,2,5,3,5
25,24,F,PISTOLA,pistol,5,0,3,0,2
25,24,F,PITONE,python,5,0,3,0,2
25,24,F,PITTURARE,paint,4,0,0,0,3
25,24,F,PIZZA,pizza,5,4,3,4,4
25,24,F,PIZZICOTTO,pinch,4,0,5,0,2
25,24,F,POESIA,poetry,5,0,0,0,5
25,24,F,POLTRONA,armchair,5,0,5,0,3
25,24,F,PORTA,door,5,0,5,0,3
25,24,F,POSACENERE,ashtray,5,0,2,1,3
25,24,F,POSSENTE,mighty,4,0,3,0,4
25,24,F,POSSIBILITÀ,chance,4,0,0,0,5
25,24,F,POSTA,mail,5,0,3,0,3
25,24,F,POSTER,poster,5,0,5,0,0
25,24,F,POTENTE,powerful,3,0,0,0,4
25,24,F,POTENZA,power,2,0,0,0,3
25,24,F,POVERTÀ,poverty,4,0,0,0,4
25,24,F,PRATERIA,prairie,5,0,1,2,3
25,24,F,PRATO,lawn,5,0,1,2,2
25,24,F,PRECIPIZIO,cliff,5,0,2,0,4
25,24,F,PREOCCUPATO,troubled,5,0,0,0,5
25,24,F,PRESSIONE,pressure,3,0,1,0,4
25,24,F,PRESTIGIO,prestige,3,0,0,0,4
25,24,F,PRETE,priest,5,0,1,0,5
25,24,F,PRIGIONE,prison,5,0,0,0,3
25,24,F,PRIMAVERA,spring,5,0,0,4,4
25,24,F,PRIVACY,privacy,5,0,0,0,5
25,24,F,PROBLEMA,trouble,5,0,0,0,5
25,24,F,PROFITTO,profit,2,0,0,0,4
25,24,F,PROFUMO,perfume,3,0,0,5,0
25,24,F,PROGRESSO,progress,3,0,0,0,4
25,24,F,PROMOZIONE,promotion,5,0,0,0,5
25,24,F,PROSTITUTA,whore,5,0,1,0,5
25,24,F,PROTETTO,protected,4,0,0,0,4
25,24,F,PUGILE,boxer,5,0,0,0,4
25,24,F,PUGNALE,dagger,5,0,4,0,3
25,24,F,PUNGENTE,pungent,4,2,2,2,4
25,24,F,PUNIZIONE,punishment,4,0,0,0,4
25,24,F,PUNTURA,prick,5,0,5,0,1
25,24,F,PUS,pus,5,2,4,0,0
25,24,F,PUTRIDO,putrid,5,1,3,5,0
25,24,F,PUTTANA,hooker,5,0,0,0,5
25,24,F,PUZZA,stink,0,0,0,5,1
25,24,F,QUADERNO,copybook,5,0,5,0,0
25,24,F,QUADRO,picture,5,0,2,0,1
25,24,F,QUALITÀ,quality,4,1,1,1,4
25,24,F,QUARTO,quart,5,0,2,0,1
25,24,F,QUERCIA,oak,5,0,4,2,3
25,24,F,RABBIA,rabies,4,0,0,0,5
25,24,F,RADIATORE,radiator,4,0,3,0,4
25,24,F,RADIO,radio,5,0,1,0,5
25,24,F,RADIOSO,radiant,5,0,0,0,4
25,24,F,RAGAZZA,girl,5,0,3,0,4
25,24,F,RAGAZZINI,kids,5,0,0,0,4
25,24,F,RAGAZZO,boy,5,0,2,0,4
25,24,F,RAGGOMITOLARSI,snuggle,5,0,4,0,2
25,24,F,RAGNO,spider,5,0,3,0,2
25,24,F,RAMMARICATO,regretful,3,0,0,0,4
25,24,F,RANA,frog,5,3,4,0,4
25,24,F,RANCIDO,rancid,4,5,3,2,3
25,24,F,RAPIDO,swift,5,0,3,0,4
25,24,F,RAPIMENTO,abduction,5,0,2,0,4
25,24,F,RAPINATORE,robber,5,0,2,0,5
25,24,F,RAPPORTO_SESSUALE,intercourse,4,0,1,0,4
25,24,F,RASOIO,razor,5,0,3,0,3
25,24,F,RATTO,rat,5,0,1,0,1
25,24,F,RE,king,5,0,0,0,4
25,24,F,REGALO,gift,4,0,3,0,3
25,24,F,REGINA,queen,5,0,0,0,3
25,24,F,RESPINTO,rejected,5,0,0,0,5
25,24,F,RETTILE,reptile,4,0,1,0,3
25,24,F,REVOLVER,revolver,5,0,5,0,5
25,24,F,RIBELLE,defiant,4,0,0,0,5
25,24,F,RICATTO,blackmail,4,0,0,0,5
25,24,F,RICCHEZZE,riches,4,0,0,0,4
25,24,F,RICCO,wealthy,5,0,0,0,5
25,24,F,RICOMPENSA,reward,4,0,0,0,4
25,24,F,RICONOSCENTE,thankful,5,0,0,0,5
25,24,F,RICORDI,memories,1,0,0,0,5
25,24,F,RIDICOLO,ridicule,4,0,0,0,4
25,24,F,RIFIUTO,trash,2,0,0,0,4
25,24,F,RIGHELLO,ruler,5,0,3,0,2
25,24,F,RIGIDO,rigid,4,0,5,0,4
25,24,F,RILASSATO,relaxed,4,0,2,0,4
25,24,F,RINFRESCO,refreshment,5,0,0,0,1
25,24,F,RIPARATO,sheltered,4,0,1,0,3
25,24,F,RISATA,laughter,4,0,0,0,5
25,24,F,RISERVATO,reserved,5,0,3,0,5
25,24,F,RISPETTO,respect,4,0,0,0,5
25,24,F,RISPETTOSO,respectful,5,0,0,0,5
25,24,F,RISPOSTA,answer,2,0,0,0,5
25,24,F,RISTORANTE,restaurant,5,1,0,2,3
25,24,F,RISULTATO,achievement,3,0,0,0,4
25,24,F,RITARDATO,delayed,5,0,0,0,5
25,24,F,RIUNIONE,reunion,4,0,0,0,4
25,24,F,RIVERENTE,reverent,3,0,0,0,4
25,24,F,RIVISTA,journal,5,0,4,0,4
25,24,F,RIVOLTA,revolt,5,0,0,0,5
25,24,F,RIVOLTELLA,gun,4,0,3,0,2
25,24,F,ROCCIA,rock,5,0,5,0,3
25,24,F,ROMANTICO,romantic,5,0,0,0,5
25,24,F,ROSA,rose,5,0,0,0,0
25,24,F,ROSSO,red,5,0,0,0,0
25,24,F,ROTTO,broken,5,0,4,0,4
25,24,F,ROVENTE,scorching,2,0,5,0,2
25,24,F,RUMOROSO,noisy,0,0,0,0,5
25,24,F,RUVIDO,rough,2,0,5,0,0
25,24,F,SAGGIO,wise,4,0,0,0,5
25,24,F,SALICE,willow,4,0,1,2,3
25,24,F,SALUTARE,greet,5,4,0,3,4
25,24,F,SALUTE,health,2,0,0,0,4
25,24,F,SALUTO,salute,5,0,0,0,5
25,24,F,SALVARE,save,5,0,0,0,4
25,24,F,SALVATAGGIO,rescue,5,0,0,0,3
25,24,F,SALVATORE,savior,3,0,0,0,4
25,24,F,SANGUINOSO,bloody,5,2,4,0,4
25,24,F,SANTO,saint,1,0,0,0,3
25,24,F,SBALORDITO,awed,4,0,0,0,4
25,24,F,SCALA,stairs,5,0,3,0,3
25,24,F,SCANDALO,scandal,3,0,0,0,5
25,24,F,SCARAFAGGIO,roach,5,0,2,0,4
25,24,F,SCARPA,shoe,5,0,5,0,4
25,24,F,SCETTICO,skeptical,4,0,0,0,5
25,24,F,SCHERZO,joke,4,0,0,0,5
25,24,F,SCHIACCIATO,crushed,5,0,5,0,2
25,24,F,SCHIAFFO,slap,4,0,3,0,2
25,24,F,SCHIAVO,slave,5,0,0,0,5
25,24,F,SCHIUMA,foam,4,0,3,0,2
25,24,F,SCHIVO,shy,5,0,0,0,5
25,24,F,SCIARPA,scarf,5,0,5,0,5
25,24,F,SCIMMIA,monkey,5,0,5,3,5
25,24,F,SCIOCCHEZZA,nonsense,4,0,0,0,5
25,24,F,SCIOCCO,silly,5,0,0,0,5
25,24,F,SCODELLA,bowl,5,0,5,0,3
25,24,F,SCOLAPASTA,colander,5,0,5,0,5
25,24,F,SCOLORINA,ink_remover,5,0,3,2,1
25,24,F,SCONFITTO,defeated,5,0,0,0,5
25,24,F,SCOOTER,scooter,5,0,5,0,5
25,24,F,SCORAGGIATO,discouraged,4,0,0,0,5
25,24,F,SCORBUTO,scurvy,3,0,0,0,5
25,24,F,SCORIE,waste,3,0,0,0,2
25,24,F,SCORPIONE,scorpion,5,0,5,0,0
25,24,F,SCRITTORE,writer,5,0,1,0,5
25,24,F,SCRIVANIA,desk,5,0,5,0,5
25,24,F,SCULACCIATA,spanking,5,0,3,0,4
25,24,F,SCUSA,excuse,4,0,0,0,5
25,24,F,SDEGNOSO,disdainful,4,0,0,0,5
25,24,F,SEDIA,chair,5,0,3,0,3
25,24,F,SEDILE,seat,5,0,5,0,4
25,24,F,SENO,breast,5,0,3,0,2
25,24,F,SENTIMENTO,sentiment,2,0,0,0,4
25,24,F,SEPOLTURA,burial,5,0,1,0,4
25,24,F,SERBATOIO,tank,5,0,3,0,3
25,24,F,SERENO,untroubled,4,0,0,0,5
25,24,F,SERIO,serious,5,0,0,0,5
25,24,F,SERPENTE,snake,5,0,2,0,3
25,24,F,SESSO,sex,4,0,3,0,4
25,24,F,SETA,silk,5,0,5,0,0
25,24,F,SEXY,sexy,5,0,4,0,5
25,24,F,SFERA,sphere,5,0,4,0,3
25,24,F,SGABELLO,stool,5,0,5,0,5
25,24,F,SGRADEVOLE,nasty,5,5,5,5,5
25,24,F,SICURO,safe,2,0,0,0,5
25,24,F,SIFILIDE,syphilis,3,0,0,0,3
25,24,F,SILENZIOSO,quiet,5,0,0,0,5
25,24,F,SIMPATICO,nice,3,0,0,0,4
25,24,F,SLEALE,disloyal,4,0,0,0,5
25,24,F,SNOB,snob,5,0,0,0,4
25,24,F,SOCIEVOLE,social,4,0,0,0,5
25,24,F,SODDISFATTO,satisfied,3,0,0,0,5
25,24,F,SOFFOCARE,suffocate,5,0,0,0,5
25,24,F,SOGNO,dream,5,0,0,0,4
25,24,F,SOLE,sun,5,0,0,0,1
25,24,F,SOLEGGIATO,sunlight,5,0,0,0,1
25,24,F,SOLENNE,solemn,5,0,0,0,5
25,24,F,SOLITARIO,lonely,5,0,5,0,5
25,24,F,SOLITUDINE,loneliness,5,0,3,0,5
25,24,F,SOLO,alone,5,0,5,0,5
25,24,F,SOMMESSO,subdued,4,0,0,0,5
25,24,F,SONAGLIO,rattle,4,0,2,0,4
25,24,F,SONTUOSO,lavish,3,0,1,0,4
25,24,F,SOPRAFFATTO,overwhelmed,4,0,0,0,4
25,24,F,SORPRESA,treat,5,0,0,0,5
25,24,F,SORPRESO,surprised,5,0,0,0,5
25,24,F,SORRISO,grin,5,0,0,0,1
25,24,F,SOSPETTOSO,suspicious,4,0,0,0,5
25,24,F,SPAVENTATO,scared,4,0,0,0,4
25,24,F,SPAVENTOSO,fearful,5,0,0,0,5
25,24,F,SPAZIO,space,5,0,0,0,4
25,24,F,SPAZZATURA,garbage,5,0,3,4,4
25,24,F,SPECCHIO,mirror,5,0,5,0,5
25,24,F,SPENSIERATO,carefree,3,0,0,0,4
25,24,F,SPERANZA,hope,3,0,0,0,5
25,24,F,SPERANZOSO,hopeful,4,0,0,0,5
25,24,F,SPIAGGIA,beach,5,0,4,0,4
25,24,F,SPILLATRICE,stapler,5,0,5,0,4
25,24,F,SPINA,thorn,5,0,5,0,0
25,24,F,SPIRITO,spirit,1,0,0,0,5
25,24,F,SPORCIZIA,filth,4,2,3,2,3
25,24,F,SPORCO,dirt,3,0,1,0,2
25,24,F,SPOSA,bride,5,0,0,0,3
25,24,F,SPOSO,spouse,5,0,1,0,5
25,24,F,SPRAY,spray,5,0,1,0,2
25,24,F,SPREZZANTE,scornful,3,0,0,0,4
25,24,F,SQUALO,shark,5,1,2,0,4
25,24,F,STAGNANTE,stagnant,5,0,2,0,4
25,24,F,STAMPELLA,crutch,5,0,5,0,1
25,24,F,STAMPO,mold,5,0,5,0,3
25,24,F,STANCO,weary,3,0,0,0,4
25,24,F,STATUA,statue,5,0,5,0,4
25,24,F,STELLA,star,5,0,0,0,4
25,24,F,STOMACO,stomach,2,0,0,0,3
25,24,F,STORIA,history,4,0,0,0,5
25,24,F,STRADA,street,5,0,0,0,4
25,24,F,STRANO,odd,3,0,1,0,4
25,24,F,STRESS,stress,4,0,0,0,4
25,24,F,STRESSATO,distressed,4,0,0,0,3
25,24,F,STRILLO,shriek,3,0,0,0,5
25,24,F,STRISCIONE,banner,5,0,2,0,1
25,24,F,STRITOLARE,mangle,5,0,4,0,3
25,24,F,STUDIOSO,scholar,4,0,0,0,4
25,24,F,STUFA,stove,5,0,2,2,1
25,24,F,STUPEFATTO,startled,4,0,0,0,5
25,24,F,STUPIDO,stupid,3,0,0,0,5
25,24,F,STUPITO,astonished,5,0,0,0,5
25,24,F,STUPRO,rape,5,0,2,0,4
25,24,F,SUCCESSO,success,4,0,0,0,NaN
25,24,F,SUDICIUME,grime,5,0,1,4,3
25,24,F,SUGHERO,cork,4,0,2,3,2
25,24,F,SUICIDIO,suicide,5,0,4,0,5
25,24,F,SUORA,nun,5,0,1,0,4
25,24,F,SVESTITO,naked,5,0,5,0,3
25,24,F,T-SHIRT,t-shirt,5,0,4,0,2
25,24,F,TABACCO,tobacco,5,4,3,4,4
25,24,F,TAGLIERE,chopping_board,5,0,5,0,4
25,24,F,TAGLIO,cut,5,0,4,0,4
25,24,F,TALENTO,talent,5,0,0,0,5
25,24,F,TAPPETO,carpet,4,0,3,0,2
25,24,F,TAVOLO,table,5,0,5,0,4
25,24,F,TAXI,taxi,5,0,5,0,5
25,24,F,TEGLIA,baking_pan,5,0,4,0,3
25,24,F,TEMPERINO,pencil_sharpener,5,0,4,0,3
25,24,F,TEMPESTA,storm,4,0,0,0,3
25,24,F,TEMPO,time,4,0,0,0,4
25,24,F,TENDA,curtains,5,0,2,0,3
25,24,F,TENERO,tender,5,0,4,0,5
25,24,F,TENNIS,tennis,4,0,2,0,4
25,24,F,TEORIA,theory,4,0,0,0,4
25,24,F,TERMITE,termite,3,0,4,0,4
25,24,F,TERMOMETRO,thermometer,5,0,3,0,2
25,24,F,TERRA,earth,4,0,3,0,3
25,24,F,TERRAZZO,terrace,5,0,3,0,4
25,24,F,TERRIFICANTE,terrible,2,0,0,0,4
25,24,F,TERRORISTA,terrorist,5,0,0,0,5
25,24,F,TERRORIZZATO,terrified,4,0,0,0,4
25,24,F,TESO,stiff,5,0,5,0,3
25,24,F,TESORO,treasure,5,0,1,0,4
25,24,F,TESSUTO,fabric,3,0,2,0,1
25,24,F,TESTA,head,5,0,5,0,4
25,24,F,TETRO,dreary,5,0,0,0,4
25,24,F,TETTO,roof,5,0,2,0,3
25,24,F,TIGRE,tiger,5,0,3,0,4
25,24,F,TIMIDO,timid,4,0,0,0,5
25,24,F,TOMBA,tomb,5,0,3,0,4
25,24,F,TOPO,mouse,4,0,1,0,2
25,24,F,TORNADO,tornado,5,0,0,0,5
25,24,F,TORRE,tower,5,0,5,0,0
25,24,F,TORTA,cake,5,5,4,5,0
25,24,F,TORTURA,torture,4,0,2,0,3
25,24,F,TOSSICO,toxic,4,4,1,4,4
25,24,F,TRADIRE,betray,5,0,0,0,5
25,24,F,TRADITORE,traitor,4,0,0,0,4
25,24,F,TRAGEDIA,tragedy,5,0,0,0,5
25,24,F,TRAM,tram,5,0,1,0,5
25,24,F,TRAMONTO,sunset,5,0,0,0,2
25,24,F,TRAMPOLINO,skijump,5,0,4,0,4
25,24,F,TRANQUILLO,leisurely,5,0,0,0,5
25,24,F,TRAUMA,trauma,3,0,0,0,5
25,24,F,TRENO,train,5,0,1,0,4
25,24,F,TRIONFANTE,triumphant,4,0,1,0,4
25,24,F,TRIONFO,triumph,3,0,0,0,4
25,24,F,TRISTE,sad,4,0,0,0,5
25,24,F,TROFEO,trophy,5,0,5,0,2
25,24,F,TROMBA,trumpet,5,0,5,0,5
25,24,F,TRONCO,trunk,5,0,5,0,4
25,24,F,TRUFFA,fraud,5,0,0,0,4
25,24,F,TUFFATORE,diver,5,0,1,0,5
25,24,F,TUMORE,tumor,3,0,0,0,3
25,24,F,TURBATO,upset,3,0,0,0,5
25,24,F,UCCELLO,bird,5,0,2,0,3
25,24,F,UFFICIO,office,5,0,2,0,4
25,24,F,ULCERA,ulcer,3,0,1,0,4
25,24,F,ULIVO,olive_tree,4,0,1,2,1
25,24,F,UMANO,humane,5,0,0,0,5
25,24,F,UMILE,humble,5,0,0,0,5
25,24,F,UMILIARE,humiliate,5,0,0,0,5
25,24,F,UNITÀ,unit,4,0,1,0,4
25,24,F,UOMO,man,5,0,3,0,4
25,24,F,UOVO,egg,5,5,5,3,4
25,24,F,URAGANO,hurricane,5,0,0,0,3
25,24,F,URINA,urine,5,1,1,3,2
25,24,F,URLO,scream,1,0,0,0,5
25,24,F,USANZA,custom,3,0,0,0,5
25,24,F,UTENSILE,utensil,4,0,3,0,2
25,24,F,UTILE,useful,4,0,0,0,4
25,24,F,VACANZA,holiday,5,0,0,0,5
25,24,F,VAGINA,vagina,5,0,4,0,2
25,24,F,VAIOLO,smallpox,3,0,0,0,4
25,24,F,VALANGA,avalanche,4,0,1,0,2
25,24,F,VAMPIRO,vampire,4,0,0,0,4
25,24,F,VANDALO,vandal,5,0,0,0,5
25,24,F,VANITÀ,vanity,3,0,0,0,4
25,24,F,VANTAGGIO,advantage,5,0,0,0,5
25,24,F,VASCA,bathtub,5,0,4,0,2
25,24,F,VASO,vase,5,0,3,0,3
25,24,F,VECCHIUME,mildew,4,0,0,0,4
25,24,F,VEICOLO,vehicle,5,0,2,0,3
25,24,F,VELENO,poison,5,5,1,3,5
25,24,F,VELOCE,quick,5,0,0,0,5
25,24,F,VERDE,green,5,0,0,0,0
25,24,F,VERGINE,virgin,1,0,0,0,5
