"participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt"
"s7.dat","t8","ADVARP",142,"rec","3",0,NA
"s7.dat","t93","SKEPSA",143,"rec","3",1,1192
"s7.dat","t93","BAROK",143,"rec","3",1,1192
"s7.dat","t113","ALATKA",144,"rec","3",1,661
"s7.dat","t113","ZEBRA",144,"rec","3",1,661
"s7.dat","t28","ADAVIL",145,"rec","3",1,1282
"s7.dat","t28","AKILS",145,"rec","3",1,1282
"s7.dat","t9","ATŠAM",146,"rec","3",0,NA
"s7.dat","t9","GOLZAR",146,"rec","3",0,NA
"s7.dat","t188","TENOZ",147,"pseudorec","3",1,1422
"s7.dat","t188","KOKTEZ",147,"pseudorec","3",1,1422
"s7.dat","t221","KVARŠ",148,"pseudorec","None",0,NA
"s7.dat","t221","CELEP",148,"pseudorec","None",0,NA
"s7.dat","t129","AKTEF",150,"pseudorec","3",1,1402
"s7.dat","t129","AFEKAL",150,"pseudorec","3",1,1402
"s7.dat","t185","FARMET",151,"pseudorec","3",1,1112
"s7.dat","t185","RABIĐ",151,"pseudorec","3",1,1112
"s7.dat","t134","DIZEB",152,"pseudorec","None",0,NA
"s7.dat","t134","LOTOG",152,"pseudorec","None",0,NA
"s7.dat","t97","BRUKA",154,"rec","3",1,782
"s7.dat","t97","MANJAK",154,"rec","3",1,782
"s7.dat","t144","MASIT",155,"pseudorec","3",1,1392
"s7.dat","t144","SLANIB",155,"pseudorec","3",1,1392
"s7.dat","t203","TAPIZ",156,"pseudorec","None",0,NA
"s7.dat","t203","KONDOP",156,"pseudorec","None",0,NA
"s7.dat","t132","NAZER",158,"pseudorec","3",1,1082
"s7.dat","t132","AVANČ",158,"pseudorec","3",1,1082
"s7.dat","t112","ZVEČKA",159,"rec","3",1,621
"s7.dat","t112","TORTA",159,"rec","3",1,621
"s7.dat","t71","SLUTNJA",160,"rec","3",1,621
"s7.dat","t71","RAZVOJ",160,"rec","3",1,621
"s7.dat","t117","KVAKA",161,"rec","3",1,1002
"s7.dat","t117","ŠERPA",161,"rec","3",1,1002
"s7.dat","t170","PORTIN",162,"pseudorec","3",1,1192
"s7.dat","t170","{ESTAM",162,"pseudorec","3",1,1192
"s7.dat","t45","TSOKAP",163,"rec","3",0,NA
"s7.dat","t45","DOHSI",163,"rec","3",0,NA
"s7.dat","t78","KORITO",164,"rec","3",1,601
"s7.dat","t78","JASTUK",164,"rec","3",1,601
"s7.dat","t210","GORAZ",165,"pseudorec","3",1,1292
"s7.dat","t210","SATEP",165,"pseudorec","3",1,1292
"s7.dat","t72","USLOV",166,"rec","3",1,631
"s7.dat","t72","USPEH",166,"rec","3",1,631
"s7.dat","t223","OPIQAL",167,"pseudorec","3",1,1462
"s7.dat","t223","IZOTOC",167,"pseudorec","3",1,1462
"s7.dat","t61","NEMOĆ",168,"rec","3",1,711
"s7.dat","t61","SUDBA",168,"rec","3",1,711
"s7.dat","t153","PER{UĐ",169,"pseudorec","None",0,NA
"s7.dat","t153","LOSIOR",169,"pseudorec","None",0,NA
"s7.dat","t39","AMERT",171,"rec","3",0,NA
"s7.dat","t39","AKUOP",171,"rec","3",0,NA
"s7.dat","t41","SUTATS",172,"rec","3",0,NA
"s7.dat","t41","ABOGET",172,"rec","3",0,NA
"s7.dat","t175","UDOVAL",173,"pseudorec","None",0,NA
"s7.dat","t175","AKCENAŠ",173,"pseudorec","None",0,NA
"s7.dat","t7","SECORP",175,"rec","3",1,1372
"s7.dat","t7","TSIROK",175,"rec","3",1,1372
"s7.dat","t52","AKNUŠ",176,"rec","None",0,NA
"s7.dat","t52","NAZAF",176,"rec","None",0,NA
"s7.dat","t101","DOMET",178,"rec","3",1,691
"s7.dat","t101","ISPAD",178,"rec","3",1,691
"s7.dat","t121","TROVAB",179,"pseudorec","1",0,NA
"s7.dat","t121","KORDOB",179,"pseudorec","1",0,NA
"s7.dat","t137","POLEZ",180,"pseudorec","None",0,NA
"s7.dat","t137","STICAP",180,"pseudorec","None",0,NA
"s7.dat","t211","KEPEN",182,"pseudorec","3",1,1062
"s7.dat","t211","FLUOŠ",182,"pseudorec","3",1,1062
"s7.dat","t169","GULAN",183,"pseudorec","3",1,1222
"s7.dat","t169","CIGAF",183,"pseudorec","3",1,1222
"s7.dat","t53","ALCINŠ",184,"rec","3",1,1462
"s7.dat","t53","AMALAS",184,"rec","3",1,1462
"s7.dat","t232","TOALEB",185,"pseudorec","1",0,NA
"s7.dat","t232","FAZOR",185,"pseudorec","1",0,NA
"s7.dat","t49","CARAJ",186,"rec","3",0,NA
"s7.dat","t49","ALGEP",186,"rec","3",0,NA
"s7.dat","t149","KINIB",187,"pseudorec","3",1,1242
"s7.dat","t149","VISAR",187,"pseudorec","3",1,1242
"s7.dat","t162","BAROZ",188,"pseudorec","3",1,1282
"s7.dat","t162","NAKOČ",188,"pseudorec","3",1,1282
"s7.dat","t157","TITAČ",189,"pseudorec","None",0,NA
"s7.dat","t157","{APTAK",189,"pseudorec","None",0,NA
"s7.dat","t77","TOČAK",191,"rec","3",1,640
"s7.dat","t77","KESTEN",191,"rec","3",1,640
"s7.dat","t25","AKUBAJ",192,"rec","3",1,1171
"s7.dat","t25","CANAL",192,"rec","3",1,1171
"s7.dat","t2","ADASOD",193,"rec","None",0,NA
"s7.dat","t2","MAJOP",193,"rec","None",0,NA
"s7.dat","t206","GLUPAR",195,"pseudorec","3",1,1061
"s7.dat","t206","ARHID",195,"pseudorec","3",1,1061
"s7.dat","t106","JOGURT",196,"rec","3",1,691
"s7.dat","t106","KENGUR",196,"rec","3",1,691
"s7.dat","t184","BUBWAC",197,"pseudorec","3",1,1111
"s7.dat","t184","JEDWAZ",197,"pseudorec","3",1,1111
"s7.dat","t229","REBUL",198,"pseudorec","3",1,1051
"s7.dat","t229","NABOH",198,"pseudorec","3",1,1051
"s7.dat","t225","BULDOF",199,"pseudorec","3",1,1021
"s7.dat","t225","TUMOČ",199,"pseudorec","3",1,1021
"s7.dat","t6","AHRVS",200,"rec","3",0,NA
"s7.dat","t6","AVONBO",200,"rec","3",0,NA
"s7.dat","t37","ADŽUN",201,"rec","None",0,NA
"s7.dat","t37","ADUBOP",201,"rec","None",0,NA
"s7.dat","t140","LUKSUR",203,"pseudorec","3",1,1242
"s7.dat","t140","UZGOT",203,"pseudorec","3",1,1242
"s7.dat","t182","CVETIL",204,"pseudorec","3",1,1132
"s7.dat","t182","DOLAŠ",204,"pseudorec","3",1,1132
"s7.dat","t17","ĆIKEČ",205,"rec","3",1,1432
"s7.dat","t17","AVKOMS",205,"rec","3",1,1432
"s7.dat","t92","EPITET",206,"rec","3",1,1051
"s7.dat","t92","INTIMA",206,"rec","3",1,1051
"s7.dat","t76","TEPIH",207,"rec","3",1,581
"s7.dat","t76","SAPUN",207,"rec","3",1,581
"s7.dat","t187","RASKIŠ",208,"pseudorec","3",1,1132
"s7.dat","t187","VE{TAB",208,"pseudorec","3",1,1132
"s7.dat","t58","EZAKAM",209,"rec","3",1,1302
"s7.dat","t58","ANANAB",209,"rec","3",1,1302
"s7.dat","t147","PATAR",210,"pseudorec","3",1,1142
"s7.dat","t147","VELUT",210,"pseudorec","3",1,1142
"s7.dat","t91","UCENA",211,"rec","3",1,992
"s7.dat","t91","NABOJ",211,"rec","3",1,992
"s7.dat","t1","TSOVON",212,"rec","3",0,NA
"s7.dat","t1","ADOTEM",212,"rec","3",0,NA
"s7.dat","t108","TEGLA",213,"rec","3",1,1132
"s7.dat","t108","KOMPOT",213,"rec","3",1,1132
"s7.dat","t11","SONAZ",214,"rec","None",0,NA
"s7.dat","t11","OASIMS",214,"rec","None",0,NA
"s7.dat","t87","PESAK",216,"rec","3",1,581
"s7.dat","t87","STAKLO",216,"rec","3",1,581
"s7.dat","t18","ONŠARB",217,"rec","3",0,NA
"s7.dat","t18","KUDNAS",217,"rec","3",0,NA
"s7.dat","t146","FOSIK",218,"pseudorec","3",1,1312
"s7.dat","t146","DRIPAG",218,"pseudorec","3",1,1312
"s7.dat","t81","STRELA",219,"rec","3",1,661
"s7.dat","t81","KAMION",219,"rec","3",1,661
"s7.dat","t82","KAPUT",220,"rec","3",1,651
"s7.dat","t82","KLAVIR",220,"rec","3",1,651
"s7.dat","t208","GREJAP",221,"pseudorec","3",1,1162
"s7.dat","t208","TIKEN",221,"pseudorec","3",1,1162
"s7.dat","t57","RESKE",222,"rec","None",0,NA
"s7.dat","t57","SOKOK",222,"rec","None",0,NA
"s7.dat","t180","RAZVOC",224,"pseudorec","3",1,1152
"s7.dat","t180","FILTEB",224,"pseudorec","3",1,1152
"s7.dat","t46","CALSAM",225,"rec","3",0,NA
"s7.dat","t46","ALKEVC",225,"rec","3",0,NA
"s7.dat","t62","IZDAJA",226,"rec","3",1,981
"s7.dat","t62","UZROK",226,"rec","3",1,981
"s7.dat","t220","PERAĐ",227,"pseudorec","1",0,NA
"s7.dat","t220","BUMBAG",227,"pseudorec","1",0,NA
"s7.dat","t65","SAVEST",228,"rec","3",1,621
"s7.dat","t65","IDEJA",228,"rec","3",1,621
"s7.dat","t155","MIKROZ",229,"pseudorec","3",1,1262
"s7.dat","t155","KAUBOT",229,"pseudorec","3",1,1262
"s7.dat","t222","BAROL",230,"pseudorec","3",1,1433
"s7.dat","t222","TREGEN",230,"pseudorec","3",1,1433
"s7.dat","t32","TSODAG",231,"rec","3",0,NA
"s7.dat","t32","HULSOD",231,"rec","3",0,NA
"s7.dat","t231","MLEKAF",232,"pseudorec","3",1,1472
"s7.dat","t231","KENGUN",232,"pseudorec","3",1,1472
"s7.dat","t103","FIZIKA",233,"rec","3",1,1352
"s7.dat","t103","NEDELO",233,"rec","3",1,1352
"s7.dat","t202","ŠTANK",234,"pseudorec","3",1,1412
"s7.dat","t202","PANTEK",234,"pseudorec","3",1,1412
"s7.dat","t98","SLANJE",235,"rec","3",1,661
"s7.dat","t98","UŽITAK",235,"rec","3",1,661
"s7.dat","t99","OTKAZ",236,"rec","3",1,792
"s7.dat","t99","ZAKUP",236,"rec","3",1,792
"s7.dat","t131","PORIG",237,"pseudorec","3",1,1141
"s7.dat","t131","PATROZ",237,"pseudorec","3",1,1141
"s7.dat","t133","{TAPIZ",238,"pseudorec","3",1,1121
"s7.dat","t133","LIRIZ",238,"pseudorec","3",1,1121
"s7.dat","t135","LEMUK",239,"pseudorec","3",1,1442
"s7.dat","t135","FALUČ",239,"pseudorec","3",1,1442
"s7.dat","t209","ARGOP",240,"pseudorec","3",1,1072
"s7.dat","t209","HARAK",240,"pseudorec","3",1,1072
"s7.dat","t199","BORDEP",241,"pseudorec","3",1,1432
"s7.dat","t199","KLIPAĆ",241,"pseudorec","3",1,1432
"s7.dat","t151","PRIZIT",242,"pseudorec","3",1,1402
"s7.dat","t151","PASAM",242,"pseudorec","3",1,1402
"s7.dat","t236","UMWAF",243,"pseudorec","None",0,NA
"s7.dat","t236","HR~AN",243,"pseudorec","None",0,NA
"s7.dat","t228","ULKUG",245,"pseudorec","3",1,1161
"s7.dat","t228","FLANEG",245,"pseudorec","3",1,1161
"s7.dat","t69","ZNANJE",246,"rec","3",1,762
"s7.dat","t69","SUMNJA",246,"rec","3",1,762
"s7.dat","t50","SANANA",247,"rec","3",1,671
"s7.dat","t50","KAMJAK",247,"rec","3",1,671
"s7.dat","t73","ZAKON",248,"rec","3",1,621
"s7.dat","t73","ISTINA",248,"rec","3",1,621
"s7.dat","t67","SEZONA",249,"rec","3",1,1022
"s7.dat","t67","PROPIS",249,"rec","3",1,1022
"s7.dat","t152","KAJMAR",250,"pseudorec","3",1,1302
"s7.dat","t152","VE{TAP",250,"pseudorec","3",1,1302
"s7.dat","t189","LOGOK",251,"pseudorec","3",1,1262
"s7.dat","t189","BE}AŠ",251,"pseudorec","3",1,1262
"s7.dat","t136","TURBAH",252,"pseudorec","3",1,1282
"s7.dat","t136","AZBESČ",252,"pseudorec","3",1,1282
"s7.dat","t48","KERUB",253,"rec","3",1,1352
"s7.dat","t48","ALCUC",253,"rec","3",1,1352
"s7.dat","t150","REKEB",254,"pseudorec","3",1,1171
"s7.dat","t150","FLUIŠ",254,"pseudorec","3",1,1171
"s7.dat","t60","TEKRAP",255,"rec","3",1,1351
"s7.dat","t60","ATAPOL",255,"rec","3",1,1351
"s7.dat","t213","DOSLUZ",256,"pseudorec","3",1,1422
"s7.dat","t213","ODVOC",256,"pseudorec","3",1,1422
"s7.dat","t201","CIKLOP",257,"pseudorec","3",1,1332
"s7.dat","t201","DESPON",257,"pseudorec","3",1,1332
"s7.dat","t74","SREĆA",258,"rec","3",1,932
"s7.dat","t74","ODNOS",258,"rec","3",1,932
"s7.dat","t75","RADOST",259,"rec","3",1,501
"s7.dat","t75","LJUBAV",259,"rec","3",1,501
"s7.dat","t107","SARMA",260,"rec","3",1,791
"s7.dat","t107","ČIODA",260,"rec","3",1,791
"s7.dat","t55","LUBMUZ",261,"rec","3",0,NA
"s7.dat","t55","SUTKAK",261,"rec","3",0,NA
"s7.dat","t114","BIBER",262,"rec","3",1,862
"s7.dat","t114","LIKER",262,"rec","3",1,862
"s7.dat","t156","MINUR",263,"pseudorec","3",1,1262
"s7.dat","t156","PUDINC",263,"pseudorec","3",1,1262
"s7.dat","t124","SVIWAB",264,"pseudorec","3",1,1392
"s7.dat","t124","SPANAR",264,"pseudorec","3",1,1392
"s7.dat","t68","IZRAZ",265,"rec","3",1,851
"s7.dat","t68","UTISAK",265,"rec","3",1,851
"s7.dat","t120","KRLJUŠT",266,"rec","3",1,731
"s7.dat","t120","OLOVKA",266,"rec","3",1,731
"s7.dat","t183","POGAJ",267,"pseudorec","3",1,1432
"s7.dat","t183","GURMAB",267,"pseudorec","3",1,1432
"s7.dat","t139","ZEJTIZ",268,"pseudorec","3",1,1332
"s7.dat","t139","HIBRIF",268,"pseudorec","3",1,1332
"s7.dat","t3","AZIRK",269,"rec","None",0,NA
"s7.dat","t3","JACITU",269,"rec","None",0,NA
"s7.dat","t36","ALIDI",271,"rec","3",0,NA
"s7.dat","t36","SLUPMI",271,"rec","3",0,NA
"s8.dat","t60","TEKRAP",1,"rec","3",0,NA
"s8.dat","t60","ATAPOL",1,"rec","3",0,NA
"s8.dat","t164","SULTAK",2,"pseudorec","1",0,NA
"s8.dat","t164","BILTEG",2,"pseudorec","1",0,NA
"s8.dat","t21","AJIPAK",3,"rec","3",0,NA
"s8.dat","t21","BELAG",3,"rec","3",0,NA
"s8.dat","t158","KAJAC",4,"pseudorec","3",1,1483
"s8.dat","t158","}EVAK",4,"pseudorec","3",1,1483
"s8.dat","t34","KIZIR",5,"rec","None",0,NA
"s8.dat","t34","VILPU",5,"rec","None",0,NA
"s8.dat","t183","POGAJ",7,"pseudorec","3",1,1272
"s8.dat","t183","GURMAB",7,"pseudorec","3",1,1272
"s8.dat","t153","PER{UĐ",8,"pseudorec","1",0,NA
"s8.dat","t153","LOSIOR",8,"pseudorec","1",0,NA
"s8.dat","t234","MURAB",9,"pseudorec","1",0,NA
"s8.dat","t234","MA~OT",9,"pseudorec","1",0,NA
"s8.dat","t25","AKUBAJ",10,"rec","3",0,NA
"s8.dat","t25","CANAL",10,"rec","3",0,NA
"s8.dat","t182","CVETIL",11,"pseudorec","3",1,991
"s8.dat","t182","DOLAŠ",11,"pseudorec","3",1,991
"s8.dat","t3","AZIRK",12,"rec","3",1,1042
"s8.dat","t3","JACITU",12,"rec","3",1,1042
"s8.dat","t56","EĆRIS",13,"rec","3",1,1382
"s8.dat","t56","ARBOK",13,"rec","3",1,1382
"s8.dat","t79","MARAMA",14,"rec","3",1,711
"s8.dat","t79","KOLICA",14,"rec","3",1,711
"s8.dat","t215","OPOZIN",15,"pseudorec","3",1,851
"s8.dat","t215","PO~EF",15,"pseudorec","3",1,851
"s8.dat","t161","VASKRM",16,"pseudorec","3",1,1021
"s8.dat","t161","SVIRAZ",16,"pseudorec","3",1,1021
"s8.dat","t146","FOSIK",17,"pseudorec","3",1,1372
"s8.dat","t146","DRIPAG",17,"pseudorec","3",1,1372
"s8.dat","t187","RASKIŠ",18,"pseudorec","3",1,1242
"s8.dat","t187","VE{TAB",18,"pseudorec","3",1,1242
"s8.dat","t15","OASIM",19,"rec","3",0,NA
"s8.dat","t15","AGANS",19,"rec","3",0,NA
"s8.dat","t20","ALEPIC",20,"rec","3",1,821
"s8.dat","t20","CANOK",20,"rec","3",1,821
"s8.dat","t99","OTKAZ",21,"rec","3",1,721
"s8.dat","t99","ZAKUP",21,"rec","3",1,721
"s8.dat","t196","SVRAL",22,"pseudorec","3",1,1432
"s8.dat","t196","BIZOK",22,"pseudorec","3",1,1432
"s8.dat","t192","OMLEZ",23,"pseudorec","3",1,771
"s8.dat","t192","IRVAB",23,"pseudorec","3",1,771
"s8.dat","t130","REPTIK",24,"pseudorec","1",0,NA
"s8.dat","t130","POVEJ",24,"pseudorec","1",0,NA
"s8.dat","t120","KRLJUŠT",25,"rec","3",1,761
"s8.dat","t120","OLOVKA",25,"rec","3",1,761
"s8.dat","t82","KAPUT",26,"rec","3",1,580
"s8.dat","t82","KLAVIR",26,"rec","3",1,580
"s8.dat","t28","ADAVIL",27,"rec","3",0,NA
"s8.dat","t28","AKILS",27,"rec","3",0,NA
"s8.dat","t90","GRANA",28,"rec","3",1,571
"s8.dat","t90","PTICA",28,"rec","3",1,571
"s8.dat","t110","RANAC",29,"rec","3",1,691
"s8.dat","t110","KLIKER",29,"rec","3",1,691
"s8.dat","t41","SUTATS",30,"rec","3",0,NA
"s8.dat","t41","ABOGET",30,"rec","3",0,NA
"s8.dat","t74","SREĆA",31,"rec","3",1,711
"s8.dat","t74","ODNOS",31,"rec","3",1,711
"s8.dat","t52","AKNUŠ",32,"rec","3",0,NA
"s8.dat","t52","NAZAF",32,"rec","3",0,NA
"s8.dat","t144","MASIT",33,"pseudorec","3",1,1142
"s8.dat","t144","SLANIB",33,"pseudorec","3",1,1142
"s8.dat","t162","BAROZ",34,"pseudorec","3",1,991
"s8.dat","t162","NAKOČ",34,"pseudorec","3",1,991
"s8.dat","t70","BRIGA",35,"rec","3",1,651
"s8.dat","t70","NAPOR",35,"rec","3",1,651
"s8.dat","t26","AJIMZ",36,"rec","3",0,NA
"s8.dat","t26","NALBAJ",36,"rec","3",0,NA
"s8.dat","t33","VIZOPO",37,"rec","3",1,831
"s8.dat","t33","EMONER",37,"rec","3",1,831
"s8.dat","t220","PERAĐ",38,"pseudorec","3",1,1442
"s8.dat","t220","BUMBAG",38,"pseudorec","3",1,1442
"s8.dat","t98","SLANJE",39,"rec","3",1,620
"s8.dat","t98","UŽITAK",39,"rec","3",1,620
"s8.dat","t171","OTKLOR",40,"pseudorec","3",1,761
"s8.dat","t171","FOKUJ",40,"pseudorec","3",1,761
"s8.dat","t85","KOLENO",41,"rec","3",1,641
"s8.dat","t85","PEPEO",41,"rec","3",1,641
"s8.dat","t236","UMWAF",42,"pseudorec","1",0,NA
"s8.dat","t236","HR~AN",42,"pseudorec","1",0,NA
"s8.dat","t136","TURBAH",43,"pseudorec","3",1,1182
"s8.dat","t136","AZBESČ",43,"pseudorec","3",1,1182
"s8.dat","t23","OLEDO",44,"rec","None",0,NA
"s8.dat","t23","OTALB",44,"rec","None",0,NA
"s8.dat","t37","ADŽUN",46,"rec","3",0,NA
"s8.dat","t37","ADUBOP",46,"rec","3",0,NA
"s8.dat","t27","ANETS",47,"rec","3",0,NA
"s8.dat","t27","OKELM",47,"rec","3",0,NA
"s8.dat","t77","TOČAK",48,"rec","3",1,982
"s8.dat","t77","KESTEN",48,"rec","3",1,982
"s8.dat","t38","AREFA",49,"rec","3",0,NA
"s8.dat","t38","AMGOD",49,"rec","3",0,NA
"s8.dat","t155","MIKROZ",50,"pseudorec","3",1,1492
"s8.dat","t155","KAUBOT",50,"pseudorec","3",1,1492
"s8.dat","t218","ROVAG",51,"pseudorec","1",0,NA
"s8.dat","t218","EPITEZ",51,"pseudorec","1",0,NA
"s8.dat","t149","KINIB",52,"pseudorec","3",1,1051
"s8.dat","t149","VISAR",52,"pseudorec","3",1,1051
"s8.dat","t122","PREGIT",53,"pseudorec","3",1,701
"s8.dat","t122","FETUP",53,"pseudorec","3",1,701
"s8.dat","t168","JELEP",54,"pseudorec","3",1,922
"s8.dat","t168","}UMEP",54,"pseudorec","3",1,922
"s8.dat","t42","OLGUR",55,"rec","3",0,NA
"s8.dat","t42","ROMAZ",55,"rec","3",0,NA
"s8.dat","t226","BALZAL",56,"pseudorec","3",1,1351
"s8.dat","t226","RITUAC",56,"pseudorec","3",1,1351
"s8.dat","t135","LEMUK",57,"pseudorec","3",1,851
"s8.dat","t135","FALUČ",57,"pseudorec","3",1,851
"s8.dat","t47","ĆANAPS",58,"rec","3",0,NA
"s8.dat","t47","ACEREP",58,"rec","3",0,NA
"s8.dat","t81","STRELA",59,"rec","3",1,641
"s8.dat","t81","KAMION",59,"rec","3",1,641
"s8.dat","t238","RASAL",60,"pseudorec","3",1,1091
"s8.dat","t238","JASTOM",60,"pseudorec","3",1,1091
"s8.dat","t141","VODNIB",61,"pseudorec","1",0,NA
"s8.dat","t141","CIMEC",61,"pseudorec","1",0,NA
"s8.dat","t191","BAMBUK",62,"pseudorec","3",1,1212
"s8.dat","t191","VERMUJ",62,"pseudorec","3",1,1212
"s8.dat","t128","TAJGUP",63,"pseudorec","1",0,NA
"s8.dat","t128","MASLAB",63,"pseudorec","1",0,NA
"s8.dat","t172","MASEF",64,"pseudorec","3",1,1082
"s8.dat","t172","LIMIR",64,"pseudorec","3",1,1082
"s8.dat","t199","BORDEP",65,"pseudorec","3",1,1112
"s8.dat","t199","KLIPAĆ",65,"pseudorec","3",1,1112
"s8.dat","t113","ALATKA",66,"rec","3",1,741
"s8.dat","t113","ZEBRA",66,"rec","3",1,741
"s8.dat","t73","ZAKON",67,"rec","3",1,601
"s8.dat","t73","ISTINA",67,"rec","3",1,601
"s8.dat","t142","ZUBID",68,"pseudorec","3",1,992
"s8.dat","t142","KEDAP",68,"pseudorec","3",1,992
"s8.dat","t109","KIOSK",69,"rec","3",1,721
"s8.dat","t109","LAVOR",69,"rec","3",1,721
"s8.dat","t8","AVAJOP",70,"rec","None",0,NA
"s8.dat","t8","ADVARP",70,"rec","None",0,NA
"s8.dat","t91","UCENA",72,"rec","3",1,1292
"s8.dat","t91","NABOJ",72,"rec","3",1,1292
"s8.dat","t143","BRLOF",73,"pseudorec","1",0,NA
"s8.dat","t143","BATAZ",73,"pseudorec","1",0,NA
"s8.dat","t19","ARIKES",74,"rec","3",0,NA
"s8.dat","t19","AJIKAR",74,"rec","3",0,NA
"s8.dat","t229","REBUL",75,"pseudorec","3",1,1152
"s8.dat","t229","NABOH",75,"pseudorec","3",1,1152
"s8.dat","t12","RIMEN",76,"rec","3",0,NA
"s8.dat","t12","ĆOMOP",76,"rec","3",0,NA
"s8.dat","t147","PATAR",77,"pseudorec","3",1,681
"s8.dat","t147","VELUT",77,"pseudorec","3",1,681
"s8.dat","t118","RERNA",78,"rec","3",1,701
"s8.dat","t118","KAČKET",78,"rec","3",1,701
"s8.dat","t94","TRENJE",79,"rec","3",1,1402
"s8.dat","t94","DEOBA",79,"rec","3",1,1402
"s8.dat","t190","ŠVERG",80,"pseudorec","3",1,901
"s8.dat","t190","METAT",80,"pseudorec","3",1,901
"s8.dat","t159","MALEG",81,"pseudorec","3",1,1331
"s8.dat","t159","MADAZ",81,"pseudorec","3",1,1331
"s8.dat","t116","KONJAK",82,"rec","3",1,1112
"s8.dat","t116","ČAPLJA",82,"rec","3",1,1112
"s8.dat","t160","{AFRAK",83,"pseudorec","3",1,1041
"s8.dat","t160","GEOLOT",83,"pseudorec","3",1,1041
"s8.dat","t203","TAPIZ",84,"pseudorec","3",1,1101
"s8.dat","t203","KONDOP",84,"pseudorec","3",1,1101
"s8.dat","t53","ALCINŠ",85,"rec","3",0,NA
"s8.dat","t53","AMALAS",85,"rec","3",0,NA
"s8.dat","t209","ARGOP",86,"pseudorec","1",0,NA
"s8.dat","t209","HARAK",86,"pseudorec","1",0,NA
"s8.dat","t67","SEZONA",87,"rec","3",1,1342
"s8.dat","t67","PROPIS",87,"rec","3",1,1342
"s8.dat","t219","POKOB",88,"pseudorec","3",1,1312
"s8.dat","t219","REDAF",88,"pseudorec","3",1,1312
"s8.dat","t175","UDOVAL",89,"pseudorec","1",0,NA
"s8.dat","t175","AKCENAŠ",89,"pseudorec","1",0,NA
"s8.dat","t64","PRETNJA",90,"rec","3",1,741
"s8.dat","t64","MILOST",90,"rec","3",1,741
"s8.dat","t57","RESKE",91,"rec","3",0,NA
"s8.dat","t57","SOKOK",91,"rec","3",0,NA
"s8.dat","t4","AREMAN",92,"rec","3",0,NA
"s8.dat","t4","ATEVSO",92,"rec","3",0,NA
"s8.dat","t223","OPIQAL",93,"pseudorec","3",1,972
"s8.dat","t223","IZOTOC",93,"pseudorec","3",1,972
"s8.dat","t137","POLEZ",94,"pseudorec","1",0,NA
"s8.dat","t137","STICAP",94,"pseudorec","1",0,NA
"s8.dat","t88","ZGRADA",95,"rec","3",1,721
"s8.dat","t88","KNJIGA",95,"rec","3",1,721
"s8.dat","t225","BULDOF",96,"pseudorec","1",0,NA
"s8.dat","t225","TUMOČ",96,"pseudorec","1",0,NA
"s8.dat","t58","EZAKAM",97,"rec","3",1,1482
"s8.dat","t58","ANANAB",97,"rec","3",1,1482
"s8.dat","t201","CIKLOP",98,"pseudorec","3",1,1041
"s8.dat","t201","DESPON",98,"pseudorec","3",1,1041
"s8.dat","t83","KLUPA",99,"rec","3",1,831
"s8.dat","t83","ZAVESA",99,"rec","3",1,831
"s8.dat","t233","DRZNIL",100,"pseudorec","3",1,1252
"s8.dat","t233","NAMAG",100,"pseudorec","3",1,1252
"s8.dat","t78","KORITO",101,"rec","3",1,681
"s8.dat","t78","JASTUK",101,"rec","3",1,681
"s8.dat","t40","TKEPSA",102,"rec","3",0,NA
"s8.dat","t40","TLOVER",102,"rec","3",0,NA
"s8.dat","t11","SONAZ",103,"rec","3",1,1082
"s8.dat","t11","OASIMS",103,"rec","3",1,1082
"s8.dat","t14","OASOP",104,"rec","3",0,NA
"s8.dat","t14","HARTS",104,"rec","3",0,NA
"s8.dat","t39","AMERT",105,"rec","3",1,1332
"s8.dat","t39","AKUOP",105,"rec","3",1,1332
"s8.dat","t184","BUBWAC",106,"pseudorec","3",1,922
"s8.dat","t184","JEDWAZ",106,"pseudorec","3",1,922
"s8.dat","t87","PESAK",107,"rec","3",1,741
"s8.dat","t87","STAKLO",107,"rec","3",1,741
"s8.dat","t165","KARMIG",108,"pseudorec","3",1,1141
"s8.dat","t165","SIRUL",108,"pseudorec","3",1,1141
"s8.dat","t106","JOGURT",109,"rec","3",1,871
"s8.dat","t106","KENGUR",109,"rec","3",1,871
"s8.dat","t59","NIFLED",110,"rec","None",0,NA
"s8.dat","t59","AČUPAP",110,"rec","None",0,NA
"s8.dat","t105","LOGIKA",112,"rec","3",1,611
"s8.dat","t105","OPREZ",112,"rec","3",1,611
"s8.dat","t154","REZOL",113,"pseudorec","3",1,1002
"s8.dat","t154","SKRON",113,"pseudorec","3",1,1002
"s8.dat","t16","ADOGAJ",114,"rec","3",0,NA
"s8.dat","t16","AJITUK",114,"rec","3",0,NA
"s8.dat","t179","PETLIR",115,"pseudorec","1",0,NA
"s8.dat","t179","KANTAC",115,"pseudorec","1",0,NA
"s8.dat","t101","DOMET",116,"rec","3",1,1061
"s8.dat","t101","ISPAD",116,"rec","3",1,1061
"s8.dat","t84","SVEĆA",117,"rec","3",1,841
"s8.dat","t84","ŠKOLJKA",117,"rec","3",1,841
"s8.dat","t36","ALIDI",118,"rec","3",1,1463
"s8.dat","t36","SLUPMI",118,"rec","3",1,1463
