Target;Prime;ID;hand;age;gender;resp;RTs;resp_corr;accuracy
grite;calza;59;DX;22;F;0;0,59205;0;1
grite;calza;43;DX;22;M;1;0,447075;0;0
grite;calza;74;DX;24;M;0;0,90206;0;1
grite;calza;69;DX;24;F;1;0,665495;0;0
grite;calza;58;DX;33;F;0;0,650515;0;1
grite;calza;46;DX;22;F;1;0,44102;0;0
grite;calza;3;DX;21;F;0;0,63702;0;1
grite;calza;37;DX;20;F;0;0,770915;0;1
grite;calza;38;DX;20;F;0;0,61146;0;1
grite;calza;71;DX;21;M;0;0,518035;0;1
grite;calza;65;DX;35;F;0;0,917385;0;1
grite;calza;7;DX;21;F;0;0,62623;0;1
grite;calza;25;DX;21;F;0;0,66469;0;1
grite;calza;11;DX;23;M;0;1,665875;0;1
grite;calza;68;DX;23;F;0;0,94875;0;1
grite;calza;45;DX;21;F;0;0,67341;0;1
grite;calza;22;DX;23;F;0;1,077025;0;1
grite;calza;40;DX;23;F;0;0,928;0;1
grite;calza;56;SX;22;M;0;0,99075;0;1
grite;calza;70;DX;24;F;0;0,572855;0;1
grite;calza;30;DX;27;F;1;0,019555;0;0
grite;calza;9;DX;26;F;0;0,729945;0;1
grite;calza;13;DX;20;M;0;0,573265;0;1
grite;calza;60;DX;20;F;0;0,629225;0;1
grite;calza;36;DX;21;M;0;0,660825;0;1
grite;calza;32;DX;24;F;0;0,536965;0;1
grite;calza;24;DX;22;F;0;0,747695;0;1
grite;calza;64;DX;24;M;0;0,547585;0;1
grite;calza;26;DX;21;F;0;1,360555;0;1
grite;calza;52;DX;22;F;0;0,514;0;1
grite;calza;61;DX;25;M;0;0,79758;0;1
grite;calza;27;DX;22;F;0;0,702055;0;1
grite;calza;31;DX;27;F;0;0,71629;0;1
grite;calza;50;DX;22;F;1;0,491;0;0
grite;calza;44;DX;24;M;0;0,7824;0;1
grite;calza;6;DX;30;F;0;0,69967;0;1
grite;calza;29;DX;24;F;0;0,751925;0;1
grite;calza;20;DX;22;F;0;0,72793;0;1
grite;calza;63;DX;22;F;0;0,785945;0;1
grite;calza;66;SX;23;F;0;1,101935;0;1
grite;calza;49;DX;21;F;0;0,804035;0;1
grite;calza;47;DX;22;F;0;0,549615;0;1
grite;calza;53;DX;25;F;0;0,502825;0;1
grite;calza;18;DX;23;F;0;0,613905;0;1
grite;calza;12;DX;23;M;0;0,548775;0;1
grite;calza;35;DX;23;m;0;0,607;0;1
grite;calza;16;DX;27;F;0;0,614205;0;1
grite;calza;42;DX;23;M;0;1,42723;0;1
grite;calza;17;DX;23;F;0;0,71427;0;1
grite;calza;1;DX;21;M;0;0,823;0;1
grite;calza;2;DX;27;F;0;0,588;0;1
grite;calza;54;DX;26;F;0;2,937235;0;1
grite;calza;8;SX;21;F;0;0,824325;0;1
grite;calza;41;DX;23;M;0;0,755105;0;1
grite;calza;75;DX;24;F;0;0,806685;0;1
grite;calza;62;SX;24;M;0;0,65477;0;1
grite;calza;67;DX;24;M;0;0,664685;0;1
grite;calza;4;DX;30;M;0;0,68359;0;1
grite;calza;48;DX;21;F;0;0,84809;0;1
grite;calza;14;DX;21;M;0;0,845;0;1
grite;calza;28;DX;24;F;0;0,65;0;1
grite;calza;73;SX;21;F;0;0,52525;0;1
grite;calza;10;DX;23;F;1;0,363675;0;0
infezione;pavimento;54;DX;26;F;1;0,61071;1;1
infezione;pavimento;10;DX;23;F;1;0,4484;1;1
infezione;pavimento;50;DX;22;F;1;0,152;1;1
infezione;pavimento;20;DX;22;F;1;0,55555;1;1
infezione;pavimento;27;DX;22;F;1;0,725055;1;1
infezione;pavimento;52;DX;22;F;1;0,601;1;1
infezione;pavimento;46;DX;22;F;1;0,554985;1;1
infezione;pavimento;55;DX;20;F;1;0,80824;1;1
infezione;pavimento;71;DX;21;M;1;0,512595;1;1
infezione;pavimento;17;DX;23;F;1;0,667105;1;1
infezione;pavimento;33;DX;22;M;1;0,549;1;1
infezione;pavimento;68;DX;23;F;1;0,716305;1;1
infezione;pavimento;28;DX;24;F;1;0,632;1;1
infezione;pavimento;15;DX;23;F;1;0,58593;1;1
infezione;pavimento;11;DX;23;M;1;1,39858;1;1
infezione;pavimento;73;SX;21;F;1;0,46988;1;1
infezione;pavimento;14;DX;21;M;1;0,652;1;1
infezione;pavimento;67;DX;24;M;1;0,463265;1;1
infezione;pavimento;6;DX;30;F;1;0,738815;1;1
infezione;pavimento;66;SX;23;F;1;0,600375;1;1
infezione;pavimento;70;DX;24;F;1;0,639625;1;1
infezione;pavimento;22;DX;23;F;1;0,536175;1;1
infezione;pavimento;64;DX;24;M;1;0,73636;1;1
infezione;pavimento;30;DX;27;F;1;0,545655;1;1
infezione;pavimento;41;DX;23;M;1;0,819875;1;1
infezione;pavimento;65;DX;35;F;1;0,70054;1;1
infezione;pavimento;47;DX;22;F;1;0,52231;1;1
infezione;pavimento;58;DX;33;F;1;0,662595;1;1
infezione;pavimento;60;DX;20;F;1;2,00462;1;1
infezione;pavimento;25;DX;21;F;1;0,673925;1;1
infezione;pavimento;9;DX;26;F;1;0,85912;1;1
infezione;pavimento;63;DX;22;F;1;0,827145;1;1
infezione;pavimento;72;DX;20;F;1;0,572;1;1
infezione;pavimento;45;DX;21;F;1;0,274785;1;1
infezione;pavimento;42;DX;23;M;1;0,805825;1;1
infezione;pavimento;61;DX;25;M;1;0,677635;1;1
infezione;pavimento;62;SX;24;M;1;0,659925;1;1
infezione;pavimento;23;DX;22;M;1;1,1354;1;1
infezione;pavimento;74;DX;24;M;1;0,847445;1;1
infezione;pavimento;1;DX;21;M;1;0,717;1;1
infezione;pavimento;36;DX;21;M;1;0,672265;1;1
infezione;pavimento;59;DX;22;F;1;0,73002;1;1
infezione;pavimento;5;DX;24;F;0;0,72456;1;0
infezione;pavimento;29;DX;24;F;1;0,65003;1;1
infezione;pavimento;21;DX;24;F;1;0,61759;1;1
infezione;pavimento;18;DX;23;F;1;0,417715;1;1
infezione;pavimento;49;DX;21;F;1;0,700665;1;1
infezione;pavimento;13;DX;20;M;1;0,030625;1;1
infezione;pavimento;69;DX;24;F;1;0,62246;1;1
infezione;pavimento;37;DX;20;F;1;0,728915;1;1
infezione;pavimento;16;DX;27;F;1;0,614725;1;1
infezione;pavimento;51;DX;25;M;1;0,562655;1;1
infezione;pavimento;26;DX;21;F;1;0,7387;1;1
infezione;pavimento;24;DX;22;F;1;0,71484;1;1
infezione;pavimento;38;DX;20;F;1;0,749095;1;1
infezione;pavimento;2;DX;27;F;1;0,687;1;1
infezione;pavimento;75;DX;24;F;1;0,733095;1;1
infezione;pavimento;8;SX;21;F;1;0,602805;1;1
infezione;pavimento;40;DX;23;F;1;0,767;1;1
infezione;pavimento;35;DX;23;m;1;0,754;1;1
infezione;pavimento;12;DX;23;M;1;0,608895;1;1
infezione;pavimento;34;DX;22;F;1;0,22033;1;1
infezione;pavimento;56;SX;22;M;1;0,84093;1;1
infezione;pavimento;31;DX;27;F;0;0,648625;1;0
infezione;pavimento;19;DX;20;F;1;0,75107;1;1
infezione;pavimento;32;DX;24;F;1;0,566915;1;1
infezione;pavimento;53;DX;25;F;1;0,64579;1;1
infezione;pavimento;7;DX;21;F;1;0,599215;1;1
infezione;pavimento;57;DX;29;F;1;0,755225;1;1
infezione;pavimento;39;DX;28;F;1;0,753155;1;1
infezione;pavimento;3;DX;21;F;1;0,573765;1;1
infezione;pavimento;48;DX;21;F;1;0,952125;1;1
infezione;pavimento;44;DX;24;M;1;0,570625;1;1
infezione;pavimento;43;DX;22;M;0;0,48486;1;0
infezione;pavimento;4;DX;30;M;1;0,599065;1;1
insalata;orchestra;33;DX;22;M;1;0,698;1;1
insalata;orchestra;11;DX;23;M;1;0,98873;1;1
insalata;orchestra;5;DX;24;F;1;0,151285;1;1
insalata;orchestra;27;DX;22;F;1;0,47981;1;1
insalata;orchestra;22;DX;23;F;1;0,58075;1;1
insalata;orchestra;46;DX;22;F;1;0,797625;1;1
insalata;orchestra;38;DX;20;F;1;0,64838;1;1
insalata;orchestra;50;DX;22;F;1;0,035;1;1
insalata;orchestra;48;DX;21;F;1;1,713495;1;1
insalata;orchestra;53;DX;25;F;1;0,516425;1;1
insalata;orchestra;12;DX;23;M;1;0,598085;1;1
insalata;orchestra;9;DX;26;F;1;0,647735;1;1
insalata;orchestra;7;DX;21;F;1;0,53637;1;1
insalata;orchestra;68;DX;23;F;1;0,613815;1;1
insalata;orchestra;29;DX;24;F;1;0,63373;1;1
insalata;orchestra;24;DX;22;F;1;0,589205;1;1
insalata;orchestra;45;DX;21;F;1;0,38277;1;1
insalata;orchestra;18;DX;23;F;1;0,662305;1;1
insalata;orchestra;39;DX;28;F;1;0,617925;1;1
insalata;orchestra;54;DX;26;F;1;0,44779;1;1
insalata;orchestra;19;DX;20;F;1;0,657375;1;1
insalata;orchestra;51;DX;25;M;1;0,628485;1;1
insalata;orchestra;44;DX;24;M;1;0,698085;1;1
insalata;orchestra;58;DX;33;F;1;0,579295;1;1
insalata;orchestra;66;SX;23;F;1;0,517615;1;1
insalata;orchestra;13;DX;20;M;1;0,804245;1;1
insalata;orchestra;30;DX;27;F;1;0,53408;1;1
insalata;orchestra;64;DX;24;M;1;0,666055;1;1
insalata;orchestra;10;DX;23;F;1;0,521405;1;1
insalata;orchestra;26;DX;21;F;0;0,77093;1;0
insalata;orchestra;21;DX;24;F;1;0,53323;1;1
insalata;orchestra;41;DX;23;M;1;0,69333;1;1
insalata;orchestra;6;DX;30;F;1;0,586045;1;1
insalata;orchestra;65;DX;35;F;1;0,58694;1;1
insalata;orchestra;8;SX;21;F;1;0,737405;1;1
insalata;orchestra;73;SX;21;F;1;0,515325;1;1
insalata;orchestra;4;DX;30;M;1;0,668885;1;1
insalata;orchestra;57;DX;29;F;1;0,83338;1;1
insalata;orchestra;59;DX;22;F;1;0,53155;1;1
insalata;orchestra;55;DX;20;F;1;0,612935;1;1
insalata;orchestra;47;DX;22;F;1;0,366845;1;1
insalata;orchestra;23;DX;22;M;1;0,83622;1;1
insalata;orchestra;74;DX;24;M;1;0,96308;1;1
insalata;orchestra;35;DX;23;m;1;0,855;1;1
insalata;orchestra;72;DX;20;F;1;0,598;1;1
insalata;orchestra;62;SX;24;M;1;0,45737;1;1
insalata;orchestra;36;DX;21;M;1;0,76742;1;1
insalata;orchestra;67;DX;24;M;1;0,351285;1;1
insalata;orchestra;63;DX;22;F;1;0,739005;1;1
insalata;orchestra;31;DX;27;F;1;0,61503;1;1
insalata;orchestra;60;DX;20;F;1;0,873095;1;1
insalata;orchestra;32;DX;24;F;1;0,61903;1;1
insalata;orchestra;69;DX;24;F;1;0,603595;1;1
insalata;orchestra;52;DX;22;F;1;0,578;1;1
insalata;orchestra;17;DX;23;F;1;0,550785;1;1
insalata;orchestra;15;DX;23;F;1;0,635;1;1
insalata;orchestra;16;DX;27;F;1;0,58499;1;1
insalata;orchestra;70;DX;24;F;1;0,57552;1;1
insalata;orchestra;42;DX;23;M;;;1;
insalata;orchestra;61;DX;25;M;1;0,644465;1;1
insalata;orchestra;34;DX;22;F;1;0,08367;1;1
insalata;orchestra;56;SX;22;M;1;0,47565;1;1
insalata;orchestra;37;DX;20;F;1;0,631425;1;1
insalata;orchestra;2;DX;27;F;1;0,747;1;1
insalata;orchestra;20;DX;22;F;1;0,45959;1;1
insalata;orchestra;43;DX;22;M;1;0,530355;1;1
insalata;orchestra;3;DX;21;F;1;0,599685;1;1
insalata;orchestra;14;DX;21;M;1;1,011;1;1
insalata;orchestra;75;DX;24;F;1;0,62171;1;1
insalata;orchestra;49;DX;21;F;1;0,86326;1;1
insalata;orchestra;25;DX;21;F;1;0,48144;1;1
insalata;orchestra;40;DX;23;F;1;0,668;1;1
insalata;orchestra;71;DX;21;M;1;0,55825;1;1
insalata;orchestra;28;DX;24;F;1;0,598;1;1
insalata;orchestra;1;DX;21;M;1;0,8;1;1
laca;cibo;41;DX;23;M;0;0,680465;0;1
laca;cibo;74;DX;24;M;0;0,835495;0;1
laca;cibo;3;DX;21;F;0;0,59908;0;1
laca;cibo;42;DX;23;M;0;0,721815;0;1
laca;cibo;28;DX;24;F;0;0,649;0;1
laca;cibo;25;DX;21;F;1;0,583565;0;0
laca;cibo;47;DX;22;F;0;0,640855;0;1
laca;cibo;64;DX;24;M;0;0,64318;0;1
laca;cibo;14;DX;21;M;0;0,813;0;1
laca;cibo;60;DX;20;F;0;0,73337;0;1
laca;cibo;35;DX;23;m;0;1,031;0;1
laca;cibo;73;SX;21;F;0;0,64772;0;1
laca;cibo;36;DX;21;M;0;0,63602;0;1
laca;cibo;4;DX;30;M;0;0,673185;0;1
laca;cibo;72;DX;20;F;0;0,759;0;1
laca;cibo;22;DX;23;F;0;0,71233;0;1
laca;cibo;34;DX;22;F;1;0,412335;0;0
laca;cibo;59;DX;22;F;0;0,79818;0;1
laca;cibo;39;DX;28;F;1;0,49461;0;0
laca;cibo;46;DX;22;F;0;0,55961;0;1
laca;cibo;71;DX;21;M;0;0,578295;0;1
laca;cibo;44;DX;24;M;0;0,61405;0;1
laca;cibo;61;DX;25;M;0;0,686835;0;1
laca;cibo;43;DX;22;M;0;0,555825;0;1
laca;cibo;51;DX;25;M;0;0,72277;0;1
laca;cibo;2;DX;27;F;0;0,875;0;1
laca;cibo;1;DX;21;M;0;1,667;0;1
laca;cibo;38;DX;20;F;0;0,8369;0;1
laca;cibo;50;DX;22;F;0;0,567;0;1
laca;cibo;52;DX;22;F;0;0,698;0;1
laca;cibo;48;DX;21;F;0;0,932555;0;1
laca;cibo;8;SX;21;F;0;0,688665;0;1
laca;cibo;67;DX;24;M;0;0,935825;0;1
laca;cibo;58;DX;33;F;0;0,7024;0;1
laca;cibo;21;DX;24;F;1;0,532185;0;0
laca;cibo;70;DX;24;F;0;0,561245;0;1
laca;cibo;65;DX;35;F;0;0,702215;0;1
laca;cibo;9;DX;26;F;0;0,859995;0;1
laca;cibo;30;DX;27;F;0;0,85018;0;1
laca;cibo;33;DX;22;M;0;0,584;0;1
laca;cibo;13;DX;20;M;0;0,98377;0;1
laca;cibo;11;DX;23;M;0;1,342515;0;1
laca;cibo;16;DX;27;F;0;0,817045;0;1
laca;cibo;63;DX;22;F;0;0,767335;0;1
laca;cibo;29;DX;24;F;0;0,7519;0;1
laca;cibo;27;DX;22;F;0;0,772865;0;1
laca;cibo;6;DX;30;F;0;0,78661;0;1
laca;cibo;23;DX;22;M;0;0,785565;0;1
laca;cibo;19;DX;20;F;0;0,642875;0;1
laca;cibo;40;DX;23;F;0;1,088;0;1
laca;cibo;62;SX;24;M;0;0,535685;0;1
laca;cibo;54;DX;26;F;0;0,68367;0;1
laca;cibo;31;DX;27;F;0;0,681745;0;1
laca;cibo;75;DX;24;F;0;0,807975;0;1
laca;cibo;66;SX;23;F;0;0,66802;0;1
laca;cibo;57;DX;29;F;0;0,784945;0;1
laca;cibo;56;SX;22;M;0;0,59203;0;1
laca;cibo;45;DX;21;F;0;0,86946;0;1
laca;cibo;49;DX;21;F;1;0,720015;0;0
laca;cibo;55;DX;20;F;0;0,96662;0;1
laca;cibo;10;DX;23;F;0;0,45634;0;1
laca;cibo;18;DX;23;F;0;0,590505;0;1
laca;cibo;32;DX;24;F;0;0,535945;0;1
laca;cibo;37;DX;20;F;0;0,87072;0;1
laca;cibo;26;DX;21;F;0;1,151175;0;1
laca;cibo;5;DX;24;F;1;0,526825;0;0
laca;cibo;17;DX;23;F;0;0,630045;0;1
laca;cibo;24;DX;22;F;0;0,68094;0;1
laca;cibo;20;DX;22;F;0;0,91864;0;1
laca;cibo;53;DX;25;F;0;0,50002;0;1
laca;cibo;69;DX;24;F;1;0,531915;0;0
laca;cibo;15;DX;23;F;0;0,57178;0;1
laca;cibo;12;DX;23;M;0;0,548405;0;1
laca;cibo;68;DX;23;F;0;0,880175;0;1
laca;cibo;7;DX;21;F;0;0,58284;0;1
lago;arma;29;DX;24;F;1;0,51972;1;1
lago;arma;70;DX;24;F;1;0,553695;1;1
lago;arma;9;DX;26;F;1;0,609965;1;1
lago;arma;24;DX;22;F;1;0,56316;1;1
lago;arma;21;DX;24;F;1;0,45525;1;1
lago;arma;43;DX;22;M;1;0,409835;1;1
lago;arma;30;DX;27;F;1;0,586655;1;1
lago;arma;60;DX;20;F;1;0,59063;1;1
lago;arma;75;DX;24;F;1;0,5944;1;1
lago;arma;57;DX;29;F;1;0,604315;1;1
lago;arma;1;DX;21;M;1;0,73;1;1
lago;arma;48;DX;21;F;1;0,817345;1;1
lago;arma;54;DX;26;F;1;0,4651;1;1
lago;arma;56;SX;22;M;1;0,56346;1;1
lago;arma;2;DX;27;F;1;0,569;1;1
lago;arma;66;SX;23;F;1;0,61111;1;1
lago;arma;17;DX;23;F;1;0,51385;1;1
lago;arma;68;DX;23;F;1;0,56589;1;1
lago;arma;34;DX;22;F;1;0,358945;1;1
lago;arma;69;DX;24;F;1;0,57985;1;1
lago;arma;5;DX;24;F;1;0,02666;1;1
lago;arma;25;DX;21;F;0;0,59739;1;0
lago;arma;59;DX;22;F;1;0,760255;1;1
lago;arma;26;DX;21;F;1;1,196235;1;1
lago;arma;14;DX;21;M;1;0,431;1;1
lago;arma;63;DX;22;F;1;0,616095;1;1
lago;arma;61;DX;25;M;1;0,44922;1;1
lago;arma;19;DX;20;F;1;0,5598;1;1
lago;arma;49;DX;21;F;1;0,485795;1;1
lago;arma;27;DX;22;F;1;0,50647;1;1
lago;arma;62;SX;24;M;1;0,59116;1;1
lago;arma;11;DX;23;M;1;0,7549;1;1
lago;arma;20;DX;22;F;1;0,459055;1;1
lago;arma;55;DX;20;F;1;0,872745;1;1
lago;arma;44;DX;24;M;1;0,559975;1;1
lago;arma;46;DX;22;F;1;0,534735;1;1
lago;arma;71;DX;21;M;0;0,61349;1;0
lago;arma;73;SX;21;F;1;0,449955;1;1
lago;arma;65;DX;35;F;1;0,61729;1;1
lago;arma;8;SX;21;F;1;1,326735;1;1
lago;arma;64;DX;24;M;1;1,000055;1;1
lago;arma;32;DX;24;F;1;0,550035;1;1
lago;arma;52;DX;22;F;1;0,951;1;1
lago;arma;13;DX;20;M;1;0,495045;1;1
lago;arma;7;DX;21;F;1;0,579315;1;1
lago;arma;74;DX;24;M;1;0,41301;1;1
lago;arma;3;DX;21;F;1;0,48255;1;1
lago;arma;72;DX;20;F;1;0,571;1;1
lago;arma;51;DX;25;M;1;0,6065;1;1
lago;arma;6;DX;30;F;1;0,8031;1;1
lago;arma;37;DX;20;F;1;0,5903;1;1
lago;arma;41;DX;23;M;1;0,75916;1;1
lago;arma;50;DX;22;F;1;0,547;1;1
lago;arma;40;DX;23;F;1;0,647;1;1
lago;arma;15;DX;23;F;1;0,51082;1;1
lago;arma;67;DX;24;M;1;0,751345;1;1
lago;arma;22;DX;23;F;1;0,522325;1;1
lago;arma;42;DX;23;M;1;0,707435;1;1
lago;arma;23;DX;22;M;1;1,98876;1;1
lago;arma;10;DX;23;F;1;0,514855;1;1
lago;arma;35;DX;23;m;1;0,646;1;1
lago;arma;12;DX;23;M;1;0,45316;1;1
lago;arma;53;DX;25;F;1;0,54658;1;1
lago;arma;33;DX;22;M;1;1,066;1;1
lago;arma;28;DX;24;F;1;0,666;1;1
lago;arma;18;DX;23;F;1;0,51717;1;1
lago;arma;38;DX;20;F;1;0,66877;1;1
lago;arma;16;DX;27;F;1;0,4566;1;1
lago;arma;47;DX;22;F;1;0,759285;1;1
lago;arma;39;DX;28;F;1;0,46649;1;1
lago;arma;31;DX;27;F;1;0,64973;1;1
lago;arma;45;DX;21;F;1;0,36366;1;1
lago;arma;36;DX;21;M;1;0,629085;1;1
lago;arma;58;DX;33;F;1;0,51797;1;1
lago;arma;4;DX;30;M;1;0,533595;1;1
laureato;bandiera;21;DX;24;F;1;0,59998;1;1
laureato;bandiera;53;DX;25;F;1;0,619025;1;1
laureato;bandiera;29;DX;24;F;1;0,716385;1;1
laureato;bandiera;36;DX;21;M;1;0,723655;1;1
laureato;bandiera;54;DX;26;F;1;0,580215;1;1
laureato;bandiera;6;DX;30;F;1;0,535225;1;1
laureato;bandiera;18;DX;23;F;1;0,703735;1;1
laureato;bandiera;67;DX;24;M;1;0,662035;1;1
laureato;bandiera;5;DX;24;F;1;0,790255;1;1
laureato;bandiera;23;DX;22;M;1;0,56527;1;1
laureato;bandiera;41;DX;23;M;1;0,69932;1;1
laureato;bandiera;24;DX;22;F;1;0,700275;1;1
laureato;bandiera;27;DX;22;F;1;0,577625;1;1
laureato;bandiera;43;DX;22;M;1;0,66844;1;1
laureato;bandiera;62;SX;24;M;1;0,64764;1;1
laureato;bandiera;75;DX;24;F;1;0,62331;1;1
laureato;bandiera;9;DX;26;F;1;0,81662;1;1
laureato;bandiera;35;DX;23;m;1;0,774;1;1
laureato;bandiera;50;DX;22;F;0;0,545;1;0
laureato;bandiera;31;DX;27;F;1;0,64805;1;1
laureato;bandiera;14;DX;21;M;1;0,568;1;1
laureato;bandiera;13;DX;20;M;1;0,575345;1;1
laureato;bandiera;68;DX;23;F;1;0,51468;1;1
laureato;bandiera;44;DX;24;M;1;0,635945;1;1
laureato;bandiera;37;DX;20;F;1;0,675465;1;1
laureato;bandiera;69;DX;24;F;1;0,90097;1;1
laureato;bandiera;52;DX;22;F;1;0,532;1;1
laureato;bandiera;33;DX;22;M;1;0,649;1;1
laureato;bandiera;20;DX;22;F;1;0,54257;1;1
laureato;bandiera;1;DX;21;M;1;1,938;1;1
laureato;bandiera;26;DX;21;F;1;1,02781;1;1
laureato;bandiera;38;DX;20;F;1;0,78224;1;1
laureato;bandiera;42;DX;23;M;1;0,60547;1;1
laureato;bandiera;11;DX;23;M;1;1,31619;1;1
laureato;bandiera;66;SX;23;F;1;0,601525;1;1
laureato;bandiera;30;DX;27;F;1;0,60848;1;1
laureato;bandiera;45;DX;21;F;1;0,645585;1;1
laureato;bandiera;65;DX;35;F;1;0,63307;1;1
laureato;bandiera;56;SX;22;M;1;0,74036;1;1
laureato;bandiera;57;DX;29;F;0;0,67256;1;0
laureato;bandiera;72;DX;20;F;1;0,738;1;1
laureato;bandiera;39;DX;28;F;1;0,728095;1;1
laureato;bandiera;34;DX;22;F;1;0,60623;1;1
laureato;bandiera;59;DX;22;F;1;1,14686;1;1
laureato;bandiera;22;DX;23;F;1;0,61655;1;1
laureato;bandiera;3;DX;21;F;1;0,631235;1;1
laureato;bandiera;73;SX;21;F;1;0,51474;1;1
laureato;bandiera;32;DX;24;F;1;0,64091;1;1
laureato;bandiera;28;DX;24;F;1;0,804;1;1
laureato;bandiera;61;DX;25;M;1;0,599585;1;1
laureato;bandiera;47;DX;22;F;1;0,57336;1;1
laureato;bandiera;15;DX;23;F;1;0,57118;1;1
laureato;bandiera;7;DX;21;F;1;0,580205;1;1
laureato;bandiera;8;SX;21;F;1;0,81819;1;1
laureato;bandiera;71;DX;21;M;1;0,591035;1;1
laureato;bandiera;70;DX;24;F;1;1,16422;1;1
laureato;bandiera;19;DX;20;F;1;0,5843;1;1
laureato;bandiera;25;DX;21;F;1;0,57801;1;1
laureato;bandiera;60;DX;20;F;1;0,505875;1;1
laureato;bandiera;4;DX;30;M;1;0,60245;1;1
laureato;bandiera;12;DX;23;M;1;0,54835;1;1
laureato;bandiera;2;DX;27;F;1;0,687;1;1
laureato;bandiera;48;DX;21;F;1;0,68046;1;1
laureato;bandiera;64;DX;24;M;1;0,655885;1;1
laureato;bandiera;51;DX;25;M;1;0,587955;1;1
laureato;bandiera;40;DX;23;F;1;1,857;1;1
laureato;bandiera;46;DX;22;F;1;0,54096;1;1
laureato;bandiera;63;DX;22;F;1;0,649435;1;1
laureato;bandiera;58;DX;33;F;1;0,519235;1;1
laureato;bandiera;49;DX;21;F;1;0,670525;1;1
laureato;bandiera;17;DX;23;F;1;0,58073;1;1
laureato;bandiera;10;DX;23;F;1;0,534545;1;1
laureato;bandiera;16;DX;27;F;1;0,57623;1;1
laureato;bandiera;55;DX;20;F;1;0,63197;1;1
laureato;bandiera;74;DX;24;M;1;0,609125;1;1
libro;festa;62;SX;24;M;1;0,53399;1;1
libro;festa;12;DX;23;M;1;0,53303;1;1
libro;festa;10;DX;23;F;1;0,53196;1;1
libro;festa;31;DX;27;F;1;0,55171;1;1
libro;festa;64;DX;24;M;1;0,688305;1;1
libro;festa;15;DX;23;F;1;0,6388;1;1
libro;festa;14;DX;21;M;1;0,969;1;1
libro;festa;2;DX;27;F;1;0,563;1;1
libro;festa;36;DX;21;M;1;0,91871;1;1
libro;festa;57;DX;29;F;1;0,60129;1;1
libro;festa;54;DX;26;F;1;0,519965;1;1
libro;festa;24;DX;22;F;1;0,617615;1;1
libro;festa;74;DX;24;M;1;0,49329;1;1
libro;festa;59;DX;22;F;1;0,510505;1;1
libro;festa;66;SX;23;F;1;0,629475;1;1
libro;festa;44;DX;24;M;1;0,58618;1;1
libro;festa;27;DX;22;F;1;0,733165;1;1
libro;festa;25;DX;21;F;1;0,43374;1;1
libro;festa;72;DX;20;F;1;0,49;1;1
libro;festa;9;DX;26;F;1;0,65033;1;1
libro;festa;21;DX;24;F;1;0,532465;1;1
libro;festa;58;DX;33;F;1;0,57038;1;1
libro;festa;43;DX;22;M;1;0,54639;1;1
libro;festa;40;DX;23;F;1;0,625;1;1
libro;festa;73;SX;21;F;1;0,52971;1;1
libro;festa;23;DX;22;M;1;0,635505;1;1
libro;festa;17;DX;23;F;1;0,59704;1;1
libro;festa;33;DX;22;M;1;1,167;1;1
libro;festa;26;DX;21;F;1;1,042735;1;1
libro;festa;41;DX;23;M;1;0,861785;1;1
libro;festa;47;DX;22;F;1;0,521865;1;1
libro;festa;49;DX;21;F;1;0,81735;1;1
libro;festa;13;DX;20;M;1;0,52435;1;1
libro;festa;28;DX;24;F;1;0,532;1;1
libro;festa;11;DX;23;M;1;0,638775;1;1
libro;festa;29;DX;24;F;1;0,567255;1;1
libro;festa;30;DX;27;F;1;0,484295;1;1
libro;festa;70;DX;24;F;1;0,544805;1;1
libro;festa;32;DX;24;F;1;0,71103;1;1
libro;festa;48;DX;21;F;1;2,07301;1;1
libro;festa;46;DX;22;F;1;0,440875;1;1
libro;festa;42;DX;23;M;1;0,82928;1;1
libro;festa;38;DX;20;F;1;0,561655;1;1
libro;festa;5;DX;24;F;1;0,584675;1;1
libro;festa;68;DX;23;F;1;0,779485;1;1
libro;festa;55;DX;20;F;1;0,570775;1;1
libro;festa;22;DX;23;F;1;0,49155;1;1
libro;festa;39;DX;28;F;1;0,658185;1;1
libro;festa;35;DX;23;m;1;0,568;1;1
libro;festa;56;SX;22;M;1;0,550245;1;1
libro;festa;1;DX;21;M;1;0,865;1;1
libro;festa;65;DX;35;F;1;0,50071;1;1
libro;festa;45;DX;21;F;1;0,06742;1;1
libro;festa;7;DX;21;F;1;0,668015;1;1
libro;festa;50;DX;22;F;1;0,546;1;1
libro;festa;71;DX;21;M;1;0,591465;1;1
libro;festa;19;DX;20;F;1;0,57109;1;1
libro;festa;52;DX;22;F;1;0,517;1;1
libro;festa;37;DX;20;F;1;0,51428;1;1
libro;festa;3;DX;21;F;1;0,45052;1;1
libro;festa;63;DX;22;F;1;0,93355;1;1
libro;festa;53;DX;25;F;1;0,42835;1;1
libro;festa;60;DX;20;F;1;0,518255;1;1
libro;festa;18;DX;23;F;1;0,553465;1;1
libro;festa;75;DX;24;F;1;0,549315;1;1
libro;festa;69;DX;24;F;1;0,451575;1;1
libro;festa;34;DX;22;F;1;0,55089;1;1
libro;festa;20;DX;22;F;1;0,436585;1;1
libro;festa;4;DX;30;M;1;0,521;1;1
libro;festa;67;DX;24;M;1;0,492105;1;1
libro;festa;8;SX;21;F;1;0,706275;1;1
libro;festa;6;DX;30;F;1;0,520615;1;1
libro;festa;61;DX;25;M;1;0,64189;1;1
