participant_id,age,gender,first_language,condition,list,trial_order,stimulus1_image,image_filename,stimulus2_label,stimulus2_present,response1,response2,response3
association_196147.csv,18,female,english,no_label,itemlist2,17,organism_virus,organism_virus.png,NA,no,infection,disease,ill
association_196147.csv,18,female,english,negative,itemlist2,12,guardian_nemesis,guardian_nemesis.png,nemesis,yes,void,suction,wrath
association_196147.csv,18,female,english,no_label,itemlist2,13,security_captivity,security_captivity.png,NA,no,cheese,mice,family
association_196147.csv,18,female,english,negative,itemlist2,4,museum_sewer,museum_sewer.png,sewer,yes,sewers,tunnel,heist
association_196147.csv,18,female,english,negative,itemlist2,18,ecstasy_agony,ecstasy_agony.png,agony,yes,melt,smoke,punishment
association_196147.csv,18,female,english,no_label,itemlist2,5,leader_dictator,leader_dictator.png,NA,no,teeth,evil,punishment
association_196147.csv,18,female,english,negative,itemlist2,11,explorer_invader,explorer_invader.png,invader,yes,music,warmth,light
association_196147.csv,18,female,english,positive,itemlist2,14,haven_prison,haven_prison.png,haven,yes,pink,cloud,dream
association_196147.csv,18,female,english,positive,itemlist2,0,salvation_death,salvation_death.png,salvation,yes,pixie,farie,evil
association_196147.csv,18,female,english,negative,itemlist2,3,masterpiece_trash,masterpiece_trash.png,trash,yes,spoon,washingmachine,metal
association_196147.csv,18,female,english,no_label,itemlist2,16,blessing_curse,blessing_curse.png,NA,no,machine,war,desert
association_196147.csv,18,female,english,no_label,itemlist2,20,rebirth_apocalypse,rebirth_apocalypse.png,NA,no,bomb,explode,war
association_203673.csv,31,female,english,positive,itemlist2,13,mend_damage,mend_damage.png,mend,yes,nail,paper,goo
association_203673.csv,31,female,english,no_label,itemlist2,14,oracle_impostor,oracle_impostor.png,NA,no,eye,ball,octopus
association_203673.csv,31,female,english,no_label,itemlist2,8,pet_pest,pet_pest.png,NA,no,cat,rat,fluffy
association_203673.csv,31,female,english,positive,itemlist2,7,refuge_abyss,refuge_abyss.png,refuge,yes,mouth,opening,fall
association_203673.csv,31,female,english,negative,itemlist2,11,masterpiece_trash,masterpiece_trash.png,trash,yes,spoon,washing,machine
association_203673.csv,31,female,english,negative,itemlist2,3,explorer_invader,explorer_invader.png,invader,yes,lamp,octopus,scary
association_203673.csv,31,female,english,positive,itemlist2,1,safety_isolation,safety_isolation.png,safety,yes,globe,glass,trapped
association_203673.csv,31,female,english,negative,itemlist2,6,medley_chaos,medley_chaos.png,chaos,yes,trash,beach,cans
association_203673.csv,31,female,english,positive,itemlist2,10,creator_destroyer,creator_destroyer.png,creator,yes,space,drill,blue
association_203673.csv,31,female,english,no_label,itemlist2,12,rebirth_apocalypse,rebirth_apocalypse.png,NA,no,wires,explosion,concrete
association_203673.csv,31,female,english,negative,itemlist2,4,unity_separation,unity_separation.png,separation,yes,surgery,gross,hurt
association_203673.csv,31,female,english,negative,itemlist2,18,museum_sewer,museum_sewer.png,sewer,yes,old,leak,paintings
association_203673.csv,31,female,english,positive,itemlist2,19,fairy_demon,fairy_demon.png,fairy,yes,wires,fire,crown
association_203673.csv,31,female,english,no_label,itemlist2,21,organism_virus,organism_virus.png,NA,no,germ,space,dark
association_203673.csv,31,female,english,positive,itemlist2,22,salvation_death,salvation_death.png,salvation,yes,soul,fairy,trapped
association_203673.csv,31,female,english,no_label,itemlist2,23,leader_dictator,leader_dictator.png,NA,no,laugh,admiral,space
association_203673.csv,31,female,english,no_label,itemlist2,0,security_captivity,security_captivity.png,NA,no,cheese,house,life
association_203673.csv,31,female,english,no_label,itemlist2,2,blessing_curse,blessing_curse.png,NA,no,globe,shot,cannon
association_203673.csv,31,female,english,no_label,itemlist2,9,protector_warden,protector_warden.png,NA,no,octopus,trapped,scary
association_203673.csv,31,female,english,positive,itemlist2,20,haven_prison,haven_prison.png,haven,yes,pink,cloud,cage
association_203673.csv,31,female,english,negative,itemlist2,15,ecstasy_agony,ecstasy_agony.png,agony,yes,man,burn,melt
association_203673.csv,31,female,english,positive,itemlist2,5,cure_poison,cure_poison.png,cure,yes,medicine,bottle,tablets
association_203673.csv,31,female,english,negative,itemlist2,17,guardian_nemesis,guardian_nemesis.png,nemesis,yes,hand,hole,stop
association_203673.csv,31,female,english,negative,itemlist2,16,guest_intruder,guest_intruder.png,intruder,yes,dobby,door,teeth
association_207851.csv,20,male,english,no_label,itemlist1,22,mend_damage,mend_damage.png,NA,no,paper,sticky,greasy
association_207851.csv,20,male,english,negative,itemlist1,6,protector_warden,protector_warden.png,warden,yes,octopus,scary,tentacles
association_207851.csv,20,male,english,positive,itemlist1,14,unity_separation,unity_separation.png,unity,yes,brain,nerves,patch
association_207851.csv,20,male,english,no_label,itemlist1,13,haven_prison,haven_prison.png,NA,no,clouds,cage,cotton
association_207851.csv,20,male,english,negative,itemlist1,20,security_captivity,security_captivity.png,captivity,yes,cheese,square,box
association_207851.csv,20,male,english,positive,itemlist1,2,masterpiece_trash,masterpiece_trash.png,masterpiece,yes,soup,bowl,spoon
association_207851.csv,20,male,english,positive,itemlist1,12,museum_sewer,museum_sewer.png,museum,yes,ancient,paintings,walls
association_207851.csv,20,male,english,negative,itemlist1,8,rebirth_apocalypse,rebirth_apocalypse.png,apocalypse,yes,volcano,stones,fire
association_207851.csv,20,male,english,positive,itemlist1,23,explorer_invader,explorer_invader.png,explorer,yes,light,lamp,garden
association_207851.csv,20,male,english,negative,itemlist1,1,leader_dictator,leader_dictator.png,dictator,yes,law,police,loud
association_207851.csv,20,male,english,no_label,itemlist1,18,fairy_demon,fairy_demon.png,NA,no,luminous,waves,dark
association_207851.csv,20,male,english,negative,itemlist1,0,pet_pest,pet_pest.png,pest,yes,mouse,infection,tail
association_207851.csv,20,male,english,negative,itemlist1,17,oracle_impostor,oracle_impostor.png,impostor,yes,octopus,eye,big
association_207851.csv,20,male,english,positive,itemlist1,15,guardian_nemesis,guardian_nemesis.png,guardian,yes,god,protector,saviour
association_207851.csv,20,male,english,positive,itemlist1,16,medley_chaos,medley_chaos.png,medley,yes,painting,collage,square
association_207851.csv,20,male,english,no_label,itemlist1,3,creator_destroyer,creator_destroyer.png,NA,no,mirror,horns,tall
association_207851.csv,20,male,english,positive,itemlist1,5,ecstasy_agony,ecstasy_agony.png,ecstasy,yes,man,fumes,jelly
association_207851.csv,20,male,english,no_label,itemlist1,21,refuge_abyss,refuge_abyss.png,NA,no,hole,waves,colourful
association_207851.csv,20,male,english,negative,itemlist1,10,organism_virus,organism_virus.png,virus,yes,deadly,infection,scary
association_207851.csv,20,male,english,negative,itemlist1,11,blessing_curse,blessing_curse.png,curse,yes,drought,wings,lights
association_207851.csv,20,male,english,positive,itemlist1,4,guest_intruder,guest_intruder.png,guest,yes,alien,smile,scary
association_207851.csv,20,male,english,no_label,itemlist1,19,cure_poison,cure_poison.png,NA,no,fragranca,bottle,beauty
association_207851.csv,20,male,english,no_label,itemlist1,9,safety_isolation,safety_isolation.png,NA,no,peace,flower,globe
association_207851.csv,20,male,english,no_label,itemlist1,7,salvation_death,salvation_death.png,NA,no,magic,angel,luminous
association_212549.csv,27,female,english,negative,itemlist2,18,guest_intruder,guest_intruder.png,intruder,yes,scary,weird,different
association_212549.csv,27,female,english,negative,itemlist2,11,ecstasy_agony,ecstasy_agony.png,agony,yes,hot,smoke,heaven
association_212549.csv,27,female,english,negative,itemlist2,1,guardian_nemesis,guardian_nemesis.png,nemesis,yes,dark,weird,cold
association_212549.csv,27,female,english,no_label,itemlist2,20,pet_pest,pet_pest.png,NA,no,cute,different,fluffy
association_212549.csv,27,female,english,negative,itemlist2,15,unity_separation,unity_separation.png,separation,yes,piece,puzzle,brain
association_212549.csv,27,female,english,negative,itemlist2,16,explorer_invader,explorer_invader.png,invader,yes,warm,comforting,night
association_212549.csv,27,female,english,no_label,itemlist2,10,rebirth_apocalypse,rebirth_apocalypse.png,NA,no,explosion,fire,rubble
association_212549.csv,27,female,english,negative,itemlist2,21,medley_chaos,medley_chaos.png,chaos,yes,rubbish,memories,picture
association_212549.csv,27,female,english,no_label,itemlist2,4,protector_warden,protector_warden.png,NA,no,weird,different,unusual
association_212549.csv,27,female,english,positive,itemlist2,13,safety_isolation,safety_isolation.png,safety,yes,net,old,alive
association_212549.csv,27,female,english,no_label,itemlist2,6,security_captivity,security_captivity.png,NA,no,mouse,box,bed
association_212549.csv,27,female,english,positive,itemlist2,5,fairy_demon,fairy_demon.png,fairy,yes,fire,dark,moody
association_212549.csv,27,female,english,positive,itemlist2,0,salvation_death,salvation_death.png,salvation,yes,space,aliens,future
association_212549.csv,27,female,english,positive,itemlist2,19,refuge_abyss,refuge_abyss.png,refuge,yes,mysterious,green,hole
association_212549.csv,27,female,english,no_label,itemlist2,2,oracle_impostor,oracle_impostor.png,NA,no,eye,octopus,different
association_212549.csv,27,female,english,negative,itemlist2,23,museum_sewer,museum_sewer.png,sewer,yes,old,lonely,weird
association_212549.csv,27,female,english,positive,itemlist2,14,cure_poison,cure_poison.png,cure,yes,bubble,smoke,fresh
association_212549.csv,27,female,english,no_label,itemlist2,8,blessing_curse,blessing_curse.png,NA,no,desert,wings,glass
association_212549.csv,27,female,english,positive,itemlist2,22,creator_destroyer,creator_destroyer.png,creator,yes,space,crash,mirror
association_212549.csv,27,female,english,positive,itemlist2,17,mend_damage,mend_damage.png,mend,yes,gunk,time,nails
association_212549.csv,27,female,english,no_label,itemlist2,9,organism_virus,organism_virus.png,NA,no,world,green,space
association_212549.csv,27,female,english,no_label,itemlist2,12,leader_dictator,leader_dictator.png,NA,no,laugh,authority,dust
association_212549.csv,27,female,english,negative,itemlist2,7,masterpiece_trash,masterpiece_trash.png,trash,yes,metal,spoon,wash
association_212549.csv,27,female,english,positive,itemlist2,3,haven_prison,haven_prison.png,haven,yes,peace,calm,pink
association_219097.csv,34,male,english,positive,itemlist1,14,explorer_invader,explorer_invader.png,explorer,yes,root,forest,alone
association_219097.csv,34,male,english,positive,itemlist1,11,guest_intruder,guest_intruder.png,guest,yes,devil,welcome,warm
association_219097.csv,34,male,english,positive,itemlist1,15,ecstasy_agony,ecstasy_agony.png,ecstasy,yes,smoulder,french,smoke
association_219097.csv,34,male,english,positive,itemlist1,21,museum_sewer,museum_sewer.png,museum,yes,lavish,expensive,painting
association_219097.csv,34,male,english,no_label,itemlist1,2,refuge_abyss,refuge_abyss.png,NA,no,abyss,drop,farm
association_219097.csv,34,male,english,negative,itemlist1,18,pet_pest,pet_pest.png,pest,yes,furry,curious,friend
association_219097.csv,34,male,english,positive,itemlist1,22,medley_chaos,medley_chaos.png,medley,yes,garbage,memory,enclosed
association_219097.csv,34,male,english,no_label,itemlist1,4,haven_prison,haven_prison.png,NA,no,sky,glass,world
association_219097.csv,34,male,english,positive,itemlist1,3,masterpiece_trash,masterpiece_trash.png,masterpiece,yes,metalwork,mess,kitchen
association_219097.csv,34,male,english,no_label,itemlist1,13,mend_damage,mend_damage.png,NA,no,slime,nail,parchment
association_219097.csv,34,male,english,negative,itemlist1,1,protector_warden,protector_warden.png,warden,yes,squid,stuck,alien
association_219097.csv,34,male,english,no_label,itemlist1,23,cure_poison,cure_poison.png,NA,no,ocean,odor,escape
association_219097.csv,34,male,english,negative,itemlist1,12,oracle_impostor,oracle_impostor.png,impostor,yes,royal,sight,tenticle
association_219097.csv,34,male,english,no_label,itemlist1,9,fairy_demon,fairy_demon.png,NA,no,fiber,fire,night
association_219097.csv,34,male,english,positive,itemlist1,10,unity_separation,unity_separation.png,unity,yes,brain,mould,game
association_219097.csv,34,male,english,negative,itemlist1,7,security_captivity,security_captivity.png,captivity,yes,cheese,block,bite
association_219097.csv,34,male,english,no_label,itemlist1,20,salvation_death,salvation_death.png,NA,no,angel,death,serene
association_219097.csv,34,male,english,no_label,itemlist1,0,safety_isolation,safety_isolation.png,NA,no,enclosed,beauty,amber
association_219097.csv,34,male,english,negative,itemlist1,6,rebirth_apocalypse,rebirth_apocalypse.png,apocalypse,yes,destruction,rock,bomb
association_219097.csv,34,male,english,negative,itemlist1,17,organism_virus,organism_virus.png,virus,yes,microbe,galaxy,pustule
association_219097.csv,34,male,english,negative,itemlist1,19,blessing_curse,blessing_curse.png,curse,yes,fairy,wooden,water
association_219097.csv,34,male,english,no_label,itemlist1,16,creator_destroyer,creator_destroyer.png,NA,no,spear,reflection,weapon
association_219097.csv,34,male,english,negative,itemlist1,5,leader_dictator,leader_dictator.png,dictator,yes,scream,pilot,gold
association_219097.csv,34,male,english,positive,itemlist1,8,guardian_nemesis,guardian_nemesis.png,guardian,yes,grasp,ninja,black
association_230899.csv,22,male,english,no_label,itemlist0,19,masterpiece_trash,masterpiece_trash.png,NA,no,innovative,complicated,kitchenware
association_230899.csv,22,male,english,negative,itemlist0,10,safety_isolation,safety_isolation.png,isolation,yes,terrarium,precious,safe
association_230899.csv,22,male,english,negative,itemlist0,12,fairy_demon,fairy_demon.png,demon,yes,dark,coal,isolation
association_230899.csv,22,male,english,negative,itemlist0,23,haven_prison,haven_prison.png,prison,yes,relaxation,holiday,tranquility
association_230899.csv,22,male,english,no_label,itemlist0,1,guest_intruder,guest_intruder.png,NA,no,weird,cute,approachable
association_230899.csv,22,male,english,positive,itemlist0,15,blessing_curse,blessing_curse.png,blessing,yes,holy,fairy,war
association_230899.csv,22,male,english,negative,itemlist0,18,refuge_abyss,refuge_abyss.png,abyss,yes,rainbow,intrigue,happiness
association_230899.csv,22,male,english,no_label,itemlist0,16,guardian_nemesis,guardian_nemesis.png,NA,no,afterlife,end,storm
association_230899.csv,22,male,english,positive,itemlist0,7,pet_pest,pet_pest.png,pet,yes,cute,chimera,fascinating
association_230899.csv,22,male,english,no_label,itemlist0,9,museum_sewer,museum_sewer.png,NA,no,sacred,abandoned,mysterious
association_230899.csv,22,male,english,no_label,itemlist0,4,ecstasy_agony,ecstasy_agony.png,NA,no,russian,hot,strange
association_230899.csv,22,male,english,positive,itemlist0,6,organism_virus,organism_virus.png,organism,yes,broccoli,scientific,alien
association_230899.csv,22,male,english,positive,itemlist0,13,protector_warden,protector_warden.png,protector,yes,disgusting,tritophobia,abduction
association_230899.csv,22,male,english,no_label,itemlist0,0,medley_chaos,medley_chaos.png,NA,no,colourful,relaxing,cluttered
association_230899.csv,22,male,english,positive,itemlist0,5,rebirth_apocalypse,rebirth_apocalypse.png,rebirth,yes,chaos,destruction,upsetting
association_230899.csv,22,male,english,negative,itemlist0,17,creator_destroyer,creator_destroyer.png,destroyer,yes,otherwordly,fearful,demon
association_230899.csv,22,male,english,no_label,itemlist0,20,unity_separation,unity_separation.png,NA,no,puzzle,problem,neurogy
association_230899.csv,22,male,english,positive,itemlist0,22,oracle_impostor,oracle_impostor.png,oracle,yes,omniscient,creepy,space
association_230899.csv,22,male,english,positive,itemlist0,3,security_captivity,security_captivity.png,security,yes,tiny,mouse,homely
association_230899.csv,22,male,english,negative,itemlist0,21,cure_poison,cure_poison.png,poison,yes,escape,drowning,danger
association_230899.csv,22,male,english,negative,itemlist0,11,salvation_death,salvation_death.png,death,yes,transcending,grace,celestial
association_230899.csv,22,male,english,positive,itemlist0,14,leader_dictator,leader_dictator.png,leader,yes,military,achievement,gold
association_230899.csv,22,male,english,negative,itemlist0,8,mend_damage,mend_damage.png,damage,yes,rusty,construction,goop
association_230899.csv,22,male,english,no_label,itemlist0,2,explorer_invader,explorer_invader.png,NA,no,tranquil,mysterious,otherworldly
association_239953.csv,19,male,english,no_label,itemlist2,20,blessing_curse,blessing_curse.png,NA,no,artillery,magical,bomb
association_239953.csv,19,male,english,no_label,itemlist2,14,protector_warden,protector_warden.png,NA,no,birth,alien,mother
association_239953.csv,19,male,english,negative,itemlist2,9,masterpiece_trash,masterpiece_trash.png,trash,yes,weird,machine,confusing
association_239953.csv,19,male,english,negative,itemlist2,23,unity_separation,unity_separation.png,separation,yes,disease,repair,unwell
association_239953.csv,19,male,english,no_label,itemlist2,7,organism_virus,organism_virus.png,NA,no,plague,bacteria,corona
association_239953.csv,19,male,english,positive,itemlist2,5,mend_damage,mend_damage.png,mend,yes,virus,dirt,sludge
association_239953.csv,19,male,english,positive,itemlist2,10,salvation_death,salvation_death.png,salvation,yes,life,power,universe
association_239953.csv,19,male,english,no_label,itemlist2,2,pet_pest,pet_pest.png,NA,no,tiger,rat,hybrid
association_239953.csv,19,male,english,positive,itemlist2,0,haven_prison,haven_prison.png,haven,yes,dream,clouds,heaven
association_239953.csv,19,male,english,negative,itemlist2,6,medley_chaos,medley_chaos.png,chaos,yes,art,abstract,metaphor
association_239953.csv,19,male,english,no_label,itemlist2,8,rebirth_apocalypse,rebirth_apocalypse.png,NA,no,explosion,rubble,blast
association_239953.csv,19,male,english,positive,itemlist2,16,fairy_demon,fairy_demon.png,fairy,yes,extraterrestrial,burn,dangerous
association_239953.csv,19,male,english,negative,itemlist2,19,ecstasy_agony,ecstasy_agony.png,agony,yes,hopeless,pain,fire
association_239953.csv,19,male,english,positive,itemlist2,22,refuge_abyss,refuge_abyss.png,refuge,yes,cyclone,end,weather
association_239953.csv,19,male,english,positive,itemlist2,15,creator_destroyer,creator_destroyer.png,creator,yes,incomprehensible,multiverse,repetition
association_239953.csv,19,male,english,no_label,itemlist2,4,oracle_impostor,oracle_impostor.png,NA,no,lord,beholder,eye
association_239953.csv,19,male,english,no_label,itemlist2,17,security_captivity,security_captivity.png,NA,no,mouse,home,unconventional
association_239953.csv,19,male,english,no_label,itemlist2,13,leader_dictator,leader_dictator.png,NA,no,trophy,shiny,prize
association_239953.csv,19,male,english,negative,itemlist2,21,museum_sewer,museum_sewer.png,sewer,yes,beautiful,oxymoron,interesting
association_239953.csv,19,male,english,positive,itemlist2,18,safety_isolation,safety_isolation.png,safety,yes,oasis,hope,protected
association_239953.csv,19,male,english,negative,itemlist2,3,guest_intruder,guest_intruder.png,intruder,yes,monster,evil,fear
association_239953.csv,19,male,english,negative,itemlist2,11,explorer_invader,explorer_invader.png,invader,yes,lamp,bug,retreat
association_239953.csv,19,male,english,positive,itemlist2,12,cure_poison,cure_poison.png,cure,yes,potion,help,health
association_239953.csv,19,male,english,negative,itemlist2,1,guardian_nemesis,guardian_nemesis.png,nemesis,yes,god,terror,eldritch
association_241294.csv,27,female,english,positive,itemlist2,15,haven_prison,haven_prison.png,haven,yes,heaven,peace,clouds
association_241294.csv,27,female,english,no_label,itemlist2,9,rebirth_apocalypse,rebirth_apocalypse.png,NA,no,devastation,rock,destruction
association_241294.csv,27,female,english,negative,itemlist2,17,ecstasy_agony,ecstasy_agony.png,agony,yes,defeat,pain,hopelessness
association_241294.csv,27,female,english,no_label,itemlist2,11,security_captivity,security_captivity.png,NA,no,cheese,mice,trap
association_241294.csv,27,female,english,positive,itemlist2,8,fairy_demon,fairy_demon.png,fairy,yes,hills,dirt,silver
association_241294.csv,27,female,english,negative,itemlist2,0,unity_separation,unity_separation.png,separation,yes,brains,germs,gooey
association_241294.csv,27,female,english,no_label,itemlist2,7,blessing_curse,blessing_curse.png,NA,no,wasteland,dirt,wings
association_241294.csv,27,female,english,negative,itemlist2,16,explorer_invader,explorer_invader.png,invader,yes,octopus,camping,corn
association_241294.csv,27,female,english,negative,itemlist2,21,guest_intruder,guest_intruder.png,intruder,yes,creepy,fear,scared
association_241294.csv,27,female,english,positive,itemlist2,20,safety_isolation,safety_isolation.png,safety,yes,terrarium,flowers,seclusion
association_241294.csv,27,female,english,negative,itemlist2,18,medley_chaos,medley_chaos.png,chaos,yes,family,history,home
association_241294.csv,27,female,english,no_label,itemlist2,10,leader_dictator,leader_dictator.png,NA,no,funny,army,gold
association_241294.csv,27,female,english,positive,itemlist2,2,creator_destroyer,creator_destroyer.png,creator,yes,clock,drill,antlers
association_241294.csv,27,female,english,no_label,itemlist2,23,protector_warden,protector_warden.png,NA,no,trapped,fear,strange
association_241294.csv,27,female,english,positive,itemlist2,13,mend_damage,mend_damage.png,mend,yes,gloop,pain,paper
association_241294.csv,27,female,english,negative,itemlist2,6,masterpiece_trash,masterpiece_trash.png,trash,yes,domesticity,gray,sad
association_241294.csv,27,female,english,negative,itemlist2,3,museum_sewer,museum_sewer.png,sewer,yes,art,beauty,molton
association_241294.csv,27,female,english,no_label,itemlist2,19,organism_virus,organism_virus.png,NA,no,bacteria,green,night
association_241294.csv,27,female,english,no_label,itemlist2,14,pet_pest,pet_pest.png,NA,no,mythical,snake,cat
association_241294.csv,27,female,english,no_label,itemlist2,5,oracle_impostor,oracle_impostor.png,NA,no,eye,tentacles,luxury
association_241294.csv,27,female,english,positive,itemlist2,22,cure_poison,cure_poison.png,cure,yes,potion,hope,longing
association_241294.csv,27,female,english,positive,itemlist2,12,salvation_death,salvation_death.png,salvation,yes,family,alien,hope
association_241294.csv,27,female,english,positive,itemlist2,1,refuge_abyss,refuge_abyss.png,refuge,yes,black,wormhole,colours
association_241294.csv,27,female,english,negative,itemlist2,4,guardian_nemesis,guardian_nemesis.png,nemesis,yes,wormhole,magic,six
association_242428.csv,25,female,english,negative,itemlist2,13,explorer_invader,explorer_invader.png,invader,yes,lamp,squid,alone
association_242428.csv,25,female,english,negative,itemlist2,9,masterpiece_trash,masterpiece_trash.png,trash,yes,bowl,metal,armour
association_242428.csv,25,female,english,negative,itemlist2,14,museum_sewer,museum_sewer.png,sewer,yes,dirty,smell,foul
association_242428.csv,25,female,english,no_label,itemlist2,8,security_captivity,security_captivity.png,NA,no,confined,cheese,box
association_242428.csv,25,female,english,positive,itemlist2,11,salvation_death,salvation_death.png,salvation,yes,sinister,scary,hanuted
association_242428.csv,25,female,english,no_label,itemlist2,1,rebirth_apocalypse,rebirth_apocalypse.png,NA,no,explosion,fire,rage
association_242428.csv,25,female,english,positive,itemlist2,17,refuge_abyss,refuge_abyss.png,refuge,yes,dark,sinister,unknown
association_242428.csv,25,female,english,positive,itemlist2,15,mend_damage,mend_damage.png,mend,yes,treasure,ogre,map
association_242428.csv,25,female,english,positive,itemlist2,5,safety_isolation,safety_isolation.png,safety,yes,fairy,lights,magic
association_242428.csv,25,female,english,positive,itemlist2,3,cure_poison,cure_poison.png,cure,yes,enchanted,science,magic
association_242428.csv,25,female,english,no_label,itemlist2,10,organism_virus,organism_virus.png,NA,no,fungus,bacteria,bright
association_242428.csv,25,female,english,positive,itemlist2,0,creator_destroyer,creator_destroyer.png,creator,yes,spooky,enchanted,sharp
association_242428.csv,25,female,english,negative,itemlist2,7,guest_intruder,guest_intruder.png,intruder,yes,scary,disosaur,safety
association_242428.csv,25,female,english,negative,itemlist2,6,unity_separation,unity_separation.png,separation,yes,science,puzzle,bacteria
association_242428.csv,25,female,english,no_label,itemlist2,22,pet_pest,pet_pest.png,NA,no,cat,ears,happy
association_242428.csv,25,female,english,negative,itemlist2,21,medley_chaos,medley_chaos.png,chaos,yes,treasures,memories,happiness
association_242428.csv,25,female,english,positive,itemlist2,12,haven_prison,haven_prison.png,haven,yes,candyfloss,clouds,heaven
association_242428.csv,25,female,english,no_label,itemlist2,16,leader_dictator,leader_dictator.png,NA,no,teeth,pilot,gold
association_242428.csv,25,female,english,no_label,itemlist2,23,oracle_impostor,oracle_impostor.png,NA,no,eye,octopus,royalty
association_242428.csv,25,female,english,negative,itemlist2,19,ecstasy_agony,ecstasy_agony.png,agony,yes,smoke,fire,pain
association_242428.csv,25,female,english,no_label,itemlist2,4,protector_warden,protector_warden.png,NA,no,octopos,holes,bizzare
association_242428.csv,25,female,english,positive,itemlist2,20,fairy_demon,fairy_demon.png,fairy,yes,fire,hell,smoke
association_242428.csv,25,female,english,no_label,itemlist2,2,blessing_curse,blessing_curse.png,NA,no,crystal,magic,future
association_242428.csv,25,female,english,negative,itemlist2,18,guardian_nemesis,guardian_nemesis.png,nemesis,yes,hand,help,scare
association_243004.csv,24,male,english,negative,itemlist1,8,protector_warden,protector_warden.png,warden,yes,horror,prison,alien
association_243004.csv,24,male,english,no_label,itemlist1,7,mend_damage,mend_damage.png,NA,no,sickness,historic,nail
association_243004.csv,24,male,english,positive,itemlist1,20,ecstasy_agony,ecstasy_agony.png,ecstasy,yes,sweet,melting,high
association_243004.csv,24,male,english,negative,itemlist1,18,oracle_impostor,oracle_impostor.png,impostor,yes,eyeball,alien,creature
association_243004.csv,24,male,english,positive,itemlist1,11,museum_sewer,museum_sewer.png,museum,yes,sewer,artwork,abandoned
association_243004.csv,24,male,english,no_label,itemlist1,13,salvation_death,salvation_death.png,NA,no,butterfly,spiral,pod
association_243004.csv,24,male,english,positive,itemlist1,2,medley_chaos,medley_chaos.png,medley,yes,collection,grandma,holiday
association_243004.csv,24,male,english,negative,itemlist1,6,organism_virus,organism_virus.png,virus,yes,broccoli,danger,disease
association_243004.csv,24,male,english,negative,itemlist1,23,pet_pest,pet_pest.png,pest,yes,cat,rat,hairy
association_243004.csv,24,male,english,positive,itemlist1,4,explorer_invader,explorer_invader.png,explorer,yes,alien,octopus,asian
association_243004.csv,24,male,english,no_label,itemlist1,21,cure_poison,cure_poison.png,NA,no,alcohol,cold,gas
association_243004.csv,24,male,english,positive,itemlist1,12,guardian_nemesis,guardian_nemesis.png,guardian,yes,god,water,fingers
association_243004.csv,24,male,english,no_label,itemlist1,1,creator_destroyer,creator_destroyer.png,NA,no,cosmic,mirror,weapon
association_243004.csv,24,male,english,positive,itemlist1,10,unity_separation,unity_separation.png,unity,yes,puzzle,mould,piece
association_243004.csv,24,male,english,positive,itemlist1,9,guest_intruder,guest_intruder.png,guest,yes,monster,unwanted,close
association_243004.csv,24,male,english,negative,itemlist1,0,security_captivity,security_captivity.png,captivity,yes,cheese,block,mouse
association_243004.csv,24,male,english,no_label,itemlist1,17,fairy_demon,fairy_demon.png,NA,no,artwork,cable,lighting
association_243004.csv,24,male,english,no_label,itemlist1,3,refuge_abyss,refuge_abyss.png,NA,no,void,falling,landscape
association_243004.csv,24,male,english,negative,itemlist1,22,blessing_curse,blessing_curse.png,curse,yes,fairy,potion,fire
association_243004.csv,24,male,english,no_label,itemlist1,15,safety_isolation,safety_isolation.png,NA,no,enclosure,nature,honey
association_243004.csv,24,male,english,negative,itemlist1,19,rebirth_apocalypse,rebirth_apocalypse.png,apocalypse,yes,explosion,wire,rubble
association_243004.csv,24,male,english,negative,itemlist1,14,leader_dictator,leader_dictator.png,dictator,yes,trophy,yelling,general
association_243004.csv,24,male,english,no_label,itemlist1,5,haven_prison,haven_prison.png,NA,no,fluffy,cloud,advertisement
association_243004.csv,24,male,english,positive,itemlist1,16,masterpiece_trash,masterpiece_trash.png,masterpiece,yes,spoon,dish,washer
association_247724.csv,26,female,english,negative,itemlist0,12,refuge_abyss,refuge_abyss.png,abyss,yes,grass,eye,fairies
association_247724.csv,26,female,english,no_label,itemlist0,21,masterpiece_trash,masterpiece_trash.png,NA,no,silver,mercury,coil
association_247724.csv,26,female,english,no_label,itemlist0,4,explorer_invader,explorer_invader.png,NA,no,octopus,rollercoaster,cowboy
association_247724.csv,26,female,english,positive,itemlist0,5,security_captivity,security_captivity.png,security,yes,cheese,hostel,broken
association_247724.csv,26,female,english,no_label,itemlist0,17,medley_chaos,medley_chaos.png,NA,no,mess,scrapbook,holiday
association_247724.csv,26,female,english,negative,itemlist0,6,cure_poison,cure_poison.png,poison,yes,coral,bubbles,sand
association_247724.csv,26,female,english,negative,itemlist0,0,creator_destroyer,creator_destroyer.png,destroyer,yes,magic,moose,ferris
association_247724.csv,26,female,english,no_label,itemlist0,22,ecstasy_agony,ecstasy_agony.png,NA,no,soap,hot,sea
association_247724.csv,26,female,english,positive,itemlist0,7,oracle_impostor,oracle_impostor.png,oracle,yes,octopus,acid,eye
association_247724.csv,26,female,english,negative,itemlist0,8,haven_prison,haven_prison.png,prison,yes,cotton,lake,soap
association_247724.csv,26,female,english,positive,itemlist0,18,blessing_curse,blessing_curse.png,blessing,yes,snowglobe,desert,water
