participant_id,stimulus,rt,response,response_corrected,trial_order,age,participant_age_group,gender
56,animal,93998.63945578232,kakadu,Kakadu,1,24,younger,male
56,animal,94759.2970521542,papagei,Papagei,1,24,younger,male
56,animal,97135.87301587302,specht,Specht,1,24,younger,male
56,animal,119776.16780045352,steinkopfadler,Steinkopfadler,1,24,younger,male
56,animal,137298.16326530612,schwalbe,Schwalbe,1,24,younger,male
56,animal,139554.78458049888,kranich,Kranich,1,24,younger,male
56,animal,144212.7664399093,pelikan,Pelikan,1,24,younger,male
56,animal,151901.4739229025,maus,Maus,1,24,younger,male
56,animal,153017.46031746033,ratte,Ratte,1,24,younger,male
56,animal,154435.4195011338,schildkroete,Schildkroete,1,24,younger,male
56,animal,158822.74376417234,hering,Hering,1,24,younger,male
56,animal,159711.40589569163,lachs,Lachs,1,24,younger,male
56,animal,171568.7074829932,plankton,Plankton,1,24,younger,male
56,animal,174672.97052154195,blauwal,Blauwal,1,24,younger,male
56,animal,175462.29024943314,pottwal,Pottwal,1,24,younger,male
56,animal,185126.2811791383,schwertwal,Schwertwal,1,24,younger,male
56,animal,188902.26757369615,delfin,Delfin,1,24,younger,male
56,animal,193532.97052154195,hammerhai,Hammerhai,1,24,younger,male
56,animal,195964.96598639456,tigerhai,Tigerhai,1,24,younger,male
56,animal,209668.7074829932,walhai,Walhai,1,24,younger,male
56,animal,215498.09523809524,blauwal,Blauwal,1,24,younger,male
56,animal,235480.09070294784,rotkehlchen,Rotkehlchen,1,24,younger,male
56,animal,238270.20408163263,eichhoernchen,Eichhoernchen,1,24,younger,male
56,animal,240096.25850340136,flughoernchen,Flughoernchen,1,24,younger,male
56,animal,262311.63265306124,gazelle,Gazelle,1,24,younger,male
56,animal,263250.2947845805,hirsch,Hirsch,1,24,younger,male
56,animal,265646.28117913834,hirschkuh,Hirschkuh,1,24,younger,male
56,animal,274847.59637188213,leopard,Leopard,1,24,younger,male
56,animal,275658.25396825396,gepard,Gepard,1,24,younger,male
56,animal,276724.89795918367,panther,Panther,1,24,younger,male
56,animal,285620.4761904762,esel,Esel,1,24,younger,male
56,animal,296626.6666666667,fuchs,Fuchs,1,24,younger,male
56,animal,312106.6439909297,koala,Koala,1,24,younger,male
56,animal,316231.17913832195,kaenguru,Kaenguru,1,24,younger,male
56,animal,320796.507936508,kojote,Kojote,1,24,younger,male
56,animal,324437.1655328798,hyaene,Hyaene,1,24,younger,male
56,animal,332138.4807256236,bison,Bison,1,24,younger,male
56,animal,342955.8503401361,krokodil,Krokodil,1,24,younger,male
56,animal,359167.80045351473,piranha,Piranha,1,24,younger,male
56,animal,363217.09750566893,goldfisch,Goldfisch,1,24,younger,male
56,animal,365877.3922902494,clownfisch,Clownfisch,1,24,younger,male
56,animal,373818.6621315193,eisbaer,Eisbaer,1,24,younger,male
56,animal,374693.3106575964,pinguin,Pinguin,1,24,younger,male
56,animal,378085.306122449,robbe,Robbe,1,24,younger,male
56,animal,379661.72335600905,walross,Walross,1,24,younger,male
56,animal,452399.0476190476,antilope,Antilope,1,24,younger,male
56,animal,459673.69614512473,zebra,Zebra,1,24,younger,male
56,animal,460768.34467120183,gnu,Gnu,1,24,younger,male
56,animal,521582.3356009071,luchs,Luchs,1,24,younger,male
56,animal,561620.9750566893,maulwurf,Maulwurf,1,24,younger,male
56,animal,563106.9614512472,regenwurm,Regenwurm,1,24,younger,male
56,animal,565532.2902494331,schnecke,Schnecke,1,24,younger,male
56,animal,577204.9433106576,muschel,Muschel,1,24,younger,male
56,animal,583355.6009070295,komodowaran,Komodowaran,1,24,younger,male
56,animal,586335.5782312925,salamander,Salamander,1,24,younger,male
56,animal,599429.5691609978,einhorn,NA,1,24,younger,male
56,country,794.6485260770976,vereinigtestaatenvonamerika,Vereinigte Staaten von Amerika,0,24,younger,male
56,country,3368.2086167800453,chile,Chile,0,24,younger,male
56,country,4306.190476190476,brasilien,Brasilien,0,24,younger,male
56,country,5202.1768707483,argentinien,Argentinien,0,24,younger,male
56,country,6689.546485260771,deutschland,Deutschland,0,24,younger,male
56,country,8796.57596371882,belgien,Belgien,0,24,younger,male
56,country,9713.900226757369,niederlande,Niederlande,0,24,younger,male
56,country,10696.349206349209,polen,Polen,0,24,younger,male
56,country,11558.27664399093,osterreich,Oesterreich,0,24,younger,male
56,country,12636.57596371882,italien,Italien,0,24,younger,male
56,country,14309.523809523813,spanien,Spanien,0,24,younger,male
56,country,15037.891156462583,portugal,Portugal,0,24,younger,male
56,country,16879.20634920635,schweden,Schweden,0,24,younger,male
56,country,17874.53514739229,estland,Estland,0,24,younger,male
56,country,18711.81405895692,lettland,Lettland,0,24,younger,male
56,country,19615.124716553288,litauen,Litauen,0,24,younger,male
56,country,21015.78231292517,norwegen,Norwegen,0,24,younger,male
56,country,23311.72335600907,england,England,0,24,younger,male
56,country,24385.714285714286,schottland,Schottland,0,24,younger,male
56,country,25565.69160997733,irland,Irland,0,24,younger,male
56,country,27229.68253968254,nordirland,Nordirland,0,24,younger,male
56,country,30559.02494331066,srilanka,Sri Lanka,0,24,younger,male
56,country,32200.9977324263,japan,Japan,0,24,younger,male
56,country,32803.6507936508,china,China,0,24,younger,male
56,country,33521.63265306123,russland,Russische Foederation,0,24,younger,male
56,country,35198.34467120182,saudiarabien,Saudi-Arabien,0,24,younger,male
56,country,36627.66439909297,agypten,Aegypten,0,24,younger,male
56,country,40473.62811791383,kongo,Kongo,0,24,younger,male
56,country,42427.95918367347,nigeria,Nigeria,0,24,younger,male
56,country,45314.60317460318,libanon,Libanon,0,24,younger,male
56,country,47781.92743764172,tschechien,Tschechische Republik,0,24,younger,male
56,country,49253.922902494334,ungarn,Ungarn,0,24,younger,male
56,country,50057.2335600907,griechenland,Griechenland,0,24,younger,male
56,country,56936.91609977324,ukraine,Ukraine,0,24,younger,male
56,country,58819.5918367347,weissrussland,Belarus,0,24,younger,male
56,country,67409.56916099774,australien,Australien,0,24,younger,male
56,country,73824.21768707484,kanada,Kanada,0,24,younger,male
56,country,95681.5419501134,turkmenistan,Turkmenistan,0,24,younger,male
56,country,103375.5328798186,indien,Indien,0,24,younger,male
56,country,105956.84807256237,pakistan,Pakistan,0,24,younger,male
56,country,112612.83446712018,antarktis,Antarktis,0,24,younger,male
56,country,123955.78231292516,ecuador,Ecuador,0,24,younger,male
56,country,125932.53968253967,paraguay,Paraguay,0,24,younger,male
56,country,129586.5306122449,uruguay,Uruguay,0,24,younger,male
56,country,177412.49433106577,irak,Irak,0,24,younger,male
56,country,177774.48979591837,iran,Iran,0,24,younger,male
56,country,192123.19727891157,nordkorea,Demokratische Volksrepublik Korea,0,24,younger,male
56,country,192638.54875283447,suedkorea,Republik Korea,0,24,younger,male
56,country,253498.91156462583,afghanistan,Afghanistan,0,24,younger,male
56,country,268402.29024943314,sudafrika,Suedafrika,0,24,younger,male
56,country,312106.2811791383,liechtenstein,Liechtenstein,0,24,younger,male
56,country,318982.92517006805,vatikanstadt,Vatikanstadt,0,24,younger,male
56,country,321756.2358276644,monaco,Monaco,0,24,younger,male
56,country,357442.87981859414,rumanien,Rumaenien,0,24,younger,male
56,country,419549.5238095238,frankreich,Frankreich,0,24,younger,male
56,country,428189.50113378686,schweiz,Schweiz,0,24,younger,male
56,country,455887.8911564626,neuseeland,Neuseeland,0,24,younger,male
56,country,558300.5442176871,mexiko,Mexiko,0,24,younger,male
56,country,566509.8639455782,panama,Panama,0,24,younger,male
57,animal,1664.9886621315193,hund,Hund,0,29,younger,male
57,animal,2424.943310657596,katze,Katze,0,29,younger,male
57,animal,3648.2539682539687,pferd,Pferd,0,29,younger,male
57,animal,4465.578231292518,schwein,Schwein,0,29,younger,male
57,animal,6073.60544217687,hamster,Hamster,0,29,younger,male
57,animal,7061.587301587302,maus,Maus,0,29,younger,male
57,animal,7694.240362811792,ratte,Ratte,0,29,younger,male
57,animal,8504.21768707483,schlange,Schlange,0,29,younger,male
57,animal,10281.541950113378,schnecke,Schnecke,0,29,younger,male
57,animal,11639.523809523813,eidechse,Eidechse,0,29,younger,male
57,animal,14704.852607709752,rind,Rind,0,29,younger,male
57,animal,18075.510204081635,zebra,Zebra,0,29,younger,male
57,animal,19405.48752834467,giraffe,Giraffe,0,29,younger,male
57,animal,28400.816326530618,grille,Grille,0,29,younger,male
57,animal,31742.81179138322,ameise,Ameise,0,29,younger,male
57,animal,35483.4693877551,vogel,Vogel,0,29,younger,male
57,animal,41064.08163265306,leopard,Leopard,0,29,younger,male
57,animal,43402.01814058957,gazelle,Gazelle,0,29,younger,male
57,animal,46065.32879818595,gnu,Gnu,0,29,younger,male
57,animal,46932.94784580499,hirsch,Hirsch,0,29,younger,male
57,animal,47608.27664399093,reh,Reh,0,29,younger,male
57,animal,49528.25396825397,wildschwein,Wildschwein,0,29,younger,male
57,animal,52735.57823129252,elefant,Elefant,0,29,younger,male
57,animal,53873.56009070295,tiger,Tiger,0,29,younger,male
57,animal,55004.21768707483,leopard,Leopard,0,29,younger,male
57,animal,57329.54648526077,gepard,Gepard,0,29,younger,male
57,animal,60102.857142857145,python,Python,0,29,younger,male
57,animal,64319.50113378684,waran,Waran,0,29,younger,male
57,animal,68514.51247165534,kaninchen,Kaninchen,0,29,younger,male
57,animal,69602.49433106575,hase,Hase,0,29,younger,male
57,animal,85026.48526077098,fisch,Fisch,0,29,younger,male
57,animal,85759.13832199546,delfin,Delfin,0,29,younger,male
57,animal,86512.44897959183,hai,Hai,0,29,younger,male
57,animal,87253.15192743765,wal,Wal,0,29,younger,male
57,animal,89413.8775510204,seestern,Seestern,0,29,younger,male
57,animal,94494.51247165533,octopus,Krake,0,29,younger,male
57,animal,95511.15646258504,tintenfisch,Tintenfisch,0,29,younger,male
57,animal,99571.13378684808,muschel,Muschel,0,29,younger,male
57,animal,118337.77777777778,kaenguru,Kaenguru,0,29,younger,male
57,animal,119169.09297052155,koala,Koala,0,29,younger,male
57,animal,213543.10657596373,taube,Taube,0,29,younger,male
57,animal,214680.43083900228,adler,Adler,0,29,younger,male
57,animal,217027.074829932,wellensittich,Wellensittich,0,29,younger,male
57,animal,225069.72789115648,falke,Falke,0,29,younger,male
57,animal,225830.38548752837,storch,Storch,0,29,younger,male
57,animal,228642.6530612245,reiher,Reiher,0,29,younger,male
57,animal,254902.5850340136,fuchs,Fuchs,0,29,younger,male
57,animal,255769.6145124717,wolf,Wolf,0,29,younger,male
57,animal,261194.9433106576,elch,Elch,0,29,younger,male
57,animal,266574.33106575964,rentier,Rentier,0,29,younger,male
57,animal,269180.589569161,eisbaer,Eisbaer,0,29,younger,male
57,animal,272721.2471655329,polarfuchs,Polarfuchs,0,29,younger,male
57,animal,388109.2063492064,fliege,Fliege,0,29,younger,male
57,animal,388862.5170068027,heuschrecke,Heuschrecke,0,29,younger,male
57,animal,396094.5124716553,schabe,Schabe,0,29,younger,male
57,animal,403723.1292517007,spinne,Spinne,0,29,younger,male
57,country,1540.6349206349205,deutschland,Deutschland,1,29,younger,male
57,country,2641.292517006803,belgien,Belgien,1,29,younger,male
57,country,3462.2448979591836,niederlande,Niederlande,1,29,younger,male
57,country,4236.235827664399,luxemburg,Luxemburg,1,29,younger,male
57,country,5150.839002267574,frankreich,Frankreich,1,29,younger,male
57,country,6196.167800453515,osterreich,Oesterreich,1,29,younger,male
57,country,6927.482993197279,schweiz,Schweiz,1,29,younger,male
57,country,8032.086167800454,polen,Polen,1,29,younger,male
57,country,8542.448979591838,tschechien,Tschechische Republik,1,29,younger,male
57,country,9284.104308390022,danemark,Daenemark,1,29,younger,male
57,country,10495.102040816328,island,Island,1,29,younger,male
57,country,11313.083900226758,norwegen,Norwegen,1,29,younger,male
57,country,12308.4126984127,schweden,Schweden,1,29,younger,male
57,country,13515.691609977324,finnland,Finnland,1,29,younger,male
57,country,15062.063492063491,russland,Russische Foederation,1,29,younger,male
57,country,15713.378684807256,estland,Estland,1,29,younger,male
57,country,16334.716553287984,lettland,Lettland,1,29,younger,male
57,country,16853.106575963717,litauen,Litauen,1,29,younger,male
57,country,20379.455782312925,ungarn,Ungarn,1,29,younger,male
57,country,21907.43764172335,slowakei,Slowakei,1,29,younger,male
57,country,22667.732426303857,slowenien,Slowenien,1,29,younger,male
57,country,24675.691609977323,rumanien,Rumaenien,1,29,younger,male
57,country,25483.62811791383,bulgarien,Bulgarien,1,29,younger,male
57,country,28348.276643990932,kroatien,Kroatien,1,29,younger,male
57,country,29390.9977324263,italien,Italien,1,29,younger,male
57,country,30263.71882086168,spanien,Spanien,1,29,younger,male
57,country,30972.018140589567,portugal,Portugal,1,29,younger,male
57,country,32266.009070294785,irland,Irland,1,29,younger,male
57,country,32918.0045351474,grossbritannien,Vereinigtes Koenigreich Grossbritannien und Nordirland,1,29,younger,male
57,country,35867.39229024943,zypern,Zypern,1,29,younger,male
57,country,40283.37868480726,albanien,Albanien,1,29,younger,male
57,country,43269.342403628114,bosnien,Bosnien und Herzegowina,1,29,younger,male
57,country,43970.02267573696,serbien,Serbien,1,29,younger,male
57,country,46586.666666666664,montenegro,Montenegro,1,29,younger,male
57,country,47612.335600907034,kosovo,Kosovo,1,29,younger,male
57,country,48378.27664399093,turkei,Tuerkei,1,29,younger,male
57,country,49638.18594104309,usbekistan,Usbekistan,1,29,younger,male
57,country,51295.80498866214,kasachstan,Kasachstan,1,29,younger,male
57,country,52838.04988662132,kirgisistan,Kirgisistan,1,29,younger,male
57,country,53796.68934240363,tadschikistan,Tadschikistan,1,29,younger,male
57,country,58610.680272108846,usbekistan,Usbekistan,1,29,younger,male
57,country,59749.93197278911,china,China,1,29,younger,male
57,country,60488.59410430839,indien,Indien,1,29,younger,male
57,country,61338.91156462585,nepal,Nepal,1,29,younger,male
57,country,63932.902494331065,bangladesch,Bangladesch,1,29,younger,male
57,country,64890.272108843536,pakistan,Pakistan,1,29,younger,male
57,country,65964.96598639456,afghanistan,Afghanistan,1,29,younger,male
57,country,67991.60997732426,iran,Iran,1,29,younger,male
57,country,68667.05215419501,irak,Irak,1,29,younger,male
57,country,69649.09297052154,kuwait,Kuwait,1,29,younger,male
57,country,73790.49886621315,oman,Oman,1,29,younger,male
57,country,75523.7641723356,arabischeemirate,Vereinigte Arabische Emirate,1,29,younger,male
57,country,77114.376417233565,saudiarabien,Saudi-Arabien,1,29,younger,male
57,country,79361.02040816327,jemen,Jemen,1,29,younger,male
57,country,81160.34013605442,jordanien,Jordanien,1,29,younger,male
57,country,82062.99319727892,syrien,Arabische Republik Syrien,1,29,younger,male
57,country,84935.75963718821,libanon,Libanon,1,29,younger,male
57,country,86321.74603174604,agypten,Aegypten,1,29,younger,male
57,country,87253.0612244898,tunesien,Tunesien,1,29,younger,male
57,country,88155.71428571428,libyen,Libyen,1,29,younger,male
57,country,89151.04308390024,algerien,Algerien,1,29,younger,male
57,country,91149.02494331068,marokko,Marokko,1,29,younger,male
57,country,92834.3537414966,sudafrika,Suedafrika,1,29,younger,male
57,country,94021.67800453516,namibia,Namibia,1,29,younger,male
57,country,96567.0068027211,botsuana,Botswana,1,29,younger,male
57,country,97953.6507936508,simbabwe,Simbabwe,1,29,younger,male
57,country,99688.97959183676,mosambik,Mosambik,1,29,younger,male
57,country,100533.33333333331,angola,Angola,1,29,younger,male
57,country,103889.97732426305,kongo,Kongo,1,29,younger,male
57,country,105788.63945578232,niger,Niger,1,29,younger,male
57,country,108831.95011337868,nigeria,Nigeria,1,29,younger,male
57,country,110684.21768707484,kenia,Kenia,1,29,younger,male
57,country,111435.87301587302,tansania,Vereinigte Republik Tansania,1,29,younger,male
57,country,112701.20181405896,somalia,Somalia,1,29,younger,male
57,country,115025.85034013606,madagaskar,Madagaskar,1,29,younger,male
57,country,116256.43990929706,usa,Vereinigte Staaten von Amerika,1,29,younger,male
57,country,116962.44897959183,kanada,Kanada,1,29,younger,male
57,country,117713.537414966,mexiko,Mexiko,1,29,younger,male
57,country,122214.85260770976,kolumbien,Kolumbien,1,29,younger,male
57,country,123165.87301587302,brasilien,Brasilien,1,29,younger,male
57,country,125625.19274376416,ecuador,Ecuador,1,29,younger,male
57,country,127957.57369614512,peru,Peru,1,29,younger,male
57,country,130346.8934240363,argentinien,Argentinien,1,29,younger,male
57,country,131232.8798185941,uruguay,Uruguay,1,29,younger,male
57,country,132093.537414966,chile,Chile,1,29,younger,male
57,country,133941.768707483,honduras,Honduras,1,29,younger,male
57,country,136005.12471655328,nicaragua,Nicaragua,1,29,younger,male
57,country,137086.07709750565,costarica,Costa Rica,1,29,younger,male
57,country,138039.43310657595,panama,Panama,1,29,younger,male
57,country,140849.45578231293,kuba,Kuba,1,29,younger,male
57,country,143704.48979591837,jamaika,Jamaika,1,29,younger,male
57,country,148808.5260770975,indonesien,Indonesien,1,29,younger,male
57,country,150486.50793650793,thailand,Thailand,1,29,younger,male
57,country,152094.126984127,malaysia,Malaysia,1,29,younger,male
57,country,152807.46031746033,philippinen,Philippinen,1,29,younger,male
57,country,155027.36961451248,australien,Australien,1,29,younger,male
57,country,155974.62585034015,neuseeland,Neuseeland,1,29,younger,male
57,country,160072.6530612245,japan,Japan,1,29,younger,male
57,country,167396.6439909297,vietnam,Vietnam,1,29,younger,male
57,country,170760.38548752834,burma,Myanmar,1,29,younger,male
57,country,171801.02040816328,laos,Demokratische Volksrepublik Laos,1,29,younger,male
57,country,181045.0113378685,ukraine,Ukraine,1,29,younger,male
57,country,182802.33560090704,weissrussland,Belarus,1,29,younger,male
57,country,216039.6598639456,tahiti,Tahiti,1,29,younger,male
57,country,216856.68934240364,samoa,Samoa,1,29,younger,male
57,country,236874.96598639456,haiti,Haiti,1,29,younger,male
57,country,239490.8390022676,bahamas,Bahamas,1,29,younger,male
57,country,299300.11337868485,?,NA,1,29,younger,male
57,country,299900.90702947846,uganda,Uganda,1,29,younger,male
57,country,302128.20861678006,burundi,Burundi,1,29,younger,male
57,country,305651.1337868481,athiopien,Aethiopien,1,29,younger,male
57,country,310655.07936507935,mali,Mali,1,29,younger,male
57,country,314275.66893424036,burkinafaso,Burkina Faso,1,29,younger,male
57,country,317593.9682539683,seychellen,Seychellen,1,29,younger,male
57,country,321981.2925170068,mauritius,Mauritius,1,29,younger,male
57,country,328130.8616780045,aserbaidschan,Aserbaidschan,1,29,younger,male
57,country,329618.1179138322,armenien,Armenien,1,29,younger,male
57,country,332742.17687074834,georgien,Georgien,1,29,younger,male
60,animal,3261.360544217687,affe,Affe,1,24,younger,male
60,animal,5756.8480725623585,hund,Hund,1,24,younger,male
60,animal,6194.240362811792,katze,Katze,1,24,younger,male
60,animal,6809.319727891157,pferd,Pferd,1,24,younger,male
60,animal,7788.639455782313,kuh,Kuh,1,24,younger,male
60,animal,8410.544217687075,huhn,Huhn,1,24,younger,male
60,animal,10511.26984126984,hahn,Hahn,1,24,younger,male
60,animal,11433.92290249433,esel,Esel,1,24,younger,male
60,animal,13104.920634920634,tiger,Tiger,1,24,younger,male
60,animal,13696.734693877552,loewe,Loewe,1,24,younger,male
60,animal,14437.074829931971,leopard,Leopard,1,24,younger,male
60,animal,15308.458049886622,gepard,Gepard,1,24,younger,male
60,animal,17359.84126984127,luchs,Luchs,1,24,younger,male
60,animal,18031.224489795917,fuchs,Fuchs,1,24,younger,male
60,animal,20698.526077097504,katze,Katze,1,24,younger,male
60,animal,24839.20634920635,jaguar,Jaguar,1,24,younger,male
60,animal,25497.256235827663,panther,Panther,1,24,younger,male
60,animal,31996.666666666668,nashorn,Nashorn,1,24,younger,male
60,animal,32720.294784580503,elefant,Elefant,1,24,younger,male
60,animal,34821.67800453515,zebra,Zebra,1,24,younger,male
60,animal,35418.36734693877,antilope,Antilope,1,24,younger,male
60,animal,36517.097505668935,giraffe,Giraffe,1,24,younger,male
60,animal,38560.748299319726,kaenguru,Kaenguru,1,24,younger,male
60,animal,40241.360544217685,krokodil,Krokodil,1,24,younger,male
60,animal,44993.94557823129,komodowaran,Komodowaran,1,24,younger,male
60,animal,47311.90476190476,eidechse,Eidechse,1,24,younger,male
60,animal,48125.963718820865,gecko,Gecko,1,24,younger,male
60,animal,51563.90022675737,schlange,Schlange,1,24,younger,male
60,animal,52766.93877551021,kobra,Kobra,1,24,younger,male
60,animal,54174.96598639456,python,Python,1,24,younger,male
60,animal,56803.67346938775,blindschleiche,Blindschleiche,1,24,younger,male
60,animal,57814.30839002268,klapperschlange,Klapperschlange,1,24,younger,male
60,animal,58976.621315192744,koenigskobra,Koenigskobra,1,24,younger,male
60,animal,60471.723356009075,kobra,Kobra,1,24,younger,male
60,animal,63343.08390022676,koala,Koala,1,24,younger,male
60,animal,65379.09297052154,gorilla,Gorilla,1,24,younger,male
60,animal,67731.81405895691,totenkopfaeffchen,Totenkopfaeffchen,1,24,younger,male
60,animal,73950.8843537415,schimpanse,Schimpanse,1,24,younger,male
60,animal,74819.2970521542,orangutan,Orang-Utan,1,24,younger,male
60,animal,81378.43537414966,adler,Adler,1,24,younger,male
60,animal,82084.44444444444,falke,Falke,1,24,younger,male
60,animal,83673.08390022676,turmfalke,Turmfalke,1,24,younger,male
60,animal,88517.39229024944,wanderfalke,Wanderfalke,1,24,younger,male
60,animal,93244.39909297052,geier,Geier,1,24,younger,male
60,animal,95956.03174603176,kranich,Kranich,1,24,younger,male
60,animal,98673.40136054422,storch,Storch,1,24,younger,male
60,animal,99612.81179138322,flamingo,Flamingo,1,24,younger,male
60,animal,101307.48299319728,fischreiher,Graureiher,1,24,younger,male
60,animal,103213.8775510204,kormoran,Kormoran,1,24,younger,male
60,animal,105440.92970521544,ente,Ente,1,24,younger,male
60,animal,106361.83673469388,moewe,Moewe,1,24,younger,male
60,animal,112328.88888888888,kraehe,Kraehe,1,24,younger,male
60,animal,113018.0045351474,rabe,Rabe,1,24,younger,male
60,animal,114566.6439909297,elster,Elster,1,24,younger,male
60,animal,115178.2993197279,rotkehlchen,Rotkehlchen,1,24,younger,male
60,animal,116368.61678004535,amsel,Amsel,1,24,younger,male
60,animal,119126.6439909297,fink,Fink,1,24,younger,male
60,animal,119921.33786848074,spatz,Spatz,1,24,younger,male
60,animal,124367.93650793652,wurm,Wurm,1,24,younger,male
60,animal,124924.5804988662,schnecke,Schnecke,1,24,younger,male
60,animal,128267.61904761908,marienkaefer,Marienkaefer,1,24,younger,male
60,animal,129248.32199546488,maikaefer,Maikaefer,1,24,younger,male
60,animal,131508.0498866213,raupe,Raupe,1,24,younger,male
60,animal,132495.96371882086,schmetterling,Schmetterling,1,24,younger,male
60,animal,136078.04988662133,tausendfuessler,Tausendfuesser,1,24,younger,male
60,animal,137088.84353741497,hundertfuesser,Hundertfuesser,1,24,younger,male
60,animal,138178.77551020408,kellerassel,Kellerassel,1,24,younger,male
60,animal,142121.40589569163,blattlaus,Blattlaus,1,24,younger,male
60,animal,144102.42630385488,wanze,Wanze,1,24,younger,male
60,animal,146300.38548752837,maikaefer,Maikaefer,1,24,younger,male
60,animal,153185.3514739229,hai,Hai,1,24,younger,male
60,animal,153838.70748299322,wal,Wal,1,24,younger,male
60,animal,154865.0113378685,schwertwal,Schwertwal,1,24,younger,male
60,animal,156042.9931972789,blauwal,Blauwal,1,24,younger,male
60,animal,156844.05895691612,pottwal,Pottwal,1,24,younger,male
60,animal,158998.3673469388,finnwal,Finnwal,1,24,younger,male
60,animal,162699.93197278914,delfin,Delfin,1,24,younger,male
60,animal,166445.7142857143,weisserhai,Weisser Hai,1,24,younger,male
60,animal,168622.0634920635,tigerhai,Tigerhai,1,24,younger,male
60,animal,172085.46485260772,schildkroete,Schildkroete,1,24,younger,male
60,animal,173842.92517006805,landschildkroete,Landschildkroete,1,24,younger,male
60,animal,174527.59637188207,meeresschildkroete,Meeresschildkroete,1,24,younger,male
60,animal,176098.2993197279,rochen,Rochen,1,24,younger,male
60,animal,176798.95691609976,stachelrochen,Stachelrochen,1,24,younger,male
60,animal,181095.21541950112,mantarochen,Mantarochen,1,24,younger,male
60,animal,197889.54648526077,seeloewe,Seeloewe,1,24,younger,male
60,animal,198689.5918367347,seehund,Seehund,1,24,younger,male
60,animal,200354.2176870748,seeleopard,Seeleopard,1,24,younger,male
60,animal,203232.3129251701,polarfuchs,Polarfuchs,1,24,younger,male
60,animal,205449.0022675737,polarrobbe,Polarrobbe,1,24,younger,male
60,animal,210362.2902494331,seeelefant,Seeelefant,1,24,younger,male
60,animal,213293.92290249432,walross,Walross,1,24,younger,male
60,animal,217840.63492063497,thunfisch,Thunfisch,1,24,younger,male
60,animal,218813.33333333337,hecht,Hecht,1,24,younger,male
60,animal,219399.38775510204,barsch,Barsch,1,24,younger,male
60,animal,219785.5102040817,forelle,Forelle,1,24,younger,male
60,animal,220693.1972789116,lachs,Lachs,1,24,younger,male
60,animal,224288.2086167801,pinguin,Pinguin,1,24,younger,male
60,animal,235362.85714285713,plankton,Plankton,1,24,younger,male
60,animal,242215.0113378685,miesmuschel,Miesmuschel,1,24,younger,male
60,animal,242909.6598639456,herzmuschel,Herzmuschel,1,24,younger,male
60,animal,244686.96145124716,krabbe,Krabbe,1,24,younger,male
60,animal,245567.2562358277,krebs,Krebs,1,24,younger,male
60,animal,246124.0362811791,hummer,Hummer,1,24,younger,male
60,animal,246640.68027210885,languste,Languste,1,24,younger,male
60,animal,260962.26757369612,aal,Aal,1,24,younger,male
60,animal,264683.9909297052,meeraesche,Meeraesche,1,24,younger,male
60,animal,268596.3038548753,scholle,Scholle,1,24,younger,male
60,animal,272950.31746031746,dorsch,Kabeljau,1,24,younger,male
60,animal,273687.64172335604,kabeljau,Kabeljau,1,24,younger,male
60,animal,275322.6303854875,koehler,Kohlfisch,1,24,younger,male
60,animal,276666.3492063492,leng,Leng,1,24,younger,male
60,animal,284066.0770975057,rotbarsch,Rotbarsch,1,24,younger,male
60,animal,291261.06575963716,muraene,Muraene,1,24,younger,male
60,animal,292387.7097505669,makrele,Makrele,1,24,younger,male
60,animal,294000.04535147396,hornhecht,Hornhecht,1,24,younger,male
60,animal,313042.7664399093,neonfisch,Neonfisch,1,24,younger,male
60,animal,317189.8412698413,molch,Molch,1,24,younger,male
60,animal,318744.6031746032,lurch,Lurch,1,24,younger,male
60,animal,381031.2698412699,seeadler,Seeadler,1,24,younger,male
60,animal,386745.9410430839,kaiserpinguin,Kaiserpinguin,1,24,younger,male
60,animal,405940.589569161,ringelnatter,Ringelnatter,1,24,younger,male
60,animal,410621.9047619048,tarantula,Tarantel,1,24,younger,male
60,animal,412919.0022675737,vogelspinne,Vogelspinne,1,24,younger,male
60,animal,420181.1337868481,ameise,Ameise,1,24,younger,male
60,animal,425255.89569160994,wespe,Wespe,1,24,younger,male
60,animal,426485.2607709751,biene,Biene,1,24,younger,male
60,animal,427414.98866213154,hummel,Hummel,1,24,younger,male
60,animal,429039.63718820864,schwarzebiene,Dunkle Europaeische Biene,1,24,younger,male
60,animal,432584.28571428574,hirschkaefer,Hirschkaefer,1,24,younger,male
60,animal,434955.9637188209,mistkaefer,Mistkaefer,1,24,younger,male
60,animal,446176.8934240363,libelle,Libelle,1,24,younger,male
60,animal,455851.1111111111,hase,Hase,1,24,younger,male
60,animal,457599.75056689343,kaninchen,Kaninchen,1,24,younger,male
60,animal,458458.79818594106,hamster,Hamster,1,24,younger,male
60,animal,464721.179138322,zwerghamster,Zwerghamster,1,24,younger,male
60,animal,467188.8208616781,maus,Maus,1,24,younger,male
60,animal,468479.8412698413,spitzmaus,Spitzmaus,1,24,younger,male
60,animal,469644.8072562358,feldmaus,Feldmaus,1,24,younger,male
60,animal,470804.7619047619,maulwurf,Maulwurf,1,24,younger,male
60,animal,472363.0158730159,ratte,Ratte,1,24,younger,male
60,animal,475871.3605442177,bisamratte,Bisamratte,1,24,younger,male
60,animal,476750.97505668935,biber,Biber,1,24,younger,male
60,animal,479040.97505668935,opossum,Beutelratte,1,24,younger,male
