participant_id,rt,response,response_corrected,age,participant_age_group,gender
1129,333434.87528344675,alpaka,alpaka,30,younger,male
1129,335160.8843537415,kamel,kamel,30,younger,male
1129,337374.85260770976,lama,lama,30,younger,male
1129,370836.50793650793,nacktschnecke,nacktschnecke,30,younger,male
1129,374364.48979591834,weinbergschnecke,weinbergschnecke,30,younger,male
1129,381422.7664399093,octopus,oktopus,30,younger,male
1129,385864.693877551,seegurke,seegurke,30,younger,male
1129,398743.9682539683,stachelrochen,stachelrochen,30,younger,male
1129,402172.2448979592,hai,hai,30,younger,male
1129,404922.1541950113,delfin,delfin,30,younger,male
1129,407527.1428571429,"orca, schwertwal",orca,30,younger,male
1129,409831.1337868481,pottwal,pottwal,30,younger,male
1129,443791.11111111107,kaninchen,kaninchen,30,younger,male
1129,450242.1315192744,mäusebushard,mäusebussard,30,younger,male
1129,455109.50113378686,seinadler,seinadler,30,younger,male
1129,461071.5419501134,seeadler,seeadler,30,younger,male
1129,499838.5487528345,nerz,nerz,30,younger,male
1129,513881.8367346939,pfau,pfau,30,younger,male
1129,517762.5396825397,affe,affe,30,younger,male
1129,518263.85487528343,schimpanse,schimpanse,30,younger,male
1129,519317.3242630386,gorilla,gorilla,30,younger,male
1129,520749.977324263,orang-utan,orang-utan,30,younger,male
1129,525804.6031746031,pavian,pavian,30,younger,male
1129,528872.5850340136,schimpanse,schimpanse,30,younger,male
1129,541469.8412698413,???,NA,30,younger,male
1129,552018.5034013606,kolibri,kolibri,30,younger,male
1129,556543.8321995465,rotkehlchen,rotkehlchen,30,younger,male
1129,557248.820861678,spatz,spatz,30,younger,male
1129,561007.4829931973,ameise,ameise,30,younger,male
1129,563548.5034013606,termite,termite,30,younger,male
1129,570165.1473922902,schwalbe,schwalbe,30,younger,male
1130,664.6485260770976,ameise,ameise,28,younger,female
1130,1969.297052154195,ameisenbär,ameisenbär,28,younger,female
1130,3334.3310657596376,antilope,antilope,28,younger,female
1130,6780.975056689343,bär,bär,28,younger,female
1130,10204.965986394558,braunbär,braunbär,28,younger,female
1130,13808.208616780046,gorilla,gorilla,28,younger,female
1130,15300.47619047619,orang-utan,orang-utan,28,younger,female
1130,16464.625850340137,schimpanse,schimpanse,28,younger,female
1130,18611.632653061224,bonobo,bonoboaffe,28,younger,female
1130,23814.285714285714,delfin,delfin,28,younger,female
1130,24899.614512471653,hai,hai,28,younger,female
1130,28743.60544217687,goldfisch,goldfisch,28,younger,female
1130,31452.49433106576,hecht,hecht,28,younger,female
1130,32663.537414965987,zander,zander,28,younger,female
1130,33780.158730158735,barsch,barsch,28,younger,female
1130,34518.185941043084,forelle,forelle,28,younger,female
1130,37387.46031746032,aal,aal,28,younger,female
1130,39084.10430839002,nacktschnecke,nacktschnecke,28,younger,female
1130,42348.73015873016,made,made,28,younger,female
1130,44086.666666666664,schmetterling,schmetterling,28,younger,female
1130,48459.705215419504,rotkehlchen,rotkehlchen,28,younger,female
1130,50839.02494331066,specht,specht,28,younger,female
1130,53461.31519274377,eule,eule,28,younger,female
1130,60453.62811791383,zander,zander,28,younger,female
1130,62848.02721088436,forelle,forelle,28,younger,female
1130,65939.75056689342,lachs,lachs,28,younger,female
1130,70368.45804988663,faultier,faultier,28,younger,female
1130,71822.81179138321,koala,koalabär,28,younger,female
1130,73488.820861678,känguru,känguru,28,younger,female
1130,77324.08163265306,giraffe,giraffe,28,younger,female
1130,78673.03854875284,elefant,elefant,28,younger,female
1130,82002.08616780046,zebra,zebra,28,younger,female
1130,83734.08163265306,krokodil,krokodil,28,younger,female
1130,84940.72562358277,löwe,löwe,28,younger,female
1130,85840.11337868481,tiger,tiger,28,younger,female
1130,89515.0566893424,spinne,spinne,28,younger,female
1130,90805.71428571428,vogelspinne,vogelspinne,28,younger,female
1130,91847.0068027211,tarantel,tarantel,28,younger,female
1130,99045.64625850342,maus,maus,28,younger,female
1130,99545.57823129251,hund,hund,28,younger,female
1130,99854.62585034016,katze,katze,28,younger,female
1130,104316.30385487528,wellensittich,wellensittich,28,younger,female
1130,106940.56689342404,papagei,papagei,28,younger,female
1130,109741.13378684808,kakadu,kakadu,28,younger,female
1130,114454.42176870749,rotkehlchen,rotkehlchen,28,younger,female
1130,119750.04535147392,specht,specht,28,younger,female
1130,123705.37414965988,adler,adler,28,younger,female
1130,131703.3560090703,krake,krake,28,younger,female
1130,132794.6485260771,oktopus,oktopus,28,younger,female
1130,134470.6349206349,wal,wal,28,younger,female
1130,135986.9387755102,blauwal,blauwal,28,younger,female
1130,150407.57369614515,chamäleon,chamäleon,28,younger,female
1130,153211.9954648526,dachs,dachs,28,younger,female
1130,157830.0453514739,wildschwein,wildschwein,28,younger,female
1130,160703.6507936508,reh,reh,28,younger,female
1130,162791.6326530612,elch,elch,28,younger,female
1130,170937.61904761905,eichhörnchen,eichhörnchen,28,younger,female
1130,195447.34693877553,lama,lama,28,younger,female
1130,201672.358276644,skorpion,skorpion,28,younger,female
1130,207450.0453514739,schlange,schlange,28,younger,female
1130,212705.32879818595,???,NA,28,younger,female
1130,228144.30839002263,wiedzuvor,NA,28,younger,female
1130,267400.95238095237,wespe,wespe,28,younger,female
1130,270129.54648526077,robbe,robbe,28,younger,female
1130,275451.90476190473,???,NA,28,younger,female
1130,281229.2290249433,leopard,leopard,28,younger,female
1130,307641.9501133787,amsel,amsel,28,younger,female
1130,308416.8934240363,drossel,drossel,28,younger,female
1130,314729.2970521542,fink,fink,28,younger,female
1130,324328.29931972787,seestern,seestern,28,younger,female
1130,325405.6009070295,seepferdchen,seepferdchen,28,younger,female
1130,338059.8412698413,dachs,dachs,28,younger,female
1130,338853.8321995465,biber,biber,28,younger,female
1130,360511.1564625851,giraffe,giraffe,28,younger,female
1130,369185.8049886622,hamster,hamster,28,younger,female
1130,370846.8480725624,kaninchen,kaninchen,28,younger,female
1130,371532.0861678005,meerschweinchen,meerschweinchen,28,younger,female
1130,387013.7868480726,alligator,alligator,28,younger,female
1130,397208.4353741497,wolf,wolf,28,younger,female
1130,400149.75056689343,fuchs,fuchs,28,younger,female
1130,406144.3764172335,schwein,schwein,28,younger,female
1130,407729.0702947846,huhn,huhn,28,younger,female
1130,409355.0566893424,pferd,pferd,28,younger,female
1130,420314.3537414966,kamel,kamel,28,younger,female
1130,428810.9523809524,???,NA,28,younger,female
1130,442093.3106575964,hyäne,hyäne,28,younger,female
1130,450339.2970521542,regenwurm,regenwurm,28,younger,female
1130,456802.87981859414,panda,panda,28,younger,female
1130,544256.8027210884,igel,igel,28,younger,female
1130,559574.7845804989,kaninchen,kaninchen,28,younger,female
1130,565479.1156462585,luchs,luchs,28,younger,female
1130,578199.72789115645,ochse,ochse,28,younger,female
1130,585871.1111111111,qualle,qualle,28,younger,female
1130,597462.3129251701,stier,stier,28,younger,female
1131,1831.3151927437643,maus,maus,25,younger,male
1131,3286.258503401361,hase,hase,25,younger,male
1131,4642.426303854875,hamster,hamster,25,younger,male
1131,7713.015873015874,chinchilla,chinchilla,25,younger,male
1131,9980.680272108844,ratte,ratte,25,younger,male
1131,12443.990929705216,meerschweinchen,meerschweinchen,25,younger,male
1131,16762.60770975057,hase,hase,25,younger,male
1131,17702.585034013606,wiedzuvor,NA,25,younger,male
1131,19156.938775510207,vogel,vogel,25,younger,male
1131,21090.18140589569,wellensittich,wellensittich,25,younger,male
1131,24091.8820861678,pferd,pferd,25,younger,male
1131,26271.56462585034,kuh,kuh,25,younger,male
1131,27490.181405895695,schwein,schwein,25,younger,male
1131,36861.54195011338,löwe,löwe,25,younger,male
1131,37804.55782312925,tiger,tiger,25,younger,male
1131,40138.48072562358,elefant,elefant,25,younger,male
1131,41439.50113378685,nashorn,nashorn,25,younger,male
1131,44764.08163265306,affe,affe,25,younger,male
1131,49315.37414965987,löwe,löwe,25,younger,male
1131,53044.6485260771,hyäne,hyäne,25,younger,male
1131,54812.63038548753,fuchs,fuchs,25,younger,male
1131,60447.2335600907,katze,katze,25,younger,male
1131,60887.142857142855,hund,hund,25,younger,male
1131,71705.44217687074,pudel,pudel,25,younger,male
1131,77182.40362811791,seekuh,seekuh,25,younger,male
1131,80235.69160997732,nilpferd,nilpferd,25,younger,male
1131,82672.358276644,fisch,fisch,25,younger,male
1131,87890.95238095238,schlange,schlange,25,younger,male
1131,90128.57142857143,spinne,spinne,25,younger,male
1131,93325.89569161,kanarienvogel,kanarienvogel,25,younger,male
1131,104831.15646258504,bär,bär,25,younger,male
1131,109951.15646258504,strauss,strauss,25,younger,male
1131,115936.21315192744,leguan,leguan,25,younger,male
1131,118619.5918367347,krokodil,krokodil,25,younger,male
1131,120871.20181405896,alligator,alligator,25,younger,male
1131,139307.1882086168,zebra,zebra,25,younger,male
1131,141320.22675736962,leopard,leopard,25,younger,male
1131,154521.49659863947,schwein,schwein,25,younger,male
1131,157944.78458049888,wildschwein,wildschwein,25,younger,male
1131,162737.7097505669,eichhörnchen,eichhörnchen,25,younger,male
1131,168402.6530612245,amsel,amsel,25,younger,male
1131,168940,drossel,drossel,25,younger,male
1131,169935.32879818595,meise,meise,25,younger,male
1131,172236.34920634923,elster,elster,25,younger,male
1131,190913.62811791385,biene,biene,25,younger,male
1131,195082.9024943311,ameise,ameise,25,younger,male
1131,213136.5306122449,biber,biber,25,younger,male
1131,220089.8866213152,chamäleon,chamäleon,25,younger,male
1131,225817.16553287985,dachs,dachs,25,younger,male
1131,243244.12698412695,faultier,faultier,25,younger,male
1131,275789.0702947846,erdmännchen,erdmännchen,25,younger,male
1131,282513.4240362812,esel,esel,25,younger,male
1131,291552.4716553288,giraffe,giraffe,25,younger,male
1131,316365.73696145124,schlange,schlange,25,younger,male
1131,328088.7528344671,gans,gans,25,younger,male
1131,337762.4036281179,gazelle,gazelle,25,younger,male
1131,339580.6802721089,schaf,schaf,25,younger,male
1131,340845.69160997734,ziege,ziege,25,younger,male
1131,347556.34920634923,bison,bison,25,younger,male
1131,372646.9614512472,panda,panda,25,younger,male
1131,387950.566893424,igel,igel,25,younger,male
1131,395377.89115646255,insekt,insekt,25,younger,male
1131,406895.51020408166,jaguar,jaguar,25,younger,male
1131,412348.20861678,schimpanse,schimpanse,25,younger,male
1131,415353.537414966,orang-utan,orang-utan,25,younger,male
1131,445452.90249433107,käfer,käfer,25,younger,male
1131,452289.9092970522,schmetterling,schmetterling,25,younger,male
1131,474309.8866213152,libelle,libelle,25,younger,male
1131,488060.5442176871,löwe,löwe,25,younger,male
1131,497712.44897959183,möwe,möwe,25,younger,male
1131,529566.6893424036,opossum,opossum,25,younger,male
1131,536954.6485260772,stachelschwein,stachelschwein,25,younger,male
1131,542696.9387755103,storch,storch,25,younger,male
1131,561015.5782312925,rabe,rabe,25,younger,male
1131,582375.1927437641,uhu,uhu,25,younger,male
1131,590465.1700680272,wal,wal,25,younger,male
1131,592547.7551020408,delfin,delfin,25,younger,male
1132,743.3106575963719,hund,hund,23,younger,male
1132,1494.21768707483,katze,katze,23,younger,male
1132,2577.8684807256236,maus,maus,23,younger,male
1132,3534.5804988662135,vogel,vogel,23,younger,male
1132,4540.2267573696145,wellensittich,wellensittich,23,younger,male
1132,5430.498866213152,spatz,spatz,23,younger,male
1132,7160.92970521542,pferd,pferd,23,younger,male
1132,8282.244897959185,nashorn,nashorn,23,younger,male
1132,9586.25850340136,giraffe,giraffe,23,younger,male
1132,10778.616780045351,elefant,elefant,23,younger,male
1132,12475.9410430839,papagei,papagei,23,younger,male
1132,14163.28798185941,maus,maus,23,younger,male
1132,15772.607709750566,haselmaus,haselmaus,23,younger,male
1132,19791.22448979592,nilpferd,nilpferd,23,younger,male
1132,27635.21541950113,wellensittich,wellensittich,23,younger,male
1132,31996.598639455784,truthahn,truthahn,23,younger,male
1132,33955.91836734694,gans,gans,23,younger,male
1132,34840.95238095238,ente,ente,23,younger,male
1132,36545.2380952381,taube,taube,23,younger,male
1132,37442.5850340136,möwe,möwe,23,younger,male
1132,40692.857142857145,leguan,leguan,23,younger,male
1132,41786.485260770976,jaguar,jaguar,23,younger,male
1132,43413.44671201814,gepard,gepard,23,younger,male
1132,44328.77551020408,leopard,leopard,23,younger,male
1132,48406.462585034016,zebra,zebra,23,younger,male
1132,49717.14285714286,löwe,löwe,23,younger,male
1132,51300.45351473923,tiger,tiger,23,younger,male
1132,56107.46031746032,wildschwein,wildschwein,23,younger,male
1132,57317.05215419501,schwein,schwein,23,younger,male
1132,60360.04535147392,ziege,ziege,23,younger,male
1132,61116.054421768706,schaf,schaf,23,younger,male
1132,64406.031746031746,wal,wal,23,younger,male
1132,65498.68480725624,fisch,fisch,23,younger,male
1132,67437.02947845806,rochen,rochen,23,younger,male
1132,69593.69614512472,seestern,seestern,23,younger,male
1132,73199.0022675737,hecht,hecht,23,younger,male
1132,78321.02040816327,karpfen,karpfen,23,younger,male
1132,88912.69841269842,taube,taube,23,younger,male
1132,91318.04988662132,ratte,ratte,23,younger,male
1132,92341.2925170068,hamster,hamster,23,younger,male
1132,99206.57596371882,kakadu,kakadu,23,younger,male
1132,107060.56689342404,leopard,leopard,23,younger,male
1132,115116.50793650794,giraffe,giraffe,23,younger,male
1132,118426.05442176871,affe,affe,23,younger,male
1132,121055.37414965988,gorilla,gorilla,23,younger,male
1132,122441.9954648526,schimpanse,schimpanse,23,younger,male
1132,129424.33106575964,adler,adler,23,younger,male
1132,131086.62131519275,bussard,bussard,23,younger,male
1132,133172.92517006802,amsel,amsel,23,younger,male
1132,134514.2403628118,storch,storch,23,younger,male
1132,141475.48752834467,wurm,wurm,23,younger,male
1132,143471.4739229025,fliege,fliege,23,younger,male
1132,144628.1179138322,mücke,mücke,23,younger,male
1132,158957.8231292517,tausendfüssler,tausendfüßler,23,younger,male
1132,161639.11564625852,kakerlake,kakerlake,23,younger,male
1132,164132.42630385488,ameise,ameise,23,younger,male
1132,179869.04761904763,reh,reh,23,younger,male
1132,181960.3401360544,antilope,antilope,23,younger,male
1132,185860.9523809524,bär,bär,23,younger,male
1132,191456.91609977325,pavian,pavian,23,younger,male
1132,203809.9546485261,schimmel,schimmel,23,younger,male
1132,214859.31972789115,reh,reh,23,younger,male
1132,226891.70068027213,elefant,elefant,23,younger,male
1132,236027.02947845805,hund,hund,23,younger,male
1132,240245.03401360544,jack russell,jack russel terrier,23,younger,male
1132,241022.56235827663,golden retriever,golden retriever,23,younger,male
1132,249109.68253968257,leguan,leguan,23,younger,male
1132,255776.03174603175,qualle,qualle,23,younger,male
1132,262813.3560090703,rochen,rochen,23,younger,male
1132,274396.37188208615,krokodil,krokodil,23,younger,male
1132,282073.0158730159,schwalbe,schwalbe,23,younger,male
1132,288555.66893424036,jaguar,jaguar,23,younger,male
1132,300566.87074829935,taube,taube,23,younger,male
1132,303856.84807256237,eichhörnchen,eichhörnchen,23,younger,male
1132,312476.55328798183,schlange,schlange,23,younger,male
1132,332509.1156462585,hund,hund,23,younger,male
1132,333553.8095238095,fisch,fisch,23,younger,male
1132,335613.1292517007,katze,katze,23,younger,male
1132,336488.1179138322,maus,maus,23,younger,male
1132,341610.7256235828,ratte,ratte,23,younger,male
1132,364888.0272108844,wiesel,wiesel,23,younger,male
1132,365925.7142857143,nerz,nerz,23,younger,male
1132,368198.3673469387,frettchen,frettchen,23,younger,male
1132,381322.7210884354,eule,eule,23,younger,male
1132,384331.9501133787,specht,specht,23,younger,male
1132,391644.96598639456,stinktier,stinktier,23,younger,male
1132,393925.6235827665,waschbär,waschbär,23,younger,male
1132,395757.61904761905,dachs,dachs,23,younger,male
1132,397554.2630385488,fuchs,fuchs,23,younger,male
1132,411153.56009070296,möwe,möwe,23,younger,male
1132,421035.53287981864,luchs,luchs,23,younger,male
1132,435506.82539682544,wildschwein,wildschwein,23,younger,male
1132,439879.1609977324,heuschrecke,heuschrecke,23,younger,male
1132,447432.19954648527,nashorn,nashorn,23,younger,male
1132,452088.4807256236,aal,aal,23,younger,male
1132,467401.79138322,tausendfüssler,tausendfüßler,23,younger,male
1132,473877.7777777778,wurm,wurm,23,younger,male
1132,479955.10204081633,giraffe,giraffe,23,younger,male
1132,484377.73242630385,specht,specht,23,younger,male
1132,494330.0907029478,maus,maus,23,younger,male
1132,495280.6802721088,amsel,amsel,23,younger,male
1132,501305.2380952381,wal,wal,23,younger,male
1132,503393.90022675734,hai,hai,23,younger,male
1132,516490.2267573696,krokodil,krokodil,23,younger,male
1132,521657.8458049887,"dackel, dachshund",dackel,23,younger,male
1132,524345.873015873,chihuahua,chihuahua,23,younger,male
1132,528225.6009070295,rottweiler,rottweiler,23,younger,male
1132,528885.5782312925,bernersennenhund,berner sennenhund,23,younger,male
1132,542049.5918367348,ameisenbär,ameisenbär,23,younger,male
1132,550011.2018140589,wildkatze,wildkatze,23,younger,male
1132,552029.4104308389,kojote,kojote,23,younger,male
1132,554206.0770975057,erdmännchen,erdmännchen,23,younger,male
1132,563500.7256235827,erdmännchen,erdmännchen,23,younger,male
1132,572826.1224489796,hyäne,hyäne,23,younger,male
1132,577864.7845804988,strauss,strauss,23,younger,male
1132,580338.0272108843,lama,lama,23,younger,male
1132,581585.9637188208,alpaka,alpaka,23,younger,male
1132,589779.8412698413,elefant,elefant,23,younger,male
1132,595135.1700680272,elefant,elefant,23,younger,male
1132,599040.8163265307,giraffe,giraffe,23,younger,male
1133,4960.47619047619,hund,hund,25,younger,female
1133,5553.401360544218,katze,katze,25,younger,female
1133,6492.993197278912,hamster,hamster,25,younger,female
1133,15269.977324263038,schlange,schlange,25,younger,female
1133,16452.29024943311,spinne,spinne,25,younger,female
1133,19108.934240362814,frosch,frosch,25,younger,female
1133,21882.653061224493,elefant,elefant,25,younger,female
1133,22775.260770975055,giraffe,giraffe,25,younger,female
1133,23956.84807256236,gnu,gnu,25,younger,female
1133,26728.77551020408,rentier,rentier,25,younger,female
1133,29251.06575963719,elch,elch,25,younger,female
1133,30072.44897959184,reh,reh,25,younger,female
1133,31506.439909297053,specht,specht,25,younger,female
1133,33379.7052154195,vogel,vogel,25,younger,female
1133,40294.3537414966,hai,hai,25,younger,female
1133,41492.403628117914,barsch,barsch,25,younger,female
1133,42776.75736961451,lachs,lachs,25,younger,female
1133,45074.353741496605,luchs,luchs,25,younger,female
1133,47016.73469387755,fuchs,fuchs,25,younger,female
1133,52636.009070294785,eichhörnchen,eichhörnchen,25,younger,female
1133,55695.35147392291,komodowaran,komodowaran,25,younger,female
1133,59689.342403628114,yak,yak,25,younger,female
1133,63334.9433106576,lama,lama,25,younger,female
1133,65332.19954648526,kamel,kamel,25,younger,female
1133,66465.51020408164,chamäleon,chamäleon,25,younger,female
1133,67898.41269841269,dromedar,dromedar,25,younger,female
1133,75235.10204081633,affe,affe,25,younger,female
1133,76046.39455782314,???,NA,25,younger,female
1133,77105.10204081633,pavian,pavian,25,younger,female
1133,77952.69841269842,gorilla,gorilla,25,younger,female
1133,81334.69387755102,schimpanse,schimpanse,25,younger,female
1133,84042.65306122448,kapuziner,kapuziner,25,younger,female
1133,102923.9909297052,hecht,hecht,25,younger,female
1133,105997.91383219954,"dackel, dachshund",dackel,25,younger,female
1133,106573.69614512472,yorkshire terrier,yorkshire terrier,25,younger,female
1133,108652.2902494331,pitbull,pitbull,25,younger,female
1133,110327.5963718821,bull terrier,bullterrier,25,younger,female
1133,111935.60090702948,golden retriever,golden retriever,25,younger,female
1133,115682.90249433108,mops,mops,25,younger,female
1133,122699.84126984129,amsel,amsel,25,younger,female
1133,123165.14739229024,drossel,drossel,25,younger,female
1133,123577.25623582766,fink,fink,25,younger,female
1133,124667.25623582766,star,star,25,younger,female
1133,137108.50340136053,tintenfisch,tintenfisch,25,younger,female
1133,138223.7641723356,calamari,NA,25,younger,female
1133,142406.14512471654,wal,wal,25,younger,female
1133,145484.17233560092,seerobbe,seerobbe,25,younger,female
1133,146504.82993197278,seelöwe,seelöwe,25,younger,female
1133,158834.08163265308,guppy,guppy,25,younger,female
1133,163804.08163265308,kugelfisch,kugelfisch,25,younger,female
1133,174413.37868480728,salamander,salamander,25,younger,female
1133,178239.63718820864,kröte,kröte,25,younger,female
1133,184909.7052154195,panda,panda,25,younger,female
1133,186592.0634920635,löwe,löwe,25,younger,female
1133,188267.39229024944,gazelle,gazelle,25,younger,female
1133,192581.38321995467,koala,koalabär,25,younger,female
1133,195069.7052154195,braunbär,braunbär,25,younger,female
1133,195984.3537414966,schwarzbär,schwarzbär,25,younger,female
1133,196789.27437641725,grizzlybär,grizzlybär,25,younger,female
1133,207167.9365079365,anakonda,anakonda,25,younger,female
1133,208791.95011337867,kobra,kobra,25,younger,female
1133,209433.26530612248,klapperschlange,klapperschlange,25,younger,female
1133,213885.5328798186,python,python,25,younger,female
1133,216996.55328798183,keuzspinne,kreuzspinne,25,younger,female
1133,223436.32653061225,schwarze witwe,schwarze witwe,25,younger,female
1133,239823.3560090703,fliege,fliege,25,younger,female
1133,241150.68027210885,mücke,mücke,25,younger,female
1133,243921.9954648526,heuschrecke,heuschrecke,25,younger,female
1133,261447.32426303855,maus,maus,25,younger,female
1133,262072.65306122453,ratte,ratte,25,younger,female
1133,267489.2290249433,perser katze,perserkatze,25,younger,female
1133,268265.2607709751,siamkatze,siamkatze,25,younger,female
1133,269204.1950113379,nacktkatze,nacktkatze,25,younger,female
1133,274988.84353741497,nacktmull,nacktmull,25,younger,female
1133,289880.45351473923,tausendfüssler,tausendfüßler,25,younger,female
1133,295430.43083900225,maikäfer,maikäfer,25,younger,female
1133,296337.0294784581,hirschkäfer,hirschkäfer,25,younger,female
1133,304173.67346938775,mistkäfer,mistkäfer,25,younger,female
1133,321225.03401360544,aal,aal,25,younger,female
1133,337973.65079365077,erdmännchen,erdmännchen,25,younger,female
1133,384696.28117913834,blauer marlin,blauer marlin,25,younger,female
1133,393636.5759637188,tigerhai,tigerhai,25,younger,female
1133,394495.5328798186,hammerhai,hammerhai,25,younger,female
1133,396051.5192743764,weisser hai,weisser hai,25,younger,female
1133,399152.44897959183,katzenhai,katzenhai,25,younger,female
1133,404012.1088435374,pferd,pferd,25,younger,female
1133,409394.7392290249,kuh,kuh,25,younger,female
1133,410145.10204081633,schwein,schwein,25,younger,female
1133,412548.7074829932,huhn,huhn,25,younger,female
1133,414639.0476190476,pute,pute,25,younger,female
1133,416507.0294784581,truthahn,truthahn,25,younger,female
1133,421625.306122449,wachtel,wachtel,25,younger,female
1133,452802.6984126984,eidechse,eidechse,25,younger,female
1133,453958.6848072563,chamäleon,chamäleon,25,younger,female
1133,470606.6893424036,krokodil,krokodil,25,younger,female
1133,476429.387755102,alligator,alligator,25,younger,female
1133,478089.45578231296,komzuvor,NA,25,younger,female
1133,486286.8253968254,nilpferd,nilpferd,25,younger,female
1133,491238.16326530615,dachs,dachs,25,younger,female
1133,495954.149659864,tasmanischer teufel,tasmanischer teufel,25,younger,female
1133,500836.14512471657,ameisenbär,ameisenbär,25,younger,female
1133,502312.7891156463,nasenbär,nasenbär,25,younger,female
1133,507789.0476190476,ameise,ameise,25,younger,female
1133,533065.0340136054,leopard,leopard,25,younger,female
1133,534001.6780045351,gepard,gepard,25,younger,female
1133,538193.2426303854,puma,puma,25,younger,female
1133,548786.5986394557,wolf,wolf,25,younger,female
1133,553816.9614512471,wildschwein,wildschwein,25,younger,female
1133,564582.2675736962,storch,storch,25,younger,female
1133,574828.2993197279,taube,taube,25,younger,female
1133,578294.6485260772,adler,adler,25,younger,female
1133,579125.89569161,rabe,rabe,25,younger,female
1133,584021.5873015872,storch,storch,25,younger,female
1134,1966.6439909297053,grönlandwal,grönlandwal,23,younger,female
1134,3679.2743764172337,belugawal,weißwal,23,younger,female
1134,5359.20634920635,narwal,narwal,23,younger,female
1134,7247.981859410431,buckelwal,buckelwal,23,younger,female
1134,9430.068027210884,blauwal,blauwal,23,younger,female
1134,13201.383219954649,schwertwal,schwertwal,23,younger,female
1134,22282.063492063495,zwergwal,zwergwal,23,younger,female
1134,28692.108843537415,delfin,delfin,23,younger,female
1134,34409.160997732426,inland taipan,inlandtaipan,23,younger,female
1134,36433.78684807257,schwarze mamba,schwarze mamba,23,younger,female
1134,38727.755102040814,lanzenotter,lanzenotter,23,younger,female
1134,43508.11791383221,königskobra,königskobra,23,younger,female
1134,45916.82539682539,ringelnatter,ringelnatter,23,younger,female
1134,48815.10204081633,blindschleiche,blindschleiche,23,younger,female
1134,54500.725623582766,königspython,königspython,23,younger,female
1134,56350.725623582766,netzpython,netzpython,23,younger,female
1134,64685.14739229024,schwarze mamba,schwarze mamba,23,younger,female
1134,76439.86394557824,landminen otter,NA,23,younger,female
1134,79209.77324263038,???,NA,23,younger,female
1134,83876.41723356009,leistenkrokodil,leistenkrokodil,23,younger,female
1134,86832.31292517007,???,NA,23,younger,female
1134,89116.25850340138,???,NA,23,younger,female
1134,90149.56916099772,???,NA,23,younger,female
1134,91873.56009070296,ganges gavial,gangesgavial,23,younger,female
1134,103263.60544217686,mississippi alligator,mississippi-alligator,23,younger,female
1134,115639.59183673467,kammmolch,kammmolch,23,younger,female
1134,127853.21995464852,wachtel,wachtel,23,younger,female
1134,129358.16326530614,amsel,amsel,23,younger,female
1134,131702.56235827666,storch,storch,23,younger,female
1134,134502.26757369615,weisskopfseeadler,weisskopfseeadler,23,younger,female
1134,145968.25396825396,kranich,kranich,23,younger,female
1134,156767.21088435376,meise,meise,23,younger,female
1134,160169.56916099772,amsel,amsel,23,younger,female
1134,160785.26077097506,drossel,drossel,23,younger,female
1134,163492.5850340136,fink,fink,23,younger,female
1134,164450.56689342405,star,star,23,younger,female
1134,168702.53968253967,fasan,fasan,23,younger,female
1134,172308.91156462586,pfau,pfau,23,younger,female
1134,188987.27891156464,pute,pute,23,younger,female
1134,232012.947845805,bison,bison,23,younger,female
1134,232851.54195011337,büffel,büffel,23,younger,female
1134,239874.48979591837,haflinger,haflinger,23,younger,female
1134,241429.2517006803,kaltblut,kaltblut,23,younger,female
1134,260751.90476190476,seewespe,seewespe,23,younger,female
1134,262367.3015873016,würfelqualle,würfelqualle,23,younger,female
1134,264845.2607709751,portugiesische galeere,portugiesische galeere,23,younger,female
1134,271146.1904761905,ohrenqualle,ohrenqualle,23,younger,female
1134,275332.0861678005,kugelfisch,kugelfisch,23,younger,female
1134,279723.74149659864,zwergseepferdchen,zwergseepferdchen,23,younger,female
1134,281110.38548752834,fetzenfisch,fetzenfisch,23,younger,female
1134,286738.3673469388,stör,stör,23,younger,female
1134,288374.30839002266,quastenflosser,quastenflosser,23,younger,female
1134,294745.60090702947,hecht,hecht,23,younger,female
1134,296364.26303854876,zander,zander,23,younger,female
1134,297654.0136054422,barsch,barsch,23,younger,female
1134,298842.26757369615,???,NA,23,younger,female
1134,300163.9229024943,???,NA,23,younger,female
1134,303394.9433106576,rotkehlchen,rotkehlchen,23,younger,female
1134,308564.5351473923,kuckuck,kuckuck,23,younger,female
1134,316412.15419501136,steinadler,steinadler,23,younger,female
1134,323511.5419501134,mondfisch,mondfisch,23,younger,female
1134,354328.1859410431,löwe,löwe,23,younger,female
1134,355170.79365079367,giraffe,giraffe,23,younger,female
1134,357007.4603174603,tiger,tiger,23,younger,female
1134,361099.1383219955,wasserbüffel,wasserbüffel,23,younger,female
1134,362869.79591836734,nilkrokodil,nilkrokodil,23,younger,female
1134,367610.0680272109,leopard,leopard,23,younger,female
1134,368747.3696145125,gepard,gepard,23,younger,female
1134,372428.97959183675,tiger,tiger,23,younger,female
1134,379602.5850340136,sibirischer tiger,sibirischer tiger,23,younger,female
1134,380721.201814059,königstiger,königstiger,23,younger,female
1134,385473.2653061225,elefant,elefant,23,younger,female
1134,387141.0657596371,nashorn,nashorn,23,younger,female
1134,393455.03401360544,clownfisch,clownfisch,23,younger,female
1134,421588.7301587302,leuchtqualle,leuchtqualle,23,younger,female
1134,426116.32653061225,koi,koi,23,younger,female
