"experiment","task","participant_id","age","gender","trial_id","trial_order","stimulus","sentence","context","response","rating_scale"
"exp1_aptness","aptness rating","S21",40,"Female",4085,83,"dead_metaphor",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S38",35,"Male",4086,83,"dead_metaphor",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S4",41,"Female",4087,83,"dead_metaphor",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S29",31,"Male",4088,83,"dead_metaphor",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S47",26,"Male",4089,83,"dead_metaphor",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S42",35,"Male",4090,83,"dead_metaphor",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S9",39,"Female",4091,83,"dead_metaphor",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S11",27,"Female",4092,83,"dead_metaphor",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S26",40,"Male",4093,83,"dead_metaphor",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S46",59,"Female",4094,83,"dead_metaphor",,1,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S10",35,"Male",4095,83,"dead_metaphor",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S45",29,"Male",4096,83,"dead_metaphor",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S7",35,"Male",4097,83,"dead_metaphor",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S39",24,"Female",4098,83,"dead_metaphor",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S19",51,"Male",4099,83,"dead_metaphor",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S22",56,"Female",4100,83,"dead_metaphor",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S5",32,"Male",4101,83,"dead_metaphor",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S30",30,"Male",4102,83,"dead_metaphor",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S35",25,"Male",4103,83,"dead_metaphor",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S28",54,"Male",4104,83,"dead_metaphor",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S8",34,"Female",4105,83,"dead_metaphor",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S23",31,"Male",4106,83,"dead_metaphor",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S14",27,"Male",4107,83,"dead_metaphor",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S25",35,"Male",4108,83,"dead_metaphor",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S33",29,"Male",4109,83,"dead_metaphor",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S24",57,"Female",4110,83,"dead_metaphor",,0,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S15",53,"Female",4111,83,"dead_metaphor",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S37",60,"Female",4112,83,"dead_metaphor",,1,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S43",32,"Male",4113,83,"dead_metaphor",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S20",48,"Female",4114,83,"dead_metaphor",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S13",66,"Male",4115,83,"dead_metaphor",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S17",57,"Female",4116,83,"dead_metaphor",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S37",60,"Female",4117,84,"dead_silence",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S6",29,"Female",4118,84,"dead_silence",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S15",53,"Female",4119,84,"dead_silence",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S22",56,"Female",4120,84,"dead_silence",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S45",29,"Male",4121,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S35",25,"Male",4122,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S49",49,"Male",4123,84,"dead_silence",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S27",32,"Male",4124,84,"dead_silence",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S46",59,"Female",4125,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S31",31,"Male",4126,84,"dead_silence",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S48",25,"Male",4127,84,"dead_silence",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S38",35,"Male",4128,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S8",34,"Female",4129,84,"dead_silence",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S18",35,"Male",4130,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S29",31,"Male",4131,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S23",31,"Male",4132,84,"dead_silence",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S11",27,"Female",4133,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S12",57,"Female",4134,84,"dead_silence",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S19",51,"Male",4135,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S24",57,"Female",4136,84,"dead_silence",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S43",32,"Male",4137,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S17",57,"Female",4138,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S40",53,"Female",4139,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S47",26,"Male",4140,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S26",40,"Male",4141,84,"dead_silence",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S21",40,"Female",4142,84,"dead_silence",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S4",41,"Female",4143,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S39",24,"Female",4144,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S28",54,"Male",4145,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S34",47,"Female",4146,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S32",38,"Male",4147,84,"dead_silence",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S36",55,"Male",4148,84,"dead_silence",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S3",51,"Male",4149,84,"dead_silence",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S2",38,"Male",4150,84,"dead_silence",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S10",35,"Male",4151,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S1",29,"Male",4152,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S20",48,"Female",4153,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S9",39,"Female",4154,84,"dead_silence",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S14",27,"Male",4155,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S5",32,"Male",4156,84,"dead_silence",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S7",35,"Male",4157,84,"dead_silence",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S13",66,"Male",4158,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S44",30,"Male",4159,84,"dead_silence",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S16",30,"Male",4160,84,"dead_silence",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S25",35,"Male",4161,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S33",29,"Male",4162,84,"dead_silence",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S30",30,"Male",4163,84,"dead_silence",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S42",35,"Male",4164,84,"dead_silence",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S41",23,"Male",4165,84,"dead_silence",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S15",53,"Female",4166,85,"death_burger",,1,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S49",49,"Male",4167,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S7",35,"Male",4168,85,"death_burger",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S6",29,"Female",4169,85,"death_burger",,1,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S31",31,"Male",4170,85,"death_burger",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S46",59,"Female",4171,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S18",35,"Male",4172,85,"death_burger",,0,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S28",54,"Male",4173,85,"death_burger",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S16",30,"Male",4174,85,"death_burger",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S30",30,"Male",4175,85,"death_burger",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S22",56,"Female",4176,85,"death_burger",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S47",26,"Male",4177,85,"death_burger",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S38",35,"Male",4178,85,"death_burger",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S3",51,"Male",4179,85,"death_burger",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S9",39,"Female",4180,85,"death_burger",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S12",57,"Female",4181,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S41",23,"Male",4182,85,"death_burger",,0,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S4",41,"Female",4183,85,"death_burger",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S21",40,"Female",4184,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S37",60,"Female",4185,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S8",34,"Female",4186,85,"death_burger",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S14",27,"Male",4187,85,"death_burger",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S48",25,"Male",4188,85,"death_burger",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S23",31,"Male",4189,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S26",40,"Male",4190,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S27",32,"Male",4191,85,"death_burger",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S17",57,"Female",4192,85,"death_burger",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S1",29,"Male",4193,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S5",32,"Male",4194,85,"death_burger",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S11",27,"Female",4195,85,"death_burger",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S24",57,"Female",4196,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S29",31,"Male",4197,85,"death_burger",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S2",38,"Male",4198,85,"death_burger",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S13",66,"Male",4199,85,"death_burger",,1,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S32",38,"Male",4200,85,"death_burger",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S20",48,"Female",4201,85,"death_burger",,1,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S45",29,"Male",4202,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S33",29,"Male",4203,85,"death_burger",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S40",53,"Female",4204,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S43",32,"Male",4205,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S34",47,"Female",4206,85,"death_burger",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S42",35,"Male",4207,85,"death_burger",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S35",25,"Male",4208,85,"death_burger",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S44",30,"Male",4209,85,"death_burger",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S39",24,"Female",4210,85,"death_burger",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S10",35,"Male",4211,85,"death_burger",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S19",51,"Male",4212,85,"death_burger",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S25",35,"Male",4213,85,"death_burger",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S36",55,"Male",4214,85,"death_burger",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S18",35,"Male",4215,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S3",51,"Male",4216,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S39",24,"Female",4217,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S48",25,"Male",4218,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S34",47,"Female",4219,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S23",31,"Male",4220,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S7",35,"Male",4221,86,"deep_love",,0,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S9",39,"Female",4222,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S31",31,"Male",4223,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S24",57,"Female",4224,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S38",35,"Male",4225,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S32",38,"Male",4226,86,"deep_love",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S15",53,"Female",4227,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S20",48,"Female",4228,86,"deep_love",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S42",35,"Male",4229,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S10",35,"Male",4230,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S35",25,"Male",4231,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S27",32,"Male",4232,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S43",32,"Male",4233,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S45",29,"Male",4234,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S37",60,"Female",4235,86,"deep_love",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S16",30,"Male",4236,86,"deep_love",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S26",40,"Male",4237,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S44",30,"Male",4238,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S11",27,"Female",4239,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S13",66,"Male",4240,86,"deep_love",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S49",49,"Male",4241,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S33",29,"Male",4242,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S40",53,"Female",4243,86,"deep_love",,1,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S47",26,"Male",4244,86,"deep_love",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S4",41,"Female",4245,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S22",56,"Female",4246,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S21",40,"Female",4247,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S28",54,"Male",4248,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S19",51,"Male",4249,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S36",55,"Male",4250,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S14",27,"Male",4251,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S5",32,"Male",4252,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S30",30,"Male",4253,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S17",57,"Female",4254,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S2",38,"Male",4255,86,"deep_love",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S1",29,"Male",4256,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S12",57,"Female",4257,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S46",59,"Female",4258,86,"deep_love",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S25",35,"Male",4259,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S29",31,"Male",4260,86,"deep_love",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S41",23,"Male",4261,86,"deep_love",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S8",34,"Female",4262,86,"deep_love",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S6",29,"Female",4263,86,"deep_love",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S49",49,"Male",4264,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S20",48,"Female",4265,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S45",29,"Male",4266,87,"deep_water",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S36",55,"Male",4267,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S44",30,"Male",4268,87,"deep_water",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S16",30,"Male",4269,87,"deep_water",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S30",30,"Male",4270,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S12",57,"Female",4271,87,"deep_water",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S21",40,"Female",4272,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S43",32,"Male",4273,87,"deep_water",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S38",35,"Male",4274,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S10",35,"Male",4275,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S37",60,"Female",4276,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S13",66,"Male",4277,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S22",56,"Female",4278,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S34",47,"Female",4279,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S35",25,"Male",4280,87,"deep_water",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S42",35,"Male",4281,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S40",53,"Female",4282,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S23",31,"Male",4283,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S48",25,"Male",4284,87,"deep_water",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S1",29,"Male",4285,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S9",39,"Female",4286,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S6",29,"Female",4287,87,"deep_water",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S2",38,"Male",4288,87,"deep_water",,0,2,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S27",32,"Male",4289,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S11",27,"Female",4290,87,"deep_water",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S32",38,"Male",4291,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S28",54,"Male",4292,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S33",29,"Male",4293,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S26",40,"Male",4294,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S47",26,"Male",4295,87,"deep_water",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S25",35,"Male",4296,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S39",24,"Female",4297,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S14",27,"Male",4298,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S17",57,"Female",4299,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S5",32,"Male",4300,87,"deep_water",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S41",23,"Male",4301,87,"deep_water",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S31",31,"Male",4302,87,"deep_water",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S29",31,"Male",4303,87,"deep_water",,1,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S7",35,"Male",4304,87,"deep_water",,0,1,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S4",41,"Female",4305,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S8",34,"Female",4306,87,"deep_water",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S46",59,"Female",4307,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S18",35,"Male",4308,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S15",53,"Female",4309,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S24",57,"Female",4310,87,"deep_water",,0,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S19",51,"Male",4311,87,"deep_water",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S3",51,"Male",4312,87,"deep_water",,0,3,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S16",30,"Male",4313,88,"delicate_flower",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S19",51,"Male",4314,88,"delicate_flower",,1,5,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S47",26,"Male",4315,88,"delicate_flower",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S24",57,"Female",4316,88,"delicate_flower",,0,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S14",27,"Male",4317,88,"delicate_flower",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S34",47,"Female",4318,88,"delicate_flower",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S37",60,"Female",4319,88,"delicate_flower",,1,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S45",29,"Male",4320,88,"delicate_flower",,0,6,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S23",31,"Male",4321,88,"delicate_flower",,0,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S15",53,"Female",4322,88,"delicate_flower",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S32",38,"Male",4323,88,"delicate_flower",,1,4,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S11",27,"Female",4324,88,"delicate_flower",,1,7,"1 = not apt; 7 = very apt"
"exp1_aptness","aptness rating","S49",49,"Male",4325,88,"delicate_flower",,0,5,"1 = not apt; 7 = very apt"
