"Ps.number","Cue.number","Response.number","cues","Response","first_key_RT","Response_spelling","ZipfUK","Response_corrected"
20,22,2,"MOSQUITO","AIDS",6576.7,NA,3.76,"AIDS"
20,22,3,"MOSQUITO","STING",1980.2,NA,4.27,"STING"
20,22,4,"MOSQUITO","NOICE",365.3,"NOISE",4.78,"NOISE"
20,22,5,"MOSQUITO","NOISE",1172.3,NA,4.78,"NOISE"
20,22,6,"MOSQUITO","BUZZ",409.7,NA,4.31,"BUZZ"
20,22,7,"MOSQUITO","ANNOYING",277.2,NA,4.26,"ANNOYING"
20,22,8,"MOSQUITO","INSECT",1685.3,NA,3.85,"INSECT"
20,22,9,"MOSQUITO","AFRICA",2524.3,NA,4.85,"AFRICA"
20,22,10,"MOSQUITO","WHINE",3292.8,NA,2.64,"WHINE"
20,22,11,"MOSQUITO","INFECTION",2228.2,NA,4.05,"INFECTION"
20,22,12,"MOSQUITO","ILLNESS",442.1,NA,4.12,"ILLNESS"
20,22,13,"MOSQUITO","BLOOD",3727.4,NA,4.98,"BLOOD"
20,22,14,"MOSQUITO","INSECT VAMPIRES",2040.9,"VAMPIRE",3.98,"VAMPIRE"
20,22,15,"MOSQUITO","TRANSMIT",8799.8,NA,3.19,"TRANSMIT"
20,22,16,"MOSQUITO","SPRAY",1501,NA,3.98,"SPRAY"
20,22,17,"MOSQUITO","HUM",4540.6,NA,3.49,"HUM"
20,22,18,"MOSQUITO","DISEASE",2097.2,NA,4.49,"DISEASE"
20,22,19,"MOSQUITO","HUMID",4288.2,NA,3.37,"HUMID"
20,22,20,"MOSQUITO","MALARIA",4091.4,NA,3.45,"MALARIA"
26,22,1,"MOSQUITO","BITE",1278.3,NA,4.45,"BITE"
26,22,2,"MOSQUITO","BUZZ",860.7,NA,4.31,"BUZZ"
26,22,3,"MOSQUITO","PEST",377.1,NA,3.5,"PEST"
26,22,4,"MOSQUITO","INSECT",560.2,NA,3.85,"INSECT"
26,22,5,"MOSQUITO","ITCH",709.6,NA,3.32,"ITCH"
26,22,6,"MOSQUITO","ALLERGY",674,NA,3.3,"ALLERGY"
26,22,7,"MOSQUITO","HOT",1329.3,NA,5.14,"HOT"
26,22,8,"MOSQUITO","ANNOYING",824.3,NA,4.26,"ANNOYING"
26,22,9,"MOSQUITO","BUG",5483.9,NA,4.07,"BUG"
26,22,10,"MOSQUITO","FLY",1061.3,NA,4.9,"FLY"
26,22,11,"MOSQUITO","WINGS",394.6,NA,4.4,"WINGS"
26,22,12,"MOSQUITO","STING",544.6,NA,4.27,"STING"
26,22,13,"MOSQUITO","MALARIA",16573.9,NA,3.45,"MALARIA"
26,22,14,"MOSQUITO","SPAIN",9235.3,NA,4.67,"SPAIN"
26,22,15,"MOSQUITO","NIGHT",2169.2,NA,5.65,"NIGHT"
26,22,16,"MOSQUITO","CITRONELLA",1188.5,NA,1.54,"CITRONELLA"
26,22,17,"MOSQUITO","BITE CREAM",4184.2,NA,NA,"BITE CREAM"
26,22,18,"MOSQUITO","HURT",2350.9,NA,4.82,"HURT"
26,22,19,"MOSQUITO","FLY",5458.7,NA,4.9,"FLY"
26,22,20,"MOSQUITO","STING",1911.5,NA,4.27,"STING"
29,22,1,"MOSQUITO","BITE",795.4,NA,4.45,"BITE"
29,22,2,"MOSQUITO","ANNOYING",330.8,NA,4.26,"ANNOYING"
29,22,3,"MOSQUITO","SCARS",166.3,NA,3.64,"SCARS"
29,22,4,"MOSQUITO","MALARIA",451,NA,3.45,"MALARIA"
29,22,5,"MOSQUITO","SRI LANKA",198,NA,NA,"SRI LANKA"
29,22,6,"MOSQUITO","HEAT",422.9,NA,4.76,"HEAT"
29,22,7,"MOSQUITO","HUMID",639.1,NA,3.37,"HUMID"
29,22,8,"MOSQUITO","PEST",1919.2,NA,3.5,"PEST"
29,22,9,"MOSQUITO","WATER",211.6,NA,5.53,"WATER"
29,22,10,"MOSQUITO","NIGHT",2795,NA,5.65,"NIGHT"
29,22,11,"MOSQUITO","STING",423.8,NA,4.27,"STING"
29,22,12,"MOSQUITO","MARK",833.7,NA,5.37,"MARK"
29,22,13,"MOSQUITO","NOISE",357,NA,4.78,"NOISE"
29,22,14,"MOSQUITO","DIRTY",4260,NA,4.57,"DIRTY"
29,22,15,"MOSQUITO","RED",1055.3,NA,5.41,"RED"
29,22,16,"MOSQUITO","BUMP",694.9,NA,3.96,"BUMP"
29,22,17,"MOSQUITO","ITCHY",350.1,NA,3.45,"ITCHY"
29,22,18,"MOSQUITO","IRRITATING",4644.8,NA,3.55,"IRRITATING"
29,22,19,"MOSQUITO","FLIES",3113.7,"FLY",4.17,"FLY"
31,22,1,"MOSQUITO","BITE",872,NA,4.45,"BITE"
31,22,2,"MOSQUITO","INSECT",597.2,NA,3.85,"INSECT"
31,22,3,"MOSQUITO","MALARIA",356.2,NA,3.45,"MALARIA"
31,22,4,"MOSQUITO","CHERYLCOLE",1322.6,"CHERYL COLE",NA,"CHERYL COLE"
31,22,5,"MOSQUITO","BITE",2385.9,NA,4.45,"BITE"
31,22,6,"MOSQUITO","NOZZLE",1165.2,NA,2.87,"NOZZLE"
31,22,7,"MOSQUITO","BLOOD",1220.4,NA,4.98,"BLOOD"
31,22,8,"MOSQUITO","DISEASE",759.4,NA,4.49,"DISEASE"
31,22,9,"MOSQUITO","NET",2531.9,NA,4.53,"NET"
31,22,10,"MOSQUITO","WARM",2677.7,NA,4.92,"WARM"
31,22,11,"MOSQUITO","SWAT",2613.4,NA,2.91,"SWAT"
31,22,12,"MOSQUITO","PEST",5742,NA,3.5,"PEST"
31,22,13,"MOSQUITO","PESTILENCE",1165.3,NA,2.44,"PESTILENCE"
31,22,14,"MOSQUITO","PLAGUE",935.1,NA,3.73,"PLAGUE"
31,22,15,"MOSQUITO","EVIL",4434.8,NA,4.45,"EVIL"
31,22,16,"MOSQUITO","BUSHTUCKERTRIAL",11135.2,"TRIAL",4.6,"TRIAL"
31,22,17,"MOSQUITO","SORE",4634.2,NA,4.06,"SORE"
31,22,18,"MOSQUITO","ITCHY",1063.3,NA,3.45,"ITCHY"
31,22,19,"MOSQUITO","SUCKING",1077.4,NA,3.63,"SUCKING"
31,22,20,"MOSQUITO","AFRICA",5012.3,NA,4.85,"AFRICA"
32,22,1,"MOSQUITO","BITES",1328.9,NA,3.76,"BITES"
32,22,2,"MOSQUITO","HOT COUNTRY",1037.9,NA,NA,"HOT COUNTRY"
32,22,3,"MOSQUITO","SUNCREAM",658,"SUNSCREEN",2.52,"SUNSCREEN"
32,22,4,"MOSQUITO","BITE CREAM",2587.2,NA,NA,"BITE CREAM"
32,22,5,"MOSQUITO","ITCHY",666.3,NA,3.45,"ITCHY"
32,22,6,"MOSQUITO","LUMPS",617.7,NA,3.68,"LUMPS"
32,22,7,"MOSQUITO","IRRITATING",780.4,NA,3.55,"IRRITATING"
32,22,8,"MOSQUITO","COVER UP",6833.9,NA,NA,"COVER UP"
32,22,9,"MOSQUITO","CREAMS",4389.5,NA,3.44,"CREAMS"
32,22,10,"MOSQUITO","INFECTION",6532.7,NA,4.05,"INFECTION"
32,22,11,"MOSQUITO","MOZZY NETS",13311.1,"NET",4.53,"NET"
32,22,12,"MOSQUITO","REPLENT SPRAY",4280.7,"SPRAY",3.98,"SPRAY"
32,22,13,"MOSQUITO","SWIMMING POOL",6329.2,NA,NA,"SWIMMING POOL"
32,22,14,"MOSQUITO","AT NIGHT",1060.1,"NIGHT",5.65,"NIGHT"
32,22,15,"MOSQUITO","ON HOLIDAY",3623.8,"HOLIDAY",4.94,"HOLIDAY"
32,22,16,"MOSQUITO","SORE",8425.3,NA,4.06,"SORE"
32,22,17,"MOSQUITO","UNCOMFORTABLE",6192.3,NA,4.13,"UNCOMFORTABLE"
32,22,18,"MOSQUITO","ANNOYING",2588.5,NA,4.26,"ANNOYING"
32,22,19,"MOSQUITO","TABLETS",6340,NA,3.78,"TABLETS"
32,22,20,"MOSQUITO","CREAMS",13038.7,NA,3.44,"CREAMS"
37,22,1,"MOSQUITO","BITE",1138.3,NA,4.45,"BITE"
37,22,2,"MOSQUITO","ITCH",453.5,NA,3.32,"ITCH"
37,22,3,"MOSQUITO","ANNOYING",1985.7,NA,4.26,"ANNOYING"
37,22,4,"MOSQUITO","INSECT",2047.4,NA,3.85,"INSECT"
37,22,5,"MOSQUITO","BUZZ",1130,NA,4.31,"BUZZ"
37,22,6,"MOSQUITO","NIGHT",902.3,NA,5.65,"NIGHT"
37,22,7,"MOSQUITO","BLOOD",4727.7,NA,4.98,"BLOOD"
37,22,8,"MOSQUITO","SUCKER",819,NA,3.7,"SUCKER"
37,22,9,"MOSQUITO","ANGRY",8961.1,NA,4.71,"ANGRY"
37,22,10,"MOSQUITO","KILL",9424.3,NA,4.91,"KILL"
37,22,11,"MOSQUITO","PAIN",2592,NA,4.85,"PAIN"
37,22,12,"MOSQUITO","WEEP",2468.2,NA,3.4,"WEEP"
37,22,13,"MOSQUITO","DARK",2769.6,NA,4.94,"DARK"
37,22,14,"MOSQUITO","SWELL",5142.9,NA,3.62,"SWELL"
37,22,15,"MOSQUITO","RED",3653.5,NA,5.41,"RED"
37,22,16,"MOSQUITO","SCRATCH",7166.9,NA,4.39,"SCRATCH"
37,22,17,"MOSQUITO","SWAT",5973.1,NA,2.91,"SWAT"
37,22,18,"MOSQUITO","NET",3319.5,NA,4.53,"NET"
37,22,19,"MOSQUITO","ABROAD",1099.4,NA,4.34,"ABROAD"
37,22,20,"MOSQUITO","HEAT",1123.1,NA,4.76,"HEAT"
2,23,1,"MOUNTAIN","HILL",1175.3,NA,4.71,"HILL"
2,23,2,"MOUNTAIN","EVERESTPEAK",1603.2,"PEAK",4.26,"PEAK"
2,23,3,"MOUNTAIN","SUMMIT",758.6,NA,4.18,"SUMMIT"
2,23,4,"MOUNTAIN","CLIMB",855.5,NA,4.45,"CLIMB"
2,23,5,"MOUNTAIN","CONQUER",545,NA,3.64,"CONQUER"
2,23,6,"MOUNTAIN","REACH",418.8,NA,4.81,"REACH"
2,23,7,"MOUNTAIN","TREK",447.3,NA,3.72,"TREK"
2,23,8,"MOUNTAIN","HIKE",1392.1,NA,3.6,"HIKE"
2,23,9,"MOUNTAIN","CLAMBER",511.9,NA,2.79,"CLAMBER"
2,23,10,"MOUNTAIN","BEAT",538.8,NA,5.07,"BEAT"
2,23,11,"MOUNTAIN","DEFEAT",807.3,NA,4.48,"DEFEAT"
2,23,12,"MOUNTAIN","OVERCOME",463.6,NA,4.05,"OVERCOME"
2,23,13,"MOUNTAIN","ADVERSITY",1310.9,NA,3.24,"ADVERSITY"
2,23,14,"MOUNTAIN","CHALLENGE",1154.8,NA,5.19,"CHALLENGE"
2,23,15,"MOUNTAIN","BEAUTY",1183.1,NA,4.67,"BEAUTY"
2,23,16,"MOUNTAIN","NATURE",455.2,NA,4.83,"NATURE"
2,23,17,"MOUNTAIN","SCENERY",558.8,NA,3.88,"SCENERY"
2,23,18,"MOUNTAIN","VIEW",443.7,NA,5.16,"VIEW"
2,23,19,"MOUNTAIN","TOP",2800.5,NA,5.64,"TOP"
2,23,20,"MOUNTAIN","GRANITE",3447.1,NA,3.73,"GRANITE"
5,23,1,"MOUNTAIN","PEAK",2979.8,NA,4.26,"PEAK"
5,23,2,"MOUNTAIN","VALLEY",1701.4,NA,4.47,"VALLEY"
5,23,3,"MOUNTAIN","CLIMBING",2130.9,NA,4.31,"CLIMBING"
5,23,4,"MOUNTAIN","WALKING",2290.7,NA,4.92,"WALKING"
5,23,5,"MOUNTAIN","SCENERY",2082.6,NA,3.88,"SCENERY"
5,23,6,"MOUNTAIN","DANGER",2872.6,NA,4.75,"DANGER"
5,23,7,"MOUNTAIN","SNOW",2338.6,NA,4.79,"SNOW"
5,23,8,"MOUNTAIN","ICE",1934.3,NA,4.98,"ICE"
5,23,9,"MOUNTAIN","GLACIERS",2550.4,NA,3.16,"GLACIERS"
5,23,10,"MOUNTAIN","CAMPING",7624.4,NA,3.95,"CAMPING"
5,23,11,"MOUNTAIN","TREKING",1921.5,"TREK",1.17,"TREK"
5,23,12,"MOUNTAIN","GORGE",6754.5,NA,3.52,"GORGE"
5,23,13,"MOUNTAIN","CLIFF",3223.2,NA,4.37,"CLIFF"
5,23,14,"MOUNTAIN","PRECIPICE",2449.9,NA,2.65,"PRECIPICE"
5,23,15,"MOUNTAIN","RESCUE",7719.4,NA,4.68,"RESCUE"
5,23,16,"MOUNTAIN","HI",5534.9,NA,5.28,"HI"
5,23,17,"MOUNTAIN","COLD",2314.9,NA,5.11,"COLD"
5,23,18,"MOUNTAIN","WINDY",8160.1,NA,4.16,"WINDY"
5,23,19,"MOUNTAIN","BASE JUMPING",4676.6,NA,NA,"BASE JUMPING"
5,23,20,"MOUNTAIN","PARAGLIDING",2745.3,NA,2.65,"PARAGLIDING"
6,23,1,"MOUNTAIN","HILL",810.9,NA,4.71,"HILL"
6,23,2,"MOUNTAIN","COUNTRY",631.8,NA,5.65,"COUNTRY"
6,23,3,"MOUNTAIN","EVEREST",3136.7,NA,3.63,"EVEREST"
6,23,4,"MOUNTAIN","COLD",9471.4,NA,5.11,"COLD"
6,23,5,"MOUNTAIN","MASSIVE",3087,NA,5.04,"MASSIVE"
6,23,6,"MOUNTAIN","SMALL",537.1,NA,5.43,"SMALL"
6,23,7,"MOUNTAIN","POINTED",2794.7,NA,4.14,"POINTED"
6,23,8,"MOUNTAIN","FLAT",748.1,NA,4.99,"FLAT"
6,23,9,"MOUNTAIN","CLIMBING",2936.4,NA,4.31,"CLIMBING"
6,23,10,"MOUNTAIN","HIKING",663.9,"HIKE",3.17,"HIKE"
6,23,11,"MOUNTAIN","CHALLENGE",1519.9,NA,5.19,"CHALLENGE"
6,23,12,"MOUNTAIN","PEAK",777,NA,4.26,"PEAK"
6,23,13,"MOUNTAIN","SNOW",3008.8,NA,4.79,"SNOW"
6,23,14,"MOUNTAIN","COUNTRYSIDE",4911.1,NA,4.59,"COUNTRYSIDE"
6,23,15,"MOUNTAIN","FAMOUS",4225.8,NA,5.03,"FAMOUS"
6,23,16,"MOUNTAIN","BOOTS",13159.8,NA,4.36,"BOOTS"
6,23,17,"MOUNTAIN","CLOTHING",2930.3,NA,4.14,"CLOTHING"
6,23,18,"MOUNTAIN","AIR",1760,NA,5.22,"AIR"
6,23,19,"MOUNTAIN","TEMPERATURE",375.3,NA,4.48,"TEMPERATURE"
6,23,20,"MOUNTAIN","PROTECTION",4824.8,NA,4.46,"PROTECTION"
14,23,1,"MOUNTAIN","EVEREST",598,NA,3.63,"EVEREST"
14,23,2,"MOUNTAIN","TALL",1475.6,NA,4.51,"TALL"
14,23,3,"MOUNTAIN","BIG",352.5,NA,5.94,"BIG"
14,23,4,"MOUNTAIN","COLD",732.5,NA,5.11,"COLD"
14,23,5,"MOUNTAIN","WATER",1868,NA,5.53,"WATER"
14,23,6,"MOUNTAIN","EVIAN",1597.4,NA,2.47,"EVIAN"
14,23,7,"MOUNTAIN","DANGEROUS",4791.8,NA,4.91,"DANGEROUS"
14,23,8,"MOUNTAIN","FILM",864.4,NA,5.26,"FILM"
14,23,9,"MOUNTAIN","CLIMBING",1411.3,NA,4.31,"CLIMBING"
14,23,10,"MOUNTAIN","ROCK CLIMBING",1192.5,NA,NA,"ROCK CLIMBING"
14,23,11,"MOUNTAIN","BOULDERING",2065.8,"BOULDER",1.93,"BOULDER"
14,23,12,"MOUNTAIN","ROPE",2669.3,NA,4.3,"ROPE"
14,23,13,"MOUNTAIN","CLIP",3310.8,NA,4.26,"CLIP"
14,23,14,"MOUNTAIN","SNOW",3905.6,NA,4.79,"SNOW"
14,23,15,"MOUNTAIN","AVERLANCH",1588,"AVALANCHE",3.34,"AVALANCHE"
14,23,16,"MOUNTAIN","BLIZZARD",3284.9,NA,3.17,"BLIZZARD"
14,23,17,"MOUNTAIN","SKIING",501.6,NA,3.8,"SKIING"
14,23,18,"MOUNTAIN","SNOW BOARDING",484.4,"SNOWBOARD",2.84,"SNOWBOARD"
14,23,19,"MOUNTAIN","DANGEROUS",2403.2,NA,4.91,"DANGEROUS"
14,23,20,"MOUNTAIN","DEATH",17322.3,NA,5.14,"DEATH"
16,23,1,"MOUNTAIN","TALL",1405.4,NA,4.51,"TALL"
16,23,2,"MOUNTAIN","JOURNEY",481.8,NA,4.91,"JOURNEY"
16,23,3,"MOUNTAIN","SKY",1472.5,NA,4.79,"SKY"
16,23,4,"MOUNTAIN","SNOW",830.1,NA,4.79,"SNOW"
16,23,5,"MOUNTAIN","DIRT",2419.1,NA,4,"DIRT"
16,23,6,"MOUNTAIN","PATH",1250.8,NA,4.48,"PATH"
16,23,7,"MOUNTAIN","VIEW",1124.3,NA,5.16,"VIEW"
16,23,8,"MOUNTAIN","TRAVEL",2041.5,NA,4.82,"TRAVEL"
16,23,9,"MOUNTAIN","FITNESS",3186.2,NA,3.97,"FITNESS"
16,23,10,"MOUNTAIN","AMBITION",1502.2,NA,4.21,"AMBITION"
16,23,11,"MOUNTAIN","DETERMINATION",1274.7,NA,4.14,"DETERMINATION"
16,23,12,"MOUNTAIN","PEACEFUL",3354.5,NA,4.2,"PEACEFUL"
16,23,13,"MOUNTAIN","BIRDS",2370.6,NA,4.85,"BIRDS"
16,23,14,"MOUNTAIN","HIKING",1359.1,"HIKE",3.17,"HIKE"
16,23,15,"MOUNTAIN","STONES",2173,NA,4.39,"STONES"
16,23,16,"MOUNTAIN","NATURE",1166.5,NA,4.83,"NATURE"
16,23,17,"MOUNTAIN","REFUGE",3807.6,NA,3.6,"REFUGE"
16,23,18,"MOUNTAIN","ACHIEVEMENT",15116.1,NA,4.26,"ACHIEVEMENT"
16,23,19,"MOUNTAIN","STRENGTH",1418.6,NA,4.65,"STRENGTH"
16,23,20,"MOUNTAIN","COURAGE",3393.7,NA,4.21,"COURAGE"
21,23,1,"MOUNTAIN","HIGH",1724.6,NA,5.53,"HIGH"
21,23,2,"MOUNTAIN","HILL",439.5,NA,4.71,"HILL"
21,23,3,"MOUNTAIN","REMOTE",692.6,NA,4.32,"REMOTE"
21,23,4,"MOUNTAIN","HIGH",822.9,NA,5.53,"HIGH"
21,23,5,"MOUNTAIN","COLD",1318,NA,5.11,"COLD"
21,23,6,"MOUNTAIN","FOGGY",1855.6,NA,3.18,"FOGGY"
21,23,7,"MOUNTAIN","OXYGEN",1508.6,NA,4.24,"OXYGEN"
21,23,8,"MOUNTAIN","BREATHE",1055.5,NA,4.35,"BREATHE"
21,23,9,"MOUNTAIN","GREEN",1646,NA,5.22,"GREEN"
21,23,10,"MOUNTAIN","WHITE",1157.7,NA,5.25,"WHITE"
21,23,11,"MOUNTAIN","SNOWY",503.1,NA,3.5,"SNOWY"
21,23,12,"MOUNTAIN","CLIMB",976.4,NA,4.45,"CLIMB"
21,23,13,"MOUNTAIN","HIGH",1331,NA,5.53,"HIGH"
21,23,14,"MOUNTAIN","IMPRESSIVE",5316,NA,4.7,"IMPRESSIVE"
21,23,15,"MOUNTAIN","CLIMBING",1638,NA,4.31,"CLIMBING"
21,23,16,"MOUNTAIN","ALTITUDE",1687.8,NA,3.63,"ALTITUDE"
21,23,17,"MOUNTAIN","SICKNESS",1061.9,NA,3.69,"SICKNESS"
21,23,18,"MOUNTAIN","VIEW",5830,NA,5.16,"VIEW"
21,23,19,"MOUNTAIN","BEAUTIFUL",1629.7,NA,5.42,"BEAUTIFUL"
21,23,20,"MOUNTAIN","MAJESTIC",405.9,NA,3.55,"MAJESTIC"
27,23,1,"MOUNTAIN","HILL",803.4,NA,4.71,"HILL"
27,23,2,"MOUNTAIN","CLIMB",891.6,NA,4.45,"CLIMB"
27,23,3,"MOUNTAIN","EXPLORE",787.1,NA,4.33,"EXPLORE"
27,23,4,"MOUNTAIN","SCENERY",538.1,NA,3.88,"SCENERY"
27,23,5,"MOUNTAIN","SNOW",655,NA,4.79,"SNOW"
27,23,6,"MOUNTAIN","LANDSCAPE",401.9,NA,4.62,"LANDSCAPE"
27,23,7,"MOUNTAIN","COUNTRYSIDE",1564.4,NA,4.59,"COUNTRYSIDE"
27,23,8,"MOUNTAIN","ICE",1331.1,NA,4.98,"ICE"
27,23,9,"MOUNTAIN","HIKE",3140.5,NA,3.6,"HIKE"
27,23,10,"MOUNTAIN","LION",3786.1,NA,4.45,"LION"
27,23,11,"MOUNTAIN","GOAT",1628.3,NA,4.12,"GOAT"
27,23,12,"MOUNTAIN","CLOUDS",2751.7,NA,4.23,"CLOUDS"
27,23,13,"MOUNTAIN","SUMMIT",1705.7,NA,4.18,"SUMMIT"
27,23,14,"MOUNTAIN","RESCUE",833,NA,4.68,"RESCUE"
27,23,15,"MOUNTAIN","BACKPACK",4987.2,NA,3.14,"BACKPACK"
27,23,16,"MOUNTAIN","BOOTS",1071.7,NA,4.36,"BOOTS"
27,23,17,"MOUNTAIN","COLD",795.1,NA,5.11,"COLD"
27,23,18,"MOUNTAIN","ROPE",4439,NA,4.3,"ROPE"
27,23,19,"MOUNTAIN","MAP",3683,NA,4.52,"MAP"
27,23,20,"MOUNTAIN","FLAG",1200.8,NA,4.42,"FLAG"
34,23,1,"MOUNTAIN","CLIMB",1101.1,NA,4.45,"CLIMB"
34,23,2,"MOUNTAIN","TALL",367.6,NA,4.51,"TALL"
34,23,3,"MOUNTAIN","HILL",402.9,NA,4.71,"HILL"
34,23,4,"MOUNTAIN","EXERCISE",471.8,NA,4.45,"EXERCISE"
34,23,5,"MOUNTAIN","OUTDOORS",791.1,NA,3.85,"OUTDOORS"
34,23,6,"MOUNTAIN","BOOTS",758.8,NA,4.36,"BOOTS"
34,23,7,"MOUNTAIN","CLIMBING",836,NA,4.31,"CLIMBING"
34,23,8,"MOUNTAIN","WALKING",1335.6,NA,4.92,"WALKING"
34,23,9,"MOUNTAIN","CLOUDS",1274.8,NA,4.23,"CLOUDS"
34,23,10,"MOUNTAIN","GRASS",1218.6,NA,4.58,"GRASS"
34,23,11,"MOUNTAIN","TRESS",654.3,"TRESS",2.16,"TRESS"
34,23,12,"MOUNTAIN","VIEWS",1184.2,NA,4.71,"VIEWS"
34,23,13,"MOUNTAIN","STEEP",5215.3,NA,4.01,"STEEP"
34,23,14,"MOUNTAIN","PHOTOS",893.2,NA,4.26,"PHOTOS"
34,23,15,"MOUNTAIN","BEAUTIFUL",5857.4,NA,5.42,"BEAUTIFUL"
34,23,16,"MOUNTAIN","SCENIC",681.1,NA,3.23,"SCENIC"
34,23,17,"MOUNTAIN","NATURE",1657.8,NA,4.83,"NATURE"
34,23,18,"MOUNTAIN","FRESH AIR",2882.9,NA,NA,"FRESH AIR"
34,23,19,"MOUNTAIN","BREEZY",1146.5,NA,3.69,"BREEZY"
34,23,20,"MOUNTAIN","SNOW",3904.3,NA,4.79,"SNOW"
35,23,1,"MOUNTAIN","TALL",960.8,NA,4.51,"TALL"
35,23,2,"MOUNTAIN","CLIMB",876.1,NA,4.45,"CLIMB"
35,23,3,"MOUNTAIN","HIGH",505.7,NA,5.53,"HIGH"
35,23,4,"MOUNTAIN","SCHALE",3756.3,NA,NA,"SCHALE"
35,23,5,"MOUNTAIN","ROCKY",5175.7,NA,3.99,"ROCKY"
35,23,6,"MOUNTAIN","STEEP",896.1,NA,4.01,"STEEP"
35,23,7,"MOUNTAIN","GRADIENT",3285.9,NA,2.9,"GRADIENT"
35,23,8,"MOUNTAIN","SNOWY",2056.2,NA,3.5,"SNOWY"
35,23,9,"MOUNTAIN","PEAK",896.1,NA,4.26,"PEAK"
35,23,10,"MOUNTAIN","GOAT",6455.6,NA,4.12,"GOAT"
35,23,11,"MOUNTAIN","ALPINE",2896,NA,3.33,"ALPINE"
35,23,12,"MOUNTAIN","OXYGEN",5756.2,NA,4.24,"OXYGEN"
35,23,13,"MOUNTAIN","LAKE",2554.2,NA,4.49,"LAKE"
35,23,14,"MOUNTAIN","BOOTS",5076.2,NA,4.36,"BOOTS"
35,23,15,"MOUNTAIN","AXE",1876.4,NA,3.85,"AXE"
35,23,16,"MOUNTAIN","BLANC",7337,"MONT BLANC",3.47,"MONT BLANC"
35,23,17,"MOUNTAIN","SKIING",3046,NA,3.8,"SKIING"
35,23,18,"MOUNTAIN","SNOW",2282.5,NA,4.79,"SNOW"
35,23,19,"MOUNTAIN","ALPS",5356.3,NA,3.53,"ALPS"
35,23,20,"MOUNTAIN","SKIS",2708.5,NA,3.35,"SKIS"
38,23,1,"MOUNTAIN","PEAK",989.1,NA,4.26,"PEAK"
38,23,2,"MOUNTAIN","SUMMIT",484.9,NA,4.18,"SUMMIT"
38,23,3,"MOUNTAIN","CLIMB",311,NA,4.45,"CLIMB"
38,23,4,"MOUNTAIN","SNOW",723.2,NA,4.79,"SNOW"
38,23,5,"MOUNTAIN","AVALANCHE",375.1,NA,3.34,"AVALANCHE"
38,23,6,"MOUNTAIN","ICE",963.1,NA,4.98,"ICE"
38,23,7,"MOUNTAIN","ROCKS",392.8,NA,4.33,"ROCKS"
38,23,8,"MOUNTAIN","SHEER",605.6,NA,4.1,"SHEER"
38,23,9,"MOUNTAIN","CLIFF",1533.5,NA,4.37,"CLIFF"
38,23,10,"MOUNTAIN","HIGH",588.2,NA,5.53,"HIGH"
38,23,11,"MOUNTAIN","CLOUDS",463.4,NA,4.23,"CLOUDS"
38,23,12,"MOUNTAIN","DANGEROUS",1785.4,NA,4.91,"DANGEROUS"
38,23,13,"MOUNTAIN","SHERPA",1254.7,NA,2.42,"SHERPA"
38,23,14,"MOUNTAIN","OXYGEN",9625.2,NA,4.24,"OXYGEN"
38,23,15,"MOUNTAIN","BREATHLESS",2216.9,NA,3.08,"BREATHLESS"
38,23,16,"MOUNTAIN","CAMPING",1753.4,NA,3.95,"CAMPING"
38,23,17,"MOUNTAIN","COLD",7846.5,NA,5.11,"COLD"
38,23,18,"MOUNTAIN","BITTER",1440.3,NA,4.19,"BITTER"
38,23,19,"MOUNTAIN","FREEZING",1312.3,NA,4.26,"FREEZING"
38,23,20,"MOUNTAIN","FROZEN",702.6,NA,4.32,"FROZEN"
4,24,1,"NAPKIN","LINEN",1424.2,NA,3.48,"LINEN"
4,24,2,"NAPKIN","PAPER",822.7,NA,4.94,"PAPER"
4,24,3,"NAPKIN","SERVIETTE",1355.8,NA,2.26,"SERVIETTE"
4,24,4,"NAPKIN","BIB",2113.7,NA,2.93,"BIB"
4,24,5,"NAPKIN","COVER",3513,NA,4.86,"COVER"
4,24,6,"NAPKIN","PROTECTION",2079.9,NA,4.46,"PROTECTION"
4,24,7,"NAPKIN","PO;ITE",2710.5,"POLITE",3.89,"POLITE"
4,24,8,"NAPKIN","PARTY",16181.1,NA,5.53,"PARTY"
4,24,9,"NAPKIN","COCKTAILS",627.8,NA,3.63,"COCKTAILS"
4,24,10,"NAPKIN","CANAPES",899.8,NA,3.09,"CANAPES"
4,24,11,"NAPKIN","NAPKIN RING",952.9,NA,NA,"NAPKIN RING"
4,24,12,"NAPKIN","WIPE",4017,NA,4,"WIPE"
4,24,13,"NAPKIN","SPILL",3160.6,NA,3.88,"SPILL"
4,24,14,"NAPKIN","CLEAN",2068.3,NA,4.97,"CLEAN"
4,24,15,"NAPKIN","FANCY",2553.6,NA,4.74,"FANCY"
4,24,16,"NAPKIN","PATTERNED",2221.4,NA,2.93,"PATTERNED"
4,24,17,"NAPKIN","PLAIN",452.3,NA,4.36,"PLAIN"
4,24,18,"NAPKIN","TABLE",3878.2,NA,5.1,"TABLE"
4,24,19,"NAPKIN","SETTING",706.2,NA,4.65,"SETTING"
4,24,20,"NAPKIN","DECORATIVE",2336.7,NA,4.09,"DECORATIVE"
9,24,1,"NAPKIN","SERVIETTE",834,NA,2.26,"SERVIETTE"
9,24,2,"NAPKIN","PAPER",486.6,NA,4.94,"PAPER"
9,24,3,"NAPKIN","RING",467.7,NA,4.92,"RING"
