Number of participant;Participant ID;Age (in years);Gender (F/M);Education (Secondary/Tertiary);Handedness (R/L);Countries of residence excluding Greece;Years spent in countries of residence (excluding Greece); minimum time abroad: 4 years);Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms;Acceptability judgment (Correct/Neither/Wrong);Reaction time in ms,,,
21;a33f8c84ea92caeea2d2cb2b77fd3067;36;Male;Tertiary;R;Denmark, UK;5;Wrong;2140;Wrong;2591;Wrong;2189;Wrong;2238;Wrong;6312;Wrong;10814;Wrong;2366;Wrong;5020;Wrong;9178;Wrong;2838;Correct;8206;Neither;12648;Correct;9101;Correct;5860;Correct;3600;Wrong;9928;Wrong;3751;Wrong;4467;Wrong;4774;Wrong;6035;Wrong;3153;Wrong;2196;Neither;14342;Wrong;7649;Wrong;4049;Wrong;5127;Wrong;8043;Wrong;3344;Wrong;3142;Wrong;5661,,
22;6b354978a7407b1ed072ff7afa63f790;36;Female;Tertiary;R;Sweden;6;Correct;2385;Correct;3839;Correct;2470;Correct;2248;Correct;3768;Correct;3056;Correct;4376;Correct;9905;Correct;2967;Correct;1623;Correct;1353;Wrong;6031;Correct;7865;Correct;1353;Wrong;11118;Correct;5561;Wrong;5176;Wrong;5223;Wrong;3889;Wrong;2896;Wrong;4752;Wrong;8134;Wrong;4849;Neither;17654;Wrong;3555;Wrong;3207;Wrong;9150;Wrong;4056;Wrong;3968;Wrong;8245,,,
23;ae517119781802b58e596ea4de47947a;30;Male;Tertiary;R;Denmark;4;Wrong;4253;Wrong;3855;Wrong;5591;Wrong;3205;Wrong;10246;Correct;5689;Wrong;4836;Neither;4187;Neither;4222;Wrong;5930;Correct;2567;Correct;2958;Correct;4717;Correct;3297;Correct;3130;Wrong;4224;Wrong;3141;Wrong;6643;Wrong;7255;Wrong;7814;Wrong;4178;Wrong;3823;Wrong;4285;Wrong;5580;Neither;11979;Neither;6557;Correct;8923;Neither;5306;Wrong;3016;Wrong;5420,,,
24;ddd1d7dc9abdc13bc41c8b4a4d0fadc3;30;Male;Tertiary;R;Denmark;4;Wrong;7185;Wrong;6784;Wrong;2861;Wrong;12322;Wrong;8787;Wrong;3557;Wrong;10222;Wrong;5308;Wrong;4156;Wrong;4954;Correct;3782;Correct;3125;Correct;3485;Correct;3080;Correct;19077;Wrong;14371;Wrong;5312;Wrong;6655;Wrong;4038;Correct;5160;Wrong;2830;Wrong;3674;Correct;4851;Wrong;11112;Wrong;6717;Wrong;7221;Wrong;8727;Wrong;10199;Wrong;6587;Wrong;5421,,,
25;b504a8d254a468e8b09da46c085892bf;60;Female;Tertiary;R;Australia;14;Correct;4475;Wrong;13264;Wrong;10653;Wrong;3150;Wrong;35105;Correct;2757;Correct;5688;Wrong;15728;Wrong;3025;Wrong;8346;Correct;3255;Correct;2521;Correct;4816;Correct;2637;Correct;6163;Wrong;6772;Wrong;8709;Wrong;12947;Wrong;7862;Wrong;5947;Wrong;4708;Wrong;3166;Wrong;5882;Wrong;3653;Wrong;7943;Wrong;4650;Wrong;6236;Wrong;2341;Wrong;4541;Wrong;7513,,,
26;2ec6b31e13ac75ac4f63026bab6798b2;35;Male;Tertiary;R;UK;10;Wrong;4360;Wrong;2515;Wrong;4131;Correct;12403;Wrong;3322;Wrong;10652;Wrong;7676;Wrong;4707;Wrong;2491;Wrong;4078;Correct;4919;Wrong;11409;Wrong;7392;Correct;27481;Correct;3633;Correct;5255;Wrong;18863;Wrong;9321;Correct;4869;Wrong;7982;Wrong;3172;Wrong;6832;Wrong;6172;Neither;7824;Wrong;4826;Neither;6093;Wrong;3746;Neither;7131;Wrong;7248;Neither;8022,,,
27;fd6a81c70fd1139ac9a809726c286258;35;Male;Tertiary;R;Sweden;6;Wrong;24800;Wrong;17035;Wrong;9395;Wrong;12248;Wrong;20291;Wrong;8749;Wrong;17434;Wrong;6936;Wrong;5756;Wrong;13220;Correct;11371;Correct;30693;Correct;7165;Correct;18303;Neither;33711;Correct;29519;Correct;14125;Neither;44949;Correct;13303;Wrong;46879;Wrong;6660;Wrong;18211;Neither;46778;Wrong;11328;Wrong;9181;Wrong;12812;Wrong;16303;Wrong;9149;Wrong;6422;Wrong;15346,,,
28;bb6a9e16e901714cb4f7071991082376;34;Female;Tertiary;R;Norway;7;Wrong;2510;Wrong;2330;Wrong;2540;Wrong;10260;Wrong;4333;Correct;3320;Wrong;3757;Wrong;1928;Wrong;4543;Wrong;5399;Correct;3626;Correct;4747;Correct;4536;Correct;2858;Correct;5205;Wrong;3739;Correct;3000;Wrong;4666;Correct;4172;Wrong;3291;Wrong;4399;Wrong;4485;Correct;5688;Wrong;2347;Wrong;3731;Wrong;3212;Wrong;3878;Wrong;2407;Wrong;3416;Wrong;2464,,,
29;ced19ab162ff606fe5ce0e9a24c5ad56;36;Female;Tertiary;R;Norway;13;Wrong;3814;Neither;5525;Wrong;2644;Correct;6435;Wrong;3363;Correct;6234;Correct;4888;Wrong;7257;Neither;10228;Wrong;5130;Neither;3871;Correct;14693;Correct;7797;Correct;5136;Neither;3568;Wrong;6335;Wrong;7099;Wrong;5738;Wrong;7020;Wrong;3399;Wrong;2768;Wrong;4425;Correct;8090;Wrong;4434;Wrong;2904;Wrong;3544;Neither;4175;Wrong;6875;Wrong;2945;Wrong;8392,,,
30;ade3b4ee9ee7e9c178b119928c5d8cdf;46;Male;Tertiary;R;Norway;6;Wrong;5374;Wrong;17502;Wrong;5635;Wrong;3121;Wrong;6517;Wrong;2636;Wrong;6456;Wrong;4160;Wrong;2800;Wrong;2798;Correct;7079;Correct;7779;Correct;5041;Correct;8916;Neither;12148;Neither;11563;Wrong;13731;Wrong;7721;Wrong;12174;Wrong;7549;Wrong;6301;Wrong;4513;Wrong;7499;Wrong;16789;Wrong;14704;Wrong;6391;Wrong;16469;Wrong;23147;Wrong;9931;Correct;28474,,,
31;c6fd1a06a79c05993436fb4739d785a2;29;Female;Tertiary;R;Sweden;5;Wrong;2133;Wrong;2779;Wrong;2145;Wrong;4197;Wrong;6037;Wrong;2550;Wrong;1674;Wrong;8753;Wrong;1799;Wrong;2195;Correct;3519;Correct;3008;Correct;3702;Correct;6514;Correct;2534;Wrong;2844;Wrong;4056;Wrong;5037;Correct;8161;Wrong;5750;Wrong;2412;Wrong;3003;Wrong;4405;Wrong;4087;Neither;7179;Wrong;4918;Neither;7509;Wrong;7903;Neither;7138;Wrong;5490,,,
32;420b817bbb47fcce34eed279744e26a0;37;Female;Secondary;R;Norway;4;Correct;5981;Correct;6972;Neither;3413;Neither;5105;Neither;4712;Correct;5274;Neither;2644;Neither;2157;Neither;3349;Correct;4497;Correct;6566;Correct;3084;Correct;2323;Correct;2775;Correct;4090;Correct;3005;Wrong;5569;Wrong;5758;Correct;2792;Correct;6159;Wrong;3725;Correct;3444;Wrong;4361;Wrong;7727;Wrong;9239;Wrong;5640;Wrong;3795;Neither;12638;Neither;4686;Neither;2866,,,
33;bf211a3df38e9c9b5603fa6c85f9b720;38;Male;Secondary;R;Norway, Sweden, Switzerland;9;Wrong;3724;Correct;2337;Correct;3211;Correct;1826;Correct;3016;Correct;2115;Correct;2421;Correct;3646;Correct;1790;Neither;3980;Correct;2370;Correct;2659;Correct;2898;Correct;2666;Correct;2289;Wrong;5213;Wrong;4298;Wrong;3262;Correct;3397;Wrong;4282;Correct;2488;Wrong;4065;Wrong;2793;Neither;3745;Neither;5418;Wrong;5839;Neither;5515;Wrong;7761;Wrong;8865;Wrong;5515,
34;f87dd510509ad3498ee59afbd66f413a;53;Male;Tertiary;R;Norway;26;Correct;3466;Correct;3187;Wrong;5614;Correct;3783;Wrong;10357;Neither;6766;Correct;3524;Correct;2375;Neither;5671;Wrong;5776;Correct;4546;Correct;3467;Correct;3110;Correct;5078;Correct;2926;Wrong;3204;Wrong;3272;Wrong;4089;Wrong;2455;Wrong;2870;Wrong;4166;Wrong;7110;Wrong;8434;Wrong;7992;Wrong;3584;Wrong;5721;Wrong;6629;Wrong;8473;Wrong;3870;Wrong;4479,,,
35;792a71f8ae9d422819161fb9ad70d40d;41;Male;Tertiary;R;Norway, UK;22;Wrong;3340;Wrong;4152;Wrong;9159;Wrong;4998;Wrong;2207;Wrong;11666;Wrong;4677;Wrong;2578;Wrong;3820;Wrong;2760;Correct;6432;Correct;6478;Correct;4594;Correct;5034;Wrong;13950;Wrong;5588;Wrong;7219;Wrong;6300;Wrong;5570;Wrong;5025;Wrong;3802;Wrong;5045;Wrong;9147;Wrong;6727;Wrong;14950;Wrong;4308;Wrong;7753;Wrong;5831;Wrong;12604;Wrong;5914,,
36;d3dd72c1e48865fc2e5a46cb6de5702a;67;Female;Tertiary;L;Norway;45;Wrong;2529;Wrong;3906;Wrong;2392;Wrong;7224;Wrong;3838;Wrong;3389;Wrong;4529;Wrong;2327;Wrong;2663;Wrong;3614;Correct;2626;Correct;5869;Correct;3747;Correct;3415;Correct;7573;Wrong;3997;Wrong;6144;Wrong;3445;Wrong;12374;Wrong;5068;Wrong;2844;Wrong;2635;Wrong;3854;Wrong;3043;Wrong;8478;Wrong;3024;Wrong;5966;Wrong;4560;Wrong;4134;Wrong;3896,,,
37;b0c586ef5c1aa80ac19e14a66de293f6;46;Male;Tertiary;R;Norway, Italy;25;Correct;1511;Correct;2285;Correct;1890;Correct;2974;Correct;2031;Correct;1639;Correct;2267;Correct;3673;Correct;1428;Correct;3350;Correct;3272;Correct;3898;Correct;3077;Correct;1551;Correct;2553;Wrong;5116;Wrong;3531;Wrong;7272;Wrong;6503;Wrong;4149;Wrong;5447;Wrong;3173;Correct;2995;Wrong;4717;Wrong;4741;Wrong;5815;Correct;7548;Correct;3387;Wrong;8036;Wrong;7815,,
38;c03163c6f8b4fc14206ef74ac496ba5e;28;Female;Tertiary;R;Italy, Norway;5;Correct;3404;Neither;6518;Neither;2774;Wrong;5279;Correct;4441;Neither;4435;Correct;6337;Neither;7066;Wrong;10573;Neither;6423;Correct;3486;Correct;3271;Correct;4231;Correct;3447;Correct;4888;Wrong;9788;Correct;6382;Neither;4667;Wrong;6993;Neither;9020;Correct;6159;Wrong;4913;Correct;5355;Wrong;7513;Wrong;6585;Wrong;4475;Neither;10533;Correct;5434;Wrong;5290;Neither;6406,,
39;9a71d812c4a14984d265d1f3cbd5bcbd;54;Male;Tertiary;R;Norway;14;Wrong;3071;Wrong;3286;Wrong;4076;Wrong;2379;Wrong;7390;Wrong;2524;Wrong;3531;Wrong;3888;Wrong;6750;Wrong;3001;Correct;4577;Correct;7467;Correct;3026;Correct;6999;Neither;9385;Wrong;2819;Wrong;4821;Wrong;9343;Correct;4000;Correct;9808;Wrong;2983;Wrong;4107;Correct;10468;Wrong;8445;Wrong;11509;Wrong;3406;Wrong;3743;Wrong;3734;Wrong;3298;Wrong;5697,,,
